 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.46073086E-11      6.0085805      6.0085805         1
  0.11636258E-10      0.0000145      0.0000145         2
  0.12352439E-10      6.0211299      6.0211299         3
  0.13129773E-10     12.1403043     12.1403043         4
  0.13664645E-10     18.3049876     18.3049876         5
  0.16192202E-10     24.4510264     24.4510264         6
  0.19866786E-10     30.7103458     30.7103458         7
  0.22256969E-10     24.4510288     24.4510288         8
  0.24579861E-10     30.7597780     30.7597780         9
  0.30491133E-10     36.9481412     36.9481412        10
  0.37360553E-10     30.7597933     30.7597933        11
  0.39236271E-10     37.0909457     37.0909457        12
  0.42076071E-10     30.7598085     30.7598085        13
  0.45778569E-10     36.8938829     36.8938829        14
  0.60651205E-10     43.0839790     43.0839790        15
  0.63823725E-10     49.1929531     49.1929531        16
  0.66439388E-10     43.0839961     43.0839961        17
  0.71598161E-10     49.2245228     49.2245228        18
  0.73062187E-10     43.0839993     43.0839993        19
  0.79674066E-10     43.0984765     43.0984765        20
  0.84340557E-10     49.2251976     49.2251976        21
  0.84428053E-10     55.4030056     55.4030056        22
  0.86911187E-10     61.5499620     61.5499620        23
  0.91680078E-10     67.9025800     67.9025800        24
  0.91776484E-10     73.9114788     73.9114788        25
  0.92649421E-10     80.1662651     80.1662651        26
  0.93639182E-10     86.3126037     86.3126037        27
  0.10350371E-09     92.4970740     92.4970740        28
  0.11451582E-09     98.6047086     98.6047086        29
  0.12097639E-09    104.8063688    104.8063688        30
  0.12264277E-09     98.6047127     98.6047127        31
  0.12275382E-09    104.8743310    104.8743310        32
  0.12439242E-09    104.8144654    104.8144654        33
  0.12496754E-09    111.2228843    111.2228843        34
  0.13014181E-09    117.3406160    117.3406160        35
  0.13527811E-09    123.3679427    123.3679427        36
  0.13880945E-09    117.4597777    117.4597777        37
  0.13991149E-09    123.4621090    123.4621090        38
  0.14214489E-09    123.7292596    123.7292596        39
  0.15640731E-09    129.7471616    129.7471616        40
  0.15716267E-09    136.0653359    136.0653359        41
  0.15907436E-09    142.2574745    142.2574745        42
  0.16308064E-09    148.4086711    148.4086711        43
  0.16399613E-09    148.3553956    148.3553956        44
  0.16929731E-09    154.5800958    154.5800958        45
  0.17469161E-09    160.9373846    160.9373846        46
  0.17570922E-09    154.5800898    154.5800898        47
  0.18395605E-09    160.8810637    160.8810637        48
  0.18806705E-09    167.0033377    167.0033377        49
  0.18937276E-09    173.2644880    173.2644880        50
  0.19222389E-09    191.6038987    191.6038987        51
  0.19674097E-09    197.8888529    197.8888529        52
  0.19979448E-09    197.9479940    197.9479940        53
  0.20064055E-09    204.0035682    204.0035682        54
  0.20149084E-09    210.3889141    210.3889141        55
  0.20250759E-09    204.0036159    204.0036159        56
  0.21008877E-09    210.3889126    210.3889126        57
  0.21457101E-09    216.3136050    216.3136050        58
  0.21530116E-09    216.4986059    216.4986059        59
  0.22950113E-09    222.9614549    222.9614549        60
  0.23690870E-09    229.0103062    229.0103062        61
  0.23785111E-09    235.1238854    235.1238854        62
  0.24295448E-09    229.0103093    229.0103093        63
  0.24698121E-09    235.2357838    235.2357838        64
  0.24945994E-09    241.3849620    241.3849620        65
  0.25571616E-09    247.6880058    247.6880058        66
  0.25873362E-09    253.8287581    253.8287581        67
  0.26365163E-09    259.9449137    259.9449137        68
  0.26539004E-09    266.1564339    266.1564339        69
  0.27232423E-09    272.2774508    272.2774508        70
  0.27524057E-09    278.4367166    278.4367166        71
  0.28646210E-09    284.5971598    284.5971598        72
  0.29149301E-09    290.6880072    290.6880072        73
  0.31367263E-09    296.9423752    296.9423752        74
  0.31885558E-09    303.0800792    303.0800792        75
  0.32191169E-09    309.1277955    309.1277955        76
  0.32333778E-09    315.3817089    315.3817089        77
  0.32377169E-09    321.5396058    321.5396058        78
  0.32617672E-09    327.9277149    327.9277149        79
  0.32634165E-09    327.8698965    327.8698965        80
  0.32784433E-09    334.0183397    334.0183397        81
  0.33340462E-09    327.8698936    327.8698936        82
  0.33431975E-09    334.1191282    334.1191282        83
  0.34437035E-09    340.4105479    340.4105479        84
  0.35233655E-09    346.6109649    346.6109649        85
  0.35735750E-09    352.9141756    352.9141756        86
  0.36099173E-09    352.7264173    352.7264173        87
  0.36158275E-09    352.9141709    352.9141709        88
  0.37126548E-09    359.1613594    359.1613594        89
  0.37388305E-09    365.2579093    365.2579093        90
