 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.38251179E-11      6.0137731      6.0132106      0.0005625         1
  0.49736825E-11     12.1463197     12.1458481      0.0004716         2
  0.14636745E-10     18.3572884     18.3568053      0.0004831         3
  0.15915255E-10     24.4922628     24.4912706      0.0009922         4
  0.21425953E-10     30.7097099     30.7076438      0.0020662         5
  0.37012402E-10     36.8547828     36.8511115      0.0036713         6
  0.37361873E-10     43.0502387     43.0459190      0.0043197         7
  0.38270823E-10     49.3026282     49.2992313      0.0033969         8
  0.38784024E-10     55.4088336     55.4022829      0.0065507         9
  0.43138073E-10     61.7026584     61.6965054      0.0061530        10
  0.44102083E-10     67.7627618     67.7559917      0.0067701        11
  0.45265850E-10     74.0412037     74.0352524      0.0059512        12
  0.53147139E-10     80.2293428     80.2253178      0.0040249        13
  0.56954197E-10     86.5228226     86.5197247      0.0030979        14
  0.69626069E-10     92.7034321     92.7001640      0.0032681        15
  0.69727803E-10     98.8373586     98.8326835      0.0046751        16
  0.71753486E-10     92.7034295     92.7001615      0.0032681        17
  0.71994855E-10     98.9224709     98.9208816      0.0015893        18
  0.72160976E-10    105.2031988    105.2022691      0.0009296        19
  0.74226291E-10    111.4217148    111.4208572      0.0008577        20
  0.74298355E-10    111.5532722    111.5528563      0.0004159        21
  0.84899590E-10    117.7134922    117.7131673      0.0003249        22
  0.84902874E-10    123.8627368    123.8624473      0.0002894        23
  0.88672355E-10    129.9718709    129.9706953      0.0011755        24
  0.95377910E-10    136.0674755    136.0666834      0.0007921        25
  0.98933566E-10    142.3196445    142.3181732      0.0014713        26
  0.99430210E-10    136.0674765    136.0666844      0.0007921        27
  0.10087959E-09    142.3503896    142.3487875      0.0016021        28
  0.10281694E-09    148.4694393    148.4681648      0.0012745        29
  0.10865746E-09    154.7962727    154.7948827      0.0013901        30
  0.11917359E-09    160.9734962    160.9712126      0.0022836        31
  0.12196048E-09    167.2347922    167.2336952      0.0010970        32
  0.12468870E-09    173.4032304    173.4027770      0.0004534        33
  0.12676309E-09    173.3072089    173.3062935      0.0009154        34
  0.12853840E-09    179.5704197    179.5693399      0.0010797        35
  0.12987758E-09    185.8736062    185.8730278      0.0005784        36
  0.14197003E-09    191.9739102    191.9733132      0.0005970        37
  0.14226152E-09    198.1219182    198.1211796      0.0007385        38
  0.14678025E-09    204.4166507    204.4160721      0.0005787        39
  0.15070590E-09    216.8092709    216.8076814      0.0015895        40
  0.15133885E-09    223.0098568    223.0064495      0.0034073        41
  0.15250024E-09    235.3417874    235.3390983      0.0026891        42
  0.15406688E-09    241.6014648    241.5974375      0.0040273        43
  0.15420287E-09    247.8248269    247.8203597      0.0044672        44
  0.15681693E-09    253.8727874    253.8686939      0.0040935        45
  0.15726097E-09    260.0938926    260.0894838      0.0044088        46
  0.15883635E-09    266.2400086    266.2345694      0.0054391        47
