 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.49329970E-11      6.0216402      6.0216402         1
  0.79709506E-11     12.1428542     12.1428542         2
  0.83427464E-11     18.3720291     18.3720291         3
  0.94620472E-11     24.4571521     24.4571521         4
  0.10354227E-10     30.7248453     30.7248453         5
  0.17839405E-10     36.8289348     36.8289348         6
  0.23453075E-10     43.0628286     43.0628286         7
  0.25206573E-10     49.2401825     49.2401825         8
  0.25649231E-10     55.4813345     55.4813345         9
  0.35640156E-10     49.2401798     49.2401798        10
  0.35897931E-10     43.0620855     43.0620855        11
  0.38724537E-10     49.2800047     49.2800047        12
  0.41313213E-10     43.0621304     43.0621304        13
  0.46395598E-10     49.2437634     49.2437634        14
  0.48539483E-10     55.4432397     55.4432397        15
  0.51325992E-10     49.2437635     49.2437635        16
  0.56329329E-10     55.5962353     55.5962353        17
  0.56530065E-10     61.6670610     61.6670610        18
  0.59690970E-10     67.8270083     67.8270083        19
  0.60338109E-10     73.8975197     73.8975197        20
  0.60391425E-10     80.1505963     80.1505963        21
  0.61485109E-10     86.1787524     86.1787524        22
  0.61683925E-10     92.3389923     92.3389923        23
  0.61766442E-10     86.1788100     86.1788100        24
  0.68589036E-10     92.4462636     92.4462636        25
  0.72215399E-10     98.6620459     98.6620459        26
  0.73039114E-10    104.6665524    104.6665524        27
  0.73237273E-10    110.8914058    110.8914058        28
  0.75741128E-10    104.6665628    104.6665628        29
  0.77039206E-10    104.7337978    104.7337978        30
  0.79997294E-10    110.8910133    110.8910133        31
  0.84161273E-10    117.1513055    117.1513055        32
  0.86524585E-10    123.3038718    123.3038718        33
  0.92823410E-10    129.4443082    129.4443082        34
  0.94523947E-10    135.7262272    135.7262272        35
  0.10194912E-09    141.9028299    141.9028299        36
  0.10495472E-09    148.0710117    148.0710117        37
  0.10726061E-09    141.9028348    141.9028348        38
  0.11024676E-09    148.0725824    148.0725824        39
  0.11583376E-09    154.3547940    154.3547940        40
  0.12235247E-09    160.6039979    160.6039979        41
  0.12313065E-09    166.6756812    166.6756812        42
  0.13566699E-09    172.7516454    172.7516454        43
  0.13798695E-09    179.0151165    179.0151165        44
  0.13888290E-09    185.3593767    185.3593767        45
  0.14015924E-09    191.3386220    191.3386220        46
  0.14387172E-09    185.3593778    185.3593778        47
  0.14410556E-09    191.4214690    191.4214690        48
  0.14598847E-09    197.7304752    197.7304752        49
  0.14600302E-09    204.2240378    204.2240378        50
