 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.37619928E-12      6.0217079      6.0217079         1
  0.23527997E-10      0.0000037      0.0000037         2
  0.24271733E-10      6.0217203      6.0217203         3
  0.27201180E-10     12.2770203     12.2770203         4
  0.30219573E-10     18.3745312     18.3745312         5
  0.34124778E-10     24.5499455     24.5499455         6
  0.48516818E-10     30.6799757     30.6799757         7
  0.52452262E-10     37.0119688     37.0119688         8
  0.56999825E-10     43.0627491     43.0627491         9
  0.59013079E-10     37.0119677     37.0119677        10
  0.60997259E-10     43.1739491     43.1739491        11
  0.65107944E-10     37.0119667     37.0119667        12
  0.70247894E-10     43.1164415     43.1164415        13
  0.79875109E-10     49.3061620     49.3061620        14
  0.81254744E-10     55.4882358     55.4882358        15
  0.87817952E-10     61.6337490     61.6337490        16
  0.91151642E-10     55.4882715     55.4882715        17
  0.92185817E-10     61.6033677     61.6033677        18
  0.95510171E-10     67.8540417     67.8540417        19
  0.96372099E-10     61.6033367     61.6033367        20
  0.10174830E-09     67.8646878     67.8646878        21
  0.10583996E-09     74.1012874     74.1012874        22
  0.10709920E-09     74.0816442     74.0816442        23
  0.11563583E-09     80.4025720     80.4025720        24
  0.12059086E-09     74.0816895     74.0816895        25
  0.12175357E-09     80.3547289     80.3547289        26
  0.12351686E-09     86.7927105     86.7927105        27
  0.12374936E-09     92.7707445     92.7707445        28
  0.13628307E-09     98.9929921     98.9929921        29
  0.13704952E-09    105.1237018    105.1237018        30
  0.14363834E-09    111.3012067    111.3012067        31
  0.15473138E-09    117.5413565    117.5413565        32
  0.15827670E-09    123.6736078    123.6736078        33
  0.16249537E-09    129.9195652    129.9195652        34
  0.16412903E-09    136.0906880    136.0906880        35
  0.16513944E-09    136.0197461    136.0197461        36
  0.16842987E-09    136.0906853    136.0906853        37
  0.17988666E-09    129.8948936    129.8948936        38
  0.18629741E-09    136.0212960    136.0212960        39
  0.19583586E-09    142.2399336    142.2399336        40
