 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.13991618E-11      6.0422615      6.0419002      0.0003614         1
  0.50124125E-11     12.1493151     12.1490178      0.0002972         2
  0.80745209E-11     18.3452878     18.3442474      0.0010404         3
  0.98970928E-11     24.4648362     24.4637020      0.0011342         4
  0.11228850E-10     30.7916993     30.7906866      0.0010127         5
  0.18164034E-10     24.4647858     24.4636516      0.0011342         6
  0.18718979E-10     30.7253916     30.7232369      0.0021547         7
  0.23461580E-10     36.8335432     36.8300028      0.0035404         8
  0.24692779E-10     43.1121437     43.1076249      0.0045189         9
  0.35412139E-10     49.2726288     49.2685188      0.0041099        10
  0.36505890E-10     55.3764075     55.3727620      0.0036455        11
  0.38405494E-10     61.6335913     61.6284272      0.0051641        12
  0.41921100E-10     67.7761925     67.7682197      0.0079728        13
  0.42835196E-10     73.9844504     73.9767077      0.0077426        14
  0.50065797E-10     67.7761901     67.7682172      0.0079728        15
  0.50252498E-10     73.9657113     73.9545953      0.0111160        16
  0.51406262E-10     80.0931876     80.0788385      0.0143491        17
  0.51438268E-10     86.3831138     86.3726821      0.0104317        18
  0.51730947E-10     92.6922794     92.6850781      0.0072013        19
  0.52474702E-10     98.9644050     98.9578397      0.0065654        20
  0.53176962E-10    105.0099098    104.9988209      0.0110889        21
  0.57011908E-10    111.1815170    111.1694652      0.0120518        22
  0.65417178E-10    117.3154016    117.3015794      0.0138222        23
  0.67244822E-10    123.5611579    123.5487259      0.0124320        24
  0.80708702E-10    129.8687657    129.8595134      0.0092523        25
  0.81127244E-10    135.9895674    135.9781597      0.0114077        26
  0.84673001E-10    129.8687626    129.8595103      0.0092523        27
  0.88157662E-10    136.0298590    136.0219686      0.0078905        28
  0.89981744E-10    142.2617130    142.2560539      0.0056592        29
  0.93773350E-10    148.4498616    148.4417185      0.0081431        30
  0.10493120E-09    142.2617114    142.2560522      0.0056592        31
  0.10495954E-09    148.3820203    148.3743121      0.0077082        32
  0.10515802E-09    154.6756761    154.6673129      0.0083632        33
  0.10814385E-09    160.8036149    160.7926372      0.0109777        34
  0.11748652E-09    167.0089144    166.9931795      0.0157350        35
  0.12152149E-09    173.1841496    173.1657215      0.0184281        36
  0.12154691E-09    179.4925070    179.4761426      0.0163645        37
  0.12520731E-09    185.5585510    185.5400106      0.0185404        38
  0.12687556E-09    191.7258076    191.7044130      0.0213947        39
  0.13261766E-09    197.9206848    197.8921085      0.0285763        40
  0.13262391E-09    191.7257458    191.7043511      0.0213947        41
  0.13952054E-09    197.8523773    197.8260962      0.0262810        42
  0.15030330E-09    203.9606215    203.9291662      0.0314553        43
  0.15164064E-09    210.2202636    210.1955153      0.0247482        44
  0.15251505E-09    216.4842082    216.4595437      0.0246645        45
  0.15860608E-09    222.6367148    222.6107868      0.0259280        46
  0.16057400E-09    216.4842074    216.4595430      0.0246645        47
  0.16406744E-09    222.6367367    222.6108083      0.0259284        48
  0.16516137E-09    216.4842067    216.4595422      0.0246645        49
  0.17145874E-09    222.8099885    222.7899697      0.0200187        50
  0.17528640E-09    222.5089498    222.4846227      0.0243272        51
  0.18195159E-09    222.6128712    222.5883218      0.0245494        52
  0.18224963E-09    228.7656023    228.7360250      0.0295772        53
  0.18288449E-09    235.0200212    234.9901099      0.0299113        54
  0.18497583E-09    241.2665440    241.2363624      0.0301816        55
  0.18553001E-09    247.5093625    247.4829972      0.0263653        56
  0.19082035E-09    253.5438879    253.5109823      0.0329056        57
  0.19289046E-09    259.7059123    259.6660948      0.0398175        58
  0.19505871E-09    265.9151909    265.8745929      0.0405980        59
  0.19767774E-09    272.2322144    272.1904889      0.0417255        60
  0.19827517E-09    278.1959363    278.1582398      0.0376965        61
  0.19829221E-09    278.2484601    278.2065663      0.0418938        62
  0.20123820E-09    284.3631601    284.3155770      0.0475831        63
  0.20430605E-09    290.5573303    290.5077346      0.0495957        64
  0.20883991E-09    296.8480118    296.8018754      0.0461364        65
  0.21128243E-09    303.0407805    302.9982271      0.0425533        66
  0.21690840E-09    309.2333833    309.1968339      0.0365495        67
  0.21964493E-09    315.6485972    315.6157201      0.0328770        68
  0.22454434E-09    315.8239542    315.7988783      0.0250759        69
  0.22538784E-09    321.9250165    321.9046108      0.0204057        70
  0.22894682E-09    315.8238755    315.7987992      0.0250763        71
  0.23525983E-09    309.4902585    309.4600046      0.0302539        72
  0.23603389E-09    321.7096611    321.6783941      0.0312671        73
  0.24304457E-09    328.1032203    328.0778456      0.0253747        74
  0.24487945E-09    334.0954861    334.0642800      0.0312060        75
  0.24721992E-09    340.2688780    340.2398385      0.0290395        76
  0.24723165E-09    346.5485919    346.5141150      0.0344768        77
  0.24944418E-09    352.7354661    352.7013355      0.0341306        78
  0.26092096E-09    359.0043062    358.9679738      0.0363324        79
  0.26377398E-09    365.0944504    365.0562845      0.0381660        80
  0.26757028E-09    371.3387028    371.3074908      0.0312121        81
  0.26764548E-09    377.6637159    377.6371156      0.0266003        82
  0.26840469E-09    383.8938853    383.8704808      0.0234045        83
  0.27255188E-09    389.8470384    389.8207712      0.0262672        84
  0.27329730E-09    396.0395467    396.0109236      0.0286231        85
  0.27330895E-09    402.0853549    402.0508178      0.0345371        86
  0.27410169E-09    408.3680648    408.3299010      0.0381638        87
  0.27450388E-09    414.4948723    414.4494182      0.0454540        88
  0.27812118E-09    408.3671024    408.3288559      0.0382465        89
  0.27859083E-09    414.5343532    414.4952618      0.0390914        90
  0.27935939E-09    420.6970520    420.6509457      0.0461062        91
  0.28266145E-09    427.0227603    426.9771904      0.0455699        92
  0.28412096E-09    433.2412843    433.1995215      0.0417628        93
  0.29239121E-09    439.3847682    439.3496959      0.0350723        94
  0.29720273E-09    445.5819164    445.5431643      0.0387521        95
  0.30361119E-09    451.6825368    451.6398711      0.0426657        96
  0.30612426E-09    458.0010158    457.9564324      0.0445833        97
  0.30661138E-09    464.0880966    464.0429046      0.0451920        98
  0.31635631E-09    463.9805608    463.9383220      0.0422388        99
  0.32132904E-09    470.1735020    470.1288813      0.0446207       100
  0.32555667E-09    470.3250185    470.2834455      0.0415730       101
  0.34667419E-09    470.1734981    470.1288773      0.0446208       102
  0.35067472E-09    470.3250209    470.2834477      0.0415732       103
  0.35539288E-09    470.1734943    470.1288734      0.0446209       104
  0.35933517E-09    476.3477632    476.2975209      0.0502423       105
  0.36158740E-09    482.4044116    482.3470931      0.0573185       106
  0.36551109E-09    476.3476668    476.2974244      0.0502424       107
  0.36592387E-09    482.4899059    482.4339479      0.0559579       108
  0.37403758E-09    488.7688361    488.7146839      0.0541522       109
  0.37900851E-09    494.7794509    494.7165069      0.0629440       110
  0.38881255E-09    501.0636384    501.0126913      0.0509471       111
  0.39060374E-09    507.3929512    507.3453472      0.0476040       112
  0.39182386E-09    513.8017223    513.7573841      0.0443382       113
  0.39561089E-09    519.8032307    519.7571566      0.0460742       114
  0.39713177E-09    532.0256479    531.9780405      0.0476074       115
  0.41211214E-09    519.8031963    519.7571222      0.0460742       116
  0.42280194E-09    513.8025621    513.7561823      0.0463798       117
  0.42322600E-09    519.9252565    519.8827106      0.0425459       118
  0.43526618E-09    526.1229287    526.0803900      0.0425388       119
  0.43547543E-09    532.3074410    532.2682814      0.0391596       120
  0.43712442E-09    532.3271769    532.2903184      0.0368586       121
  0.44168157E-09    538.5605892    538.5247456      0.0358436       122
  0.44800039E-09    544.7841376    544.7507844      0.0333532       123
  0.44844791E-09    544.6320842    544.5966815      0.0354027       124
  0.45291817E-09    550.9283851    550.8885948      0.0397903       125
  0.45825877E-09    557.0372452    556.9916281      0.0456172       126
  0.46023887E-09    563.2000614    563.1461424      0.0539190       127
  0.46241900E-09    569.2628972    569.2071668      0.0557305       128
  0.47348115E-09    575.3572364    575.2908760      0.0663604       129
  0.47726969E-09    581.5907977    581.5276014      0.0631963       130
  0.48543593E-09    587.8674537    587.8073565      0.0600972       131
  0.49833130E-09    594.0230917    593.9659851      0.0571066       132
  0.50112109E-09    594.1938689    594.1368993      0.0569696       133
  0.50752097E-09    600.4774462    600.4224025      0.0550438       134
  0.51082878E-09    606.5121844    606.4617595      0.0504249       135
  0.52039544E-09    612.8311623    612.7799224      0.0512399       136
  0.52062916E-09    612.9296557    612.8839171      0.0457386       137
  0.52367158E-09    619.0462718    619.0054232      0.0408485       138
  0.52496601E-09    625.3498171    625.3126101      0.0372070       139
  0.52941939E-09    631.4247891    631.3862286      0.0385605       140
  0.53886984E-09    643.9959438    643.9605790      0.0353647       141
  0.54123825E-09    650.2574931    650.2299432      0.0275498       142
  0.54922270E-09    656.1977017    656.1664125      0.0312891       143
  0.55024369E-09    668.6278037    668.5938626      0.0339411       144
  0.55032058E-09    674.7930567    674.7531721      0.0398846       145
  0.55075480E-09    686.8540278    686.8116576      0.0423702       146
  0.55846297E-09    693.1628840    693.1129646      0.0499195       147
  0.57071991E-09    699.6972120    699.6465800      0.0506320       148
  0.57208134E-09    705.3888792    699.8197581      5.5691211       149
  0.57223927E-09    711.2850865    705.6229851      5.6621014       150
  0.57257705E-09    741.3537575    705.6726512     35.6811063       151
  0.57632212E-09    747.3759833    711.7542929     35.6216903       152
  0.57849723E-09    753.4671871    717.7841374     35.6830497       153
  0.58070198E-09    771.9676841    736.2245043     35.7431797       154
  0.58180501E-09    778.1658412    736.2084784     41.9573628       155
  0.58192346E-09    771.9676094    736.2245054     35.7431041       156
  0.58694351E-09    772.0191682    736.3408553     35.6783130       157
  0.58741390E-09    778.3129160    736.3605818     41.9523342       158
  0.58763459E-09    784.4113492    736.4233966     47.9879526       159
  0.58836054E-09    791.1607864    743.0832384     48.0775480       160
  0.59069552E-09    784.9592946    742.9968899     41.9624047       161
  0.59138839E-09    778.2906697    736.3521840     41.9384858       162
  0.59153366E-09    784.4143720    736.4260576     47.9883145       163
  0.59165804E-09    790.2432395    736.4236163     53.8196232       164
  0.59311309E-09    784.4143237    736.4260513     47.9882724       165
  0.59365798E-09    784.3844920    736.3091781     48.0753139       166
  0.59450429E-09    791.3589791    743.2526095     48.1063696       167
  0.60274701E-09    797.3282793    749.1782857     48.1499935       168
  0.60316956E-09    803.0859083    749.1057643     53.9801440       169
  0.60322443E-09    797.3282343    749.1781886     48.1500457       170
  0.60580324E-09    803.1275807    749.1210501     54.0065306       171
  0.60604545E-09    797.3281471    749.1781485     48.1499986       172
  0.60752973E-09    803.3796316    755.1759376     48.2036940       173
  0.61155175E-09    809.6095206    755.2065019     54.4030188       174
  0.61162541E-09    809.5684477    755.1974381     54.3710096       175
  0.61165648E-09    815.6948403    755.2989986     60.3958417       176
  0.61322351E-09    821.5392252    761.2279111     60.3113141       177
  0.61333708E-09    815.4397726    761.1735323     54.2662402       178
  0.61386256E-09    821.9325981    767.6119737     54.3206244       179
  0.61397322E-09    828.0602540    767.7144550     60.3457990       180
  0.61521132E-09    821.9331971    767.6121661     54.3210310       181
  0.61522047E-09    828.0602515    767.7144499     60.3458015       182
  0.61635071E-09    821.9337450    767.6123252     54.3214198       183
  0.61646350E-09    821.9763148    767.6483318     54.3279830       184
  0.61686137E-09    821.9342035    767.6124387     54.3217647       185
  0.61958484E-09    821.9763135    767.6483287     54.3279848       186
  0.61965103E-09    821.9346119    767.6125179     54.3220940       187
  0.62010809E-09    828.0751696    767.7574606     60.3177090       188
  0.62014223E-09    834.3225274    767.8910982     66.4314292       189
  0.62092220E-09    840.2401924    767.9253927     72.3147996       190
  0.62477418E-09    834.7652351    767.8887418     66.8764934       191
  0.62553949E-09    840.2401204    767.9253552     72.3147652       192
  0.62611943E-09    852.1479322    779.8984523     72.2494799       193
  0.62868290E-09    840.2402299    767.9253245     72.3149053       194
  0.63339503E-09    834.5333716    767.8905877     66.6427838       195
  0.63417139E-09    840.2402209    767.9253575     72.3148634       196
  0.63769348E-09    834.5333727    767.8905903     66.6427824       197
  0.63789106E-09    840.2402020    767.9253795     72.3148225       198
  0.63977153E-09    834.5333739    767.8905928     66.6427810       199
  0.63994643E-09    840.2401749    767.9253919     72.3147830       200
  0.64048686E-09    834.5333750    767.8905954     66.6427796       201
  0.64066194E-09    840.2401477    767.9254037     72.3147439       202
  0.64496342E-09    834.7651967    767.8886496     66.8765471       203
  0.64499686E-09    840.2400592    767.9253458     72.3147134       204
  0.64733814E-09    834.5333732    767.8905911     66.6427822       205
  0.64826852E-09    840.2400214    767.9253423     72.3146791       206
  0.65107555E-09    845.0747352    767.5865642     77.4881710       207
  0.65112216E-09    840.2400465    767.9253661     72.3146804       208
  0.65502445E-09    834.5333686    767.8905886     66.6427800       209
  0.65582454E-09    840.2400080    767.9253618     72.3146462       210
  0.66346960E-09    846.2376562    767.9782855     78.2593708       211
  0.66348128E-09    846.3788052    767.9831061     78.3956991       212
  0.66439844E-09    846.4045081    767.9659994     78.4385087       213
  0.66469778E-09    846.3788088    767.9831100     78.3956988       214
  0.66501123E-09    846.4044512    767.9659501     78.4385011       215
  0.66633008E-09    846.3788125    767.9831139     78.3956986       216
  0.66658130E-09    846.4043948    767.9658871     78.4385077       217
  0.66730906E-09    852.5723630    773.8322031     78.7401600       218
  0.66742790E-09    846.4043494    767.9658744     78.4384750       219
  0.66854086E-09    846.3370447    768.0038818     78.3331629       220
  0.66875590E-09    846.4042928    767.9658044     78.4384884       221
  0.66893128E-09    846.3370512    768.0038842     78.3331670       222
  0.66894591E-09    846.4042324    767.9657328     78.4384996       223
  0.66991250E-09    846.3370577    768.0038866     78.3331711       224
  0.67124651E-09    846.4041807    767.9656633     78.4385174       225
  0.67263114E-09    846.3370642    768.0038890     78.3331752       226
  0.67265507E-09    846.4648867    767.7649207     78.6999660       227
