 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.47220686E-12      6.0220650      6.0220650         1
  0.73611896E-11     12.2762639     12.2762639         2
  0.11573234E-10     18.3446146     18.3446146         3
  0.24386456E-10     24.6053533     24.6053533         4
  0.30414917E-10     36.7843665     36.7843665         5
  0.37092996E-10     43.2211227     43.2211227         6
  0.38000112E-10     49.3517844     49.3517844         7
  0.43469508E-10     43.2262575     43.2262575         8
  0.43681081E-10     49.4487372     49.4487372         9
  0.51786146E-10     55.4835883     55.4835883        10
  0.58002653E-10     61.7748116     61.7748116        11
  0.59588698E-10     67.9972625     67.9972625        12
  0.61972195E-10     74.0759812     74.0759812        13
  0.62807420E-10     80.1740400     80.1740400        14
  0.63205931E-10     86.3614229     86.3614229        15
  0.65649520E-10     92.5526968     92.5526968        16
  0.66339396E-10     98.6088688     98.6088688        17
  0.66521812E-10    104.9057226    104.9057226        18
  0.70633279E-10    110.9988946    110.9988946        19
  0.70814614E-10    111.1389105    111.1389105        20
  0.74813895E-10    117.2889841    117.2889841        21
  0.75984111E-10    123.6718092    123.6718092        22
  0.85549245E-10    129.6830171    129.6830171        23
  0.93791028E-10    129.5900360    129.5900360        24
  0.95716150E-10    135.8250281    135.8250281        25
  0.96170992E-10    142.0986029    142.0986029        26
  0.10434832E-09    136.0704370    136.0704370        27
  0.10969277E-09    142.0986122    142.0986122        28
  0.11040980E-09    148.3718781    148.3718781        29
  0.11965741E-09    154.5150459    154.5150459        30
  0.12433247E-09    154.5297875    154.5297875        31
  0.12461541E-09    160.9347618    160.9347618        32
  0.14000067E-09    167.1181116    167.1181116        33
  0.14609681E-09    160.9347867    160.9347867        34
  0.14816780E-09    154.5333650    154.5333650        35
  0.15065923E-09    160.5978920    160.5978920        36
  0.15303496E-09    166.8633253    166.8633253        37
  0.16384488E-09    173.1246471    173.1246471        38
  0.16479416E-09    179.1662173    179.1662173        39
  0.17776369E-09    185.3287071    185.3287071        40
  0.17811972E-09    191.4693909    191.4693909        41
  0.17889206E-09    197.6296916    197.6296916        42
  0.18126913E-09    203.7633641    203.7633641        43
  0.18141303E-09    210.0031356    210.0031356        44
  0.18370977E-09    216.0932707    216.0932707        45
  0.18483141E-09    222.3104439    222.3104439        46
  0.18540813E-09    228.5309640    228.5309640        47
  0.19780305E-09    234.6414230    234.6414230        48
  0.20110223E-09    240.7519287    240.7519287        49
  0.20330643E-09    246.9909124    246.9909124        50
  0.20781257E-09    240.7519286    240.7519286        51
  0.21288082E-09    246.9162272    246.9162272        52
  0.21291149E-09    253.0872624    253.0872624        53
  0.22119100E-09    253.0968848    253.0968848        54
  0.22559160E-09    259.2779529    259.2779529        55
  0.22643024E-09    265.3304298    265.3304298        56
  0.22865001E-09    271.5166568    271.5166568        57
  0.23441596E-09    277.6031917    277.6031917        58
  0.23471926E-09    283.8355551    283.8355551        59
  0.23498415E-09    290.0454195    290.0454195        60
  0.23801422E-09    296.3616822    296.3616822        61
  0.23983673E-09    302.5419595    302.5419595        62
  0.25513119E-09    308.5847531    308.5847531        63
  0.26182498E-09    314.7062258    314.7062258        64
  0.26705587E-09    320.8528028    320.8528028        65
  0.27107889E-09    326.9669518    326.9669518        66
  0.27433771E-09    333.3177085    333.3177085        67
  0.28516307E-09    345.5308815    345.5308815        68
  0.29411013E-09    345.7737858    345.7737858        69
  0.29633543E-09    352.0582420    352.0582420        70
  0.29663452E-09    358.3210911    358.3210911        71
  0.30170756E-09    364.6715652    364.6715652        72
  0.30368634E-09    370.8199595    370.8199595        73
  0.30410572E-09    376.8819780    376.8819780        74
  0.30478898E-09    370.8199610    370.8199610        75
  0.30487960E-09    370.5751904    370.5751904        76
  0.31396932E-09    364.4512228    364.4512228        77
  0.31588190E-09    370.4858399    370.4858399        78
  0.31638883E-09    376.7921666    376.7921666        79
  0.31800477E-09    382.9431258    382.9431258        80
  0.32082837E-09    389.2907769    389.2907769        81
  0.32739978E-09    395.3721044    395.3721044        82
  0.32808885E-09    401.6053318    401.6053318        83
  0.33397525E-09    408.1337486    408.1337486        84
  0.33775919E-09    414.1380104    414.1380104        85
  0.34508605E-09    420.4384449    420.4384449        86
  0.35277157E-09    426.4540573    426.4540573        87
  0.35551324E-09    432.7413182    432.7413182        88
  0.35590910E-09    438.9425553    438.9425553        89
  0.35691919E-09    445.1268842    445.1268842        90
  0.35861321E-09    451.2670962    451.2670962        91
  0.36324287E-09    457.4613126    457.4613126        92
  0.36776473E-09    463.6830257    463.6830257        93
  0.37181982E-09    469.7607413    469.7607413        94
  0.37289839E-09    463.6830264    463.6830264        95
  0.37568487E-09    469.7236948    469.7236948        96
  0.37695607E-09    475.8664267    475.8664267        97
  0.37899592E-09    482.0940890    482.0940890        98
  0.37970979E-09    475.8664282    475.8664282        99
  0.38034453E-09    482.1425926    482.1425926       100
  0.38086928E-09    482.1650709    482.1650709       101
  0.38418737E-09    488.4746325    488.4746325       102
  0.38669233E-09    482.1650700    482.1650700       103
  0.39073291E-09    482.0408968    482.0408968       104
  0.39521939E-09    475.9759292    475.9759292       105
  0.39555550E-09    469.7266221    469.7266221       106
  0.40604166E-09    475.8122860    475.8122860       107
  0.42188016E-09    481.8692659    481.8692659       108
  0.42420948E-09    488.0082509    488.0082509       109
  0.42889499E-09    494.1621812    494.1621812       110
  0.43072879E-09    500.3183795    500.3183795       111
  0.44353936E-09    494.1621787    494.1621787       112
  0.44868826E-09    500.3668791    500.3668791       113
  0.44996637E-09    506.6165652    506.6165652       114
  0.45054854E-09    512.6070738    512.6070738       115
  0.46150442E-09    518.8735624    518.8735624       116
  0.46252272E-09    518.9182187    518.9182187       117
  0.47477262E-09    525.2423220    525.2423220       118
  0.47660858E-09    531.3606751    531.3606751       119
  0.48294279E-09    531.2233968    531.2233968       120
  0.48410331E-09    537.6518207    537.6518207       121
  0.49312326E-09    543.8051500    543.8051500       122
  0.49951155E-09    550.0401098    550.0401098       123
  0.50311717E-09    543.8051502    543.8051502       124
  0.50422253E-09    550.0970959    550.0970959       125
  0.50532718E-09    562.3467941    562.3467941       126
  0.51600148E-09    568.6488852    568.6488852       127
  0.52070402E-09    562.3468308    562.3468308       128
  0.52557493E-09    568.6924856    568.6924856       129
  0.52631357E-09    574.7272539    574.7272539       130
  0.53471883E-09    568.6925086    568.6925086       131
  0.53624161E-09    574.8323866    574.8323866       132
  0.54102705E-09    580.7399304    580.7399304       133
  0.54282908E-09    592.8340284    592.8340284       134
  0.54292825E-09    599.2628663    599.2628663       135
  0.55111033E-09    605.3639208    605.3639208       136
  0.55417769E-09    617.4736821    617.4736821       137
  0.55808592E-09    605.3638918    605.3638918       138
  0.55968856E-09    611.4489111    611.4489111       139
  0.55977093E-09    611.3900504    611.3900504       140
  0.56044099E-09    617.6519101    617.6519101       141
  0.57108978E-09    623.8469037    623.8469037       142
  0.58896720E-09    617.6519652    617.6519652       143
  0.59776650E-09    623.9288275    623.9288275       144
  0.59861034E-09    630.2171224    630.2171224       145
  0.59954493E-09    636.2885595    636.2885595       146
  0.60018225E-09    630.2171199    630.2171199       147
  0.60638778E-09    636.1537208    636.1537208       148
  0.61113260E-09    642.5006671    642.5006671       149
  0.61463549E-09    648.9203166    648.9203166       150
  0.61514525E-09    648.8739347    648.8739347       151
  0.61618969E-09    654.9540493    654.9540493       152
  0.61677753E-09    661.1100249    661.1100249       153
  0.61778254E-09    667.4169744    667.4169744       154
  0.61812081E-09    673.8126813    673.8126813       155
  0.62933529E-09    679.8640046    679.8640046       156
  0.64362511E-09    685.8035927    685.8035927       157
  0.64420458E-09    692.2581875    692.2581875       158
  0.65032005E-09    698.4865863    698.4865863       159
  0.65049922E-09    704.6456536    704.6456536       160
  0.65150518E-09    711.0045175    711.0045175       161
  0.65979951E-09    717.3599689    717.3599689       162
  0.66608255E-09    729.4270189    729.4270189       163
  0.67096081E-09    741.7159714    741.7159714       164
  0.67218939E-09    748.0069438    748.0069438       165
  0.67250741E-09    753.7273828    753.7273828       166
  0.67299373E-09    753.9883983    753.9883983       167
  0.67734055E-09    754.2896263    754.2896263       168
  0.68421147E-09    753.9537198    753.9537198       169
  0.68814949E-09    760.5615527    760.5615527       170
  0.69236110E-09    760.1921423    760.1921423       171
  0.69778024E-09    766.5560297    766.5560297       172
  0.69802222E-09    772.5184728    772.5184728       173
  0.69834163E-09    778.6899330    778.6899330       174
  0.70493467E-09    785.0988080    785.0988080       175
  0.70723926E-09    791.1091916    791.1091916       176
  0.70927284E-09    797.3439613    797.3439613       177
  0.72106825E-09    802.9601053    802.9601053       178
  0.72290525E-09    803.1683374    803.1683374       179
  0.72847623E-09    803.4035623    803.4035623       180
  0.73228417E-09    809.5665809    809.5665809       181
  0.73424726E-09    815.7904090    815.7904090       182
  0.73579478E-09    821.8386073    821.8386073       183
  0.73684248E-09    827.7718533    827.7718533       184
  0.74367450E-09    833.8560492    833.8560492       185
  0.74618203E-09    840.2160672    840.2160672       186
  0.74782462E-09    852.2931846    852.2931846       187
  0.75334942E-09    852.3435816    852.3435816       188
  0.75410468E-09    852.9765469    852.9765469       189
  0.76471812E-09    859.3534653    859.3534653       190
  0.76651476E-09    864.9759781    864.9759781       191
  0.76784181E-09    871.2329217    871.2329217       192
  0.77093138E-09    877.7703540    877.7703540       193
  0.77314206E-09    871.2330022    871.2330022       194
  0.77850578E-09    871.2738315    871.2738315       195
  0.78007957E-09    877.3163407    877.3163407       196
  0.78142209E-09    889.5746737    889.5746737       197
  0.78921440E-09    877.3162608    877.3162608       198
  0.79546378E-09    889.7107090    889.7107090       199
  0.79678017E-09    901.9852721    901.9852721       200
  0.80064139E-09    895.9378906    895.9378906       201
  0.80561778E-09    902.2404103    902.2404103       202
  0.80892374E-09    908.4233984    908.4233984       203
  0.81255848E-09    902.2403665    902.2403665       204
  0.82186403E-09    908.4233988    908.4233988       205
  0.82816216E-09    914.4526173    914.4526173       206
  0.84697287E-09    933.0075703    933.0075703       207
  0.86206803E-09    938.9527234    938.9527234       208
  0.86302146E-09    933.0075698    933.0075698       209
  0.86384077E-09    914.4639954    914.4639954       210
  0.86625994E-09    920.6048516    920.6048516       211
  0.86982892E-09    926.6123350    926.6123350       212
  0.87022407E-09    932.6507379    932.6507379       213
  0.87100514E-09    938.8837206    938.8837206       214
  0.87245424E-09    945.1519003    945.1519003       215
  0.87245800E-09    951.2877761    951.2877761       216
  0.87409396E-09    957.5081595    957.5081595       217
  0.88341211E-09    963.5873060    963.5873060       218
  0.88475166E-09    969.6906788    969.6906788       219
  0.89235596E-09    975.7037716    975.7037716       220
  0.89423126E-09    981.8847781    981.8847781       221
  0.89676700E-09    988.2503962    988.2503962       222
  0.91780504E-09    994.5665280    994.5665280       223
  0.92176148E-09    988.2503943    988.2503943       224
  0.92410163E-09    994.5818043    994.5818043       225
  0.92469505E-09    994.1513228    994.1513228       226
