 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.35946247E-11      6.0085229      6.0085229         1
  0.12857563E-10     12.1576547     12.1576547         2
  0.14642866E-10     18.3902387     18.3902387         3
  0.16649052E-10     24.5238462     24.5238462         4
  0.20841846E-10     30.6724157     30.6724157         5
  0.28802932E-10     36.9258498     36.9258498         6
  0.33843662E-10     30.6724179     30.6724179         7
  0.34147985E-10     30.6408035     30.6408035         8
  0.41630534E-10     36.8820704     36.8820704         9
  0.61399698E-10     43.1865818     43.1865818        10
  0.63377556E-10     49.3166262     49.3166262        11
  0.65976712E-10     43.1865800     43.1865800        12
  0.69162676E-10     49.2900906     49.2900906        13
  0.73470961E-10     55.5402039     55.5402039        14
  0.74228244E-10     61.5612628     61.5612628        15
  0.74776924E-10     67.7626646     67.7626646        16
  0.89446355E-10     73.9177837     73.9177837        17
  0.90318768E-10     80.2356321     80.2356321        18
  0.93045210E-10     86.2907634     86.2907634        19
  0.10284649E-09     92.5710591     92.5710591        20
  0.10320762E-09     98.7768116     98.7768116        21
  0.10418850E-09    104.9266482    104.9266482        22
  0.10980075E-09    111.0803252    111.0803252        23
  0.11250116E-09    117.2644118    117.2644118        24
  0.11406435E-09    111.0803242    111.0803242        25
  0.11476893E-09    117.4278807    117.4278807        26
  0.11617503E-09    123.5624794    123.5624794        27
  0.12581010E-09    129.6976061    129.6976061        28
  0.12653459E-09    135.8932584    135.8932584        29
  0.12851588E-09    148.2236255    148.2236255        30
  0.13039968E-09    154.5645664    154.5645664        31
  0.13664564E-09    160.8208084    160.8208084        32
  0.14067314E-09    166.9549380    166.9549380        33
  0.14146511E-09    173.1641676    173.1641676        34
  0.14358762E-09    179.2887872    179.2887872        35
  0.15250744E-09    185.4404141    185.4404141        36
  0.15268108E-09    191.5198340    191.5198340        37
  0.15426376E-09    197.7777130    197.7777130        38
  0.15976683E-09    197.9552789    197.9552789        39
  0.16642365E-09    204.0917830    204.0917830        40
  0.17095629E-09    197.9553065    197.9553065        41
  0.17438903E-09    204.0917845    204.0917845        42
  0.18321781E-09    216.3928605    216.3928605        43
  0.18324959E-09    216.4808281    216.4808281        44
  0.18431239E-09    222.7103103    222.7103103        45
  0.18452598E-09    222.4457494    222.4457494        46
  0.18737716E-09    216.4901453    216.4901453        47
  0.18923036E-09    228.7779871    228.7779871        48
  0.18943113E-09    216.4901972    216.4901972        49
  0.19235053E-09    222.7545178    222.7545178        50
  0.19527358E-09    228.7681968    228.7681968        51
  0.20378796E-09    228.7219296    228.7219296        52
  0.20651845E-09    235.1297959    235.1297959        53
  0.20696382E-09    241.0666800    241.0666800        54
  0.20782879E-09    241.1273813    241.1273813        55
  0.21468782E-09    241.0666800    241.0666800        56
  0.21621487E-09    241.2145794    241.2145794        57
  0.22150475E-09    247.4305365    247.4305365        58
  0.22760235E-09    253.6366844    253.6366844        59
  0.23065276E-09    259.5818404    259.5818404        60
  0.23773781E-09    253.6366859    253.6366859        61
  0.23905373E-09    259.9191448    259.9191448        62
  0.24372126E-09    265.8852018    265.8852018        63
  0.24399613E-09    272.1150652    272.1150652        64
  0.24457281E-09    278.2740450    278.2740450        65
  0.25099619E-09    272.1150646    272.1150646        66
  0.25806451E-09    278.2650219    278.2650219        67
  0.26553891E-09    284.4836364    284.4836364        68
  0.26870262E-09    290.5676422    290.5676422        69
  0.27383907E-09    296.8877012    296.8877012        70
  0.27387665E-09    290.5676330    290.5676330        71
  0.27831195E-09    296.7310384    296.7310384        72
  0.27883547E-09    303.0696162    303.0696162        73
  0.27997516E-09    309.1130070    309.1130070        74
