 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.13139590E-11      6.0090071      6.0090071         1
  0.41897644E-11     12.1239594     12.1239594         2
  0.66445784E-11     18.3717408     18.3717408         3
  0.75989252E-11     24.5078043     24.5078043         4
  0.95312737E-11     30.6897281     30.6897281         5
  0.11541694E-10     36.8878044     36.8878044         6
  0.26362432E-10     42.9738317     42.9738317         7
  0.34227351E-10     49.2661065     49.2661065         8
  0.41940950E-10     55.4733464     55.4733464         9
  0.44934233E-10     61.6335150     61.6335150        10
  0.45258253E-10     67.7945433     67.7945433        11
  0.46944375E-10     74.0476163     74.0476163        12
  0.51739584E-10     80.2085046     80.2085046        13
  0.53624829E-10     86.3984462     86.3984462        14
  0.53688605E-10     92.6621144     92.6621144        15
  0.56572476E-10     98.7380406     98.7380406        16
  0.60343313E-10    104.9318423    104.9318423        17
  0.62928963E-10    111.1527174    111.1527174        18
  0.73022983E-10    117.3492042    117.3492042        19
  0.75883381E-10    123.5333483    123.5333483        20
  0.84611022E-10    129.7932586    129.7932586        21
  0.92160960E-10    135.9568362    135.9568362        22
  0.94414889E-10    142.0563464    142.0563464        23
  0.97073629E-10    148.3747939    148.3747939        24
  0.99531389E-10    154.5430632    154.5430632        25
  0.10571802E-09    160.6881524    160.6881524        26
  0.10590153E-09    166.9763261    166.9763261        27
  0.10846019E-09    173.2183733    173.2183733        28
  0.10928685E-09    179.2217904    179.2217904        29
  0.11016993E-09    179.4370754    179.4370754        30
  0.11539519E-09    185.4474719    185.4474719        31
  0.12699513E-09    185.4759068    185.4759068        32
  0.14083042E-09    179.3209881    179.3209881        33
  0.14109534E-09    185.5404507    185.5404507        34
  0.14120735E-09    191.5911178    191.5911178        35
  0.14554095E-09    197.7899606    197.7899606        36
  0.14666620E-09    203.8976527    203.8976527        37
  0.14738861E-09    210.2615087    210.2615087        38
  0.14834155E-09    216.3674914    216.3674914        39
  0.14923977E-09    222.6578881    222.6578881        40
  0.14936959E-09    228.6917377    228.6917377        41
  0.14952051E-09    228.7153028    228.7153028        42
  0.17656139E-09    222.6359226    222.6359226        43
  0.17688450E-09    228.8018430    228.8018430        44
  0.18088766E-09    235.1430050    235.1430050        45
  0.19454845E-09    241.1505362    241.1505362        46
  0.19909569E-09    247.3274598    247.3274598        47
  0.20535776E-09    253.6209418    253.6209418        48
  0.21229244E-09    259.8418312    259.8418312        49
  0.21469218E-09    266.0152550    266.0152550        50
  0.22175785E-09    266.0822431    266.0822431        51
  0.22430130E-09    266.1547704    266.1547704        52
  0.22942085E-09    272.0689953    272.0689953        53
  0.25195456E-09    278.3955082    278.3955082        54
  0.25495493E-09    284.6386629    284.6386629        55
  0.26072322E-09    296.7905218    296.7905218        56
  0.26400628E-09    290.7183106    290.7183106        57
  0.26500875E-09    297.0096714    297.0096714        58
  0.26602915E-09    303.1442191    303.1442191        59
  0.26702325E-09    309.4075141    309.4075141        60
  0.27752273E-09    315.4972358    315.4972358        61
  0.28663408E-09    321.7003220    321.7003220        62
  0.29320271E-09    327.8166344    327.8166344        63
  0.29884059E-09    334.0084016    334.0084016        64
  0.30062997E-09    340.2636804    340.2636804        65
  0.30833639E-09    346.4672238    346.4672238        66
  0.31879054E-09    352.5758023    352.5758023        67
  0.32724859E-09    358.7593012    358.7593012        68
  0.32831683E-09    364.8652310    364.8652310        69
  0.34724184E-09    364.8830695    364.8830695        70
  0.35846171E-09    371.1235972    371.1235972        71
  0.37403293E-09    377.3530050    377.3530050        72
  0.37481812E-09    383.4949758    383.4949758        73
  0.38060126E-09    389.8308741    389.8308741        74
  0.38302968E-09    395.9232134    395.9232134        75
  0.38850345E-09    402.1516605    402.1516605        76
  0.39128548E-09    408.3095515    408.3095515        77
  0.39438893E-09    414.5664470    414.5664470        78
  0.39640004E-09    420.7727001    420.7727001        79
  0.39815271E-09    426.8614113    426.8614113        80
  0.40375723E-09    433.0025142    433.0025142        81
  0.42077732E-09    439.1934300    439.1934300        82
  0.42742073E-09    433.0025180    433.0025180        83
  0.43096588E-09    439.2637533    439.2637533        84
  0.45638363E-09    445.6245843    445.6245843        85
  0.46096590E-09    451.5895284    451.5895284        86
  0.46269118E-09    457.7711226    457.7711226        87
  0.47138445E-09    463.8727604    463.8727604        88
  0.47327195E-09    464.1212264    464.1212264        89
  0.47360083E-09    470.3912044    470.3912044        90
  0.47495231E-09    476.4417247    476.4417247        91
  0.47855931E-09    482.4324071    482.4324071        92
  0.48004968E-09    488.6666041    488.6666041        93
  0.48508235E-09    494.8685205    494.8685205        94
  0.49154950E-09    501.0184578    501.0184578        95
  0.49537244E-09    507.1315077    507.1315077        96
  0.49658860E-09    513.2613308    513.2613308        97
  0.49820876E-09    519.4859106    519.4859106        98
  0.50137627E-09    525.5917522    525.5917522        99
  0.50265089E-09    531.8989065    531.8989065       100
  0.50446877E-09    538.0318434    538.0318434       101
  0.50521178E-09    544.1887166    544.1887166       102
  0.50742403E-09    550.3444151    550.3444151       103
  0.51170805E-09    556.6309906    556.6309906       104
  0.53010610E-09    562.8515105    562.8515105       105
  0.53424721E-09    569.0945044    569.0945044       106
  0.53642110E-09    575.3499557    575.3499557       107
  0.54223388E-09    581.5646617    581.5646617       108
