 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.16919504E-11      6.0215079      6.0215079         1
  0.34501079E-11     12.1253457     12.1253457         2
  0.73384209E-11      6.0215122      6.0215122         3
  0.11153558E-10     12.1172451     12.1172451         4
  0.15903624E-10     18.3425765     18.3425765         5
  0.19371401E-10     24.5276704     24.5276704         6
  0.29797535E-10     30.5827208     30.5827208         7
  0.31468584E-10     24.5276697     24.5276697         8
  0.33813374E-10     36.6370211     36.6370211         9
  0.35617367E-10     42.8359710     42.8359710        10
  0.45474228E-10     49.2016067     49.2016067        11
  0.58524168E-10     55.3025870     55.3025870        12
  0.65887009E-10     49.2016633     49.2016633        13
  0.81858100E-10     55.2613288     55.2613288        14
  0.82032040E-10     61.4116799     61.4116799        15
  0.82908610E-10     67.5993467     67.5993467        16
  0.88467487E-10     73.8620202     73.8620202        17
  0.89926397E-10     80.0354785     80.0354785        18
  0.90099152E-10     86.0882408     86.0882408        19
  0.92145515E-10     92.3961502     92.3961502        20
  0.10376280E-09     98.6213345     98.6213345        21
  0.10584553E-09    104.6195416    104.6195416        22
  0.11182968E-09     98.6213346     98.6213346        23
  0.11667592E-09    104.6195489    104.6195489        24
  0.11829193E-09    110.7406928    110.7406928        25
  0.13323075E-09    110.7450586    110.7450586        26
  0.13324932E-09    117.2700057    117.2700057        27
  0.13399918E-09    141.5185736    141.5185736        28
  0.14736578E-09    141.7381044    141.7381044        29
  0.15000702E-09    141.7687006    141.7687006        30
  0.15113351E-09    147.7754758    147.7754758        31
  0.15124595E-09    154.0372122    154.0372122        32
  0.15145167E-09    160.0683106    160.0683106        33
  0.16166673E-09    160.1017435    160.1017435        34
  0.16390215E-09    166.3377637    166.3377637        35
  0.16514613E-09    172.5237767    172.5237767        36
  0.16562751E-09    178.6978272    178.6978272        37
  0.16702143E-09    172.5237736    172.5237736        38
  0.16714631E-09    178.9728548    178.9728548        39
  0.16751505E-09    184.9900349    184.9900349        40
  0.17108463E-09    191.0263201    191.0263201        41
  0.17419741E-09    197.2395775    197.2395775        42
  0.17760422E-09    203.4984958    203.4984958        43
  0.17778162E-09    209.6825555    209.6825555        44
  0.17891629E-09    215.9598226    215.9598226        45
  0.18346448E-09    222.0990692    222.0990692        46
  0.18722287E-09    228.3841061    228.3841061        47
  0.19270588E-09    234.4462502    234.4462502        48
  0.19505075E-09    240.7189193    240.7189193        49
  0.19542836E-09    246.9421361    246.9421361        50
  0.19613368E-09    253.2356165    253.2356165        51
  0.19654921E-09    259.1682605    259.1682605        52
  0.19712993E-09    259.2132041    259.2132041        53
  0.20798152E-09    265.3817940    265.3817940        54
  0.20807055E-09    271.7514493    271.7514493        55
  0.20927200E-09    277.9649934    277.9649934        56
  0.21884606E-09    278.0379652    278.0379652        57
  0.22122450E-09    271.9734475    271.9734475        58
  0.23572845E-09    278.2339243    278.2339243        59
  0.24594111E-09    284.1635239    284.1635239        60
  0.25489496E-09    290.4017127    290.4017127        61
  0.26403452E-09    296.6671360    296.6671360        62
  0.27154983E-09    302.6997805    302.6997805        63
  0.27705019E-09    308.9045771    308.9045771        64
  0.28051313E-09    315.0051701    315.0051701        65
  0.28331869E-09    315.1749448    315.1749448        66
  0.30383829E-09    327.1718400    327.1718400        67
  0.30537007E-09    321.2907894    321.2907894        68
  0.30711691E-09    327.4758766    327.4758766        69
  0.30712839E-09    333.6929066    333.6929066        70
  0.30789349E-09    339.8839511    339.8839511        71
  0.31381801E-09    352.0480251    352.0480251        72
  0.31689892E-09    358.3122335    358.3122335        73
  0.31719935E-09    358.1806476    358.1806476        74
  0.32318301E-09    364.5737341    364.5737341        75
  0.32932687E-09    364.6347780    364.6347780        76
  0.32957039E-09    364.4146156    364.4146156        77
  0.34978210E-09    364.4611925    364.4611925        78
  0.35017524E-09    364.6830768    364.6830768        79
  0.35189694E-09    370.6789734    370.6789734        80
  0.35523377E-09    364.6830760    364.6830760        81
  0.35778883E-09    370.7521810    370.7521810        82
  0.36121107E-09    376.9104095    376.9104095        83
  0.36138748E-09    383.0479012    383.0479012        84
  0.36261819E-09    389.2377286    389.2377286        85
  0.36689192E-09    395.3466111    395.3466111        86
  0.36699964E-09    401.5938729    401.5938729        87
  0.37065058E-09    401.5291790    401.5291790        88
  0.38545655E-09    407.9619628    407.9619628        89
  0.38709763E-09    413.8642302    413.8642302        90
  0.38784493E-09    419.8154874    419.8154874        91
  0.38956334E-09    426.2910475    426.2910475        92
  0.39416064E-09    432.3804385    432.3804385        93
  0.40594387E-09    438.5650546    438.5650546        94
  0.41781572E-09    444.7868502    444.7868502        95
  0.44097097E-09    450.8401601    450.8401601        96
  0.44182205E-09    457.0617187    457.0617187        97
  0.44256230E-09    463.3011406    463.3011406        98
  0.45076985E-09    469.3962800    469.3962800        99
  0.45709361E-09    475.7200596    475.7200596       100
  0.46193375E-09    481.9390064    481.9390064       101
  0.46680781E-09    488.1017136    488.1017136       102
  0.46960130E-09    494.2454823    494.2454823       103
  0.46999263E-09    500.5440350    500.5440350       104
  0.47005373E-09    500.5449276    500.5449276       105
  0.47203238E-09    506.5660306    506.5660306       106
  0.47406019E-09    512.6623109    512.6623109       107
  0.48537491E-09    518.8314878    518.8314878       108
  0.48899914E-09    525.0340332    525.0340332       109
  0.49736534E-09    531.2147135    531.2147135       110
  0.49855482E-09    537.3782144    537.3782144       111
  0.50088041E-09    543.5204563    543.5204563       112
  0.50267930E-09    549.8517451    549.8517451       113
  0.50501738E-09    555.9577606    555.9577606       114
  0.51986429E-09    562.1894076    562.1894076       115
  0.52081751E-09    568.2693539    568.2693539       116
  0.52275563E-09    574.4483930    574.4483930       117
  0.52806254E-09    580.8162716    580.8162716       118
  0.52914456E-09    586.9050038    586.9050038       119
  0.53442591E-09    592.8604325    592.8604325       120
  0.53707903E-09    599.0256598    599.0256598       121
  0.54722723E-09    599.3206603    599.3206603       122
  0.54738996E-09    605.6525746    605.6525746       123
  0.54741535E-09    599.3206930    599.3206930       124
  0.55067955E-09    605.4738476    605.4738476       125
  0.55180682E-09    611.6812952    611.6812952       126
  0.55188579E-09    617.8841321    617.8841321       127
  0.55431520E-09    624.0173691    624.0173691       128
  0.56589554E-09    630.1453728    630.1453728       129
  0.56955526E-09    629.9326245    629.9326245       130
  0.58387551E-09    636.1292942    636.1292942       131
  0.58612295E-09    629.9326224    629.9326224       132
  0.58662422E-09    630.1627201    630.1627201       133
