# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.017794 0.0169274 0.0172939 0.0520153
2000 0.0236314 0.021831 0.0221507 0.0676131
3000 0.0355673 0.031942 0.0234561 0.0909654
4000 0.0341451 0.0351177 0.030938 0.100201
5000 0.0349836 0.0341147 0.0316203 0.100719
6000 0.0305723 0.0288367 0.0270634 0.0864723
7000 0.0390536 0.0341374 0.0300775 0.103268
8000 0.0346415 0.0352225 0.0342428 0.104107
9000 0.0272579 0.0289269 0.0341208 0.0903056
10000 0.0366584 0.0379832 0.0340927 0.108734
11000 0.035098 0.0303943 0.0298347 0.0953269
12000 0.0382213 0.0308481 0.0289949 0.0980642
13000 0.0410917 0.0345275 0.0291901 0.104809
14000 0.0432491 0.0346756 0.028597 0.106522
15000 0.0328105 0.0287788 0.0329957 0.094585
16000 0.0304681 0.0319993 0.0315232 0.0939905
17000 0.0362415 0.0335422 0.0325672 0.102351
18000 0.0344664 0.0407847 0.0311973 0.106448
19000 0.0376621 0.0334768 0.0332608 0.1044
20000 0.0346218 0.0352205 0.0344357 0.104278
21000 0.0385831 0.0301843 0.0336521 0.102419
22000 0.032811 0.0302 0.0344584 0.0974693
23000 0.0326781 0.0329358 0.0364735 0.102087
24000 0.0338296 0.0324925 0.0374161 0.103738
25000 0.0387265 0.0356925 0.039361 0.11378
26000 0.0346366 0.0335589 0.0351302 0.103326
27000 0.038275 0.0326391 0.0385788 0.109493
28000 0.0344001 0.0353018 0.0396604 0.109362
29000 0.03285 0.0339929 0.036066 0.102909
30000 0.0372547 0.0321807 0.0389992 0.108435
31000 0.036028 0.0402823 0.0323545 0.108665
32000 0.0352204 0.0317738 0.0344562 0.10145
33000 0.0342848 0.0420219 0.0374733 0.11378
34000 0.0357799 0.0369227 0.0378144 0.110517
35000 0.0408629 0.0349542 0.0433776 0.119195
36000 0.0373414 0.0377134 0.0406783 0.115733
37000 0.0360862 0.0350329 0.0419806 0.1131
38000 0.0378092 0.0434787 0.0371225 0.11841
39000 0.0353254 0.0405862 0.038756 0.114668
40000 0.0397258 0.0353042 0.0415257 0.116556
41000 0.0406961 0.0410577 0.0470988 0.128853
42000 0.0371661 0.039811 0.0361707 0.113148
43000 0.037873 0.03721 0.0407593 0.115842
44000 0.0421554 0.0393041 0.0467338 0.128193
45000 0.037504 0.0412053 0.0453871 0.124096
46000 0.035444 0.0418191 0.0457038 0.122967
47000 0.0363084 0.0420689 0.048132 0.126509
48000 0.0374704 0.0406526 0.0451338 0.123257
49000 0.0369503 0.0378983 0.0420797 0.116928
50000 0.038156 0.0425624 0.0440168 0.124735
51000 0.040464 0.0470617 0.0422983 0.129824
52000 0.0382065 0.0448545 0.0469688 0.13003
53000 0.0399577 0.0417902 0.0459223 0.12767
54000 0.0369482 0.0485653 0.0430042 0.128518
55000 0.0446757 0.0491019 0.0588443 0.152622
56000 0.0396993 0.0557721 0.0476891 0.14316
