 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.62468962E-11      6.0466833      6.0463302      0.0003531         1
  0.98109266E-11     12.1878207     12.1868469      0.0009738         2
  0.11018427E-10     18.3304620     18.3280963      0.0023657         3
  0.13298487E-10     24.5570431     24.5553862      0.0016569         4
  0.13592824E-10     18.3304604     18.3280947      0.0023657         5
  0.17551928E-10     24.5570284     24.5553715      0.0016569         6
  0.20269783E-10     24.5306456     24.5295530      0.0010926         7
  0.22135565E-10     30.8289303     30.8278963      0.0010340         8
  0.28471819E-10     37.0535902     37.0521869      0.0014033         9
  0.29494435E-10     43.2252912     43.2245798      0.0007114        10
  0.31831630E-10     49.4577771     49.4569091      0.0008680        11
  0.35817702E-10     55.5584712     55.5577066      0.0007647        12
  0.49018682E-10     61.7206005     61.7186153      0.0019852        13
  0.51337894E-10     68.0031820     68.0000347      0.0031473        14
  0.58856195E-10     74.0739924     74.0703735      0.0036189        15
  0.59764635E-10     80.3229997     80.3195069      0.0034927        16
  0.70057625E-10     86.5026468     86.4988797      0.0037671        17
  0.74583969E-10     92.7055716     92.6995989      0.0059726        18
  0.80906628E-10     98.8753494     98.8717419      0.0036076        19
  0.81031644E-10    105.1371152    105.1329758      0.0041394        20
  0.89824598E-10    111.2202976    111.2137853      0.0065123        21
  0.95843319E-10    117.4407296    117.4322873      0.0084423        22
  0.10225054E-09    123.5494999    123.5371751      0.0123248        23
  0.10483942E-09    129.6573196    129.6394166      0.0179030        24
  0.10778517E-09    135.7797482    135.7559142      0.0238340        25
  0.11042153E-09    141.8696195    141.8353775      0.0342420        26
  0.11058087E-09    148.2573499    148.2338262      0.0235237        27
  0.11265275E-09    141.8696197    141.8353777      0.0342420        28
  0.11376659E-09    148.1951919    148.1685226      0.0266693        29
  0.11436260E-09    154.4506884    148.2886880      6.1620004        30
  0.11601504E-09    160.7049544    148.3532566     12.3516978        31
  0.11607063E-09    166.9202525    148.3480219     18.5722306        32
  0.11704433E-09    172.9930432    148.3728605     24.6201827        33
  0.11819262E-09    178.6890164    148.2697877     30.4192287        34
  0.12442883E-09    184.8916128    148.3062465     36.5853662        35
  0.12448931E-09    178.6890572    148.2697803     30.4192769        36
  0.12567831E-09    184.8916128    148.3062468     36.5853660        37
  0.12596766E-09    190.9767125    148.3360161     42.6406964        38
  0.12626962E-09    197.2153294    148.3713267     48.8440027        39
  0.12787528E-09    202.9818738    148.2688381     54.7130358        40
  0.13062102E-09    209.2386778    148.3628618     60.8758159        41
  0.13182344E-09    202.9822055    148.2693174     54.7128881        42
  0.13557506E-09    209.1106460    148.3062872     60.8043588        43
  0.13654673E-09    203.1304833    148.3359582     54.7945251        44
  0.13783549E-09    197.2126811    148.3713320     48.8413492        45
  0.13786700E-09    190.8495956    148.2685507     42.5810448        46
  0.13861420E-09    184.8891076    148.3063378     36.5827698        47
  0.13897843E-09    178.8370913    148.3361080     30.5009833        48
  0.14064355E-09    184.8283461    148.2987413     36.5296047        49
  0.14143697E-09    190.9258345    148.2152905     42.7105440        50
  0.14332220E-09    197.1219854    148.3362667     48.7857187        51
  0.14367524E-09    196.6939973    148.4240811     48.2699161        52
  0.14369102E-09    202.6209122    148.5264097     54.0945025        53
  0.14376393E-09    196.6939963    148.4240810     48.2699153        54
  0.14502265E-09    202.6209240    148.5264208     54.0945032        55
  0.14509520E-09    197.0498425    148.3890563     48.6607862        56
  0.14547810E-09    208.9414496    148.3578085     60.5836411        57
  0.14558156E-09    209.2979002    148.3869902     60.9109101        58
  0.14594597E-09    203.5975214    148.3873013     55.2102201        59
  0.14651553E-09    209.2982549    148.3869928     60.9112621        60
  0.14682497E-09    208.9013681    148.3413704     60.5599977        61
  0.14776322E-09    209.2982570    148.3869934     60.9112636        62
  0.14866691E-09    215.3278588    148.3492867     66.9785722        63
  0.14909010E-09    221.2020200    148.3857696     72.8162504        64
  0.15009754E-09    227.6550491    148.3964527     79.2585964        65
  0.15215151E-09    221.2020192    148.3857687     72.8162505        66
  0.15264003E-09    227.6549675    148.3965313     79.2584362        67
  0.15382412E-09    221.2020183    148.3857677     72.8162506        68
  0.15419316E-09    227.6551605    148.3966866     79.2584739        69
  0.15764236E-09    234.0347072    148.3669125     85.6677947        70
  0.16103015E-09    227.6552655    148.3967141     79.2585514        71
  0.17102755E-09    234.0347071    148.3669125     85.6677945        72
  0.17125174E-09    244.9771639    148.3353287     96.6418352        73
  0.17165606E-09    245.1009094    148.3777686     96.7231408        74
  0.17207294E-09    239.8402224    148.3491845     91.4910379        75
  0.17223151E-09    240.4590770    148.3814816     92.0775954        76
  0.17602784E-09    246.2019988    148.3001352     97.9018636        77
  0.17671930E-09    240.4589839    148.3816162     92.0773677        78
  0.17822598E-09    257.8590662    148.3329648    109.5261014        79
  0.17855557E-09    258.9853695    148.3783586    110.6070109        80
  0.17916117E-09    257.8589858    148.3329859    109.5259999        81
  0.17925726E-09    252.5551029    148.3690832    104.1860197        82
  0.18060858E-09    257.8591081    148.3330067    109.5261014        83
  0.18169709E-09    240.4258922    148.3420507     92.0838415        84
  0.18288954E-09    257.8592132    148.3330852    109.5261280        85
  0.18359338E-09    240.4258911    148.3420516     92.0838394        86
  0.18397732E-09    257.8593187    148.3331638    109.5261550        87
  0.18405562E-09    240.4258899    148.3420525     92.0838374        88
  0.18610445E-09    257.8594251    148.3332423    109.5261828        89
  0.18703888E-09    258.9849399    148.3785922    110.6063477        90
  0.18733991E-09    257.8593447    148.3332635    109.5260812        91
  0.18743838E-09    240.4258788    148.3420397     92.0838392        92
  0.19407261E-09    246.2024296    148.3005140     97.9019156        93
  0.19501491E-09    252.5137367    148.2892959    104.2244408        94
  0.19662917E-09    258.6144225    154.3167649    104.2976576        95
  0.19809244E-09    264.9490907    154.5385532    110.4105375        96
  0.19883816E-09    258.6144221    154.3167641    104.2976580        97
  0.19908911E-09    258.4205101    154.3205350    104.0999751        98
  0.19923543E-09    264.8288768    154.3504524    110.4784244        99
  0.19980162E-09    282.8450093    154.3603761    128.4846332       100
  0.20208217E-09    277.4868925    154.4102263    123.0766662       101
  0.20289178E-09    282.8450976    154.3603538    128.4847438       102
  0.20395332E-09    277.4868920    154.4102251    123.0766669       103
  0.20429572E-09    283.2655416    154.4059395    128.8596020       104
  0.20768777E-09    277.4868915    154.4102240    123.0766675       105
  0.20879633E-09    283.3438207    160.5180925    122.8257281       106
  0.21004269E-09    295.7634622    160.7112787    135.0521834       107
  0.21093460E-09    295.3100160    160.5424785    134.7675376       108
  0.21120021E-09    295.7635528    160.7112791    135.0522737       109
  0.21636009E-09    301.7726153    160.6310623    141.1415530       110
  0.21640582E-09    295.7636795    160.7112809    135.0523986       111
  0.22624586E-09    313.8665893    160.6176222    153.2489671       112
  0.22662713E-09    295.7637456    160.7112511    135.0524946       113
  0.22790652E-09    301.7726187    160.6310650    141.1415537       114
  0.22803191E-09    295.7638871    160.7112463    135.0526408       115
  0.22866942E-09    295.3101150    160.5424948    134.7676202       116
  0.22982008E-09    295.7640041    160.7112347    135.0527695       117
  0.23600002E-09    313.8672520    160.6181287    153.2491233       118
  0.23616963E-09    295.7640835    160.7111988    135.0528847       119
  0.24604859E-09    295.3100833    160.5424865    134.7675968       120
  0.24626248E-09    307.0961594    160.6249512    146.4712082       121
  0.24626778E-09    295.3101836    160.5424910    134.7676926       122
  0.25671053E-09    301.9484256    160.5662043    141.3822213       123
  0.25676614E-09    308.1311204    160.7336706    147.3974498       124
  0.62918166E-09    301.9484289    160.5662056    141.3822233       125
  0.62996338E-09    307.7902167    160.6574909    147.1327258       126
  0.63037992E-09    308.0916265    160.7007409    147.3908855       127
  0.63053165E-09    314.0432691    160.7195279    153.3237413       128
  0.63083671E-09    319.9342786    160.7183721    159.2159065       129
  0.63570072E-09    314.0432669    160.7195268    153.3237401       130
  0.63620720E-09    319.9342637    160.7183939    159.2158699       131
  0.63705912E-09    314.0432647    160.7195257    153.3237390       132
  0.63783043E-09    319.9342737    160.7184205    159.2158532       133
  0.64134789E-09    314.0432624    160.7195246    153.3237378       134
  0.64226207E-09    319.9342921    160.7184481    159.2158440       135
  0.64268659E-09    314.0432602    160.7195235    153.3237367       136
  0.64380815E-09    319.9343212    160.7184768    159.2158444       137
  0.64386902E-09    314.0432579    160.7195224    153.3237355       138
  0.64430473E-09    319.9343508    160.7185048    159.2158459       139
  0.64436012E-09    326.0181272    160.7784466    165.2396806       140
  0.64539805E-09    319.9343401    160.7185064    159.2158337       141
  0.64552882E-09    314.0032950    160.6927981    153.3104969       142
  0.64751778E-09    319.9343835    160.7185358    159.2158477       143
  0.64908131E-09    326.0904141    160.7411471    165.3492671       144
  0.65080010E-09    332.4052977    160.8093368    171.5959610       145
  0.65252491E-09    338.7501592    160.7191342    178.0310250       146
  0.65838549E-09    344.9631513    160.7703092    184.1928420       147
  0.65865005E-09    338.7501957    160.7191394    178.0310563       148
  0.66062645E-09    344.9631496    160.7703094    184.1928402       149
  0.66363337E-09    350.9673805    166.7886544    184.1787261       150
  0.66379233E-09    356.7407369    166.8549446    189.8857923       151
  0.66396309E-09    363.4990394    166.9214801    196.5775592       152
  0.66770774E-09    363.2326222    167.0385242    196.1940981       153
  0.66894626E-09    363.4990469    166.9214624    196.5775846       154
  0.70058033E-09    369.6115683    166.9923930    202.6191753       155
  0.70065027E-09    363.4990873    166.9214745    196.5776128       156
  0.71491432E-09    363.2326222    167.0385241    196.1940981       157
  0.71491678E-09    369.4999858    173.1127652    196.3872205       158
  0.71565547E-09    375.6314920    179.2731288    196.3583631       159
  0.71605655E-09    381.7576073    185.4226007    196.3350066       160
  0.71618630E-09    387.7763363    185.5068719    202.2694644       161
  0.71635818E-09    393.4761929    185.5166006    207.9595922       162
  0.71653266E-09    400.0486939    185.4943678    214.5543261       163
  0.71801225E-09    412.3184518    185.3529578    226.9654940       164
  0.71813938E-09    418.4985493    191.4392878    227.0592615       165
  0.71954101E-09    412.3184568    185.3529582    226.9654985       166
  0.72034992E-09    429.2649622    196.9348838    232.3300785       167
  0.72044985E-09    454.9008827    197.5510041    257.3498786       168
  0.72123599E-09    429.2649442    196.9349099    232.3300343       169
  0.72139128E-09    418.1892673    197.3564888    220.8327786       170
  0.72289455E-09    436.3056383    197.6009758    238.7046625       171
  0.72668150E-09    418.1892693    197.3564900    220.8327793       172
  0.72780212E-09    418.1444550    197.4238087    220.7206463       173
  0.72785546E-09    418.1893360    197.3565476    220.8327884       174
  0.72833109E-09    424.3759259    203.4755759    220.9003500       175
  0.72934442E-09    430.4501931    209.5579362    220.8922569       176
  0.73068010E-09    448.5324099    209.7812048    238.7512052       177
  0.73135567E-09    430.4501922    209.5579362    220.8922560       178
  0.73266980E-09    448.5324320    209.7812951    238.7511369       179
  0.73305324E-09    454.8582487    216.0692021    238.7890465       180
  0.73530304E-09    448.6376192    215.7364877    232.9011315       181
  0.73592339E-09    454.8584394    216.0692141    238.7892253       182
  0.73594921E-09    461.0435956    222.2586097    238.7849859       183
  0.73792836E-09    466.9879161    228.2769764    238.7109396       184
  0.73828888E-09    473.4390249    234.7382493    238.7007756       185
  0.73858759E-09    467.1896776    234.3646225    232.8250551       186
  0.73864959E-09    491.1735290    258.4558291    232.7176999       187
  0.74129197E-09    497.4635139    264.5672992    232.8962147       188
  0.74836073E-09    504.1107272    271.0823684    233.0283588       189
  0.74950517E-09    510.1257679    277.1436535    232.9821144       190
  0.75006592E-09    516.6273765    283.7065930    232.9207835       191
  0.75083983E-09    522.7960181    283.9958086    238.8002095       192
  0.75090668E-09    529.1233582    283.8715947    245.2517636       193
  0.75219475E-09    535.2276596    289.8519172    245.3757424       194
  0.75233903E-09    541.3178692    289.7047032    251.6131660       195
  0.75250448E-09    540.2655650    289.7605540    250.5050110       196
  0.75252402E-09    540.7886237    289.7955893    250.9930344       197
  0.75263455E-09    547.4724647    290.1910339    257.2814307       198
  0.75274904E-09    560.1136159    290.0164426    270.0971733       199
  0.75384176E-09    572.7559422    290.1960493    282.5598928       200
  0.75393163E-09    584.8448676    302.1805355    282.6643321       201
  0.75417196E-09    603.3300889    320.6644799    282.6656090       202
  0.75425549E-09    633.4553060    350.5593437    282.8959623       203
  0.81665951E-09    632.8785611    350.7536786    282.1248825       204
  0.81681086E-09    633.4554321    350.5594288    282.8960033       205
  0.82308353E-09    639.8783926    351.0980222    288.7803704       206
  0.82313290E-09    633.4553694    350.5593496    282.8960198       207
  0.83144177E-09    627.6282046    338.7113790    288.9168256       208
  0.83284932E-09    645.7545570    338.6678243    307.0867327       209
  0.83320955E-09    657.6203699    350.4630995    307.1572704       210
  0.83346195E-09    653.2303141    346.2161743    307.0141399       211
  0.83370683E-09    657.4244486    350.4803895    306.9440591       212
  0.83570979E-09    663.2422684    350.4381362    312.8041322       213
  0.83619801E-09    651.3918704    338.5712363    312.8206341       214
  0.83718283E-09    651.1973417    338.4298841    312.7674576       215
  0.84663868E-09    662.8153785    350.2394674    312.5759111       216
  0.84679034E-09    651.1972008    338.4298491    312.7673516       217
  0.84682061E-09    650.6069363    338.4965210    312.1104153       218
  0.84695734E-09    645.1433063    338.4424986    306.7008077       219
  0.84707840E-09    651.2099366    338.4979905    312.7119461       220
  0.84725505E-09    675.6997197    338.7050192    336.9947006       221
  0.86354683E-09    687.4341618    350.7847234    336.6494384       222
  0.86359169E-09    675.7924072    338.6473377    337.1450694       223
  0.86552590E-09    680.7342049    338.4709142    342.2632907       224
  0.86782470E-09    687.9529147    339.1776979    348.7752168       225
  0.86805699E-09    700.1571173    351.0973145    349.0598028       226
  0.86826799E-09    687.9528034    339.1776698    348.7751335       227
  0.86889838E-09    688.1093408    338.6965534    349.4127874       228
  0.88552133E-09    692.9085932    338.7879880    354.1206053       229
  0.88558912E-09    700.2972012    338.6075789    361.6896223       230
  0.89010856E-09    692.9085935    338.7879895    354.1206040       231
  0.89012142E-09    699.8013426    338.6660806    361.1352620       232
  0.89034424E-09    705.7112639    338.6633684    367.0478955       233
  0.89740182E-09    705.6790206    338.7816061    366.8974145       234
  0.89790449E-09    717.6366038    338.9487418    378.6878620       235
  0.89872703E-09    729.7294423    339.1992283    390.5302139       236
  0.89893254E-09    722.7915865    339.0003999    383.7911865       237
  0.89971322E-09    746.5745416    362.6386477    383.9358939       238
  0.89988259E-09    752.7525078    362.8105788    389.9419290       239
  0.89992038E-09    763.9138678    374.1635867    389.7502811       240
  0.89995969E-09    752.7526957    362.8107498    389.9419459       241
  0.90218859E-09    759.4972206    362.9034215    396.5937990       242
  0.90319637E-09    765.5178945    362.9848015    402.5330930       243
  0.90320246E-09    759.4971442    362.9034038    396.5937404       244
  0.90428560E-09    752.8463063    362.8595989    389.9867074       245
  0.90432006E-09    759.4971468    362.9034027    396.5937441       246
  0.90532874E-09    752.8459109    362.8595888    389.9863220       247
  0.90535266E-09    759.4971494    362.9034017    396.5937478       248
  0.90572983E-09    752.8455155    362.8595788    389.9859367       249
  0.90687873E-09    759.4971521    362.9034006    396.5937514       250
  0.90697178E-09    765.5178571    362.9847771    402.5330800       251
  0.90708942E-09    759.4971078    362.9034169    396.5936909       252
  0.90914266E-09    752.8463669    362.8596459    389.9867210       253
  0.90922077E-09    759.4971105    362.9034159    396.5936947       254
  0.90923650E-09    759.1462678    362.8037358    396.3425320       255
  0.91013892E-09    752.3829965    362.7453086    389.6376879       256
  0.91176199E-09    759.1462622    362.8037347    396.3425275       257
  0.91207412E-09    759.7055405    362.9430738    396.7624667       258
  0.91287293E-09    753.0193953    362.8959898    390.1234055       259
  0.91317786E-09    759.7055390    362.9430727    396.7624663       260
