ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
9360
ITEM: BOX BOUNDS pp pp pp
6.0118675527508207e-02 4.2383662621015901e+01
6.5134774436051993e-02 4.5920012048998899e+01
7.5153554065668288e-02 5.2983251083654501e+01
ITEM: ATOMS id type x y z vx vy vz
1488 1 3.61775 5.35623 3.23892 2.37316 -2.01224 2.71892
1439 1 1.79148 3.56065 3.24714 2.50464 -1.3107 -5.12574
1440 1 3.56955 1.83336 3.40686 1.2744 -0.0201755 -2.98953
1438 1 3.69369 3.46967 1.47478 -3.07806 0.604315 1.19001
1485 1 1.80625 5.35225 1.57142 -0.126114 -1.85018 3.29091
1437 1 1.90468 1.75535 1.50305 -2.61935 -0.959021 -0.587359
1441 1 5.27994 5.2572 1.53784 1.43326 0.140669 2.77823
1484 1 0.0716372 5.32792 3.2787 1.71393 2.03825 2.69727
1436 1 0.130881 1.76979 3.27964 2.80288 0.253754 2.02524
1386 1 0.0665561 0.117723 1.53584 -0.297382 3.43262 0.188381
767 1 5.36916 3.57606 3.31918 5.11052 -0.116033 -0.680195
1393 1 5.36226 1.84279 1.4888 -1.56495 1.49538 0.884412
1399 1 8.86933 3.69254 3.19024 0.679496 -0.392695 -1.74124
1444 1 7.06649 5.39235 3.30562 0.163034 -3.59717 4.89334
1396 1 7.18079 1.79588 3.3413 0.356211 3.96618 2.54615
1394 1 6.99834 3.5597 1.50203 1.85378 1.22423 3.62625
1397 1 8.82864 1.82489 1.62983 -0.745068 3.22146 -3.70769
1445 1 8.85414 5.34932 1.508 2.75768 0.0748048 -2.40528
1448 1 10.5014 5.3019 3.3281 -3.07582 1.55395 1.07161
1398 1 10.5959 3.67425 1.52939 0.603157 -3.98535 -1.92884
1400 1 10.6624 1.92534 3.23989 -0.672343 2.26347 1.59419
1401 1 12.3576 1.79482 1.49284 1.31505 -3.4816 1.38158
1452 1 14.1838 5.27969 3.23151 -0.840586 1.30368 -2.06879
2022 1 12.3306 3.60058 3.20869 2.21322 -2.66141 0.132344
1403 1 14.065 1.80915 3.17755 -3.75283 0.0409694 0.7762
1402 1 14.0392 3.50958 1.5095 1.68155 0.12812 0.0406849
1449 1 12.3796 5.3117 1.49306 2.86855 3.14598 0.798029
1407 1 15.8847 3.41431 3.17824 0.653344 -2.79819 -2.83525
1359 1 15.8777 0.101353 3.33804 -1.05361 0.484914 -2.85187
724 1 10.7762 0.129232 1.58364 -0.864566 4.38907 -1.63796
1453 1 15.9878 5.26349 1.55201 -1.56309 -0.938772 0.673931
1405 1 15.9594 1.88565 1.45494 1.68372 1.76072 2.23793
1410 1 21.2034 3.52058 1.37005 0.267989 -2.53355 0.508484
1404 2 19.5325 3.56055 3.21694 -1.42263 3.10778 0.338979
1456 1 17.7481 5.39502 3.25058 -1.73051 0.50532 4.03541
2033 1 17.7209 1.73743 3.2991 2.1721 -1.70653 0.837648
1408 1 19.4092 1.7215 1.45377 -1.82695 -1.19204 -0.169876
787 1 19.5556 5.33185 1.52064 -0.168456 1.84146 1.78392
1411 1 17.807 3.64336 1.52579 0.783145 4.45077 0.841895
1460 1 21.1492 5.41118 3.25144 1.41615 1.79652 0.881682
1986 1 21.1941 1.7583 3.26243 -3.01444 -0.382498 0.878382
1533 1 1.73967 8.88111 1.49669 0.254964 0.370949 2.106
1487 1 1.81367 7.26449 3.29829 0.340111 0.893265 1.15265
1532 1 1.8112 10.6718 3.22735 -3.21329 0.707 0.497778
1536 1 3.69086 8.91725 3.29224 0.486503 1.00022 0.522968
1486 1 3.58347 7.12733 1.46546 -0.854057 3.35814 3.42751
1534 1 3.6011 10.6658 1.52188 1.30097 -0.0564617 0.267189
1443 1 5.29433 7.10586 3.17317 4.19054 1.85009 -2.53534
1489 1 5.29932 8.75236 1.42281 -1.34079 0.0968634 0.118637
1491 1 5.44419 10.7233 3.1014 0.362992 2.53035 -0.962013
911 1 7.22858 10.7434 1.50689 -3.6711 0.100757 -0.737893
1442 1 7.16341 7.1721 1.46418 -0.879781 -2.30419 -3.382
1447 1 8.94913 7.19867 3.26369 0.87434 2.77085 -3.91297
1495 1 8.85354 10.5738 3.15405 0.716142 0.364651 1.30242
1492 1 7.05312 8.86103 3.21337 4.60354 -6.0992 -3.91782
1493 1 8.82774 8.8903 1.53524 0.632895 -0.048247 -0.143604
1494 1 10.6853 10.5933 1.41884 2.00258 -1.54728 2.07622
1446 1 10.7395 7.19525 1.37478 -0.352384 -0.415843 2.7086
1496 1 10.7153 8.85327 3.15628 1.28329 -0.003302 -1.04746
1451 1 12.3671 7.11565 3.25368 3.89888 0.0438457 -1.2109
1500 1 14.2482 8.86898 3.27404 -1.36606 -0.432033 -0.693745
1499 1 12.466 10.7233 3.17851 1.54616 2.44799 0.667904
1498 1 14.2661 10.7154 1.43723 -2.02789 -0.0170728 -2.37142
1450 1 14.2565 7.07432 1.61622 0.721906 -3.37675 -2.91985
1497 1 12.5375 8.83506 1.4367 1.3397 3.92997 1.52819
1455 1 15.9874 7.05302 3.33053 -2.16338 -1.06615 0.264039
1503 1 16.0424 10.6021 3.23275 -3.40036 -0.5542 -0.419503
1501 1 15.9875 8.86861 1.46846 -1.89739 -1.94939 -3.0792
1505 1 19.5854 8.80947 1.39224 0.930925 3.94535 0.919251
1502 1 17.7649 10.5215 1.58153 1.76335 -0.169169 1.56479
1459 1 19.4567 7.03768 3.30966 -0.178727 -1.58143 -2.10271
1504 1 17.7934 8.71451 3.12586 1.66036 3.14128 -0.765497
1507 1 19.531 10.5592 3.24888 2.53942 0.573674 -1.28656
1454 1 17.8632 7.02564 1.39084 -0.317406 -2.03936 -0.652077
1458 1 21.1841 7.08329 1.43746 -2.03773 -1.30547 0.841561
1506 1 21.1512 10.5957 1.32776 1.40386 0.822404 -1.5035
2109 1 1.81368 5.35063 5.0545 -5.17133 1.28081 0.633435
2062 1 3.55991 3.66373 4.97188 3.73385 1.09743 -1.17434
2061 1 1.74771 1.81301 5.09809 -0.872223 -2.27977 -0.315939
2064 1 3.50818 1.76742 6.77606 -0.0754012 -1.57666 0.325087
2063 1 1.91894 3.55362 6.77183 1.82228 0.880741 -0.320719
2112 1 3.73901 5.34529 6.83344 -0.120548 -0.131001 0.51605
2733 1 1.80364 5.38233 8.53382 2.12177 0.927288 -1.14258
2686 1 3.53906 3.61683 8.6321 -0.027813 -0.907976 -3.61436
2685 1 1.73975 1.91508 8.60919 -5.61738 1.16151 -1.03372
2017 1 5.24136 1.67134 4.98849 -0.993673 -0.946052 -3.9584
2689 1 5.33487 5.4577 8.57856 3.7858 -1.5881 1.99543
2641 1 5.29846 1.84028 8.57809 -0.929677 -2.67178 -1.29517
2019 1 5.20019 3.51704 6.71395 -0.5943 -1.8895 -1.72182
2638 1 3.50455 0.0745291 8.60782 -2.45409 -0.121205 -0.0363756
1971 1 5.21207 0.0798693 6.81513 0.0768892 3.20206 1.72313
2065 1 5.37411 5.39319 5.03776 -3.26382 -0.324208 -1.56324
2021 1 8.90635 1.86401 4.99882 -2.454 -0.822767 -2.08958
1395 1 7.12743 3.66534 4.97582 -2.01882 -6.95303 3.11032
2069 1 8.76947 5.53392 5.01258 0.491799 2.76115 2.03388
2068 1 7.04411 5.41579 6.81711 0.393127 4.46625 -5.13005
2020 1 7.06805 1.84008 6.70796 0.991739 3.08328 -0.41112
2018 1 8.80509 3.71967 6.6963 2.00748 1.43157 2.60551
2642 1 6.97964 3.68863 8.4484 0.583494 3.76503 3.90664
2693 1 8.88744 5.30006 8.55882 -1.29464 -2.65851 -0.837529
2645 1 8.64883 1.91293 8.45196 -3.33023 1.3505 1.02435
2023 1 10.5676 3.60738 5.12781 2.69764 -3.72249 -3.32762
2072 1 10.6398 5.39021 6.72337 3.01245 1.91588 -2.27323
2024 1 10.6405 1.75294 6.75325 -1.61616 1.33393 1.79118
1975 1 8.81453 0.0954765 6.82598 -2.30297 0.545654 -1.64561
2646 1 10.6477 3.53895 8.5631 1.44635 3.3174 -1.85577
1974 1 12.417 1.90157 5.03364 2.53494 -0.701988 -2.49365
2073 1 12.3911 5.27935 5.00126 -0.68548 -1.0194 1.43879
2026 1 14.2215 3.55194 5.02774 0.63549 2.7554 2.92317
2028 1 14.0837 1.83457 6.76914 -0.332936 1.41746 2.29156
2076 1 14.2917 5.37628 6.70854 -1.76252 1.3488 0.318644
2027 1 12.3771 3.54296 6.71014 3.37755 1.4451 0.353886
2697 1 12.3125 5.39773 8.46177 0.602322 0.996133 1.64667
2701 1 14.1223 3.61289 8.47996 1.32701 -1.76204 -1.77034
2649 1 12.4074 1.79753 8.55894 0.6592 0.826474 -1.20033
2080 1 15.9175 5.33746 8.47233 1.465 2.90481 2.58392
2032 1 15.8794 1.7896 5.10653 -1.16067 -0.989291 -2.12139
2077 1 15.8844 5.32847 5.06376 -0.619617 -0.177497 0.86353
1979 1 12.4942 0.0695201 6.72938 -0.056214 -0.529303 -3.25803
2029 1 15.8697 0.0727425 6.84916 0.658858 -1.76779 1.08992
2650 1 15.9791 1.81619 8.58672 1.8905 -1.57828 2.40926
2031 1 16.0237 3.44895 6.84075 -0.0444925 -0.244836 -0.241784
2084 1 21.208 5.30725 6.73216 0.488557 -1.59164 2.86233
2081 1 19.4848 5.32403 5.07938 2.42498 1.00079 -2.39267
1978 1 17.7052 3.50942 4.91358 -0.966973 -0.308282 -0.295284
1987 1 19.411 1.78946 5.07162 -2.39445 -6.92049 2.1636
2606 1 17.8176 1.7823 6.7281 -2.06802 2.1307 -0.344771
2035 1 19.5691 3.56954 6.85107 0.314745 0.618272 -1.36481
2030 1 17.7377 5.17844 6.78851 0.67887 1.42876 3.17689
2654 1 17.7177 3.4414 8.5872 3.38523 -2.18038 -2.68114
2705 1 19.5592 5.29324 8.61548 -2.65116 2.68275 -0.683402
2657 1 19.5267 1.71836 8.62922 2.36994 2.42983 -3.34416
2658 1 21.1829 3.49045 8.62247 2.51388 -0.243894 -6.86045
2034 1 21.1719 3.53677 5.1029 -2.24166 -1.04001 0.821479
2115 1 3.52011 10.5387 4.99593 -0.555254 -2.1244 0.749532
2110 1 3.5448 7.20473 4.98775 1.31421 -2.31984 0.399028
2157 1 1.69534 8.75074 5.05593 1.93244 -0.0293484 2.88678
2111 1 1.90745 7.10281 6.81791 3.01616 3.69992 -1.11959
2734 1 3.61913 7.17796 8.66739 -0.320399 -0.808 -0.903412
2159 1 1.76993 10.6432 6.8584 -1.99932 2.68374 -0.952324
2160 1 3.59506 8.81456 6.65691 5.12092 -2.52763 -2.22181
2781 1 1.71354 8.87568 8.44722 -1.84788 -0.889354 0.268391
2782 1 3.56247 10.6641 8.53451 0.11813 0.732224 -4.12018
2785 1 5.31184 10.6874 6.75823 0.969777 -6.07621 -1.16898
2737 1 5.28395 8.91948 8.4951 2.80002 -0.875205 -4.75052
2067 1 5.39177 7.19135 6.73211 -2.86576 -2.73843 -1.09456
2113 1 5.39732 8.90037 5.00944 0.752524 -1.05509 2.88371
2117 1 8.88066 8.75302 4.94857 1.92583 2.73213 1.73153
2066 1 7.0394 7.02402 4.95977 0.389668 -3.05585 -1.44058
2114 1 7.14744 10.6175 5.00132 -4.55103 -0.781205 -2.05347
2071 1 8.76815 7.14802 6.83291 -0.317442 1.94801 -2.95501
2690 1 7.00102 7.11832 8.54297 0.761523 -2.65771 -0.969434
2116 1 7.10242 8.85746 6.78531 -1.41305 2.49076 -1.18606
2119 1 8.91875 10.6872 6.80687 -0.309174 0.961053 -1.09806
2741 1 8.90564 8.92402 8.50088 -1.5028 -2.24798 -1.59446
2738 1 7.13046 10.5823 8.49952 -1.7193 0.571878 0.0633866
2694 1 10.5667 7.11342 8.44925 -1.59107 2.39146 0.768036
2118 1 10.6273 10.6005 4.99576 -0.685009 5.9292 2.24581
2120 1 10.6356 8.86752 6.77817 2.24288 -1.97289 3.31327
2070 1 10.7097 7.13407 4.97266 1.86645 -0.52998 0.814147
2742 1 10.7388 10.6036 8.48274 0.920208 -0.940415 -3.40813
2074 1 14.2091 7.16523 5.04513 1.23084 -0.371122 0.64045
2121 1 12.4303 8.98106 4.97315 1.35135 -3.34986 -0.0399893
2122 1 14.1717 10.6673 5.0098 2.94734 3.22328 -2.82388
2698 1 14.1743 7.12609 8.50239 -2.85861 2.4702 1.77613
2075 1 12.4849 7.1483 6.64941 0.523813 -2.3296 -1.7523
2123 1 12.3297 10.5909 6.7241 0.957137 0.890729 -0.649125
2124 1 14.1895 8.87047 6.75831 0.0259602 -2.2145 0.117621
2745 1 12.401 8.72101 8.61308 -0.464585 -1.24223 -1.32618
2746 1 14.1783 10.4516 8.64986 1.18969 0.773397 2.70745
2127 1 15.9156 10.6176 6.84439 -3.86895 2.09998 -1.25323
2749 1 15.9689 8.90384 8.54691 -2.51186 0.384062 0.757743
2079 1 15.9911 7.08809 6.82592 1.53238 0.233865 -3.80384
2125 1 16.05 8.85071 5.00691 -0.473851 0.973191 -2.60016
2754 1 21.1884 10.6563 8.6941 -0.482869 1.84179 -2.59887
835 1 19.5559 8.81173 5.04982 -2.3038 -0.782877 3.46991
2078 1 17.7211 7.10354 5.18369 -1.04205 -0.188862 2.63696
2126 1 17.7629 10.5397 5.02026 -3.90755 0.149816 -1.66713
2702 1 17.7249 7.08967 8.47936 -2.0571 1.77474 -0.927051
2083 1 19.5056 7.05089 6.82727 0.484406 0.163274 -2.79051
2128 1 17.7211 8.81369 6.85301 -1.7705 1.62075 -1.11648
2131 1 19.4983 10.5003 6.84176 1.39137 2.02274 -1.45991
2750 1 17.8051 10.5951 8.69345 0.0134029 -1.07126 -0.166567
2129 1 19.5001 8.85678 8.76079 2.53776 -0.630342 -0.330317
2130 1 21.1347 10.6054 4.99296 0.429498 -1.85327 2.41527
2132 1 21.191 8.80677 6.85995 -2.60239 -1.01729 3.29755
2688 1 3.44593 1.71528 10.3481 2.80471 -0.572872 2.25785
2687 1 1.77538 3.65249 10.4586 0.898085 -1.26344 2.49404
2736 1 3.4607 5.38684 10.3322 -1.63266 -0.873449 0.398124
3937 1 1.72732 5.52882 12.0602 -5.46619 -0.807418 0.527026
3310 1 3.54066 3.53832 12.011 3.43615 -0.175653 -1.88051
3309 1 1.69309 1.7627 12.0466 1.58928 -2.58135 -3.89435
3262 1 5.25234 1.83982 11.9808 -0.285001 -3.06879 0.266949
3313 1 5.3413 5.31716 12.0793 -2.09401 1.74382 -2.34692
3312 1 3.48446 0.0715325 12.0785 -0.705834 -0.925251 0.649539
2684 1 0.0819561 1.8912 10.3784 -3.14357 -1.17012 -4.53898
3306 1 0.0664561 5.39306 10.2934 0.53844 -2.70814 3.20915
2595 1 5.37778 3.61603 10.1689 2.53875 1.08067 -0.279251
2647 1 8.7627 3.58649 10.2483 -1.34219 -1.87865 0.436845
2692 1 7.1581 5.37308 10.2394 -3.08396 -0.226034 -0.57007
2644 1 7.07653 1.83704 10.2439 2.33051 -2.21739 -0.305171
2594 2 8.84718 1.77687 11.9204 1.45048 -0.319806 -3.47426
3317 1 8.85591 5.29539 11.9761 1.96153 -0.0843966 1.18638
3266 1 7.06754 3.49547 12.0382 0.398021 -0.895648 2.55488
2696 1 10.5625 5.31241 10.2951 2.60583 -2.15896 -2.5864
3270 1 10.5449 3.48001 12.0662 1.92766 -0.320695 -1.54296
2648 1 10.5352 1.77864 10.1591 3.49746 -1.95724 0.718589
2652 1 14.113 1.87656 10.2396 -1.08187 -3.15373 3.69371
2651 1 12.4295 3.66371 10.4644 -3.29343 1.03365 -1.17142
2700 1 14.1531 5.39666 10.152 5.2211 -0.230131 -1.12666
3274 1 14.1284 3.55255 12.1289 0.044612 -1.76421 -0.473149
3325 1 12.4027 5.32232 12.1734 0.944802 -2.61145 -0.57956
3273 1 12.2777 1.74335 12.0335 -3.07781 1.34408 -0.192498
3324 1 15.8714 5.32189 12.0404 4.10805 3.10787 3.17546
1977 1 15.8854 1.90108 12.1265 -1.60732 0.420233 -0.731047
3231 1 14.1164 0.161992 12.0153 3.03638 -2.87608 2.45152
3282 1 21.1427 3.46916 12.0303 -2.17096 -2.62917 -1.28868
2660 1 21.141 1.61512 10.4335 -1.97135 -1.64477 2.53838
2655 1 15.9546 3.5035 10.3026 -3.35305 -1.17318 0.531421
2708 1 21.1639 5.32647 10.4049 0.600225 3.62887 -1.97588
2653 1 17.6805 1.77906 10.4063 3.03702 0.479151 -0.667022
2704 1 17.6825 5.37036 10.1669 3.6435 1.82232 -4.17133
2659 1 19.4743 3.51534 10.3254 0.337874 -0.787025 -1.83906
3329 1 19.3437 5.37319 12.1144 2.02709 -5.47024 2.62354
3278 1 17.5831 3.52798 12.0274 1.99759 -1.70491 -1.12614
3281 1 19.3683 1.64087 12.1406 -0.247697 -2.46704 -0.988751
2784 1 3.54088 8.94585 10.1858 -2.86362 1.04549 -2.07208
2735 1 1.75719 7.17944 10.1502 2.30927 -0.214242 -2.499
2783 1 1.81484 10.7288 10.2131 -1.24431 0.592437 0.638424
3361 1 3.60194 7.10987 11.825 -0.844713 -1.55172 -0.176409
3406 1 3.53432 10.6554 12.0677 -3.50163 -0.598317 -0.861701
3408 1 1.78323 8.83229 12.0286 3.01666 0.104925 -0.632206
2739 1 5.31966 8.87624 11.9285 3.1031 -3.52643 -0.227362
3402 1 0.127756 10.6941 11.9484 -1.20865 -2.81002 -0.178371
2691 1 5.37355 10.6254 10.2805 0.054133 0.583837 0.688169
3365 1 8.90345 8.85478 11.9958 -1.66796 -2.28759 4.87399
2743 1 8.94215 10.6117 10.1879 0.968684 -0.378222 0.921045
2740 1 7.15929 8.90498 10.248 0.665493 1.24004 1.50128
2695 1 8.89249 7.15579 10.2965 1.00939 0.534883 -1.41054
3943 1 7.00985 7.1162 11.8614 -1.15767 0.737622 0.910697
3362 1 7.04093 10.6589 11.9701 -1.69698 -2.49424 2.5588
2792 1 10.5954 10.6601 12.0029 4.2841 -1.36005 1.34353
2747 1 12.3844 10.7178 10.3461 -2.56282 -1.24436 0.226859
2703 1 15.8427 7.10323 10.2737 5.07029 -1.06746 3.28315
2699 1 12.4038 7.01489 10.2711 -2.64223 1.31175 5.55293
3318 1 10.6477 7.02602 12.1184 0.0396725 -3.40613 1.64418
2744 1 10.6808 8.7826 10.353 0.195655 1.89843 1.89045
3322 1 14.1906 7.05623 12.0661 -0.32422 -2.54336 3.35427
2751 1 15.7751 10.6237 10.4025 -0.873075 3.41734 -0.372379
3373 1 15.8072 8.89404 12.0591 -1.8055 -0.812201 0.108896
3370 1 13.9835 10.653 12.1443 0.407766 0.857928 1.78471
3369 1 12.4056 8.74727 12.0343 2.57691 1.41665 -2.74226
2748 1 14.1635 8.77779 10.3314 0.853068 0.76353 0.0749729
2752 1 17.6158 8.88133 10.2024 0.154732 2.94264 -1.34134
2753 1 19.5065 10.6062 10.4916 -2.58319 3.27198 1.48286
3377 1 19.3355 8.90006 12.0578 -0.536669 -4.306 1.52637
2707 1 19.3553 7.1863 10.4092 -1.95202 1.22465 0.205444
3330 1 21.2165 7.09162 12.2425 0.965352 -4.74058 -1.35082
3378 1 21.1962 10.6021 12.1864 -1.04202 1.51028 0.813938
3374 1 17.5777 10.6163 12.1112 -2.79132 -0.338805 0.50436
3326 1 17.6434 7.13669 12.0229 0.547155 -2.67451 0.485055
4606 1 3.3886 5.32485 17.2763 -1.31724 -1.06101 2.20539
3357 1 1.65975 3.51013 17.4082 0.923203 -0.387656 0.187536
3936 1 3.27978 1.76855 17.2574 1.56008 1.78879 -2.79848
3933 1 1.62791 1.82678 15.4744 -0.43451 -1.78718 -0.226664
3981 1 1.72967 5.28057 15.5638 0.560765 1.9015 1.43452
3934 1 3.3319 3.61214 15.5054 4.64166 -0.37725 0.934221
3311 1 1.70594 3.65679 13.7055 0.688577 4.37673 0.148479
3358 1 3.53627 5.33781 13.6361 -4.87119 -4.49408 -1.3338
3267 1 3.44184 1.81901 13.8718 -1.14162 -2.0466 -0.0078395
3891 1 5.22997 3.58804 17.289 -1.70105 -4.19793 -4.45739
3890 1 5.19652 3.58688 13.7409 -0.345532 2.305 -3.19194
