# LAMMPS data file written by OVITO

9360 atoms
2 atom types

0.0601187 42.3836632 xlo xhi
0.0651348 45.9200134 ylo yhi
0.0751536 52.9832498 zlo zhi

Masses

1 58.71
2 58.71

Atoms # atomic

1488 1 3.61775 5.3562298 3.23892
1439 1 1.79148 3.5606501 3.2471399
1440 1 3.5695501 1.83336 3.4068601
1438 1 3.6936901 3.4696701 1.47478
1485 1 1.80625 5.3522501 1.57142
1437 1 1.90468 1.75535 1.50305
1441 1 5.2799401 5.2571998 1.53784
1484 1 0.0716372 5.32792 3.2787001
1436 1 0.130881 1.7697901 3.27964
1386 1 0.0665561 0.117723 1.5358401
767 1 5.3691602 3.5760601 3.31918
1393 1 5.3622599 1.84279 1.4888001
1399 1 8.8693304 3.69254 3.1902399
1444 1 7.0664902 5.3923502 3.30562
1396 1 7.18079 1.79588 3.3413
1394 1 6.9983402 3.5597 1.50203
1397 1 8.82864 1.82489 1.62983
1445 1 8.8541404 5.3493199 1.508
1448 1 10.5014 5.3018999 3.3281
1398 1 10.5958996 3.6742499 1.52939
1400 1 10.6624003 1.9253402 3.2398901
1401 1 12.3576002 1.79482 1.4928401
1452 1 14.1837997 5.2796898 3.2315099
2022 1 12.3305998 3.60058 3.2086899
1403 1 14.0649996 1.80915 3.1775501
1402 1 14.0391998 3.5095799 1.5095001
1449 1 12.3795996 5.3116999 1.49306
1407 1 15.8846998 3.41431 3.1782401
1359 1 15.8777 0.101353 3.3380401
724 1 10.7762003 0.129232 1.58364
1453 1 15.9877996 5.2634902 1.5520101
1405 1 15.9594002 1.88565 1.45494
1410 1 21.2033997 3.5205801 1.37005
1404 2 19.5324993 3.56055 3.2169399
1456 1 17.7481003 5.39502 3.2505801
2033 1 17.7208996 1.73743 3.2990999
1408 1 19.4092007 1.7215001 1.4537701
787 1 19.5555992 5.3318501 1.52064
1411 1 17.8069992 3.6433599 1.52579
1460 1 21.1492004 5.41118 3.2514401
1986 1 21.1940994 1.7583 3.26243
1533 1 1.7396701 8.8811102 1.4966901
1487 1 1.8136701 7.2644901 3.29829
1532 1 1.8112 10.6717997 3.22735
1536 1 3.6908601 8.9172498 3.2922399
1486 1 3.5834701 7.1273298 1.46546
1534 1 3.6011 10.6658001 1.5218801
1443 1 5.2943301 7.1058602 3.1731701
1489 1 5.2993202 8.7523604 1.42281
1491 1 5.4441901 10.7233 3.1013999
911 1 7.22858 10.7433996 1.5068901
1442 1 7.1634102 7.1721001 1.46418
1447 1 8.9491302 7.1986699 3.26369
1495 1 8.8535404 10.5738001 3.1540501
1492 1 7.0531201 8.8610296 3.2133701
1493 1 8.8277397 8.8902998 1.5352401
1494 1 10.6852999 10.5932999 1.4188401
1446 1 10.7395001 7.19525 1.3747801
1496 1 10.7152996 8.8532696 3.15628
1451 1 12.3670998 7.1156502 3.25368
1500 1 14.2482004 8.8689804 3.27404
1499 1 12.4659996 10.7233 3.17851
1498 1 14.2660999 10.7153998 1.43723
1450 1 14.2565003 7.0743198 1.61622
1497 1 12.5375004 8.8350601 1.4367
1455 1 15.9874002 7.05302 3.3305299
1503 1 16.0424004 10.6021004 3.23275
1501 1 15.9875002 8.8686104 1.46846
1505 1 19.5853997 8.8094702 1.3922401
1502 1 17.7649002 10.5214997 1.58153
1459 1 19.4566994 7.0376802 3.30966
1504 1 17.7933998 8.71451 3.12586
1507 1 19.5310002 10.5592003 3.2488799
1454 1 17.8631992 7.02564 1.3908401
1458 1 21.1840992 7.0832901 1.43746
1506 1 21.1511993 10.5957003 1.32776
2109 1 1.8136801 5.3506298 5.0545001
2062 1 3.5599101 3.6637299 4.97188
2061 1 1.74771 1.81301 5.0980902
2064 1 3.5081799 1.7674201 6.7760601
2063 1 1.91894 3.5536201 6.7718301
2112 1 3.7390101 5.3452902 6.8334399
2733 1 1.80364 5.38233 8.5338202
2686 1 3.5390601 3.6168301 8.6321001
2685 1 1.7397501 1.91508 8.60919
2017 1 5.2413602 1.67134 4.9884902
