# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0162349 0.0197551 0.0172459 0.0532358
2000 0.024485 0.0232863 0.0217538 0.0695252
3000 0.0312911 0.0273972 0.0292392 0.0879276
4000 0.0342642 0.0302875 0.0308572 0.0954089
5000 0.0352517 0.0324568 0.0344134 0.102122
6000 0.033145 0.0312109 0.0266285 0.0909843
7000 0.0370826 0.0355643 0.0352392 0.107886
8000 0.03552 0.036089 0.0322333 0.103842
9000 0.033897 0.040328 0.0295784 0.103803
10000 0.0320761 0.044384 0.0339344 0.110395
11000 0.0320823 0.0306604 0.0307533 0.093496
12000 0.0383467 0.0321716 0.0338825 0.104401
13000 0.044582 0.0370536 0.0401771 0.121813
14000 0.0468695 0.0392495 0.0404242 0.126543
15000 0.039945 0.0319508 0.0372786 0.109174
16000 0.0418497 0.0302757 0.035522 0.107647
17000 0.0363133 0.0321097 0.0376309 0.106054
18000 0.0343842 0.0369473 0.0359304 0.107262
19000 0.0370266 0.0308634 0.0428288 0.110719
20000 0.0379155 0.0333009 0.035569 0.106785
21000 0.0424507 0.0350467 0.0351375 0.112635
22000 0.0436114 0.031908 0.0361266 0.111646
23000 0.0469398 0.0411473 0.0347461 0.122833
24000 0.0449588 0.0316669 0.0426242 0.11925
25000 0.0363186 0.0326848 0.0363374 0.105341
26000 0.0382769 0.0276545 0.038919 0.10485
27000 0.0354498 0.0280203 0.0340708 0.0975409
28000 0.0387442 0.0332864 0.037093 0.109124
29000 0.0459706 0.0321932 0.0450131 0.123177
30000 0.0412729 0.0322038 0.040273 0.11375
31000 0.0418591 0.0370723 0.0385889 0.11752
32000 0.0432177 0.036662 0.0409567 0.120836
33000 0.0433234 0.0355138 0.0396448 0.118482
34000 0.0444662 0.0372044 0.0438587 0.125529
35000 0.0456531 0.0373734 0.045854 0.12888
36000 0.0481153 0.0372295 0.0394096 0.124754
37000 0.045139 0.0428392 0.0437131 0.131691
38000 0.0477595 0.0366123 0.045962 0.130334
39000 0.0442644 0.0373876 0.0427168 0.124369
40000 0.0457112 0.0355302 0.041548 0.122789
