# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0792432 0.110644 0.109405 0.299292
32000 0.0763335 0.12589 0.102962 0.305185
33000 0.0838031 0.102357 0.122825 0.308986
34000 0.0796608 0.111686 0.11089 0.302237
35000 0.0885319 0.1324 0.137158 0.358089
36000 0.0819459 0.124269 0.14191 0.348125
37000 0.0879049 0.129965 0.115011 0.332882
38000 0.0875687 0.132961 0.127425 0.347955
39000 0.0874729 0.131678 0.154066 0.373217
40000 0.0884359 0.153929 0.141093 0.383458
41000 0.0913268 0.129165 0.143614 0.364105
42000 0.0874862 0.147255 0.16403 0.398771
43000 0.0810644 0.131196 0.167679 0.379939
44000 0.0847403 0.130509 0.13177 0.34702
45000 0.0897439 0.149969 0.149803 0.389516
46000 0.090623 0.153353 0.152695 0.396671
47000 0.0877925 0.177431 0.143974 0.409197
48000 0.092817 0.164415 0.134226 0.391458
49000 0.0844827 0.162033 0.132459 0.378974
50000 0.0846186 0.147366 0.172711 0.404696
51000 0.0803847 0.166018 0.17789 0.424293
52000 0.0833186 0.163989 0.14373 0.391037
53000 0.0857316 0.181103 0.146542 0.413377
54000 0.111546 0.176473 0.171145 0.459164
55000 0.107305 0.17525 0.14998 0.432535
56000 0.0847913 0.156529 0.149338 0.390659
57000 0.104027 0.19282 0.156964 0.453811
58000 0.100716 0.173649 0.161794 0.436159
59000 0.104203 0.176314 0.165995 0.446513
60000 0.109771 0.187724 0.153358 0.450853
61000 0.103819 0.180609 0.170717 0.455145
62000 0.121977 0.186084 0.160684 0.468745
63000 0.108773 0.184516 0.172911 0.4662
64000 0.104824 0.188852 0.173952 0.467628
65000 0.128744 0.201174 0.159781 0.4897
66000 0.10841 0.183992 0.177142 0.469543
67000 0.115433 0.197115 0.215816 0.528364
68000 0.122545 0.226999 0.20412 0.553664
69000 0.120788 0.21352 0.215304 0.549612
70000 0.135034 0.259534 0.206363 0.600932
71000 0.120033 0.210757 0.200718 0.531507
72000 0.112789 0.219765 0.197583 0.530137
73000 0.138922 0.241764 0.250424 0.63111
74000 0.116977 0.22103 0.207395 0.545403
75000 0.13837 0.245607 0.200148 0.584125
76000 0.122204 0.192093 0.208223 0.52252
77000 0.117547 0.221254 0.207602 0.546403
78000 0.126721 0.215772 0.192706 0.535199
79000 0.10665 0.217663 0.221766 0.546079
80000 0.12057 0.247705 0.220576 0.588851
81000 0.12315 0.2465 0.207613 0.577264
82000 0.12224 0.21282 0.198324 0.533384
83000 0.137843 0.224576 0.216795 0.579214
84000 0.117714 0.216912 0.206575 0.541201
85000 0.116076 0.212548 0.210594 0.539217
86000 0.116796 0.236656 0.189027 0.542479
87000 0.132623 0.209964 0.210745 0.553333
88000 0.146244 0.233565 0.222477 0.602286
89000 0.108165 0.203495 0.223853 0.535513
90000 0.111649 0.199232 0.240361 0.551242
91000 0.129796 0.236158 0.214989 0.580943
92000 0.11608 0.221284 0.223173 0.560537
93000 0.111989 0.221711 0.222038 0.555738
94000 0.11172 0.218603 0.222547 0.55287
95000 0.108417 0.252536 0.217572 0.578525
96000 0.109492 0.216991 0.208847 0.53533
97000 0.126912 0.232331 0.21046 0.569702
98000 0.124083 0.265832 0.259708 0.649623
99000 0.112025 0.242331 0.255191 0.609547
100000 0.128118 0.273955 0.23682 0.638893
101000 0.136271 0.26769 0.209288 0.613249
102000 0.117143 0.254932 0.22599 0.598065
103000 0.133116 0.293321 0.257239 0.683677
104000 0.127003 0.230437 0.305863 0.663303
105000 0.12502 0.248885 0.235156 0.609062
106000 0.118902 0.286159 0.217027 0.622088
107000 0.144508 0.268836 0.290485 0.703829
108000 0.139714 0.278843 0.235953 0.65451
109000 0.120445 0.248668 0.222842 0.591955
110000 0.129158 0.24138 0.233072 0.603609
111000 0.127254 0.26706 0.259378 0.653692
112000 0.126942 0.246253 0.261669 0.634864
113000 0.12843 0.249844 0.243179 0.621453
114000 0.15385 0.284883 0.2431 0.681833
115000 0.133888 0.263333 0.284558 0.681779
116000 0.135293 0.254519 0.246715 0.636526
117000 0.165554 0.289753 0.262944 0.718252
118000 0.162101 0.282487 0.279135 0.723723
119000 0.150645 0.275292 0.264254 0.690192
120000 0.131608 0.282856 0.250135 0.664599
121000 0.128544 0.27936 0.245208 0.653113
122000 0.149302 0.29314 0.257968 0.700411
123000 0.157263 0.269627 0.309915 0.736805
124000 0.146185 0.279946 0.281818 0.707949
125000 0.166954 0.274545 0.251855 0.693353
126000 0.133171 0.273726 0.268058 0.674955
127000 0.134422 0.284596 0.274466 0.693484
128000 0.160375 0.273637 0.298221 0.732234
129000 0.169619 0.283179 0.262639 0.715437
130000 0.168138 0.285386 0.319787 0.773311
131000 0.137872 0.27397 0.269128 0.68097
