 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.20768598E-11      6.0217279      6.0217279         1
  0.34362830E-11     12.1258461     12.1258461         2
  0.57641357E-11     18.3433291     18.3433291         3
  0.64135039E-11     24.3812404     24.3812404         4
  0.10846891E-10     18.3405322     18.3405322         5
  0.12506292E-10     24.5250253     24.5250253         6
  0.12546358E-10     30.6836745     30.6836745         7
  0.15617124E-10     36.7675730     36.7675730         8
  0.17928381E-10     42.8944869     42.8944869         9
  0.20290112E-10     49.0935615     49.0935615        10
  0.27412270E-10     55.2528122     55.2528122        11
  0.31744189E-10     61.4060678     61.4060678        12
  0.34279192E-10     67.6288174     67.6288174        13
  0.40252847E-10     73.8451477     73.8451477        14
  0.58584956E-10     80.0117089     80.0117089        15
  0.62656145E-10     73.8451506     73.8451506        16
  0.63050306E-10     80.0556789     80.0556789        17
  0.67151982E-10     86.1658437     86.1658437        18
  0.68490979E-10     92.3537209     92.3537209        19
  0.74931684E-10     98.6923968     98.6923968        20
  0.78219555E-10    104.7957266    104.7957266        21
  0.82071436E-10    110.8328503    110.8328503        22
  0.90968829E-10    117.0578098    117.0578098        23
  0.95682444E-10    110.8328443    110.8328443        24
  0.97046586E-10    117.1051885    117.1051885        25
  0.97527353E-10    123.3196050    123.3196050        26
  0.97599325E-10    129.6055658    129.6055658        27
  0.97971627E-10    135.6572320    135.6572320        28
  0.10147862E-09    135.6040714    135.6040714        29
  0.10911101E-09    141.7729533    141.7729533        30
  0.11032061E-09    141.9241950    141.9241950        31
  0.11494195E-09    147.9589724    147.9589724        32
  0.11548101E-09    154.0632399    154.0632399        33
  0.12161096E-09    160.3490711    160.3490711        34
  0.12648108E-09    166.5540173    166.5540173        35
  0.13791168E-09    172.9220732    172.9220732        36
  0.14062225E-09    166.5541502    166.5541502        37
  0.16004200E-09    166.7276294    166.7276294        38
  0.16290517E-09    166.5541512    166.5541512        39
  0.16351726E-09    172.6901226    172.6901226        40
  0.16664948E-09    178.8415167    178.8415167        41
  0.16750694E-09    184.9593463    184.9593463        42
  0.16973246E-09    191.2624244    191.2624244        43
  0.18310965E-09    197.3985435    197.3985435        44
  0.18454082E-09    203.6589573    203.6589573        45
  0.19856812E-09    209.7732834    209.7732834        46
  0.19933422E-09    216.0624265    216.0624265        47
  0.20400097E-09    222.1659662    222.1659662        48
  0.20682743E-09    228.3658349    228.3658349        49
  0.21141823E-09    234.5222810    234.5222810        50
  0.23238954E-09    240.8221008    240.8221008        51
  0.23984817E-09    247.1275796    247.1275796        52
  0.24216287E-09    253.0667550    253.0667550        53
  0.24507035E-09    259.3740203    259.3740203        54
  0.24532448E-09    265.5560976    265.5560976        55
  0.24956826E-09    271.7390689    271.7390689        56
  0.26149105E-09    277.9750834    277.9750834        57
  0.26258299E-09    283.9922612    283.9922612        58
  0.26504880E-09    290.1744833    290.1744833        59
  0.27017962E-09    290.2052533    290.2052533        60
  0.27772619E-09    284.2348662    284.2348662        61
  0.28447825E-09    290.4310082    290.4310082        62
  0.28640723E-09    296.5734176    296.5734176        63
  0.29055518E-09    314.7814117    314.7814117        64
  0.29187517E-09    327.1718283    327.1718283        65
  0.30163431E-09    333.6914522    333.6914522        66
  0.30205471E-09    339.8944696    339.8944696        67
  0.30528644E-09    346.2469468    346.2469468        68
  0.30903494E-09    352.4057596    352.4057596        69
  0.31044236E-09    358.5580793    358.5580793        70
  0.31460232E-09    364.8396061    364.8396061        71
  0.32102074E-09    358.5580406    358.5580406        72
  0.34025375E-09    364.7507050    364.7507050        73
  0.34073196E-09    370.9623028    370.9623028        74
  0.34280711E-09    377.0000377    377.0000377        75
  0.34776678E-09    383.1548936    383.1548936        76
  0.34845573E-09    389.3124458    389.3124458        77
  0.34878584E-09    395.6159280    395.6159280        78
  0.34907515E-09    401.8562861    401.8562861        79
  0.34982959E-09    401.6019410    401.6019410        80
  0.34995140E-09    407.9929717    407.9929717        81
  0.35187163E-09    414.1556206    414.1556206        82
  0.35520629E-09    420.4799047    420.4799047        83
  0.35822528E-09    426.6871610    426.6871610        84
  0.35995642E-09    432.7495886    432.7495886        85
  0.36122180E-09    438.9772156    438.9772156        86
  0.37240433E-09    445.2771279    445.2771279        87
  0.39057646E-09    451.4372618    451.4372618        88
  0.39483704E-09    457.5276573    457.5276573        89
  0.39583422E-09    463.8465390    463.8465390        90
  0.40110509E-09    476.0091573    476.0091573        91
  0.40252956E-09    482.3536842    482.3536842        92
  0.40435871E-09    488.7329061    488.7329061        93
  0.40595380E-09    494.7948584    494.7948584        94
  0.41049647E-09    501.0858440    501.0858440        95
  0.41127722E-09    507.3171609    507.3171609        96
  0.41470691E-09    513.3750564    513.3750564        97
  0.41476691E-09    519.6390354    519.6390354        98
  0.42227381E-09    525.8696186    525.8696186        99
  0.42352857E-09    531.8567108    531.8567108       100
  0.42730830E-09    538.0368749    538.0368749       101
  0.42964814E-09    544.3352183    544.3352183       102
  0.43218332E-09    550.5029096    550.5029096       103
  0.43227326E-09    544.3352163    544.3352163       104
  0.43830272E-09    550.4112693    550.4112693       105
  0.44329727E-09    556.5763999    556.5763999       106
  0.44501226E-09    562.6684254    562.6684254       107
  0.44570664E-09    568.8301860    568.8301860       108
  0.44985683E-09    575.2104826    575.2104826       109
  0.45231757E-09    581.5062932    581.5062932       110
  0.45265074E-09    587.5356033    587.5356033       111
  0.45926142E-09    581.5062279    581.5062279       112
  0.46333005E-09    587.5447968    587.5447968       113
  0.46937058E-09    587.6026599    587.6026599       114
  0.47150741E-09    587.5238147    587.5238147       115
  0.47230481E-09    593.6144042    593.6144042       116
  0.48051327E-09    600.0085549    600.0085549       117
  0.49044535E-09    612.2143844    612.2143844       118
  0.49123972E-09    606.3061768    606.3061768       119
  0.49368563E-09    612.2788818    612.2788818       120
  0.49585047E-09    618.3588494    618.3588494       121
  0.50181652E-09    630.7445632    630.7445632       122
  0.50385655E-09    630.7506394    630.7506394       123
  0.50401154E-09    630.9612982    630.9612982       124
  0.50412120E-09    637.2326579    637.2326579       125
  0.50845595E-09    643.2346614    643.2346614       126
  0.51384902E-09    649.4308055    649.4308055       127
  0.51797835E-09    655.4594138    655.4594138       128
  0.52212389E-09    649.4308145    649.4308145       129
  0.52653888E-09    655.5384872    655.5384872       130
  0.52806196E-09    661.5669535    661.5669535       131
  0.53124056E-09    667.6094219    667.6094219       132
  0.53226585E-09    673.8843576    673.8843576       133
  0.53473747E-09    679.9546280    679.9546280       134
  0.53672110E-09    686.1711631    686.1711631       135
  0.53919750E-09    692.4918703    692.4918703       136
  0.54318440E-09    698.8802442    698.8802442       137
  0.54375442E-09    704.8938279    704.8938279       138
  0.54484666E-09    710.9428479    710.9428479       139
  0.54519101E-09    717.0767641    717.0767641       140
  0.54739937E-09    729.3974649    729.3974649       141
  0.55054989E-09    735.7531824    735.7531824       142
  0.55309052E-09    741.7437845    741.7437845       143
  0.55338151E-09    748.0155272    748.0155272       144
  0.55410503E-09    748.0378328    748.0378328       145
  0.55994080E-09    754.2617368    754.2617368       146
  0.56009741E-09    754.1729609    754.1729609       147
  0.56229240E-09    760.3435319    760.3435319       148
  0.56295077E-09    766.6398657    766.6398657       149
  0.56318910E-09    772.9355629    772.9355629       150
  0.56553852E-09    766.6398346    766.6398346       151
  0.56909769E-09    772.9355609    772.9355609       152
  0.56971204E-09    778.8493465    778.8493465       153
  0.57077057E-09    784.9480377    784.9480377       154
  0.58836230E-09    791.1529257    791.1529257       155
  0.59002998E-09    791.1550244    791.1550244       156
  0.59262179E-09    791.1049561    791.1049561       157
  0.59337039E-09    797.2964459    797.2964459       158
  0.59439035E-09    791.1050054    791.1050054       159
  0.59630375E-09    791.1513427    791.1513427       160
  0.60248617E-09    791.1050094    791.1050094       161
  0.60253523E-09    797.3096891    797.3096891       162
  0.61377068E-09    803.5895545    803.5895545       163
  0.62548191E-09    809.8369981    809.8369981       164
  0.62968446E-09    816.1690323    816.1690323       165
  0.63268687E-09    822.4578303    822.4578303       166
  0.63601189E-09    828.4782411    828.4782411       167
  0.64030780E-09    834.5991023    834.5991023       168
  0.65052008E-09    840.9787948    840.9787948       169
  0.65162900E-09    847.0529295    847.0529295       170
  0.66009896E-09    853.4561256    853.4561256       171
  0.66446321E-09    859.6710770    859.6710770       172
  0.66725653E-09    865.8823246    865.8823246       173
  0.67005180E-09    859.6709986    859.6709986       174
  0.67195827E-09    865.7441601    865.7441601       175
  0.67657441E-09    871.8980764    871.8980764       176
  0.68044057E-09    878.0497492    878.0497492       177
  0.68421070E-09    884.2086025    884.2086025       178
  0.68966963E-09    890.2044410    890.2044410       179
  0.69984075E-09    896.5906357    896.5906357       180
  0.70171548E-09    890.2044442    890.2044442       181
  0.71267346E-09    896.4227076    896.4227076       182
  0.71419590E-09    902.5695139    902.5695139       183
  0.71542892E-09    909.0163827    909.0163827       184
  0.71551234E-09    915.2778272    915.2778272       185
  0.71651592E-09    921.5703018    921.5703018       186
  0.71742075E-09    927.4276212    927.4276212       187
  0.72083446E-09    933.7655954    933.7655954       188
  0.72119583E-09    939.9027161    939.9027161       189
  0.72700764E-09    946.1864583    946.1864583       190
  0.73195876E-09    952.3956112    952.3956112       191
  0.74038158E-09    958.5189059    958.5189059       192
  0.75154359E-09    964.7575353    964.7575353       193
  0.75234202E-09    970.8255379    970.8255379       194
  0.75462060E-09    977.1076225    977.1076225       195
  0.75651432E-09    983.2367344    983.2367344       196
  0.75756854E-09    989.4259818    989.4259818       197
  0.76045491E-09    995.6050382    995.6050382       198
  0.76253955E-09   1002.0227144   1002.0227144       199
  0.76726179E-09    995.6050423    995.6050423       200
  0.76800231E-09    995.6481353    995.6481353       201
  0.77301553E-09    995.6050310    995.6050310       202
  0.77518040E-09   1001.8239833   1001.8239833       203
  0.78159753E-09   1007.9394284   1007.9394284       204
  0.78219117E-09   1014.1924881   1014.1924881       205
  0.78499733E-09   1020.3355771   1020.3355771       206
  0.78656729E-09   1026.6397859   1026.6397859       207
  0.79092064E-09   1032.6827057   1032.6827057       208
  0.79529225E-09   1038.7165622   1038.7165622       209
  0.80303254E-09   1044.9174682   1044.9174682       210
  0.80317245E-09   1051.1973664   1051.1973664       211
  0.80708135E-09   1051.0829373   1051.0829373       212
  0.80925106E-09   1057.3456171   1057.3456171       213
  0.80949977E-09   1063.4793740   1063.4793740       214
  0.81210868E-09   1069.5972995   1069.5972995       215
  0.81658523E-09   1075.9803018   1075.9803018       216
  0.82329248E-09   1082.0776318   1082.0776318       217
