 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.11339961E-11      6.0218420      6.0218420         1
  0.26478535E-11     12.1604808     12.1604808         2
  0.81960689E-11     18.4077292     18.4077292         3
  0.13341417E-10     24.5381858     24.5381858         4
  0.20822356E-10     30.6683553     30.6683553         5
  0.25550737E-10     36.9327800     36.9327800         6
  0.28011970E-10     43.0451753     43.0451753         7
  0.31557998E-10     49.1852581     49.1852581         8
  0.40274571E-10     55.4687101     55.4687101         9
  0.45781260E-10     61.8681068     61.8681068        10
  0.52970028E-10     67.9134849     67.9134849        11
  0.56163802E-10     61.8681094     61.8681094        12
  0.60830282E-10     55.4531505     55.4531505        13
  0.60853438E-10     61.6336640     61.6336640        14
  0.76462335E-10     73.8553941     73.8553941        15
  0.77754811E-10     80.3161959     80.3161959        16
  0.81921226E-10     86.2570113     86.2570113        17
  0.85001831E-10     80.3239184     80.3239184        18
  0.87265365E-10     86.5382698     86.5382698        19
  0.92967089E-10     98.8792785     98.8792785        20
  0.93945524E-10    105.0229491    105.0229491        21
  0.10002098E-09    111.3023802    111.3023802        22
  0.10179502E-09    117.6043771    117.6043771        23
  0.10575536E-09    123.5027482    123.5027482        24
  0.11105061E-09    129.7240111    129.7240111        25
  0.11121731E-09    136.1683347    136.1683347        26
  0.11749949E-09    142.2966343    142.2966343        27
  0.11779193E-09    148.4574352    148.4574352        28
  0.11956846E-09    148.2294681    148.2294681        29
  0.12568149E-09    148.4874893    148.4874893        30
  0.13565415E-09    154.8158912    154.8158912        31
  0.13899997E-09    166.9520298    166.9520298        32
  0.14410925E-09    173.3117232    173.3117232        33
  0.14537671E-09    179.5796412    179.5796412        34
  0.15378532E-09    185.5989610    185.5989610        35
  0.15525822E-09    191.7699718    191.7699718        36
  0.15974921E-09    197.9007700    197.9007700        37
  0.16611869E-09    204.1807432    204.1807432        38
  0.16637173E-09    210.3466518    210.3466518        39
  0.17559163E-09    216.4781624    216.4781624        40
  0.17562694E-09    210.3466170    210.3466170        41
  0.17604225E-09    216.5903348    216.5903348        42
  0.17965051E-09    210.3466185    210.3466185        43
  0.18549617E-09    222.5193623    222.5193623        44
  0.18943101E-09    222.7674794    222.7674794        45
  0.19207077E-09    228.9501822    228.9501822        46
  0.19503261E-09    235.1973041    235.1973041        47
  0.19551604E-09    241.3169761    241.3169761        48
  0.20227034E-09    247.5191023    247.5191023        49
  0.20964472E-09    253.7767371    253.7767371        50
  0.21723065E-09    259.9264409    259.9264409        51
  0.22220235E-09    266.1542418    266.1542418        52
  0.22291446E-09    272.3653823    272.3653823        53
  0.22423940E-09    278.5598802    278.5598802        54
  0.22496111E-09    284.7833514    284.7833514        55
  0.23069869E-09    284.6614546    284.6614546        56
  0.23103014E-09    290.9350194    290.9350194        57
  0.23130272E-09    297.0003948    297.0003948        58
  0.24232894E-09    303.2907017    303.2907017        59
  0.24293048E-09    309.5157190    309.5157190        60
  0.24693477E-09    315.6036846    315.6036846        61
  0.25450983E-09    309.5156985    309.5156985        62
  0.25582946E-09    315.6514759    315.6514759        63
  0.25753245E-09    321.7109074    321.7109074        64
  0.25990322E-09    322.0364893    322.0364893        65
  0.25998532E-09    328.2606311    328.2606311        66
  0.26903141E-09    334.1843615    334.1843615        67
  0.27193887E-09    340.4969202    340.4969202        68
  0.27230810E-09    346.6192260    346.6192260        69
  0.27611554E-09    352.7540492    352.7540492        70
  0.27716381E-09    358.8562897    358.8562897        71
  0.28244764E-09    365.1187864    365.1187864        72
