 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.40524901E-12      6.0221896      6.0221896         1
  0.23890838E-11     12.2775653     12.2775653         2
  0.37662705E-11     18.3518310     18.3518310         3
  0.61025181E-11     24.5692531     24.5692531         4
  0.91145269E-11     30.7151308     30.7151308         5
  0.12769643E-10     24.5733403     24.5733403         6
  0.19684615E-10     30.6731651     30.6731651         7
  0.27375201E-10     36.7945034     36.7945034         8
  0.27682144E-10     43.1361179     43.1361179         9
  0.30867399E-10     49.2353559     49.2353559        10
  0.30998518E-10     55.4384228     55.4384228        11
  0.35564758E-10     61.5487498     61.5487498        12
  0.36716023E-10     67.7596384     67.7596384        13
  0.40342394E-10     73.9080119     73.9080119        14
  0.43006459E-10     80.0552225     80.0552225        15
  0.46716110E-10     86.2422870     86.2422870        16
  0.48642488E-10     92.4447559     92.4447559        17
  0.61639708E-10     98.6315220     98.6315220        18
  0.66909610E-10    104.8818634    104.8818634        19
  0.72356461E-10    111.1429921    111.1429921        20
  0.73610714E-10    117.2203651    117.2203651        21
  0.76392930E-10    123.3253718    123.3253718        22
  0.80355484E-10    129.5283973    129.5283973        23
  0.87649301E-10    135.6625462    135.6625462        24
  0.93355416E-10    141.9255216    141.9255216        25
  0.97599786E-10    148.1849806    148.1849806        26
  0.10128684E-09    154.3212786    154.3212786        27
  0.10189356E-09    160.5178259    160.5178259        28
  0.12784788E-09    154.3212595    154.3212595        29
  0.12968324E-09    160.4259291    160.4259291        30
  0.13017848E-09    166.6528751    166.6528751        31
  0.14624328E-09    166.6306288    166.6306288        32
  0.15396963E-09    172.9376989    172.9376989        33
  0.15556293E-09    179.0658830    179.0658830        34
  0.15672724E-09    185.2836715    185.2836715        35
  0.15853430E-09    191.3219727    191.3219727        36
  0.15877876E-09    197.5380932    197.5380932        37
  0.16737116E-09    191.3219727    191.3219727        38
  0.17268788E-09    197.5381121    197.5381121        39
  0.17436005E-09    203.7416009    203.7416009        40
