# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0654587 0.0734748 0.0606942 0.199628
32000 0.0606057 0.068125 0.0643879 0.193119
33000 0.0579103 0.0607008 0.0705134 0.189125
34000 0.0607931 0.0679835 0.0782787 0.207055
35000 0.0641301 0.0707447 0.0864684 0.221343
36000 0.0581174 0.0590788 0.0865183 0.203714
37000 0.07252 0.0726244 0.0739142 0.219059
38000 0.0650759 0.0801451 0.0674247 0.212646
39000 0.0589399 0.0735838 0.0679327 0.200456
40000 0.0602677 0.0716657 0.0644932 0.196427
41000 0.0610037 0.0640017 0.0621617 0.187167
42000 0.0638601 0.0808985 0.0741019 0.21886
43000 0.0637553 0.0719492 0.0720496 0.207754
44000 0.0676053 0.0742031 0.0777132 0.219522
45000 0.0680691 0.0747786 0.0673363 0.210184
46000 0.0740562 0.0733961 0.0652237 0.212676
47000 0.0703033 0.0786027 0.0717584 0.220664
48000 0.0727837 0.0805188 0.0615008 0.214803
49000 0.0700344 0.0704194 0.0732416 0.213695
50000 0.0706749 0.0779448 0.0774745 0.226094
51000 0.0680343 0.0766196 0.0747867 0.219441
52000 0.0620904 0.0665076 0.0648899 0.193488
53000 0.0696564 0.0830537 0.0737851 0.226495
54000 0.0629701 0.0775495 0.0759875 0.216507
55000 0.0620473 0.0761624 0.06961 0.20782
56000 0.0765762 0.0778925 0.0693975 0.223866
57000 0.0647991 0.0670851 0.0734519 0.205336
58000 0.0693578 0.0778793 0.0774621 0.224699
59000 0.070206 0.0730269 0.0762011 0.219434
60000 0.069315 0.0714368 0.0781511 0.218903
61000 0.0750784 0.0862523 0.0683982 0.229729
62000 0.0783016 0.0744297 0.0763491 0.22908
63000 0.0743224 0.0769171 0.0773671 0.228607
64000 0.0766675 0.0853376 0.0763211 0.238326
65000 0.0777824 0.0737681 0.0772358 0.228786
66000 0.0764445 0.0827555 0.0900489 0.249249
67000 0.0727133 0.0843814 0.0871904 0.244285
68000 0.083186 0.0778952 0.0837868 0.244868
69000 0.0777907 0.0833631 0.0892453 0.250399
70000 0.0767437 0.0764436 0.0879179 0.241105
71000 0.0807116 0.083763 0.0838559 0.24833
72000 0.0797615 0.0820632 0.0851097 0.246934
73000 0.0806377 0.0804136 0.0783097 0.239361
74000 0.082381 0.0825866 0.0793439 0.244311
75000 0.0790492 0.0798741 0.0849072 0.243831
76000 0.0792497 0.0782672 0.0899016 0.247419
77000 0.0894284 0.0837754 0.0820613 0.255265
78000 0.0723631 0.0792285 0.0773913 0.228983
79000 0.0747219 0.0850193 0.0829332 0.242674
80000 0.0796038 0.0868991 0.0769374 0.24344
81000 0.082142 0.0831498 0.0776742 0.242966
82000 0.0809015 0.0791722 0.0844627 0.244536
83000 0.0855759 0.0892682 0.0949172 0.269761
84000 0.0823979 0.0830179 0.0897991 0.255215
85000 0.0883158 0.0944118 0.0950585 0.277786
86000 0.0790233 0.0912165 0.0841197 0.25436
87000 0.0845121 0.0877435 0.0986381 0.270894
88000 0.0817857 0.088673 0.0866056 0.257064
89000 0.0790258 0.0958526 0.0768213 0.2517
90000 0.0837499 0.100981 0.0873463 0.272078
91000 0.082376 0.0870994 0.0855535 0.255029
92000 0.0806131 0.0941556 0.0855382 0.260307
93000 0.0788062 0.096057 0.0923366 0.2672
94000 0.0860675 0.0929523 0.0974888 0.276509
95000 0.0870325 0.093258 0.0916369 0.271927
96000 0.0765642 0.0879513 0.0958079 0.260323
97000 0.0800431 0.100107 0.098224 0.278375
98000 0.0860064 0.0963932 0.0909256 0.273325
99000 0.0820508 0.0949306 0.088168 0.265149
100000 0.0868597 0.0949256 0.085723 0.267508
