# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0207921 0.0177781 0.0193531 0.0579233
2000 0.0252285 0.0251516 0.0229481 0.0733282
3000 0.0315184 0.0300443 0.0285072 0.0900699
4000 0.0368959 0.0366456 0.033987 0.107529
5000 0.0320637 0.0295768 0.0336814 0.0953219
6000 0.0296116 0.0349036 0.0326477 0.0971628
7000 0.0410743 0.0344208 0.0374006 0.112896
8000 0.0394273 0.0394509 0.0331253 0.112004
9000 0.0350434 0.0375314 0.0340095 0.106584
10000 0.0351599 0.0325754 0.0392263 0.106961
11000 0.0329931 0.0349758 0.0341734 0.102142
12000 0.0310378 0.0350197 0.0310889 0.0971464
13000 0.0295967 0.0355945 0.0338246 0.0990158
14000 0.0324195 0.0420995 0.035577 0.110096
15000 0.033744 0.0313002 0.0345331 0.0995773
16000 0.040653 0.0370884 0.0376887 0.11543
17000 0.0394275 0.0380526 0.0353283 0.112808
18000 0.0363454 0.0343908 0.0361023 0.106838
19000 0.0351437 0.0398111 0.0418698 0.116825
20000 0.0374364 0.0366256 0.0447926 0.118855
21000 0.0378547 0.0367633 0.0411457 0.115764
22000 0.0348966 0.0351019 0.0367257 0.106724
23000 0.0377895 0.033062 0.0412929 0.112144
24000 0.0401627 0.0352792 0.035719 0.111161
25000 0.0399371 0.038209 0.0388404 0.116987
26000 0.0437199 0.0357362 0.0404946 0.119951
27000 0.0379518 0.0430582 0.0385051 0.119515
28000 0.031942 0.0413996 0.0384653 0.111807
29000 0.0398864 0.0417559 0.0412868 0.122929
30000 0.04315 0.0361331 0.036177 0.11546
31000 0.0705342 0.0371233 0.0483612 0.156019
32000 0.0582266 0.042039 0.0425955 0.142861
33000 0.0498782 0.037426 0.0412194 0.128524
34000 0.0410807 0.0392955 0.0418479 0.122224
35000 0.0398306 0.0390973 0.0412677 0.120196
36000 0.0432245 0.0350968 0.0389206 0.117242
37000 0.0491029 0.0403421 0.038877 0.128322
38000 0.0610126 0.0342398 0.0416012 0.136854
39000 0.0413878 0.0436791 0.0491401 0.134207
40000 0.0507837 0.0433891 0.0463533 0.140526
41000 0.0396971 0.0415165 0.0432663 0.12448
42000 0.0420572 0.0404761 0.0451 0.127633
43000 0.0500132 0.0505025 0.0449375 0.145453
44000 0.0468116 0.0404053 0.0445435 0.13176
45000 0.0398327 0.0400173 0.040215 0.120065
46000 0.0361856 0.0433194 0.0409554 0.12046
47000 0.0385291 0.0380416 0.0434701 0.120041
48000 0.0387711 0.0413405 0.0401064 0.120218
49000 0.0433864 0.0448745 0.0430222 0.131283
50000 0.0382444 0.0369268 0.0438202 0.118991
51000 0.0418864 0.0416831 0.0478916 0.131461
52000 0.0408694 0.0474769 0.0486631 0.137009
53000 0.0395945 0.0418339 0.0503299 0.131758
54000 0.0498684 0.0464848 0.0463845 0.142738
55000 0.0479018 0.0409928 0.0428899 0.131785
56000 0.041668 0.0411721 0.043208 0.126048
57000 0.0452379 0.0462094 0.0481799 0.139627
58000 0.0447053 0.0519014 0.0490402 0.145647
59000 0.0381637 0.0441739 0.0474528 0.12979
60000 0.0456946 0.0482996 0.0472571 0.141251
61000 0.0469691 0.0431724 0.0456709 0.135812
62000 0.0417504 0.0506827 0.0460314 0.138464
63000 0.0394649 0.0475373 0.0497838 0.136786
64000 0.0477742 0.0386742 0.0431369 0.129585
65000 0.0398354 0.0411068 0.0408146 0.121757
66000 0.0399599 0.039704 0.0433679 0.123032
67000 0.0437098 0.0446009 0.0436655 0.131976
68000 0.0461873 0.0423387 0.0470573 0.135583
69000 0.0497447 0.0458408 0.0532959 0.148881
70000 0.0463597 0.0420669 0.0535612 0.141988
71000 0.0421098 0.0422215 0.0472434 0.131575
72000 0.0456207 0.0451794 0.0515815 0.142382
73000 0.0563009 0.0431053 0.0532469 0.152653
74000 0.0537268 0.0458938 0.0502804 0.149901
75000 0.0462479 0.0461199 0.0479894 0.140357
76000 0.0434509 0.0443308 0.0452893 0.133071
77000 0.0425464 0.0406534 0.0448297 0.12803
78000 0.042606 0.0370769 0.0406643 0.120347
79000 0.0418971 0.0412013 0.0413308 0.124429
80000 0.0421655 0.0407298 0.0434097 0.126305
81000 0.0449472 0.0455421 0.0448085 0.135298
82000 0.0436717 0.043265 0.0500266 0.136963
83000 0.0437051 0.0416601 0.0474864 0.132852
84000 0.0418634 0.0414423 0.0448383 0.128144
85000 0.0421813 0.0411702 0.0383966 0.121748
86000 0.0447322 0.0358992 0.0513675 0.131999
87000 0.0421346 0.0364153 0.0558677 0.134418
88000 0.0426673 0.0357272 0.0562478 0.134642
89000 0.0412255 0.0378177 0.0504458 0.129489
90000 0.0365326 0.0390401 0.049244 0.124817
91000 0.0370852 0.0384882 0.0491651 0.124738
92000 0.0424304 0.0434295 0.053712 0.139572
93000 0.0359348 0.0404952 0.0445644 0.120994
94000 0.0392538 0.03838 0.0481489 0.125783
95000 0.0476332 0.0416192 0.0561834 0.145436
96000 0.0499405 0.043284 0.0578755 0.1511
97000 0.0443308 0.0426892 0.0553174 0.142337
98000 0.0380125 0.0357229 0.0572479 0.130983
99000 0.0444946 0.0412647 0.0530746 0.138834
100000 0.0471122 0.0413343 0.0599616 0.148408
101000 0.0487616 0.0399387 0.0595484 0.148249
102000 0.0479148 0.045564 0.0673388 0.160817
103000 0.0410914 0.0420363 0.0600613 0.143189
104000 0.0434217 0.0407274 0.0641086 0.148258
105000 0.0457727 0.0397813 0.0579832 0.143537
106000 0.0468689 0.0444605 0.0560584 0.147388
107000 0.0511332 0.04904 0.0535795 0.153753
108000 0.0493115 0.0415524 0.0508845 0.141748
109000 0.0439299 0.0380516 0.0505012 0.132483
110000 0.0404227 0.0344865 0.051263 0.126172
111000 0.043462 0.0426764 0.0527723 0.138911
112000 0.0437595 0.0435467 0.0505387 0.137845
113000 0.0438453 0.0451473 0.0485607 0.137553
114000 0.045788 0.0488995 0.0488205 0.143508
115000 0.0446138 0.0448592 0.0496046 0.139078
116000 0.045287 0.0417064 0.0541674 0.141161
117000 0.0503474 0.0427327 0.0608622 0.153942
118000 0.0512624 0.0392194 0.06063 0.151112
119000 0.0517743 0.0431078 0.055862 0.150744
120000 0.0461465 0.0395851 0.0538851 0.139617
121000 0.0533457 0.0504309 0.051463 0.15524
122000 0.0463613 0.0458526 0.0529138 0.145128
123000 0.0526114 0.0520583 0.0590416 0.163711
124000 0.0463206 0.0457348 0.0591326 0.151188
125000 0.0496206 0.0427658 0.0588541 0.151241
126000 0.0502 0.0481267 0.0568894 0.155216
127000 0.0483222 0.0441622 0.0547947 0.147279
128000 0.0468725 0.0569796 0.0567187 0.160571
129000 0.049816 0.0533386 0.0588489 0.162003
130000 0.049638 0.0428169 0.058214 0.150669
131000 0.0526851 0.0429685 0.0613799 0.157034
132000 0.0480557 0.0394951 0.0589415 0.146492
133000 0.0474435 0.0486565 0.0600582 0.156158
134000 0.0496903 0.0460172 0.0538951 0.149603
135000 0.0507798 0.0454271 0.0525784 0.148785
136000 0.0487049 0.0372979 0.0507815 0.136784
137000 0.0481103 0.0431186 0.0581141 0.149343
138000 0.0565768 0.0514311 0.053768 0.161776
139000 0.0526851 0.0487656 0.0573993 0.15885
140000 0.0532363 0.0437948 0.0611762 0.158207
141000 0.0537762 0.0503874 0.0551668 0.15933
142000 0.0499873 0.049973 0.0565572 0.156518
143000 0.0504061 0.0461651 0.0596238 0.156195
144000 0.048161 0.045967 0.0609722 0.1551
145000 0.0526718 0.0457159 0.0588015 0.157189
146000 0.0595669 0.0446472 0.0595601 0.163774
147000 0.0546742 0.0520663 0.0640942 0.170835
148000 0.0604848 0.0567552 0.056092 0.173332
149000 0.0587946 0.0557091 0.0554485 0.169952
150000 0.0579739 0.0657787 0.0622681 0.186021
151000 0.0599032 0.0481866 0.0603586 0.168449
152000 0.0558317 0.0474656 0.0604297 0.163727
153000 0.073064 0.0584306 0.0577665 0.189261
154000 0.0591315 0.0652368 0.0546712 0.179039
155000 0.0654505 0.0733522 0.0635997 0.202402
156000 0.0632941 0.0572297 0.0580655 0.178589
157000 0.0641606 0.0505148 0.0638744 0.17855
158000 0.0675535 0.051757 0.0616739 0.180984
159000 0.0711917 0.0474795 0.0685223 0.187194
160000 0.0764856 0.0514687 0.066537 0.194491
161000 0.066837 0.0515449 0.0730367 0.191419
162000 0.0717381 0.0500349 0.0701859 0.191959
163000 0.0760015 0.0557261 0.067047 0.198775
164000 0.071193 0.0547158 0.071414 0.197323
165000 0.0779723 0.0518577 0.0768399 0.20667
166000 0.0746366 0.0544839 0.0839641 0.213085
167000 0.0842272 0.0552953 0.0757696 0.215292
168000 0.0695814 0.057153 0.0740017 0.200736
169000 0.0657897 0.0526215 0.0716731 0.190084
170000 0.0708675 0.0507339 0.0724261 0.194027
171000 0.0917293 0.0658461 0.0698093 0.227385
172000 0.0886887 0.0512895 0.0696259 0.209604
173000 0.0731399 0.0525837 0.0770582 0.202782
174000 0.069002 0.0593328 0.0772832 0.205618
175000 0.0807529 0.0561714 0.0822167 0.219141
176000 0.0885527 0.050246 0.0788622 0.217661
177000 0.075514 0.0627124 0.0782228 0.216449
178000 0.0758539 0.0572111 0.0759732 0.209038
179000 0.0786479 0.0554264 0.0840983 0.218173
180000 0.0670082 0.0643121 0.094786 0.226106
181000 0.0683807 0.0576908 0.101719 0.22779
