# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0624237 0.0749354 0.0596274 0.196986
32000 0.0601646 0.0626975 0.0735297 0.196392
33000 0.0616253 0.0696426 0.0665015 0.197769
34000 0.0620973 0.0699746 0.0606938 0.192766
35000 0.0703613 0.0806088 0.0750848 0.226055
36000 0.0587529 0.0677162 0.0660054 0.192474
37000 0.0691649 0.0679896 0.0685119 0.205666
38000 0.0629079 0.0633588 0.0764639 0.202731
39000 0.0653136 0.0680771 0.0762076 0.209598
40000 0.0603941 0.0644649 0.0600059 0.184865
41000 0.0613668 0.070888 0.0634202 0.195675
42000 0.0677838 0.0695989 0.0653676 0.20275
43000 0.0658726 0.0682561 0.0679506 0.202079
44000 0.0675989 0.0713751 0.0682186 0.207193
45000 0.0719086 0.0807126 0.0667997 0.219421
46000 0.0659837 0.0739447 0.0703751 0.210303
47000 0.0783191 0.0834505 0.0638265 0.225596
48000 0.0638873 0.0728072 0.0671925 0.203887
49000 0.0641147 0.0676946 0.084752 0.216561
50000 0.0724021 0.0721372 0.0837952 0.228334
51000 0.0670014 0.0703465 0.0692361 0.206584
52000 0.0795108 0.0858231 0.0741826 0.239516
53000 0.0667017 0.0704168 0.0737947 0.210913
54000 0.0735957 0.0779224 0.0775605 0.229079
55000 0.0870787 0.0932939 0.0723914 0.252764
56000 0.062975 0.0840116 0.0728538 0.21984
57000 0.0675189 0.0776595 0.0718559 0.217034
58000 0.0762161 0.0836167 0.0799216 0.239754
59000 0.0662442 0.0786064 0.0736749 0.218525
60000 0.0694858 0.072098 0.0703491 0.211933
61000 0.0713825 0.0724995 0.072462 0.216344
62000 0.0659535 0.0818759 0.070719 0.218548
63000 0.0771268 0.0871185 0.0767413 0.240987
64000 0.0660697 0.0806555 0.0781738 0.224899
65000 0.0706344 0.0818937 0.0754779 0.228006
66000 0.065323 0.0801669 0.0784299 0.22392
67000 0.0761225 0.0745142 0.0697951 0.220432
68000 0.0685224 0.072471 0.0748252 0.215819
69000 0.0730463 0.0880395 0.0738476 0.234933
70000 0.0759526 0.0836448 0.0793417 0.238939
71000 0.0660487 0.0732334 0.0766292 0.215911
72000 0.0694529 0.0788531 0.0763339 0.22464
73000 0.0685771 0.0754794 0.0711678 0.215224
