 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.19647302E-13      6.0216945      6.0216945         1
  0.36747272E-11     12.1168888     12.1168888         2
  0.40623844E-11     18.2748289     18.2748289         3
  0.89297738E-11     24.4648022     24.4648022         4
  0.14834227E-10     30.7358793     30.7358793         5
  0.15092615E-10     36.8659920     36.8659920         6
  0.45757298E-10     43.0268662     43.0268662         7
  0.47416868E-10     49.2305553     49.2305553         8
  0.50541418E-10     55.3406278     55.3406278         9
  0.51891920E-10     61.4860123     61.4860123        10
  0.56544943E-10     67.6392555     67.6392555        11
  0.58808668E-10     73.8428087     73.8428087        12
  0.59509049E-10     80.1235483     80.1235483        13
  0.62971678E-10     86.2370177     86.2370177        14
  0.64712561E-10     92.3725602     92.3725602        15
  0.66250007E-10     98.6167992     98.6167992        16
  0.67047989E-10    104.8333118    104.8333118        17
  0.73552018E-10     98.6167990     98.6167990        18
  0.74361448E-10    104.6922241    104.6922241        19
  0.78971277E-10    104.8514692    104.8514692        20
  0.81337816E-10    111.0498293    111.0498293        21
  0.92988469E-10    117.1273133    117.1273133        22
  0.10776411E-09    111.0498278    111.0498278        23
  0.11686097E-09    117.2933627    117.2933627        24
  0.11848338E-09    123.2997597    123.2997597        25
  0.12101171E-09    129.4935012    129.4935012        26
  0.12276144E-09    135.6599832    135.6599832        27
  0.12385886E-09    141.9282922    141.9282922        28
  0.12513722E-09    148.1343271    148.1343271        29
  0.13056441E-09    160.3943035    160.3943035        30
  0.14022180E-09    166.7675341    166.7675341        31
  0.14328015E-09    173.0361494    173.0361494        32
  0.14670513E-09    191.2517212    191.2517212        33
  0.15238943E-09    197.5533790    197.5533790        34
  0.16618994E-09    203.8475889    203.8475889        35
  0.16722055E-09    209.9619094    209.9619094        36
  0.17168011E-09    216.1596902    216.1596902        37
  0.17168474E-09    228.3317219    228.3317219        38
  0.17370451E-09    228.5389927    228.5389927        39
  0.17896129E-09    234.7130215    234.7130215        40
  0.18747311E-09    228.5389301    228.5389301        41
  0.18896939E-09    228.3847798    228.3847798        42
  0.19702255E-09    216.1723912    216.1723912        43
  0.20059773E-09    228.2998324    228.2998324        44
  0.20231170E-09    234.6791991    234.6791991        45
  0.20670041E-09    234.6673233    234.6673233        46
  0.21043340E-09    234.6791987    234.6791987        47
  0.21189813E-09    240.8914025    240.8914025        48
  0.21363131E-09    247.0282630    247.0282630        49
  0.23253748E-09    253.2809869    253.2809869        50
  0.23524746E-09    259.4289065    259.4289065        51
  0.23934515E-09    265.5735294    265.5735294        52
  0.24462352E-09    265.5965091    265.5965091        53
  0.24482538E-09    271.8202951    271.8202951        54
  0.25490409E-09    278.0131214    278.0131214        55
  0.26070498E-09    284.1960934    284.1960934        56
  0.26799725E-09    290.3329886    290.3329886        57
  0.26839425E-09    296.5806643    296.5806643        58
  0.27023824E-09    302.6404089    302.6404089        59
  0.27036172E-09    308.8437057    308.8437057        60
  0.28109682E-09    315.3009677    315.3009677        61
  0.28378195E-09    308.8437203    308.8437203        62
  0.29616644E-09    315.3009651    315.3009651        63
  0.29943768E-09    321.4376425    321.4376425        64
  0.30933947E-09    327.5363352    327.5363352        65
  0.30948510E-09    333.7526208    333.7526208        66
  0.31299246E-09    339.9687725    339.9687725        67
  0.31451746E-09    346.2355857    346.2355857        68
  0.31708129E-09    339.9687225    339.9687225        69
  0.31711349E-09    346.2129914    346.2129914        70
  0.31782244E-09    352.3852125    352.3852125        71
  0.31888746E-09    358.6835477    358.6835477        72
  0.32187960E-09    364.7200473    364.7200473        73
  0.32516945E-09    371.0371922    371.0371922        74
  0.33237182E-09    377.2266765    377.2266765        75
  0.33783922E-09    383.2915643    383.2915643        76
  0.33855428E-09    389.5216909    389.5216909        77
  0.33971093E-09    395.5867952    395.5867952        78
  0.34009544E-09    401.8745173    401.8745173        79
  0.34703884E-09    408.0837076    408.0837076        80
  0.34941435E-09    414.3438904    414.3438904        81
  0.35527583E-09    420.3508699    420.3508699        82
  0.35631361E-09    426.5689018    426.5689018        83
  0.35990253E-09    432.7985313    432.7985313        84
  0.36890891E-09    439.1595049    439.1595049        85
  0.37177355E-09    445.4337456    445.4337456        86
  0.37451162E-09    451.5979971    451.5979971        87
  0.37751156E-09    457.7638560    457.7638560        88
  0.37880709E-09    463.8584897    463.8584897        89
