# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.07915 0.0743514 0.0565907 0.210092
32000 0.0766893 0.0636066 0.0658402 0.206136
33000 0.0658705 0.0558631 0.0669622 0.188696
34000 0.068965 0.0652055 0.0731199 0.20729
35000 0.0664359 0.0625182 0.066281 0.195235
36000 0.0702383 0.0690994 0.065492 0.20483
37000 0.0631823 0.0595194 0.0678252 0.190527
38000 0.0722146 0.0678432 0.0650613 0.205119
39000 0.0665104 0.0610646 0.0659198 0.193495
40000 0.0625016 0.0661749 0.0644931 0.19317
41000 0.0735057 0.0698109 0.0693337 0.21265
42000 0.0780471 0.0736664 0.0766348 0.228348
43000 0.0627973 0.0597197 0.0707478 0.193265
44000 0.075334 0.0613243 0.0636443 0.200303
45000 0.0685103 0.0693464 0.0633128 0.201169
46000 0.0759547 0.0717045 0.0760646 0.223724
47000 0.0702974 0.0639913 0.0710432 0.205332
48000 0.0868084 0.071838 0.0691242 0.227771
49000 0.0670626 0.0655873 0.0665721 0.199222
50000 0.0721064 0.0641416 0.0662621 0.20251
51000 0.0775003 0.0684998 0.070107 0.216107
52000 0.0677206 0.0624638 0.0737913 0.203976
53000 0.0747622 0.0711374 0.0711807 0.21708
54000 0.0699187 0.0704537 0.0680668 0.208439
55000 0.0704543 0.0639691 0.0763903 0.210814
56000 0.0743825 0.0667847 0.0668778 0.208045
57000 0.0727934 0.069851 0.072033 0.214677
58000 0.0801666 0.0696526 0.0824324 0.232252
59000 0.071267 0.0702806 0.0795922 0.22114
60000 0.0785686 0.0709595 0.0721808 0.221709
61000 0.0721787 0.0679627 0.076577 0.216718
62000 0.0793583 0.064016 0.0763528 0.219727
63000 0.0741068 0.0631073 0.0670622 0.204276
64000 0.0715704 0.0680343 0.0776307 0.217235
65000 0.0727734 0.0834059 0.0781257 0.234305
66000 0.0682241 0.0688728 0.0819515 0.219048
67000 0.0714464 0.0645493 0.077043 0.213039
68000 0.0777883 0.0710808 0.076504 0.225373
69000 0.0835841 0.0774534 0.0781396 0.239177
70000 0.0753809 0.0748315 0.0803046 0.230517
71000 0.0765315 0.0684506 0.0738083 0.21879
72000 0.0733197 0.0714778 0.0756354 0.220433
73000 0.0702469 0.0751509 0.0762217 0.22162
74000 0.0716087 0.0740702 0.0782285 0.223907
75000 0.0797028 0.0811742 0.0801868 0.241064
76000 0.0761891 0.0724272 0.0810181 0.229634
77000 0.0745986 0.0750771 0.0840751 0.233751
78000 0.0823425 0.0818366 0.0823132 0.246492
79000 0.0679714 0.0753328 0.077518 0.220822
80000 0.0835671 0.0837807 0.0805771 0.247925
81000 0.0712161 0.0719796 0.0809876 0.224183
82000 0.0708896 0.0773493 0.0824396 0.230679
83000 0.0739505 0.0829494 0.0824049 0.239305
84000 0.074301 0.0742378 0.0873345 0.235873
85000 0.07653 0.0746312 0.0820367 0.233198
86000 0.0842107 0.0755891 0.0757573 0.235557
87000 0.0718706 0.0711156 0.0794321 0.222418
88000 0.0749973 0.0728512 0.0823276 0.230176
89000 0.0869712 0.0796764 0.0858615 0.252509
90000 0.0831264 0.0754062 0.0841243 0.242657
91000 0.0902952 0.0769689 0.0832617 0.250526
92000 0.0859496 0.0799916 0.0872754 0.253217
93000 0.0804794 0.081086 0.0881295 0.249695
94000 0.0840811 0.0768063 0.0926265 0.253514
95000 0.0795332 0.0803735 0.0915716 0.251478
96000 0.0972558 0.094893 0.0897562 0.281905
97000 0.0757798 0.0861027 0.0914415 0.253324
98000 0.0921163 0.0803412 0.0907567 0.263214
99000 0.0850738 0.084805 0.0895922 0.259471
100000 0.0876721 0.0803438 0.0891572 0.257173
101000 0.0881001 0.0899007 0.0953413 0.273342
102000 0.0856521 0.0905328 0.0942024 0.270387
103000 0.0920783 0.0838994 0.0913422 0.26732
104000 0.0842567 0.0862991 0.0916338 0.26219
105000 0.0856103 0.0917159 0.0908198 0.268146
106000 0.0884753 0.0911454 0.0975601 0.277181
107000 0.0811685 0.0904129 0.092385 0.263966
108000 0.0848371 0.0842603 0.104026 0.273123
109000 0.0924682 0.0854514 0.0942957 0.272215
110000 0.08182 0.0882033 0.0855773 0.255601
111000 0.0922136 0.0853102 0.0889976 0.266521
112000 0.0897515 0.0872187 0.0958983 0.272868
113000 0.0924749 0.0917245 0.0929478 0.277147
114000 0.0863262 0.0893914 0.1011 0.276817
115000 0.0801423 0.0848458 0.0880395 0.253028
116000 0.0864827 0.085553 0.0859484 0.257984
117000 0.0868949 0.0850776 0.0963867 0.268359
118000 0.083973 0.084884 0.0916417 0.260499
119000 0.0839765 0.0870628 0.0935265 0.264566
120000 0.0907155 0.0897371 0.0972179 0.277671
121000 0.0923883 0.0872069 0.0923964 0.271992
122000 0.0837419 0.0912566 0.0979481 0.272947
123000 0.0882099 0.0890457 0.0995442 0.2768
124000 0.0926938 0.0934977 0.0993026 0.285494
125000 0.0883353 0.0871414 0.100172 0.275649
126000 0.0865509 0.0850141 0.0991646 0.27073
127000 0.0912561 0.0896385 0.09756 0.278455
128000 0.0874637 0.0899054 0.101151 0.27852
129000 0.100878 0.0841871 0.100458 0.285524
130000 0.0865921 0.0931299 0.10485 0.284572
131000 0.0877472 0.104116 0.105291 0.297155
132000 0.0885116 0.0905526 0.0924194 0.271484
133000 0.0874445 0.0940525 0.0962756 0.277773
134000 0.0908089 0.0918239 0.102349 0.284981
135000 0.0887087 0.0903449 0.108783 0.287837
136000 0.101377 0.0975157 0.113863 0.312756
137000 0.0901516 0.0915051 0.102573 0.284229
138000 0.0895559 0.0903076 0.107488 0.287351
139000 0.0854232 0.091554 0.104611 0.281589
140000 0.106035 0.10243 0.101157 0.309622
141000 0.092793 0.0961378 0.104137 0.293068
142000 0.0907133 0.0983554 0.101854 0.290923
