# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0762873 0.121462 0.0689735 0.266723
32000 0.0662571 0.072073 0.0695162 0.207846
33000 0.0689733 0.0692643 0.0677934 0.206031
34000 0.0729342 0.121009 0.0838835 0.277827
35000 0.0664252 0.0819199 0.0799501 0.228295
36000 0.0616289 0.111309 0.0780058 0.250944
37000 0.074972 0.0784209 0.0773519 0.230745
38000 0.0715735 0.0936111 0.0700606 0.235245
39000 0.0766699 0.0842425 0.0919323 0.252845
40000 0.0606427 0.0875092 0.0912185 0.23937
41000 0.0650773 0.115282 0.0990663 0.279425
42000 0.0757582 0.0842776 0.0825623 0.242598
43000 0.0720601 0.128245 0.0914316 0.291737
44000 0.0848952 0.09618 0.0962977 0.277373
45000 0.0677825 0.101509 0.0816325 0.250924
46000 0.0796108 0.10235 0.104471 0.286432
47000 0.0712809 0.0944264 0.10062 0.266327
48000 0.0962788 0.115048 0.0985124 0.309839
49000 0.0760699 0.0996233 0.0796578 0.255351
50000 0.0697293 0.101512 0.0849723 0.256214
51000 0.0690865 0.110971 0.0985992 0.278657
52000 0.0727806 0.105 0.0898867 0.267667
53000 0.0877227 0.111917 0.0956722 0.295312
54000 0.0801704 0.117697 0.0899144 0.287782
55000 0.0691212 0.104326 0.091257 0.264704
56000 0.0716399 0.121599 0.0986993 0.291938
57000 0.0721352 0.112205 0.0960625 0.280403
58000 0.0816709 0.104833 0.094548 0.281052
59000 0.0728492 0.144577 0.102779 0.320206
60000 0.0831654 0.10967 0.112382 0.305217
61000 0.0761022 0.139503 0.109999 0.325604
62000 0.0946642 0.117792 0.108401 0.320858
63000 0.0762443 0.130127 0.110446 0.316818
64000 0.0917224 0.136632 0.107638 0.335992
65000 0.0809791 0.122135 0.0994509 0.302565
66000 0.0708437 0.134971 0.0989719 0.304786
67000 0.0883285 0.126182 0.115736 0.330246
68000 0.0802281 0.125378 0.119088 0.324694
69000 0.0902003 0.141204 0.116281 0.347685
70000 0.0716556 0.130826 0.112949 0.31543
71000 0.0807679 0.128047 0.124529 0.333344
72000 0.0790495 0.132727 0.139356 0.351132
73000 0.0751565 0.136211 0.135938 0.347306
74000 0.075598 0.136307 0.158231 0.370136
75000 0.0724922 0.130814 0.12666 0.329967
76000 0.0772569 0.144428 0.137392 0.359076
77000 0.0797723 0.127263 0.167439 0.374475
78000 0.0813504 0.15224 0.152809 0.3864
79000 0.0780729 0.145054 0.159117 0.382244
80000 0.0823414 0.134578 0.151154 0.368074
81000 0.0841607 0.150525 0.146927 0.381612
82000 0.0846925 0.141869 0.148882 0.375444
83000 0.0808181 0.142298 0.154599 0.377715
84000 0.0879652 0.152247 0.156169 0.396381
85000 0.0973115 0.151684 0.143836 0.392832
86000 0.0954075 0.162583 0.148636 0.406627
