 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.51065191E-11      6.0089388      6.0089388         1
  0.56831950E-11     12.1587015     12.1587015         2
  0.11532886E-10     18.3420539     18.3420539         3
  0.14773628E-10     24.5839416     24.5839416         4
  0.23737406E-10     30.7040616     30.7040616         5
  0.45326566E-10     36.8561276     36.8561276         6
  0.47928876E-10     43.2694998     43.2694998         7
  0.51184857E-10     49.3755363     49.3755363         8
  0.51737175E-10     55.5024583     55.5024583         9
  0.52048620E-10     61.6093471     61.6093471        10
  0.54314447E-10     67.7613339     67.7613339        11
  0.58180473E-10     73.9785942     73.9785942        12
  0.61419715E-10     80.1863962     80.1863962        13
  0.76543527E-10     86.2489893     86.2489893        14
  0.77342838E-10     92.5548935     92.5548935        15
  0.81859342E-10     86.2485360     86.2485360        16
  0.83811536E-10     92.5499148     92.5499148        17
  0.86075410E-10     98.6831252     98.6831252        18
  0.88243108E-10    105.0378559    105.0378559        19
  0.89610819E-10    111.1318650    111.1318650        20
  0.91846780E-10    105.0378539    105.0378539        21
  0.95715461E-10    111.1555978    111.1555978        22
  0.96560711E-10    111.2505055    111.2505055        23
  0.96702380E-10    117.3508597    117.3508597        24
  0.97502346E-10    123.5472157    123.5472157        25
  0.99256984E-10    129.8305573    129.8305573        26
  0.99536340E-10    135.9722008    135.9722008        27
  0.10372219E-09    142.1599808    142.1599808        28
  0.10588109E-09    148.3747388    148.3747388        29
  0.10650207E-09    154.6000130    154.6000130        30
  0.10870473E-09    160.8565126    160.8565126        31
  0.11095331E-09    167.1795450    167.1795450        32
  0.11157921E-09    179.2222913    179.2222913        33
  0.11572840E-09    185.6379221    185.6379221        34
  0.11647704E-09    191.6477814    191.6477814        35
  0.11753718E-09    197.9498284    197.9498284        36
  0.11957635E-09    197.9235128    197.9235128        37
  0.11997399E-09    210.3665133    210.3665133        38
  0.12442507E-09    216.6818348    216.6818348        39
  0.13172736E-09    222.7524359    222.7524359        40
  0.13326521E-09    228.8977103    228.8977103        41
  0.13564503E-09    235.1453324    235.1453324        42
  0.13968822E-09    228.8977104    228.8977104        43
  0.14050418E-09    235.1553313    235.1553313        44
  0.14255404E-09    241.2486923    241.2486923        45
  0.14407159E-09    247.4634868    247.4634868        46
  0.14449130E-09    253.5365882    253.5365882        47
  0.14793791E-09    259.9194076    259.9194076        48
  0.14914841E-09    272.0971450    272.0971450        49
  0.14994101E-09    278.4849311    278.4849311        50
  0.15057743E-09    284.7001276    284.7001276        51
  0.15545478E-09    290.9527001    290.9527001        52
  0.15684551E-09    297.0039045    297.0039045        53
  0.16575726E-09    303.2057346    303.2057346        54
  0.16741276E-09    309.4014108    309.4014108        55
  0.17315063E-09    315.5694660    315.5694660        56
  0.17673308E-09    315.6794219    315.6794219        57
  0.18307836E-09    321.6692567    321.6692567        58
  0.18472098E-09    328.1041920    328.1041920        59
  0.18497700E-09    334.2159993    334.2159993        60
  0.18503371E-09    340.3466762    340.3466762        61
  0.18841079E-09    346.6933854    346.6933854        62
  0.19133362E-09    352.7143734    352.7143734        63
  0.19875726E-09    346.6933327    346.6933327        64
  0.20187467E-09    352.7865700    352.7865700        65
  0.20552652E-09    358.8706449    358.8706449        66
  0.20815448E-09    365.0546872    365.0546872        67
  0.21398863E-09    371.2092026    371.2092026        68
  0.21862300E-09    377.4951621    377.4951621        69
  0.21978558E-09    383.7042397    383.7042397        70
  0.22038510E-09    390.0482525    390.0482525        71
  0.22298759E-09    396.0311217    396.0311217        72
  0.22612610E-09    390.0482380    390.0482380        73
  0.23533244E-09    383.7229748    383.7229748        74
  0.23887368E-09    389.8725236    389.8725236        75
  0.24378277E-09    389.8193665    389.8193665        76
  0.24393234E-09    396.2040292    396.2040292        77
  0.24634373E-09    402.2802515    402.2802515        78
  0.25278252E-09    408.5349110    408.5349110        79
  0.25316237E-09    414.7428441    414.7428441        80
  0.25692682E-09    420.8496419    420.8496419        81
  0.26314824E-09    427.0393541    427.0393541        82
  0.26381480E-09    433.2698173    433.2698173        83
  0.27100027E-09    439.4301838    439.4301838        84
  0.27371081E-09    445.5374362    445.5374362        85
  0.28500436E-09    451.8686292    451.8686292        86
  0.28540597E-09    463.9568375    463.9568375        87
  0.28571840E-09    464.2606765    464.2606765        88
  0.28838047E-09    470.1295850    470.1295850        89
  0.29433686E-09    458.1372633    458.1372633        90
  0.29464868E-09    464.1890317    464.1890317        91
  0.29475967E-09    458.1372833    458.1372833        92
  0.29547371E-09    464.1762363    464.1762363        93
  0.29770440E-09    470.3322299    470.3322299        94
  0.30209867E-09    476.4441977    476.4441977        95
  0.30489896E-09    470.3321861    470.3321861        96
  0.31193427E-09    476.5406696    476.5406696        97
  0.31585786E-09    482.5659255    482.5659255        98
  0.31872729E-09    488.8032328    488.8032328        99
  0.31888394E-09    495.1237371    495.1237371       100
  0.32562764E-09    501.3021188    501.3021188       101
  0.32574106E-09    495.1238215    495.1238215       102
  0.33020539E-09    501.4498353    501.4498353       103
  0.33106184E-09    519.6366428    519.6366428       104
  0.33425645E-09    519.7158907    519.7158907       105
  0.33579715E-09    513.5657256    513.5657256       106
  0.33866105E-09    513.7224411    513.7224411       107
  0.33911304E-09    520.0118124    520.0118124       108
  0.34277191E-09    526.0988220    526.0988220       109
  0.34412315E-09    532.3278704    532.3278704       110
  0.34591837E-09    538.6655948    538.6655948       111
  0.34853739E-09    544.9616831    544.9616831       112
  0.35625517E-09    550.9662044    550.9662044       113
  0.35893987E-09    557.0994145    557.0994145       114
  0.36149473E-09    563.1887382    563.1887382       115
  0.36555219E-09    569.5008021    569.5008021       116
  0.36757708E-09    575.7029031    575.7029031       117
  0.37536976E-09    582.0083450    582.0083450       118
  0.37675116E-09    588.1270390    588.1270390       119
  0.37706102E-09    594.3904695    594.3904695       120
  0.38121322E-09    600.3596208    600.3596208       121
  0.39134862E-09    606.5258100    606.5258100       122
  0.39622415E-09    612.8149016    612.8149016       123
  0.39623685E-09    618.8263894    618.8263894       124
  0.39684915E-09    625.0007622    625.0007622       125
  0.39844115E-09    618.8263428    618.8263428       126
  0.40129679E-09    625.0774872    625.0774872       127
  0.40849104E-09    637.3208685    637.3208685       128
  0.40923159E-09    643.6640219    643.6640219       129
  0.41437708E-09    650.1864246    650.1864246       130
  0.41767966E-09    656.1966854    656.1966854       131
  0.43018016E-09    668.5223915    668.5223915       132
  0.43339492E-09    674.7088279    674.7088279       133
  0.43486128E-09    693.1491521    693.1491521       134
  0.43527988E-09    699.5786626    699.5786626       135
  0.43629865E-09    699.5866803    699.5866803       136
  0.44314944E-09    705.9068049    705.9068049       137
  0.45821626E-09    712.0771020    712.0771020       138
  0.46874447E-09    718.5117784    718.5117784       139
  0.47039397E-09    724.5920600    724.5920600       140
  0.47114332E-09    730.6995273    730.6995273       141
  0.47138197E-09    737.0455493    737.0455493       142
  0.48077683E-09    743.2614888    743.2614888       143
  0.48195096E-09    749.2783978    749.2783978       144
  0.48743964E-09    761.5824108    761.5824108       145
  0.49105851E-09    767.9545439    767.9545439       146
  0.49168370E-09    773.9136800    773.9136800       147
  0.49326960E-09    767.9545425    767.9545425       148
  0.50051102E-09    774.0203164    774.0203164       149
  0.50507707E-09    780.2290423    780.2290423       150
  0.50766055E-09    786.6002437    786.6002437       151
  0.50855303E-09    780.2290573    780.2290573       152
  0.50925276E-09    786.4095326    786.4095326       153
  0.51052061E-09    792.6844877    792.6844877       154
  0.51103600E-09    798.8605289    798.8605289       155
  0.51273079E-09    805.0318544    805.0318544       156
  0.52609929E-09    811.3033174    811.3033174       157
  0.52799831E-09    817.3728660    817.3728660       158
  0.53214545E-09    823.7671133    823.7671133       159
  0.53240124E-09    829.9101568    829.9101568       160
  0.53895918E-09    836.0586336    836.0586336       161
  0.54173722E-09    842.1306685    842.1306685       162
  0.54418953E-09    860.4748366    860.4748366       163
  0.54597708E-09    866.6333142    866.6333142       164
  0.54838627E-09    872.8700473    872.8700473       165
  0.55296786E-09    879.0019054    879.0019054       166
  0.55662200E-09    885.3678192    885.3678192       167
  0.56674628E-09    891.4290374    891.4290374       168
  0.56882662E-09    897.6113162    897.6113162       169
  0.56979724E-09    903.9041354    903.9041354       170
  0.57437520E-09    910.1699471    910.1699471       171
  0.57783116E-09    916.4344836    916.4344836       172
  0.58635059E-09    922.6208598    922.6208598       173
  0.59399890E-09    928.8067666    928.8067666       174
  0.59637716E-09    935.0703542    935.0703542       175
  0.60282898E-09    941.0075025    941.0075025       176
  0.60631480E-09    941.1625267    941.1625267       177
  0.60891053E-09    947.3052811    947.3052811       178
  0.61110766E-09    953.5087565    953.5087565       179
  0.61353652E-09    959.4936295    959.4936295       180
  0.61395023E-09    959.6378717    959.6378717       181
  0.61453313E-09    966.2117031    966.2117031       182
  0.61746898E-09    972.0203488    972.0203488       183
  0.62396188E-09    984.3268545    984.3268545       184
  0.62612745E-09    990.4643784    990.4643784       185
  0.62715606E-09    996.7974548    996.7974548       186
  0.62937801E-09   1002.8020988   1002.8020988       187
  0.63106453E-09   1003.1559792   1003.1559792       188
  0.63935734E-09   1002.8020526   1002.8020526       189
  0.64420288E-09   1015.3143171   1015.3143171       190
  0.64624669E-09   1021.5910831   1021.5910831       191
  0.64817755E-09   1027.8509534   1027.8509534       192
  0.64829359E-09   1034.0691099   1034.0691099       193
  0.65026523E-09   1027.8508863   1027.8508863       194
  0.65316090E-09   1034.1460748   1034.1460748       195
  0.66974792E-09   1040.2289390   1040.2289390       196
  0.67714857E-09   1046.4121096   1046.4121096       197
  0.68023824E-09   1058.4985961   1058.4985961       198
