 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.49878796E-11      6.0242955      6.0237864      0.0005090         1
  0.67537988E-11     12.1980570     12.1970127      0.0010443         2
  0.77358731E-11     18.3585259     18.3560032      0.0025227         3
  0.13882425E-10     24.6029878     24.6005318      0.0024560         4
  0.18811087E-10     30.7037476     30.7010624      0.0026852         5
  0.26842984E-10     24.6029890     24.6005330      0.0024560         6
  0.29692121E-10     30.7136046     30.7099882      0.0036164         7
  0.29756843E-10     36.9041628     36.8985417      0.0056212         8
  0.32210280E-10     43.0729265     43.0681159      0.0048107         9
  0.33214653E-10     49.1673404     49.1616139      0.0057265        10
  0.38240376E-10     55.4626612     55.4545002      0.0081610        11
  0.39530163E-10     61.5673100     61.5616826      0.0056274        12
  0.45351663E-10     67.8046186     67.7988924      0.0057262        13
  0.47819061E-10     74.2696573     74.2667175      0.0029398        14
  0.48072785E-10     80.2649376     80.2622710      0.0026666        15
  0.50872785E-10     86.4942791     86.4919491      0.0023299        16
  0.54662766E-10     92.7088862     92.7051865      0.0036997        17
  0.71311018E-10     98.7894166     98.7857494      0.0036672        18
  0.71492815E-10    105.0758455    105.0701751      0.0056703        19
  0.78901680E-10    111.1649756    111.1568968      0.0080788        20
  0.82034306E-10    105.0758435    105.0701731      0.0056703        21
  0.94542346E-10    111.2424150    111.2342347      0.0081804        22
  0.10078937E-09    117.4598893    117.4486001      0.0112892        23
  0.10410375E-09    111.2424173    111.2342369      0.0081803        24
  0.10476691E-09    123.5944357    123.5861013      0.0083344        25
  0.10859495E-09    123.5098747    123.5003283      0.0095464        26
  0.10960640E-09    123.6792849    123.6705234      0.0087616        27
  0.11746085E-09    129.8437211    129.8312950      0.0124261        28
  0.12838431E-09    135.9098732    135.8904719      0.0194013        29
  0.13197936E-09    142.3310287    136.1031014      6.2279273        30
  0.13213116E-09    148.6530462    142.3542869      6.2987593        31
  0.13255357E-09    154.7415776    142.4151871     12.3263906        32
  0.13301015E-09    148.6530222    142.3542649      6.2987573        33
  0.13485093E-09    154.6732598    142.3924561     12.2808036        34
  0.13488011E-09    148.6530141    142.3542708      6.2987432        35
  0.13533844E-09    154.4608128    142.2339273     12.2268855        36
  0.13656747E-09    160.8239624    142.4689028     18.3550596        37
  0.14068761E-09    166.9331802    142.3985597     24.5346206        38
  0.14172049E-09    173.4701869    142.4312921     31.0388947        39
  0.15485791E-09    166.9331817    142.3985615     24.5346202        40
  0.15486035E-09    179.5405681    142.4721115     37.0684567        41
  0.15494806E-09    166.9331915    142.3985641     24.5346274        42
  0.15700072E-09    160.8261952    142.4650433     18.3611519        43
  0.17001071E-09    166.9331929    142.3985659     24.5346270        44
  0.17177823E-09    173.4697710    142.4308222     31.0389489        45
  0.18030041E-09    166.9331943    142.3985677     24.5346266        46
  0.18035415E-09    173.4697683    142.4308180     31.0389503        47
  0.18199160E-09    179.4926314    142.4118013     37.0808301        48
  0.18218860E-09    173.4697455    142.4308162     31.0389293        49
  0.19136817E-09    166.9350681    142.3955403     24.5395278        50
  0.19181334E-09    160.8270301    142.4653387     18.3616914        51
  0.19256590E-09    166.9350723    142.3955442     24.5395281        52
  0.19317644E-09    179.5426670    142.4736591     37.0690079        53
  0.19408117E-09    166.9350656    142.3955305     24.5395351        54
  0.19488201E-09    160.8271430    142.4657518     18.3613912        55
  0.20145436E-09    166.9350699    142.3955344     24.5395354        56
  0.20280680E-09    173.4725315    142.4326803     31.0398512        57
  0.26152313E-09    166.9350741    142.3955383     24.5395358        58
  0.26773976E-09    160.8273995    142.4654873     18.3619121        59
  0.26846911E-09    167.0137153    142.4859085     24.5278068        60
  0.26895726E-09    173.0047997    142.4460290     30.5587707        61
  0.29743787E-09    179.3140230    142.5463136     36.7677095        62
  0.29789366E-09    173.0047132    142.4459380     30.5587752        63
  0.31164646E-09    166.9563132    142.3908238     24.5654893        64
  0.31198492E-09    173.0045999    142.4458718     30.5587281        65
  0.31431371E-09    184.4944581    154.0697930     30.4246651        66
  0.31439371E-09    173.0046223    142.4458851     30.5587372        67
  0.33174801E-09    179.3140221    142.5463130     36.7677092        68
  0.33219535E-09    173.0045467    142.4458110     30.5587357        69
  0.35459743E-09    172.9270884    142.3000059     30.6270824        70
  0.35486600E-09    173.0044844    142.4457833     30.5587011        71
  0.35764157E-09    184.4943667    154.0696427     30.4247240        72
  0.35774342E-09    173.0045147    142.4458089     30.5587058        73
  0.38081401E-09    172.9270840    142.3000042     30.6270797        74
  0.38099176E-09    173.0044598    142.4457924     30.5586674        75
  0.40244540E-09    179.3140257    142.5463157     36.7677101        76
  0.40469152E-09    173.0043964    142.4457357     30.5586607        77
  0.42085633E-09    166.7960319    142.2811151     24.5149168        78
  0.42093344E-09    166.6636350    142.2551595     24.4084755        79
  0.42103278E-09    166.7960314    142.2811148     24.5149166        80
  0.42122356E-09    173.0423392    142.4575317     30.5848075        81
  0.43567776E-09    179.3140153    142.5473150     36.7667003        82
  0.43772712E-09    173.0422528    142.4574407     30.5848121        83
  0.46748319E-09    166.9597505    142.3898838     24.5698667        84
  0.46781398E-09    173.0421493    142.4573339     30.5848154        85
  0.49312183E-09    172.9329452    142.3006589     30.6322862        86
  0.49484496E-09    173.0420870    142.4573058     30.5847813        87
  0.49540428E-09    166.8017401    142.2783902     24.5233499        88
  0.49610416E-09    172.8794521    142.2494297     30.6300224        89
  0.49649012E-09    179.2967218    142.3467497     36.9499720        90
  0.49663803E-09    172.8794001    142.2493960     30.6300041        91
  0.49814306E-09    178.9058102    142.3678621     36.5379481        92
  0.49847696E-09    191.1176816    142.5751625     48.5425191        93
  0.50233748E-09    178.9058058    142.3678617     36.5379441        94
  0.50255797E-09    191.1176411    142.5751193     48.5425218        95
  0.51015128E-09    178.9058014    142.3678614     36.5379400        96
  0.51083352E-09    172.8973327    142.2549989     30.6423338        97
  0.51176081E-09    178.9057970    142.3678610     36.5379359        98
  0.51176782E-09    191.1170057    142.5740839     48.5429218        99
  0.52898674E-09    178.9057925    142.3678607     36.5379319       100
  0.52904150E-09    172.8974081    142.2550727     30.6423354       101
  0.53136323E-09    191.8874422    161.2120912     30.6753511       102
  0.53189110E-09    172.8973901    142.2550565     30.6423337       103
  0.54060794E-09    178.9053537    142.3686125     36.5367412       104
  0.54107020E-09    191.1171829    142.5737802     48.5434027       105
  0.54918678E-09    178.9053505    142.3686125     36.5367381       106
  0.54978148E-09    191.1170483    142.5737007     48.5433476       107
  0.55900839E-09    178.9053473    142.3686124     36.5367349       108
  0.55905651E-09    191.1169851    142.5736367     48.5433484       109
  0.57307501E-09    197.2953307    148.6122468     48.6830840       110
  0.57606428E-09    203.2690609    148.6254404     54.6436205       111
  0.57626539E-09    202.6827737    148.4892885     54.1934852       112
  0.57776627E-09    208.5967147    148.3787245     60.2179903       113
  0.57794036E-09    208.6420347    148.2881162     60.3539185       114
  0.57823729E-09    214.9590327    154.4271840     60.5318487       115
  0.57872984E-09    221.0372121    154.7563008     66.2809113       116
  0.57908632E-09    227.6873587    154.7764262     72.9109325       117
  0.57936602E-09    245.5791942    172.6324071     72.9467871       118
  0.57943278E-09    252.1320010    178.9130487     73.2189523       119
  0.57944284E-09    263.7134806    179.0256363     84.6878444       120
  0.57956095E-09    258.4421035    173.0523898     85.3897137       121
