 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.16086084E-09    246.2619186    216.0562439     30.2056746        54
  0.16233102E-09    240.1411267    215.9553610     24.1857657        55
  0.16422224E-09    246.2619210    216.0562447     30.2056763        56
  0.16442271E-09    240.1410688    215.9553065     24.1857623        57
  0.16702013E-09    246.3067205    222.0846455     24.2220750        58
  0.16716413E-09    240.1155986    215.9338937     24.1817049        59
  0.16785154E-09    246.2250366    216.0258903     30.1991464        60
  0.16791819E-09    252.2234073    222.0160140     30.2073933        61
  0.16795823E-09    258.4636192    228.2514347     30.2121846        62
  0.16803766E-09    258.6671942    228.5096783     30.1575159        63
  0.16805039E-09    264.6337334    228.4660136     36.1677198        64
  0.16820920E-09    271.0625264    234.8223520     36.2401744        65
  0.16862777E-09    264.8480244    234.6453057     30.2027187        66
  0.16883406E-09    271.1589279    240.8721428     30.2867851        67
  0.17177702E-09    264.9866849    234.8105403     30.1761446        68
  0.17204491E-09    270.9118448    234.9747042     35.9371406        69
  0.17223796E-09    264.9865670    234.8103920     30.1761749        70
  0.17569826E-09    271.1352460    240.9758354     30.1594106        71
  0.17617176E-09    277.1192515    241.1487328     35.9705187        72
  0.18398588E-09    283.1919919    247.2270312     35.9649607        73
  0.18469160E-09    289.4994349    253.5318600     35.9675749        74
  0.18624072E-09    295.9332528    253.4741443     42.4591085        75
  0.18680511E-09    302.1611039    259.6444172     42.5166867        76
  0.19122429E-09    308.3125633    259.6108161     48.7017472        77
  0.19221815E-09    314.6566344    259.6586706     54.9979638        78
  0.19296953E-09    308.3126041    259.6107745     48.7018296        79
  0.19596197E-09    314.6207121    265.8973215     48.7233906        80
  0.19622827E-09    308.3125531    259.6106958     48.7018572        81
  0.19663290E-09    314.5472076    265.8696853     48.6775224        82
  0.19713735E-09    320.7326950    272.1000497     48.6326452        83
  0.20191190E-09    327.0360051    272.1223465     54.9136587        84
  0.20206210E-09    326.8992833    272.0405342     54.8587491        85
  0.20273490E-09    320.6420098    272.0147991     48.6272107        86
  0.21389244E-09    326.8595667    278.2428620     48.6167047        87
  0.21631966E-09    326.8626333    278.2108719     48.6517614        88
  0.21862918E-09    333.0905753    284.4347232     48.6558521        89
  0.22264914E-09    339.3117281    290.6779726     48.6337554        90
  0.22282639E-09    345.5507165    296.9097837     48.6409328        91
  0.22290090E-09    351.6867565    303.0378458     48.6489107        92
  0.22293553E-09    357.9895457    303.0061175     54.9834282        93
  0.22569483E-09    364.1230462    309.1512247     54.9718215        94
  0.24444375E-09    370.2193615    315.2590866     54.9602749        95
  0.24773873E-09    376.4168557    321.4766919     54.9401638        96
  0.24906288E-09    382.5043908    327.5931508     54.9112400        97
  0.25195598E-09    387.9089070    327.4522878     60.4566192        98
  0.25224444E-09    382.5048093    327.5931338     54.9116755        99
  0.25274312E-09    388.6726174    333.7401884     54.9324290       100
  0.25518259E-09    394.8392486    333.8500588     60.9891898       101
  0.25840164E-09    401.1986530    333.8605211     67.3381319       102
  0.25871538E-09    407.2160129    333.8730351     73.3429778       103
  0.25933249E-09    413.0057038    333.8531310     79.1525728       104
  0.25963525E-09    407.2160122    333.8730349     73.3429773       105
  0.26284536E-09    413.2931485    339.8728729     73.4202755       106
  0.26354486E-09    419.2665568    339.8879851     79.3785717       107
  0.26591359E-09    425.6616204    346.1547112     79.5069093       108
  0.26711991E-09    431.5864200    346.0454799     85.5409402       109
  0.26957058E-09    425.6616166    346.1547076     79.5069090       110
  0.27247807E-09    432.1586735    352.5666939     79.5919797       111
  0.27257177E-09    444.1511612    352.6223503     91.5288109       112
  0.27338375E-09    450.4898202    352.5615353     97.9282849       113
  0.27801882E-09    462.1663505    364.5715487     97.5948018       114
  0.27819846E-09    450.4898280    352.5615339     97.9282941       115
  0.30262818E-09    444.2298740    352.6502018     91.5796722       116
  0.30304858E-09    450.4900097    352.5617901     97.9282195       117
  0.31740239E-09    462.7192900    365.1305093     97.5887806       118
  0.31779420E-09    468.9354597    365.0520360    103.8834238       119
  0.31806838E-09    462.7192414    365.1305149     97.5887264       120
  0.31876290E-09    450.5741496    352.6162840     97.9578656       121
  0.33611649E-09    444.2462727    352.6723406     91.5739321       122
  0.33725049E-09    450.5743316    352.6165412     97.9577904       123
  0.33905714E-09    462.1960455    364.5971425     97.5989031       124
  0.33939210E-09    474.8793903    364.6197047    110.2596856       125
  0.33981697E-09    462.1959025    364.5970491     97.5988534       126
  0.33988454E-09    474.6732751    376.7731237     97.9001514       127
  0.34128993E-09    480.7571505    382.9910174     97.7661331       128
  0.34271865E-09    480.9535040    383.3123506     97.6411533       129
  0.34484702E-09    487.3132636    389.5270047     97.7862590       130
  0.34586493E-09    493.3766075    395.5138126     97.8627950       131
  0.34614392E-09    499.6796351    401.8453213     97.8343138       132
  0.34877260E-09    505.8290572    401.8773866    103.9516706       133
  0.35179405E-09    511.5986177    401.9882251    109.6103926       134
  0.35288316E-09    517.6413121    402.0596760    115.5816361       135
  0.35297076E-09    511.5984642    401.9883250    109.6101393       136
  0.35372525E-09    523.3474368    413.3852005    109.9622363       137
  0.35376923E-09    511.7809154    401.7541626    110.0267528       138
  0.35406871E-09    527.7068300    418.1957690    109.5110610       139
  0.35409180E-09    560.6650498    450.6382051    110.0268447       140
  0.35428823E-09    548.7238832    439.1142293    109.6096539       141
  0.35479854E-09    560.6650574    450.6382137    110.0268436       142
  0.35547450E-09    602.7019869    492.6225834    110.0794035       143
  0.35795406E-09    610.6768398    500.6027681    110.0740717       144
  0.35807210E-09    627.2101209    517.1188171    110.0913038       145
  0.36193832E-09    633.1480838    517.4408104    115.7072734       146
  0.36247322E-09    639.4239567    517.5578416    121.8661151       147
  0.36276362E-09    645.6764368    517.4366509    128.2397859       148
  0.36276529E-09    652.3583487    517.6768945    134.6814542       149
  0.36912646E-09    658.8670541    523.9155772    134.9514769       150
  0.36936868E-09    652.3583235    517.6768607    134.6814628       151
  0.37135321E-09    658.5473074    517.6859444    140.8613630       152
  0.37203525E-09    664.2890737    517.8176104    146.4714634       153
  0.37227618E-09    658.5473063    517.6859455    140.8613608       154
  0.37263109E-09    652.3056088    517.6590836    134.6465252       155
  0.37677567E-09    658.6231758    517.6310249    140.9921509       156
  0.37696702E-09    664.6502769    523.6017454    141.0485315       157
  0.37700075E-09    670.8712647    529.6111893    141.2600754       158
  0.37761423E-09    676.4084709    529.5517320    146.8567389       159
  0.37796675E-09    682.1939125    529.5119812    152.6819313       160
  0.37818381E-09    694.6914700    529.7909440    164.9005261       161
  0.37859513E-09    689.0003987    529.9567102    159.0436885       162
  0.37885042E-09    682.5398654    529.5733406    152.9665248       163
  0.37938385E-09    676.7231754    529.6961274    147.0270479       164
  0.38119720E-09    682.9421111    529.7826929    153.1594182       165
  0.38489193E-09    689.2416620    530.0147241    159.2269379       166
  0.38543399E-09    682.9406600    529.7812677    153.1593922       167
  0.38577266E-09    677.0009493    529.9740465    147.0269028       168
  0.38739601E-09    671.2538521    529.9293268    141.3245254       169
  0.39038057E-09    694.8545180    529.7070135    165.1475045       170
  0.39194180E-09    700.8247624    529.8074573    171.0173051       171
  0.39224546E-09    694.8544078    529.7071066    165.1473012       172
  0.39248734E-09    701.8940736    529.9695186    171.9245549       173
  0.41475421E-09    719.2802761    529.9403039    189.3399722       174
  0.41481560E-09    701.8939921    529.9694351    171.9245570       175
  0.41952975E-09    708.1291404    530.1453252    177.9838151       176
  0.42028297E-09    726.3757300    530.0247325    196.3509975       177
  0.42028304E-09    708.1290138    530.1451862    177.9838276       178
  0.42057816E-09    701.8929281    529.9318913    171.9610367       179
  0.42078925E-09    695.6786811    529.9138669    165.7648142       180
  0.42410387E-09    701.9267148    529.9791949    171.9475199       181
  0.42651182E-09    731.9863013    560.3391715    171.6471298       182
  0.42654001E-09    701.9267538    529.9791554    171.9475984       183
  0.42905815E-09    714.2860235    529.9966151    184.2894084       184
  0.42911460E-09    701.9266825    529.9791086    171.9475739       185
  0.43440740E-09    719.2976981    529.9532002    189.3444978       186
  0.43440943E-09    712.8944270    529.9054239    182.9890031       187
  0.44328915E-09    725.9384933    542.2561360    183.6823573       188
  0.44391457E-09    725.2409738    542.3084048    182.9325690       189
  0.44391512E-09    731.9055505    542.2782408    189.6273097       190
  0.44510495E-09    725.2409826    542.3083668    182.9326158       191
  0.44529781E-09    731.9055590    542.2782425    189.6273165       192
  0.44868954E-09    725.2410037    542.3083700    182.9326337       193
  0.44941449E-09    683.8388852    500.9137696    182.9251156       194
  0.44957341E-09    654.4114207    488.7619716    165.6494492       195
  0.44995481E-09    660.6699055    488.9640197    171.7058858       196
  0.45048937E-09    628.6298188    457.0361468    171.5936720       197
  0.45322848E-09    616.4434654    439.0544685    177.3889968       198
  0.45806970E-09    622.1389216    445.2813756    176.8575461       199
  0.45857528E-09    628.2944092    445.3508699    182.9435393       200
  0.45867174E-09    636.0472202    446.7715296    189.2756906       201
  0.45889972E-09    659.0123671    469.3793724    189.6329947       202
  0.46153564E-09    677.4574225    469.7389863    207.7184362       203
  0.46192723E-09    659.0123697    469.3793729    189.6329967       204
  0.46472266E-09    676.8571762    475.1242074    201.7329688       205
  0.46495398E-09    682.8170159    475.2364904    207.5805256       206
  0.46506628E-09    689.1949802    481.6688573    207.5261229       207
  0.46592412E-09    682.8699037    481.5063982    201.3635056       208
  0.46597212E-09    682.2169991    480.7817508    201.4352483       209
  0.46609176E-09    665.0108321    463.0891972    201.9216349       210
  0.46670064E-09    658.4869278    462.7766817    195.7102461       211
  0.46731938E-09    658.4489197    462.7484988    195.7004208       212
  0.46964906E-09    664.7994032    469.1446934    195.6547099       213
  0.46974906E-09    658.4485180    462.7484330    195.7000850       214
  0.47096419E-09    658.4667554    462.8876330    195.5791224       215
  0.47139641E-09    658.4484330    462.7484246    195.7000084       216
  0.47311634E-09    658.4667583    462.8876334    195.5791249       217
  0.47358714E-09    658.7961385    462.9202174    195.8759211       218
  0.47448438E-09    671.2963784    463.2213778    208.0750006       219
  0.47579013E-09    658.7961405    462.9202193    195.8759212       220
  0.47670128E-09    658.5029161    462.8870934    195.6158226       221
  0.47806293E-09    676.9138530    463.2088343    213.7050188       222
  0.47950259E-09    683.2005386    462.8353064    220.3652322       223
  0.47950509E-09    676.9138526    463.2088340    213.7050186       224
  0.47973099E-09    695.2033362    463.1064823    232.0968539       225
  0.47977179E-09    701.1017528    463.2788736    237.8228793       226
  0.48024439E-09    707.2881233    463.4993084    243.7888150       227
  0.49226832E-09    701.1017611    463.2788742    237.8228869       228
  0.49331810E-09    695.1332471    463.0616111    232.0716360       229
  0.49338014E-09    701.7536042    463.0834874    238.6701168       230
  0.49673212E-09    707.5210224    463.1493088    244.3717136       231
  0.49676262E-09    713.8654758    463.2420764    250.6233994       232
  0.49705197E-09    707.9469283    463.1131015    244.8338268       233
  0.49762391E-09    701.7352327    463.0645405    238.6706922       234
  0.49852597E-09    707.6533204    463.1184922    244.5348282       235
  0.49884663E-09    701.7352446    463.0645998    238.6706448       236
  0.50191053E-09    707.9786935    463.1419741    244.8367193       237
  0.50231444E-09    701.7352440    463.0645559    238.6706880       238
  0.50542490E-09    707.5171594    463.1515906    244.3655688       239
  0.50551223E-09    713.8669501    463.2436973    250.6232528       240
  0.50552826E-09    707.9456854    463.1144416    244.8312438       241
  0.50626628E-09    701.7346956    463.0653906    238.6693050       242
  0.50663122E-09    707.6530488    463.1191090    244.5339398       243
  0.50674108E-09    701.7347073    463.0654498    238.6692575       244
  0.51181843E-09    707.9786433    463.1418816    244.8367616       245
  0.51181909E-09    713.7665698    463.1935516    250.5730182       246
  0.51226110E-09    731.8137475    462.8897614    268.9239861       247
  0.51434467E-09    738.2315328    463.1650952    275.0664377       248
  0.51679291E-09    744.0413672    463.3923614    280.6490058       249
  0.52686679E-09    738.2315303    463.1650935    275.0664369       250
  0.52705723E-09    731.8685437    462.9734511    268.8950926       251
  0.54531106E-09    738.7955665    463.1951353    275.6004311       252
  0.54567307E-09    761.7698798    486.5185431    275.2513367       253
  0.54621472E-09    750.1107498    487.1110776    262.9996722       254
  0.54751564E-09    756.6021694    487.3405267    269.2616427       255
  0.54947460E-09    762.4040479    487.5715030    274.8325449       256
  0.55987078E-09    756.6021669    487.3405251    269.2616418       257
  0.56011183E-09    762.4039363    487.5714965    274.8324398       258
  0.56103809E-09    756.6021644    487.3405236    269.2616408       259
  0.56156932E-09    750.2369828    487.1523477    263.0846351       260
  0.57801104E-09    756.6021620    487.3405221    269.2616399       261
  0.57893997E-09    762.4040570    487.5715204    274.8325367       262
  0.58477621E-09    768.1659220    487.3686403    280.7972817       263
  0.58488669E-09    762.4039413    487.5715126    274.8324287       264
  0.58610605E-09    756.3573468    487.2745296    269.0828172       265
  0.58967315E-09    762.4038286    487.5715085    274.8323201       266
  0.60008857E-09    768.1659543    487.3686442    280.7973101       267
  0.60022579E-09    762.4037097    487.5715011    274.8322086       268
  0.60262422E-09    768.1659552    487.3686448    280.7973104       269
  0.60263637E-09    762.4036305    487.5714939    274.8321366       270
  0.61002341E-09    756.3573283    487.2745253    269.0828029       271
  0.61158249E-09    762.4035165    487.5714885    274.8320280       272
  0.61426219E-09    756.3573247    487.2745255    269.0827993       273
  0.61455335E-09    750.1834576    487.1365123    263.0469453       274
  0.61771810E-09    749.1437960    486.8144027    262.3293933       275
  0.61831698E-09    750.1835508    487.1365465    263.0470044       276
  0.62252070E-09    756.5979801    487.3377843    269.2601958       277
  0.62271034E-09    762.4012594    487.5695428    274.8317166       278
  0.62271400E-09    756.3523676    487.2704878    269.0818797       279
  0.62310118E-09    762.4011474    487.5695384    274.8316090       280
  0.62645815E-09    756.3523645    487.2704881    269.0818764       281
  0.62763807E-09    750.1825379    487.1356684    263.0468694       282
  0.62973122E-09    756.5979237    487.3377860    269.2601377       283
  0.62995672E-09    762.4012459    487.5695645    274.8316814       284
  0.63269194E-09    756.5979214    487.3377846    269.2601368       285
  0.63289404E-09    750.2350299    487.1506906    263.0843392       286
  0.63690193E-09    756.5979191    487.3377832    269.2601359       287
  0.63763380E-09    762.4012161    487.5695549    274.8316613       288
  0.63775616E-09    756.3523906    487.2705288    269.0818617       289
  0.63779476E-09    762.4011140    487.5695501    274.8315639       290
  0.63946517E-09    768.1646937    487.3674234    280.7972703       291
  0.63952499E-09    762.4010019    487.5695450    274.8314569       292
  0.64303758E-09    761.5619500    487.2082354    274.3537146       293
  0.64700742E-09    768.1098016    487.4032821    280.7065195       294
  0.64783660E-09    780.5258023    487.1834346    293.3423676       295
  0.64844199E-09    768.1097980    487.4032799    280.7065181       296
  0.64867394E-09    780.5258399    487.1833966    293.3424433       297
  0.64871803E-09    786.8786539    487.3959492    299.4827047       298
  0.64904738E-09    793.0430865    487.5485078    305.4945787       299
  0.65598390E-09    810.5478798    487.2006442    323.3472356       300
  0.65707434E-09    793.0429705    487.5484473    305.4945232       301
  0.66464491E-09    810.5478779    487.2006387    323.3472392       302
  0.66496351E-09    793.0428744    487.5483990    305.4944754       303
  0.66616667E-09    798.7911137    487.3589361    311.4321776       304
  0.66628143E-09    793.0428239    487.5483930    305.4944309       305
  0.66961826E-09    786.9926971    487.2614131    299.7312839       306
  0.66998305E-09    780.8125997    487.1314708    293.6811289       307
  0.67436959E-09    785.6346907    486.6381718    298.9965189       308
  0.67453375E-09    780.8124632    487.1314685    293.6809946       309
  0.67510830E-09    787.2297204    487.3381879    299.8915325       310
  0.67572645E-09    793.0342546    487.5697429    305.4645116       311
  0.67877406E-09    798.7919886    487.3675323    311.4244563       312
  0.67892037E-09    793.0341333    487.5697353    305.4643980       313
  0.68121367E-09    786.9915857    487.2705842    299.7210016       314
  0.68164462E-09    780.8147603    487.1355924    293.6791679       315
  0.68561170E-09    786.9915827    487.2705844    299.7209983       316
  0.68627463E-09    792.4244428    487.4242425    305.0002003       317
  0.68661686E-09    800.1648571    493.9553321    306.2095250       318
  0.68738508E-09    806.1465036    494.1927510    311.9537526       319
  0.69379982E-09    800.0083121    494.0271052    305.9812069       320
  0.69380575E-09    811.0262191    493.9412025    317.0850165       321
  0.69674262E-09    781.0443816    463.2985418    317.7458398       322
  0.70440085E-09    803.6321359    486.8882577    316.7438782       323
  0.70485370E-09    781.0444365    463.2985927    317.7458439       324
  0.71070742E-09    803.6321290    486.8882514    316.7438776       325
  0.71126838E-09    797.2984915    486.8943456    310.4041459       326
  0.71470426E-09    773.3465059    486.9797127    286.3667933       327
  0.71513385E-09    767.6628967    487.0845470    280.5783497       328
  0.71568434E-09    738.1903225    457.3561324    280.8341901       329
  0.71642458E-09    744.3017964    457.4055329    286.8962635       330
  0.71715592E-09    786.5214988    487.0839743    299.4375245       331
  0.72276115E-09    804.2776936    487.0945126    317.1831810       332
  0.72319319E-09    786.5217107    487.0840245    299.4376863       333
  0.72394527E-09    792.5049706    487.1546384    305.3503322       334
  0.72491688E-09    786.5215174    487.0838205    299.4376969       335
  0.72527580E-09    792.7808922    487.6277990    305.1530932       336
  0.72547185E-09    786.5212549    487.0836290    299.4376260       337
  0.72619191E-09    804.2777624    487.0945287    317.1832338       338
  0.72622455E-09    810.9219243    487.1125341    323.8093901       339
  0.72716473E-09    834.5961188    487.0065089    347.5896099       340
  0.72716486E-09    834.7137540    487.1089596    347.6047944       341
  0.72724551E-09    840.6199175    486.9842189    353.6356986       342
  0.72944728E-09    834.7137925    487.1089650    347.6048275       343
  0.73259806E-09    840.8126599    487.1356451    353.6770149       344
  0.73286075E-09    847.6526469    487.0433826    360.6092644       345
  0.73298146E-09    831.4954525    469.8756435    361.6198090       346
  0.73366833E-09    847.6526469    487.0433807    360.6092661       347
  0.73430237E-09    854.4603701    487.2015146    367.2588556       348
  0.73487396E-09    847.6525630    487.0435026    360.6090604       349
  0.73505634E-09    866.3416033    487.3426531    378.9989502       350
  0.73633348E-09    847.6525630    487.0435006    360.6090624       351
  0.73699795E-09    831.4954532    469.8756456    361.6198076       352
  0.74110512E-09    847.6525630    487.0434986    360.6090644       353
  0.74140419E-09    831.4953496    469.8757563    361.6195933       354
  0.74278339E-09    848.6353821    487.4115386    361.2238436       355
  0.75064079E-09    908.8152993    523.9240952    384.8912041       356
  0.75123038E-09    902.6733989    523.8877979    378.7856010       357
  0.75125134E-09    896.0127968    523.9656020    372.0471948       358
  0.77907346E-09    902.5115203    530.2013939    372.3101265       359
  0.78321416E-09    896.0127226    523.9656149    372.0471077       360
  0.78625422E-09    872.9620141    500.5840471    372.3779669       361
  0.78960293E-09    879.5558403    506.9047225    372.6511178       362
  0.78975328E-09    885.6575544    506.7217663    378.9357881       363
  0.79014893E-09    891.2729582    512.9462611    378.3266971       364
  0.79060644E-09    914.5910803    536.3080363    378.2830439       365
  0.82377220E-09    917.4101915    535.6281452    381.7820463       366
  0.82486124E-09    925.3089417    536.2320826    389.0768591       367
  0.82544214E-09    917.4101469    535.6281643    381.7819826       368
  0.82551234E-09    907.9191560    523.7985832    384.1205728       369
  0.82605825E-09    926.9848351    523.7895621    403.1952730       370
  0.82611086E-09    907.9209653    523.7995140    384.1214512       371
  0.82773516E-09    902.5982234    523.8932496    378.7049738       372
  0.83010508E-09    915.0314474    524.2749310    390.7565163       373
  0.83014665E-09    951.4377273    524.4040091    427.0337181       374
  0.83158854E-09    957.1773656    530.4650307    426.7123349       375
  0.83398957E-09    951.4376419    524.4041299    427.0335120       376
  0.83614066E-09    957.1773795    530.4650426    426.7123369       377
  0.83669884E-09    951.4375321    524.4042792    427.0332529       378
  0.83783445E-09    950.9428941    524.2063861    426.7365080       379
  0.83802120E-09    933.9943682    524.5979756    409.3963926       380
  0.84695069E-09    951.5221547    524.5533406    426.9688141       381
  0.84718191E-09    933.9942655    524.5979570    409.3963085       382
  0.85226104E-09    951.5221568    524.5533450    426.9688118       383
  0.85307117E-09    933.9941645    524.5979406    409.3962240       384
  0.85702549E-09    951.5221589    524.5533493    426.9688096       385
  0.85897591E-09    933.9940683    524.5979300    409.3961383       386
  0.86501460E-09    951.5221610    524.5533537    426.9688073       387
  0.86659403E-09    957.9069215    524.4662441    433.4406774       388
  0.86667466E-09    951.5220506    524.5533254    426.9687252       389
  0.86682396E-09    933.9085690    524.5333542    409.3752149       390
  0.86839065E-09    951.5220529    524.5533298    426.9687231       391
  0.86940556E-09    957.9130051    524.4621101    433.4508950       392
  0.87111565E-09    964.0891427    524.3636712    439.7254715       393
  0.87150484E-09    956.7365077    517.6044149    439.1320928       394
  0.87303493E-09    963.1388465    517.6939718    445.4448746       395
  0.87366710E-09    961.5454219    517.4280383    444.1173837       396
  0.87406641E-09    970.1282304    525.0651576    445.0630728       397
  0.87408568E-09    964.3548889    525.0285996    439.3262893       398
  0.87411461E-09    955.9221293    517.5048627    438.4172666       399
  0.87449629E-09    926.5658902    487.9269004    438.6389898       400
  0.87457177E-09    955.9224045    517.5048633    438.4175412       401
  0.87820066E-09    950.3719428    517.5669822    432.8049606       402
  0.87848243E-09    955.9223594    517.5049791    438.4173803       403
  0.88519177E-09    950.4369872    517.8004373    432.6365499       404
  0.88549813E-09    973.4050185    541.2487317    432.1562869       405
  0.88598506E-09    950.4369812    517.8004332    432.6365481       406
  0.88612344E-09    956.0185343    517.6029252    438.4156092       407
  0.88626809E-09    950.3819668    517.5950130    432.7869538       408
  0.88665003E-09    956.0184533    517.6030488    438.4154045       409
  0.88701724E-09    926.6030446    487.9690256    438.6340190       410
  0.88705236E-09    920.1136346    487.4687240    432.6449106       411
  0.88714019E-09    950.3317017    517.6080399    432.7236619       412
  0.88722312E-09    955.5358186    517.6259482    437.9098704       413
  0.88764903E-09    950.3316973    517.6080356    432.7236618       414
  0.88791686E-09    920.0279217    487.5172262    432.5106955       415
  0.88869490E-09    913.5084746    487.3404230    426.1680517       416
  0.88876960E-09    920.2625098    487.9065254    432.3559845       417
  0.89193714E-09    950.6401362    518.6942610    431.9458752       418
  0.89285082E-09    920.2624551    487.9065567    432.3558985       419
  0.89418743E-09    926.1432333    487.4568551    438.6863782       420
  0.89429770E-09    920.2624176    487.9066651    432.3557526       421
  0.91020842E-09    925.2386052    487.0343458    438.2042593       422
  0.91024724E-09    920.2625126    487.9066678    432.3558448       423
  0.91500462E-09    926.1419100    487.4592816    438.6826284       424
  0.91500827E-09    920.2625638    487.9068561    432.3557077       425
  0.91550423E-09    913.2397840    481.6303960    431.6093880       426
  0.91563312E-09    896.1022839    481.8213900    414.2808939       427
  0.91571706E-09    913.2397972    481.6304750    431.6093222       428
  0.91699412E-09    918.7911416    481.5949822    437.1961594       429
  0.91734262E-09    901.8286757    481.7776439    420.0510318       430
  0.91742858E-09    907.6407721    481.7847715    425.8560007       431
  0.91807420E-09    914.0521465    481.8562260    432.1959205       432
  0.91807809E-09    908.1159422    481.7478241    426.3681181       433
  0.91871529E-09    914.0521358    481.8563243    432.1958115       434
  0.91963013E-09    908.1159515    481.7478307    426.3681208       435
  0.92033417E-09    914.7156591    481.7793804    432.9362788       436
  0.92076551E-09    939.2617170    481.8722388    457.3894781       437
  0.92107242E-09    944.3456337    481.6265705    462.7190632       438
  0.92116751E-09    950.5152873    481.8261112    468.6891761       439
  0.92144895E-09    944.3456541    481.6266491    462.7190050       440
  0.92171103E-09    950.5152915    481.8261141    468.6891774       441
  0.92193465E-09    956.7937946    481.8602638    474.9335308       442
  0.92257548E-09    975.1000759    500.0955873    475.0044886       443
  0.92304728E-09    980.9629220    499.8090247    481.1538973       444
  0.92424599E-09    998.7243000    499.9838687    498.7404313       445
  0.92489217E-09    980.2841956    481.6486602    498.6355354       446
  0.92552266E-09    975.1013241    481.8385340    493.2627902       447
  0.92593704E-09    980.2839112    481.6486896    498.6352216       448
  0.92603257E-09    987.2023911    481.8315948    505.3707962       449
  0.92628562E-09    980.2839270    481.6487687    498.6351583       450
  0.92707621E-09    975.0970075    481.8392685    493.2577390       451
  0.92735535E-09    980.7027935    481.8356750    498.8671186       452
  0.92737471E-09    985.9855084    481.5880283    504.3974802       453
  0.92782572E-09   1004.0608386    498.8760269    505.1848117       454
  0.92788834E-09   1033.1333150    528.5137119    504.6196032       455
  0.92861169E-09   1040.8503764    535.3960461    505.4543302       456
  0.92865301E-09   1034.9902633    536.7351841    498.2550792       457
  0.92951704E-09   1018.7403270    537.0141447    481.7261823       458
  0.92973677E-09   1034.9902627    536.7351825    498.2550802       459
  0.93005670E-09   1018.7404883    537.0142375    481.7262508       460
