# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0833062 0.0839677 0.0720385 0.239312
32000 0.0637221 0.072641 0.0694381 0.205801
33000 0.0613356 0.0700039 0.068983 0.200322
34000 0.0752434 0.0879649 0.0720921 0.2353
35000 0.063595 0.0810377 0.0696436 0.214276
36000 0.0770301 0.0869057 0.0738898 0.237826
37000 0.0641617 0.0842175 0.0756661 0.224045
38000 0.0723904 0.095799 0.0765342 0.244724
39000 0.0773499 0.0874241 0.0784124 0.243186
40000 0.0646921 0.0899914 0.0823445 0.237028
41000 0.0748112 0.0867437 0.0800279 0.241583
42000 0.0635806 0.0786235 0.0899975 0.232202
43000 0.0560184 0.0847436 0.0802958 0.221058
44000 0.0805402 0.0871148 0.0886529 0.256308
45000 0.0606405 0.0772929 0.0870409 0.224974
46000 0.0687855 0.0778854 0.0819797 0.228651
47000 0.074102 0.085587 0.0836417 0.243331
48000 0.0621637 0.0778985 0.0882478 0.22831
49000 0.089257 0.0825084 0.0883011 0.260066
50000 0.0583948 0.0723231 0.0792973 0.210015
51000 0.0730464 0.0743795 0.0815021 0.228928
52000 0.0654797 0.0767448 0.0768477 0.219072
53000 0.0660035 0.0778256 0.0830133 0.226842
54000 0.0893912 0.0841113 0.0898548 0.263357
55000 0.073786 0.0744109 0.08219 0.230387
56000 0.073314 0.0787613 0.0966931 0.248768
57000 0.0650751 0.0881578 0.0895632 0.242796
58000 0.0683835 0.0954947 0.0962865 0.260165
59000 0.0741903 0.116146 0.112781 0.303118
60000 0.0741192 0.106791 0.108059 0.28897
61000 0.0798642 0.090372 0.116487 0.286723
62000 0.0697888 0.0937878 0.114567 0.278144
63000 0.0815643 0.0972462 0.110454 0.289264
64000 0.105494 0.129278 0.134003 0.368775
65000 0.082395 0.120132 0.130271 0.332799
66000 0.0903274 0.135643 0.137626 0.363596
67000 0.0847122 0.118665 0.131765 0.335142
68000 0.0789047 0.10662 0.132329 0.317853
69000 0.0819104 0.134504 0.1321 0.348514
70000 0.079933 0.115088 0.129405 0.324426
71000 0.0879165 0.11788 0.130108 0.335905
72000 0.0859016 0.10693 0.127361 0.320192
73000 0.0863719 0.110581 0.128687 0.32564
74000 0.0727073 0.13523 0.132782 0.34072
75000 0.0783005 0.112644 0.131171 0.322115
76000 0.0923723 0.119437 0.138355 0.350164
77000 0.0856854 0.111966 0.129879 0.327531
78000 0.0843967 0.122242 0.136935 0.343574
79000 0.0914171 0.149559 0.14541 0.386386
80000 0.0923793 0.136375 0.138272 0.367026
81000 0.086932 0.126729 0.137204 0.350865
82000 0.0802621 0.116456 0.142213 0.338932
