# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.114046 0.132947 0.118687 0.365681
32000 0.0877436 0.128654 0.163964 0.380362
33000 0.0697415 0.0988042 0.108767 0.277313
34000 0.0845464 0.174836 0.100943 0.360325
35000 0.0796618 0.116982 0.100493 0.297137
36000 0.0898764 0.119734 0.108875 0.318485
37000 0.0926288 0.165061 0.152269 0.409958
38000 0.0737564 0.110704 0.131146 0.315607
39000 0.102487 0.159769 0.135821 0.398077
40000 0.0926222 0.138615 0.141276 0.372513
41000 0.0874935 0.124206 0.143291 0.35499
42000 0.0826004 0.138728 0.145379 0.366707
43000 0.0817798 0.141102 0.144276 0.367158
44000 0.0898924 0.143134 0.16238 0.395407
45000 0.0866548 0.143337 0.150065 0.380057
46000 0.0746364 0.135796 0.160748 0.371181
47000 0.0800857 0.145741 0.129179 0.355005
48000 0.0850708 0.134652 0.14116 0.360882
49000 0.0916066 0.146598 0.14541 0.383614
50000 0.0820226 0.16066 0.213245 0.455928
51000 0.100254 0.169793 0.166277 0.436324
52000 0.0798376 0.162451 0.162293 0.404582
53000 0.0911647 0.158 0.198968 0.448132
54000 0.107744 0.185292 0.210501 0.503536
55000 0.086595 0.17423 0.172151 0.432975
56000 0.100253 0.202587 0.194821 0.49766
57000 0.114754 0.2078 0.17612 0.498674
58000 0.0946455 0.191085 0.227624 0.513355
59000 0.116519 0.217525 0.185717 0.519761
60000 0.107877 0.259614 0.213089 0.58058
61000 0.102488 0.211483 0.226059 0.54003
62000 0.110539 0.228275 0.216474 0.555287
63000 0.104637 0.235802 0.216926 0.557365
64000 0.113855 0.224577 0.197376 0.535808
65000 0.103656 0.248408 0.205338 0.557402
66000 0.103613 0.209161 0.188184 0.500958
67000 0.118576 0.233198 0.256074 0.607848
68000 0.107622 0.263582 0.248314 0.619518
69000 0.110368 0.239739 0.229514 0.579621
70000 0.13157 0.30702 0.274 0.712589
71000 0.108329 0.24451 0.252902 0.605742
72000 0.115993 0.269987 0.238988 0.624969
73000 0.112778 0.247506 0.227953 0.588237
74000 0.115471 0.24341 0.226861 0.585742
75000 0.129214 0.31416 0.295947 0.739321
76000 0.118097 0.27814 0.372338 0.768576
77000 0.142432 0.380496 0.559731 1.08266
78000 0.120454 0.34726 0.508903 0.976617
79000 0.115814 0.287067 0.429868 0.832748
80000 0.137889 0.340376 0.403428 0.881693
81000 0.121804 0.322305 0.533921 0.978031
82000 0.127085 0.320547 0.396894 0.844526
83000 0.123099 0.300192 0.326007 0.749298
84000 0.119188 0.272723 0.263049 0.654959
85000 0.130838 0.301608 0.275394 0.70784
86000 0.121117 0.28999 0.309368 0.720474
87000 0.118075 0.279777 0.290581 0.688433
88000 0.143066 0.323267 0.285552 0.751886
89000 0.12098 0.27835 0.294712 0.694042
90000 0.11945 0.318886 0.313737 0.752074
91000 0.130316 0.301431 0.277929 0.709676
92000 0.127216 0.308129 0.326098 0.761443
93000 0.143327 0.309616 0.334537 0.78748
94000 0.126371 0.293888 0.291519 0.711778
95000 0.115265 0.304872 0.29073 0.710868
96000 0.130611 0.323985 0.285458 0.740054
97000 0.123755 0.285565 0.323536 0.732856
