 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.24843879E-10      6.0225381      6.0225381         1
  0.28555694E-10     12.1604287     12.1604287         2
  0.29979431E-10     18.2876457     18.2876457         3
  0.34196802E-10     24.4461861     24.4461861         4
  0.34408411E-10     18.2876144     18.2876144         5
  0.38245755E-10     24.4625253     24.4625253         6
  0.39253005E-10     30.7068846     30.7068846         7
  0.49268664E-10     36.8502865     36.8502865         8
  0.55094120E-10     42.9999469     42.9999469         9
  0.60988235E-10     49.1726035     49.1726035        10
  0.70720092E-10     49.2657331     49.2657331        11
  0.72452061E-10     55.4557952     55.4557952        12
  0.75337269E-10     61.7404556     61.7404556        13
  0.77984606E-10     55.4558145     55.4558145        14
  0.78092221E-10     67.6170745     67.6170745        15
  0.78241331E-10     74.0522863     74.0522863        16
  0.89026788E-10     67.6170932     67.6170932        17
  0.94769056E-10     74.0393029     74.0393029        18
  0.97867209E-10     80.1897240     80.1897240        19
  0.98829559E-10     86.4874024     86.4874024        20
  0.10863238E-09     92.6063570     92.6063570        21
  0.10921235E-09     98.7008282     98.7008282        22
  0.12318704E-09    104.8469802    104.8469802        23
  0.12914962E-09     98.7007925     98.7007925        24
  0.13110480E-09    104.9920334    104.9920334        25
  0.13182673E-09    111.1666589    111.1666589        26
  0.13209038E-09    117.3848960    117.3848960        27
  0.13618004E-09    123.6168951    123.6168951        28
  0.13682605E-09    129.7373799    129.7373799        29
  0.13734840E-09    135.9136459    135.9136459        30
  0.13862883E-09    142.0573661    142.0573661        31
  0.14248482E-09    148.3300125    148.3300125        32
  0.14307663E-09    154.4533987    154.4533987        33
  0.14655591E-09    160.8087078    160.8087078        34
  0.14944077E-09    166.8403902    166.8403902        35
  0.15283342E-09    173.0634677    173.0634677        36
  0.15296522E-09    179.2299757    179.2299757        37
  0.15549251E-09    185.4109245    185.4109245        38
  0.15909517E-09    191.6639798    191.6639798        39
  0.16027134E-09    197.8938250    197.8938250        40
  0.16413366E-09    204.1214087    204.1214087        41
  0.17359755E-09    210.1809416    210.1809416        42
  0.18639114E-09    216.4636934    216.4636934        43
  0.18666492E-09    222.6704949    222.6704949        44
  0.19007739E-09    228.7968164    228.7968164        45
  0.19210202E-09    222.6705335    222.6705335        46
  0.20680145E-09    228.6769064    228.6769064        47
  0.21436680E-09    234.9038209    234.9038209        48
  0.21645797E-09    241.2425950    241.2425950        49
  0.21784779E-09    247.3405443    247.3405443        50
  0.23009962E-09    247.2042871    247.2042871        51
  0.23249747E-09    253.4639520    253.4639520        52
  0.23784982E-09    259.6290835    259.6290835        53
  0.24082623E-09    265.9125698    265.9125698        54
  0.24293016E-09    265.7838971    265.7838971        55
  0.24613925E-09    265.9125469    265.9125469        56
  0.24909332E-09    272.1778124    272.1778124        57
  0.25170454E-09    278.3793577    278.3793577        58
  0.25563790E-09    284.4734894    284.4734894        59
  0.26311389E-09    290.7266480    290.7266480        60
  0.26889696E-09    296.9619719    296.9619719        61
  0.27207225E-09    303.1049692    303.1049692        62
  0.27692658E-09    309.1287934    309.1287934        63
  0.27790112E-09    315.4113022    315.4113022        64
  0.27849243E-09    321.5720247    321.5720247        65
  0.28423334E-09    327.7963952    327.7963952        66
  0.28455140E-09    333.9450318    333.9450318        67
  0.28948919E-09    340.1497607    340.1497607        68
  0.29078545E-09    346.3424650    346.3424650        69
  0.29408478E-09    352.5887241    352.5887241        70
  0.29483655E-09    358.6000096    358.6000096        71
  0.29699587E-09    364.9401022    364.9401022        72
  0.30019372E-09    371.1146354    371.1146354        73
  0.30205002E-09    377.2477567    377.2477567        74
  0.30232861E-09    383.4158774    383.4158774        75
  0.30779659E-09    389.6059427    389.6059427        76
  0.32387957E-09    395.8411338    395.8411338        77
  0.32648773E-09    401.9660944    401.9660944        78
  0.32939980E-09    414.3132359    414.3132359        79
  0.33033742E-09    420.5178271    420.5178271        80
  0.33956544E-09    426.7163946    426.7163946        81
  0.34064338E-09    432.9703970    432.9703970        82
  0.34864595E-09    426.7163893    426.7163893        83
  0.35478069E-09    432.9704909    432.9704909        84
  0.35723438E-09    439.1545820    439.1545820        85
  0.36005931E-09    432.9706792    432.9706792        86
  0.36337373E-09    439.1545833    439.1545833        87
  0.36488644E-09    445.2494880    445.2494880        88
  0.37199646E-09    451.3359609    451.3359609        89
  0.38574927E-09    457.4544635    457.4544635        90
  0.38876350E-09    463.6446397    463.6446397        91
  0.39010526E-09    469.8465017    469.8465017        92
  0.39786017E-09    476.0336593    476.0336593        93
  0.41759981E-09    469.8465002    469.8465002        94
  0.42159907E-09    475.8814185    475.8814185        95
  0.42584945E-09    482.1631052    482.1631052        96
  0.42611146E-09    488.2159242    488.2159242        97
  0.42945201E-09    494.3069518    494.3069518        98
  0.43397340E-09    500.4750791    500.4750791        99
  0.43726790E-09    494.3069093    494.3069093       100
  0.43920407E-09    500.4499699    500.4499699       101
  0.44922783E-09    506.6968604    506.6968604       102
  0.45028039E-09    512.8590972    512.8590972       103
  0.45237714E-09    518.9930493    518.9930493       104
  0.45920962E-09    525.0793069    525.0793069       105
  0.45994066E-09    518.9930257    518.9930257       106
  0.46081081E-09    525.1756590    525.1756590       107
  0.46825709E-09    531.1684188    531.1684188       108
  0.47264702E-09    537.4246808    537.4246808       109
  0.47289091E-09    543.6663648    543.6663648       110
  0.47307693E-09    549.9699880    549.9699880       111
  0.47885391E-09    562.2619872    562.2619872       112
  0.47917431E-09    549.9699656    549.9699656       113
  0.48154679E-09    543.6225259    543.6225259       114
  0.48850513E-09    549.8119939    549.8119939       115
  0.49542842E-09    555.9136661    555.9136661       116
  0.49600682E-09    562.0731194    562.0731194       117
  0.49606616E-09    568.1828649    568.1828649       118
  0.49967594E-09    574.5877381    574.5877381       119
  0.50095270E-09    580.6186502    580.6186502       120
  0.50122908E-09    586.8840885    586.8840885       121
  0.50842881E-09    593.0024348    593.0024348       122
  0.50941490E-09    599.1291669    599.1291669       123
  0.52251342E-09    599.1697660    599.1697660       124
  0.53316010E-09    605.3280562    605.3280562       125
  0.53549986E-09    611.6434818    611.6434818       126
  0.53730445E-09    617.9312613    617.9312613       127
  0.54112452E-09    629.9351769    629.9351769       128
  0.54239370E-09    636.1734626    636.1734626       129
  0.54254004E-09    642.5122599    642.5122599       130
  0.54489117E-09    636.1734390    636.1734390       131
  0.54602019E-09    642.3324520    642.3324520       132
  0.54997456E-09    648.4885535    648.4885535       133
  0.55572036E-09    654.7668119    654.7668119       134
  0.55577979E-09    660.9685678    660.9685678       135
  0.56359038E-09    666.9188104    666.9188104       136
  0.57590041E-09    673.3180600    673.3180600       137
  0.57772904E-09    679.6340042    679.6340042       138
  0.58213959E-09    685.9822127    685.9822127       139
  0.58475886E-09    691.9681591    691.9681591       140
  0.60327044E-09    698.2660195    698.2660195       141
  0.61034336E-09    704.6790513    704.6790513       142
  0.62306792E-09    710.6641254    710.6641254       143
  0.62571023E-09    716.8349549    716.8349549       144
  0.63074431E-09    722.9095938    722.9095938       145
  0.63848867E-09    716.8349703    716.8349703       146
  0.63915827E-09    722.8850940    722.8850940       147
  0.64317081E-09    729.1148469    729.1148469       148
  0.64432891E-09    735.4068964    735.4068964       149
  0.64481903E-09    741.6104151    741.6104151       150
  0.65266431E-09    747.9490355    747.9490355       151
  0.65360123E-09    754.1206487    754.1206487       152
  0.65737341E-09    760.3474935    760.3474935       153
  0.66157287E-09    766.6650910    766.6650910       154
  0.67591162E-09    760.3474639    760.3474639       155
  0.67786754E-09    766.3840620    766.3840620       156
  0.68207030E-09    772.4247432    772.4247432       157
  0.68879791E-09    778.7914951    778.7914951       158
  0.69659093E-09    784.8796058    784.8796058       159
  0.69689534E-09    784.7749737    784.7749737       160
  0.70090155E-09    790.9124232    790.9124232       161
  0.70789833E-09    797.1178334    797.1178334       162
  0.71389862E-09    803.3259905    803.3259905       163
  0.71608717E-09    809.4966218    809.4966218       164
  0.71993132E-09    815.4760296    815.4760296       165
  0.72334433E-09    821.7125056    821.7125056       166
  0.72363394E-09    827.8495415    827.8495415       167
  0.72595073E-09    834.0726603    834.0726603       168
  0.73265114E-09    840.2746124    840.2746124       169
  0.74228062E-09    846.5173803    846.5173803       170
  0.74259660E-09    852.5080416    852.5080416       171
  0.74496528E-09    858.7549479    858.7549479       172
  0.74571853E-09    865.1191437    865.1191437       173
  0.75540319E-09    871.0906144    871.0906144       174
  0.75798458E-09    877.2719460    877.2719460       175
  0.75904261E-09    883.2264360    883.2264360       176
  0.76648542E-09    877.2719466    877.2719466       177
  0.76826707E-09    883.3372965    883.3372965       178
  0.76845453E-09    889.7792845    889.7792845       179
  0.76949713E-09    896.1866662    896.1866662       180
  0.78290686E-09    889.7792189    889.7792189       181
  0.78348571E-09    896.2040256    896.2040256       182
  0.78697963E-09    902.4693258    902.4693258       183
  0.78848872E-09    908.5192764    908.5192764       184
  0.79939531E-09    914.4927704    914.4927704       185
  0.80050270E-09    920.7947048    920.7947048       186
  0.80103744E-09    926.8208254    926.8208254       187
  0.80481627E-09    920.7947018    920.7947018       188
  0.80515179E-09    926.6062691    926.6062691       189
  0.80573021E-09    932.8702737    932.8702737       190
  0.81360248E-09    938.9332364    938.9332364       191
  0.83492706E-09    945.3451121    945.3451121       192
  0.83793116E-09    951.5964824    951.5964824       193
  0.84305645E-09    957.6514869    957.6514869       194
  0.85101151E-09    957.9528884    957.9528884       195
  0.85908247E-09    964.1326919    964.1326919       196
  0.86565203E-09    958.1131973    958.1131973       197
  0.87200602E-09    976.3292084    976.3292084       198
  0.87408620E-09    982.6583617    982.6583617       199
  0.87493999E-09    988.8723594    988.8723594       200
  0.87768518E-09    995.1461294    995.1461294       201
  0.87847213E-09   1001.2823132   1001.2823132       202
  0.89008349E-09   1007.7657044   1007.7657044       203
  0.89159806E-09   1014.1482754   1014.1482754       204
  0.89410996E-09   1020.2162784   1020.2162784       205
  0.89603100E-09   1020.0670335   1020.0670335       206
  0.90753089E-09   1026.0867163   1026.0867163       207
  0.91815171E-09   1020.0834339   1020.0834339       208
  0.91983809E-09   1026.2937928   1026.2937928       209
  0.92611051E-09   1032.7986962   1032.7986962       210
  0.92947506E-09   1026.2938059   1026.2938059       211
  0.92957197E-09   1032.7986974   1032.7986974       212
  0.93890969E-09   1038.6730460   1038.6730460       213
  0.94590512E-09   1044.8819484   1044.8819484       214
  0.94972899E-09   1051.2139427   1051.2139427       215
  0.95322510E-09   1051.4525595   1051.4525595       216
  0.95337474E-09   1057.5956332   1057.5956332       217
  0.96032202E-09   1051.4525683   1051.4525683       218
  0.97276990E-09   1057.4667437   1057.4667437       219
  0.97590862E-09   1051.4524438   1051.4524438       220
  0.98004811E-09   1057.3640539   1057.3640539       221
  0.98434735E-09   1057.2521468   1057.2521468       222
  0.98561672E-09   1051.0465735   1051.0465735       223
  0.98832721E-09   1056.8797482   1056.8797482       224
  0.99348005E-09   1063.3504019   1063.3504019       225
  0.10033633E-08   1069.3502588   1069.3502588       226
  0.10033836E-08   1075.7049751   1075.7049751       227
  0.10159128E-08   1081.8024640   1081.8024640       228
  0.10182325E-08   1088.2591180   1088.2591180       229
  0.10505150E-08   1094.2428363   1094.2428363       230
  0.10558258E-08   1100.2474877   1100.2474877       231
  0.10598211E-08   1094.2429252   1094.2429252       232
  0.10610627E-08   1100.3416872   1100.3416872       233
  0.10637849E-08   1094.2429243   1094.2429243       234
  0.10718774E-08   1100.2479981   1100.2479981       235
  0.10787452E-08   1106.4247376   1106.4247376       236
  0.10923972E-08   1112.8222796   1112.8222796       237
  0.10937417E-08   1118.7440330   1118.7440330       238
  0.11025470E-08   1125.1196875   1125.1196875       239
  0.11028592E-08   1131.3093562   1131.3093562       240
  0.11077558E-08   1137.5069497   1137.5069497       241
  0.11106658E-08   1137.6601825   1137.6601825       242
  0.11113995E-08   1143.8555418   1143.8555418       243
  0.11163354E-08   1150.1533733   1150.1533733       244
  0.11186301E-08   1155.9717801   1155.9717801       245
  0.11241875E-08   1155.9918652   1155.9918652       246
  0.11252883E-08   1162.3216322   1162.3216322       247
  0.11289662E-08   1168.6387213   1168.6387213       248
  0.11292416E-08   1168.5419922   1168.5419922       249
  0.11353739E-08   1175.0223004   1175.0223004       250
  0.11369868E-08   1168.5420338   1168.5420338       251
  0.11373940E-08   1174.7474873   1174.7474873       252
  0.11425619E-08   1180.7452792   1180.7452792       253
  0.11582579E-08   1199.3103534   1199.3103534       254
  0.11602150E-08   1205.4291984   1205.4291984       255
  0.11620018E-08   1211.6388995   1211.6388995       256
  0.11628473E-08   1218.0370421   1218.0370421       257
  0.11630505E-08   1224.2226055   1224.2226055       258
  0.11691144E-08   1230.3855759   1230.3855759       259
  0.11821867E-08   1236.3501993   1236.3501993       260
  0.11841168E-08   1242.3245345   1242.3245345       261
  0.11843945E-08   1248.5977886   1248.5977886       262
  0.11845884E-08   1248.6907701   1248.6907701       263
  0.11886251E-08   1254.9630555   1254.9630555       264
  0.11895045E-08   1260.8447441   1260.8447441       265
  0.11898759E-08   1267.2073167   1267.2073167       266
  0.11898959E-08   1273.5035203   1273.5035203       267
  0.11921702E-08   1279.5314864   1279.5314864       268
  0.11962279E-08   1297.9280555   1297.9280555       269
  0.11964350E-08   1297.8324611   1297.8324611       270
  0.11970279E-08   1304.2598376   1304.2598376       271
  0.12049050E-08   1310.2318798   1310.2318798       272
  0.12057013E-08   1316.3440556   1316.3440556       273
  0.12097140E-08   1322.4253398   1322.4253398       274
  0.12190504E-08   1328.6377825   1328.6377825       275
  0.12235252E-08   1334.6578939   1334.6578939       276
  0.12247287E-08   1328.6377767   1328.6377767       277
  0.12267012E-08   1322.4388143   1322.4388143       278
  0.12282290E-08   1328.8244404   1328.8244404       279
