 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.52644051E-11      6.0223495      6.0223495         1
  0.69191257E-11     12.1600728     12.1600728         2
  0.78263972E-11     18.2802324     18.2802324         3
  0.20776571E-10     24.5432214     24.5432214         4
  0.21191939E-10     30.7106064     30.7106064         5
  0.38249511E-10     36.9022306     36.9022306         6
  0.49523974E-10     43.0812811     43.0812811         7
  0.49931525E-10     49.2137277     49.2137277         8
  0.55304065E-10     55.3921631     55.3921631         9
  0.58852882E-10     61.6046924     61.6046924        10
  0.59346422E-10     67.7526733     67.7526733        11
  0.67051940E-10     61.6046947     61.6046947        12
  0.68307085E-10     67.7526916     67.7526916        13
  0.69635973E-10     67.8561730     67.8561730        14
  0.69714739E-10     73.9767430     73.9767430        15
  0.73941702E-10     80.2878852     80.2878852        16
  0.75687100E-10     86.5165417     86.5165417        17
  0.88570901E-10     92.7774385     92.7774385        18
  0.90158282E-10     98.8987883     98.8987883        19
  0.92985505E-10    105.0407209    105.0407209        20
  0.96479407E-10    111.1093588    111.1093588        21
  0.97815664E-10    117.2615217    117.2615217        22
  0.98405645E-10    123.4842889    123.4842889        23
  0.10449803E-09    129.6894159    129.6894159        24
  0.10543348E-09    135.8107542    135.8107542        25
  0.10816065E-09    141.9078296    141.9078296        26
  0.11292770E-09    148.1236627    148.1236627        27
  0.13233477E-09    154.4200568    154.4200568        28
  0.13575640E-09    160.5251729    160.5251729        29
  0.13632224E-09    160.3966127    160.3966127        30
  0.13981398E-09    166.5867016    166.5867016        31
  0.14016484E-09    172.9233352    172.9233352        32
  0.14665039E-09    179.1443169    179.1443169        33
  0.15172587E-09    185.2859594    185.2859594        34
  0.15750419E-09    185.1898222    185.1898222        35
  0.16371058E-09    191.5050233    191.5050233        36
  0.16920318E-09    197.6774946    197.6774946        37
  0.16971655E-09    203.7938534    203.7938534        38
  0.17116840E-09    210.0627931    210.0627931        39
  0.17146728E-09    216.3342122    216.3342122        40
  0.17602674E-09    222.4040656    222.4040656        41
  0.17826992E-09    228.6633969    228.6633969        42
  0.18229725E-09    234.7384980    234.7384980        43
  0.18237104E-09    228.6633991    228.6633991        44
  0.18291589E-09    234.9451766    234.9451766        45
  0.18522403E-09    241.0381224    241.0381224        46
  0.18636408E-09    247.2745457    247.2745457        47
  0.19085576E-09    253.5049234    253.5049234        48
  0.19440929E-09    259.6861494    259.6861494        49
  0.20249988E-09    259.6036797    259.6036797        50
  0.20987579E-09    265.9617903    265.9617903        51
  0.21332296E-09    271.9895948    271.9895948        52
  0.21866318E-09    271.8905240    271.8905240        53
  0.21890519E-09    278.3167094    278.3167094        54
  0.21924570E-09    284.4833500    284.4833500        55
  0.22463951E-09    290.6713345    290.6713345        56
  0.22791145E-09    296.8555153    296.8555153        57
  0.23271711E-09    302.9733316    302.9733316        58
  0.23376997E-09    296.8556004    296.8556004        59
  0.23565288E-09    303.1360900    303.1360900        60
  0.23775782E-09    302.9664058    302.9664058        61
  0.24358566E-09    309.2075661    309.2075661        62
  0.24413040E-09    315.3262371    315.3262371        63
  0.24550394E-09    315.2827420    315.2827420        64
  0.24653494E-09    321.8092046    321.8092046        65
  0.24736895E-09    327.9522328    327.9522328        66
  0.24858961E-09    340.0211200    340.0211200        67
  0.24877444E-09    346.5753744    346.5753744        68
  0.25407719E-09    358.6331492    358.6331492        69
  0.26461812E-09    364.8099006    364.8099006        70
  0.26496257E-09    364.9952306    364.9952306        71
  0.27432772E-09    370.9271914    370.9271914        72
  0.27501996E-09    377.2729016    377.2729016        73
  0.28189414E-09    383.3987962    383.3987962        74
  0.29359306E-09    389.6855831    389.6855831        75
  0.29445406E-09    408.0600904    408.0600904        76
  0.29662117E-09    414.3704095    414.3704095        77
  0.29907547E-09    408.0599840    408.0599840        78
  0.30070248E-09    414.2842729    414.2842729        79
  0.30370999E-09    414.6846696    414.6846696        80
  0.31167277E-09    420.6462396    420.6462396        81
  0.31388390E-09    426.8572800    426.8572800        82
  0.31441536E-09    433.1097764    433.1097764        83
  0.31845447E-09    439.3592332    439.3592332        84
  0.31946433E-09    445.4552911    445.4552911        85
  0.32062143E-09    451.6293569    451.6293569        86
  0.32137304E-09    457.7614470    457.7614470        87
  0.32307307E-09    463.9236585    463.9236585        88
  0.32416041E-09    470.1140769    470.1140769        89
  0.32638098E-09    463.9236000    463.9236000        90
  0.33001842E-09    470.0220486    470.0220486        91
  0.33023362E-09    476.3059243    476.3059243        92
  0.33120705E-09    482.3851340    482.3851340        93
  0.33384822E-09    488.5249077    488.5249077        94
  0.33470434E-09    494.6613379    494.6613379        95
  0.33915584E-09    500.8888507    500.8888507        96
  0.33928596E-09    507.1458192    507.1458192        97
  0.34548978E-09    513.3768555    513.3768555        98
  0.35440474E-09    519.3153758    519.3153758        99
  0.35804822E-09    525.5862995    525.5862995       100
  0.36035891E-09    531.7934560    531.7934560       101
  0.36346558E-09    537.9337741    537.9337741       102
  0.36431272E-09    544.1099480    544.1099480       103
  0.36794442E-09    550.2461284    550.2461284       104
  0.37832139E-09    556.3949005    556.3949005       105
  0.38158938E-09    562.6386754    562.6386754       106
  0.38504815E-09    556.3949029    556.3949029       107
  0.38790456E-09    562.7351341    562.7351341       108
  0.39107334E-09    568.7488451    568.7488451       109
  0.39331772E-09    575.0762631    575.0762631       110
  0.39982390E-09    581.2346253    581.2346253       111
  0.40380357E-09    587.4941557    587.4941557       112
  0.41456571E-09    593.7295763    593.7295763       113
  0.41594077E-09    599.7981533    599.7981533       114
  0.42200517E-09    599.7992212    599.7992212       115
  0.43270896E-09    605.9925819    605.9925819       116
  0.43340362E-09    599.7991764    599.7991764       117
  0.44192145E-09    599.8744481    599.8744481       118
  0.44817430E-09    606.1547689    606.1547689       119
  0.46134955E-09    612.1778640    612.1778640       120
  0.47044773E-09    618.4979045    618.4979045       121
  0.47395886E-09    624.4110476    624.4110476       122
  0.47440656E-09    624.5960856    624.5960856       123
  0.47815649E-09    630.8217906    630.8217906       124
  0.48396855E-09    637.1907120    637.1907120       125
  0.48802267E-09    643.3906240    643.3906240       126
  0.49125499E-09    649.6795643    649.6795643       127
  0.49190975E-09    655.5239341    655.5239341       128
  0.50756917E-09    661.9580297    661.9580297       129
  0.50774694E-09    668.1834306    668.1834306       130
  0.51421069E-09    674.2950814    674.2950814       131
  0.51464070E-09    674.2179921    674.2179921       132
  0.51569631E-09    674.3189940    674.3189940       133
  0.51876125E-09    680.5797832    680.5797832       134
  0.52523497E-09    686.9194133    686.9194133       135
  0.53981112E-09    692.9328334    692.9328334       136
  0.54094079E-09    699.2938120    699.2938120       137
  0.54146903E-09    705.2706746    705.2706746       138
  0.54382619E-09    711.5539353    711.5539353       139
  0.54824979E-09    717.9117136    717.9117136       140
  0.54849531E-09    724.0213160    724.0213160       141
  0.55885832E-09    730.1517988    730.1517988       142
