 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.65976772E-12      6.0092833      6.0092833         1
  0.28682979E-11     12.1585631     12.1585631         2
  0.81946862E-11     18.3051381     18.3051381         3
  0.10505834E-10     24.5723520     24.5723520         4
  0.10847954E-10     30.6700984     30.6700984         5
  0.11815121E-10     36.8352675     36.8352675         6
  0.21672311E-10     43.1157946     43.1157946         7
  0.23241995E-10     49.3117581     49.3117581         8
  0.25526203E-10     55.4500623     55.4500623         9
  0.29460155E-10     61.6634593     61.6634593        10
  0.31772499E-10     61.5788672     61.5788672        11
  0.31867505E-10     61.5646164     61.5646164        12
  0.32095667E-10     55.5070648     55.5070648        13
  0.33187918E-10     61.6414934     61.6414934        14
  0.38050701E-10     61.8096626     61.8096626        15
  0.41201010E-10     61.6414564     61.6414564        16
  0.44552671E-10     67.8291974     67.8291974        17
  0.46143483E-10     73.9254508     73.9254508        18
  0.47281474E-10     80.2703553     80.2703553        19
  0.49491837E-10     86.3416306     86.3416306        20
  0.51589414E-10     92.5503948     92.5503948        21
  0.56151540E-10     98.7654419     98.7654419        22
  0.58542400E-10     92.5503840     92.5503840        23
  0.70270484E-10     86.3564732     86.3564732        24
  0.70364303E-10     92.4866206     92.4866206        25
  0.70935746E-10     98.7131399     98.7131399        26
  0.74232468E-10    104.8780441    104.8780441        27
  0.75820634E-10    111.0008194    111.0008194        28
  0.78721102E-10    117.1889115    117.1889115        29
  0.80291237E-10    123.3531732    123.3531732        30
  0.83715299E-10    117.1889137    117.1889137        31
  0.91557309E-10    111.0105394    111.0105394        32
  0.96995002E-10    117.1360573    117.1360573        33
  0.98695148E-10    123.4196611    123.4196611        34
  0.10605501E-09    129.5050825    129.5050825        35
  0.10623691E-09    135.8347419    135.8347419        36
  0.11033330E-09    142.0418408    142.0418408        37
  0.11557827E-09    148.1557316    148.1557316        38
  0.12554399E-09    154.5820896    154.5820896        39
  0.13640567E-09    160.6263446    160.6263446        40
  0.13864345E-09    166.8954781    166.8954781        41
  0.14060691E-09    172.9884370    172.9884370        42
  0.15225595E-09    179.2311451    179.2311451        43
  0.15369659E-09    185.5159857    185.5159857        44
  0.16429384E-09    191.6079339    191.6079339        45
  0.16977125E-09    197.7877620    197.7877620        46
  0.17041429E-09    204.0348021    204.0348021        47
  0.17284807E-09    210.2656185    210.2656185        48
  0.17475299E-09    216.4452956    216.4452956        49
  0.17732536E-09    222.4700859    222.4700859        50
  0.17916118E-09    222.6790738    222.6790738        51
  0.17998833E-09    228.7428100    228.7428100        52
  0.18074448E-09    222.6790730    222.6790730        53
  0.18093744E-09    228.6859075    228.6859075        54
  0.18246286E-09    234.9815769    234.9815769        55
  0.18393379E-09    228.6859336    228.6859336        56
  0.18882145E-09    234.9407289    234.9407289        57
  0.19291495E-09    228.6859454    228.6859454        58
  0.19489048E-09    235.2084603    235.2084603        59
  0.20007562E-09    241.1797717    241.1797717        60
  0.20581867E-09    247.4034986    247.4034986        61
  0.20634580E-09    253.7777614    253.7777614        62
  0.21720751E-09    259.8576948    259.8576948        63
  0.21757653E-09    259.6898679    259.6898679        64
  0.22388533E-09    265.9609171    265.9609171        65
  0.22398847E-09    266.0414287    266.0414287        66
  0.22494881E-09    265.8971201    265.8971201        67
  0.22763938E-09    272.0928460    272.0928460        68
  0.23201284E-09    278.3272922    278.3272922        69
  0.23356213E-09    290.5585164    290.5585164        70
  0.23493046E-09    296.5947035    296.5947035        71
  0.24299809E-09    303.1369806    303.1369806        72
  0.24632228E-09    309.2446511    309.2446511        73
  0.24650736E-09    315.4730588    315.4730588        74
  0.24845086E-09    309.2446506    309.2446506        75
  0.26370008E-09    315.4363712    315.4363712        76
  0.28313829E-09    321.5347915    321.5347915        77
  0.28778895E-09    327.8649945    327.8649945        78
  0.29147688E-09    321.5347952    321.5347952        79
  0.29387761E-09    327.7535384    327.7535384        80
  0.29732776E-09    327.7382288    327.7382288        81
  0.29979166E-09    333.9991604    333.9991604        82
  0.30118349E-09    340.1021285    340.1021285        83
  0.30248582E-09    346.4443370    346.4443370        84
  0.30801037E-09    352.4293530    352.4293530        85
  0.31064432E-09    358.8749679    358.8749679        86
  0.31352646E-09    365.1118456    365.1118456        87
  0.31669331E-09    370.8576861    370.8576861        88
  0.31691189E-09    377.1321527    377.1321527        89
  0.32161819E-09    370.8578772    370.8578772        90
  0.32398369E-09    371.1871657    371.1871657        91
  0.32504570E-09    377.4073599    377.4073599        92
  0.32712236E-09    383.6475152    383.6475152        93
  0.33005975E-09    389.7744530    389.7744530        94
  0.33058533E-09    408.2702740    408.2702740        95
  0.33340696E-09    414.8394254    414.8394254        96
  0.34551557E-09    420.8421044    420.8421044        97
  0.35044810E-09    420.5481431    420.5481431        98
  0.35102297E-09    427.0079338    427.0079338        99
  0.35160020E-09    433.0702105    433.0702105       100
  0.35174528E-09    439.2691689    439.2691689       101
  0.35718936E-09    445.5465345    445.5465345       102
  0.35818712E-09    463.7014980    463.7014980       103
  0.35911440E-09    469.9580450    469.9580450       104
  0.36447767E-09    476.2035191    476.2035191       105
  0.37054420E-09    482.3102624    482.3102624       106
  0.37059916E-09    488.4831009    488.4831009       107
  0.37975324E-09    494.9642607    494.9642607       108
  0.38139907E-09    494.6110439    494.6110439       109
  0.38192757E-09    476.5371519    476.5371519       110
  0.38201014E-09    482.4756068    482.4756068       111
  0.38274154E-09    488.8306273    488.8306273       112
  0.38355759E-09    495.1034577    495.1034577       113
  0.38395227E-09    501.0356782    501.0356782       114
  0.38776740E-09    507.2005556    507.2005556       115
  0.38906238E-09    507.4230711    507.4230711       116
  0.38973209E-09    513.5454993    513.5454993       117
  0.38984053E-09    519.8737153    519.8737153       118
  0.39043639E-09    525.8896287    525.8896287       119
  0.39656105E-09    532.1474338    532.1474338       120
  0.40025338E-09    538.3558739    538.3558739       121
  0.40990097E-09    544.6113025    544.6113025       122
  0.41232388E-09    550.7519525    550.7519525       123
  0.41660202E-09    556.9776189    556.9776189       124
  0.42028367E-09    563.1874863    563.1874863       125
  0.42149795E-09    569.2818182    569.2818182       126
  0.42190570E-09    575.4336462    575.4336462       127
  0.42576133E-09    581.6915440    581.6915440       128
  0.43796506E-09    575.4336429    575.4336429       129
  0.44541072E-09    581.5340128    581.5340128       130
  0.44615610E-09    587.6351276    587.6351276       131
  0.44957761E-09    593.8349523    593.8349523       132
  0.45030892E-09    593.8506229    593.8506229       133
  0.46374200E-09    593.8349588    593.8349588       134
  0.46391785E-09    587.7023492    587.7023492       135
  0.46655166E-09    593.8348806    593.8348806       136
  0.47008472E-09    600.0042574    600.0042574       137
  0.47514000E-09    593.8349060    593.8349060       138
  0.49213368E-09    600.0664484    600.0664484       139
  0.49610229E-09    606.4124435    606.4124435       140
  0.50760422E-09    612.4921891    612.4921891       141
  0.51122569E-09    618.6925633    618.6925633       142
  0.51583539E-09    624.9845034    624.9845034       143
  0.51848458E-09    631.0321853    631.0321853       144
  0.52581022E-09    624.9845045    624.9845045       145
  0.53535341E-09    631.1265326    631.1265326       146
  0.55174006E-09    637.4632048    637.4632048       147
  0.55290034E-09    643.6971879    643.6971879       148
  0.56520512E-09    649.9434788    649.9434788       149
  0.56661614E-09    643.6971868    643.6971868       150
  0.58764399E-09    649.8671946    649.8671946       151
  0.58893022E-09    656.0802951    656.0802951       152
  0.59913519E-09    662.2071631    662.2071631       153
  0.60209212E-09    668.5277044    668.5277044       154
  0.60985059E-09    674.7473897    674.7473897       155
  0.62173724E-09    674.7599000    674.7599000       156
  0.62284182E-09    680.8003072    680.8003072       157
  0.62556565E-09    674.7599569    674.7599569       158
  0.62744244E-09    674.7315936    674.7315936       159
  0.63017459E-09    680.8144234    680.8144234       160
  0.63289889E-09    686.9967833    686.9967833       161
  0.63348162E-09    693.2465479    693.2465479       162
  0.63616592E-09    699.5133214    699.5133214       163
  0.64135703E-09    693.2465170    693.2465170       164
  0.64676132E-09    699.4561044    699.4561044       165
  0.64710287E-09    693.2464307    693.2464307       166
  0.64866902E-09    687.0074790    687.0074790       167
  0.65248596E-09    693.3729827    693.3729827       168
  0.66084485E-09    699.4474458    699.4474458       169
  0.66344389E-09    705.6613026    705.6613026       170
  0.66621896E-09    711.8033602    711.8033602       171
  0.66781269E-09    718.0040685    718.0040685       172
  0.66862722E-09    724.0398329    724.0398329       173
  0.67060235E-09    730.2866252    730.2866252       174
  0.67764355E-09    736.3973424    736.3973424       175
  0.68072200E-09    742.5034314    742.5034314       176
  0.68274159E-09    748.6309957    748.6309957       177
  0.68837597E-09    742.5034037    742.5034037       178
  0.68975640E-09    748.5711174    748.5711174       179
  0.69224549E-09    754.7286372    754.7286372       180
  0.69388709E-09    760.9985095    760.9985095       181
  0.69774428E-09    767.1020157    767.1020157       182
  0.69945391E-09    773.2482461    773.2482461       183
  0.70274081E-09    779.4480321    779.4480321       184
  0.70440717E-09    785.6578552    785.6578552       185
  0.70483812E-09    792.0148752    792.0148752       186
  0.70776466E-09    798.1322378    798.1322378       187
  0.71997137E-09    804.3348856    804.3348856       188
  0.72770553E-09    810.4772863    810.4772863       189
  0.73296425E-09    816.7545441    816.7545441       190
  0.74021224E-09    822.9064215    822.9064215       191
  0.74022529E-09    835.0015499    835.0015499       192
  0.74939437E-09    841.2759645    841.2759645       193
  0.75345555E-09    847.6482019    847.6482019       194
  0.77888744E-09    853.8344836    853.8344836       195
  0.77890286E-09    859.9338496    859.9338496       196
  0.78408781E-09    866.1561654    866.1561654       197
  0.78776764E-09    859.9338517    859.9338517       198
  0.78969548E-09    871.8890803    871.8890803       199
  0.79248923E-09    859.9338539    859.9338539       200
  0.80532930E-09    865.9484883    865.9484883       201
  0.80770676E-09    871.9859930    871.9859930       202
  0.81176312E-09    872.1556077    872.1556077       203
  0.81231281E-09    878.4450454    878.4450454       204
  0.81433980E-09    872.1556884    872.1556884       205
  0.81569957E-09    878.3897688    878.3897688       206
  0.81609559E-09    884.8137715    884.8137715       207
  0.81696780E-09    890.9736609    890.9736609       208
  0.81704160E-09    897.1758179    897.1758179       209
  0.82031008E-09    890.9736636    890.9736636       210
  0.82432888E-09    890.7732509    890.7732509       211
  0.82455574E-09    884.7810683    884.7810683       212
  0.82541178E-09    890.9430029    890.9430029       213
  0.82757909E-09    897.2031866    897.2031866       214
  0.82824179E-09    903.4312049    903.4312049       215
  0.82824737E-09    909.5781972    909.5781972       216
  0.84329941E-09    915.8219910    915.8219910       217
  0.84343681E-09    921.9738056    921.9738056       218
  0.84703922E-09    928.0195100    928.0195100       219
  0.85746838E-09    934.2527576    934.2527576       220
  0.86515781E-09    940.7977798    940.7977798       221
  0.86994984E-09    964.9009308    964.9009308       222
  0.87025161E-09    971.0557826    971.0557826       223
  0.88035717E-09    964.9009632    964.9009632       224
  0.88271326E-09    971.3651712    971.3651712       225
  0.89081150E-09    977.8246543    977.8246543       226
  0.89266869E-09    971.3650896    971.3650896       227
  0.89287370E-09    977.6643253    977.6643253       228
  0.89682413E-09    983.7518943    983.7518943       229
  0.90056560E-09    989.9853185    989.9853185       230
  0.90704346E-09    996.1557704    996.1557704       231
  0.91274905E-09   1002.3212358   1002.3212358       232
  0.91402015E-09   1008.6250249   1008.6250249       233
  0.91715337E-09   1014.6903706   1014.6903706       234
  0.91860905E-09   1021.0528804   1021.0528804       235
  0.92097138E-09   1027.0479531   1027.0479531       236
  0.92140778E-09   1033.1471689   1033.1471689       237
  0.92423321E-09   1039.3737396   1039.3737396       238
  0.92956284E-09   1045.5122836   1045.5122836       239
  0.92983664E-09   1045.3701280   1045.3701280       240
  0.93076523E-09   1039.4032206   1039.4032206       241
  0.93481262E-09   1045.7592887   1045.7592887       242
