# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0191869 0.0168286 0.0197578 0.0557733
2000 0.0218372 0.0242761 0.0240669 0.0701802
3000 0.0287014 0.0313691 0.0304522 0.0905227
4000 0.0407424 0.0346151 0.0319742 0.107332
5000 0.0370841 0.0331326 0.0314799 0.101697
6000 0.0284281 0.0276898 0.0261071 0.0822251
7000 0.0423459 0.0372872 0.0290008 0.108634
8000 0.0354904 0.0322816 0.0330025 0.100775
9000 0.0337103 0.0290587 0.0300438 0.0928129
10000 0.0335197 0.0266099 0.0344086 0.0945382
11000 0.0348302 0.0322035 0.0362898 0.103324
12000 0.0331735 0.0292826 0.0306017 0.0930577
13000 0.0400633 0.0395485 0.0342401 0.113852
14000 0.0373299 0.0301616 0.0339159 0.101407
15000 0.0369172 0.0301424 0.0357505 0.10281
16000 0.0353201 0.0374496 0.0437145 0.116484
17000 0.0381619 0.0369184 0.0478879 0.122968
18000 0.0378183 0.0326466 0.0437559 0.114221
19000 0.0409502 0.0360354 0.043211 0.120197
20000 0.0391893 0.0310977 0.034801 0.105088
21000 0.0555133 0.0361525 0.0432858 0.134952
22000 0.0427275 0.044798 0.0433825 0.130908
23000 0.0468506 0.0498072 0.0443927 0.141051
24000 0.0493352 0.0432324 0.0469401 0.139508
25000 0.0535111 0.0366651 0.0396109 0.129787
26000 0.0690618 0.0419075 0.0397556 0.150725
27000 0.0499971 0.042659 0.0409148 0.133571
28000 0.0420239 0.0394422 0.0426471 0.124113
29000 0.0417136 0.0474214 0.0466722 0.135807
30000 0.0512601 0.0460652 0.0483395 0.145665
31000 0.0684139 0.0415919 0.0632146 0.17322
32000 0.0672939 0.0394434 0.0573993 0.164137
33000 0.066612 0.0568439 0.0487684 0.172224
34000 0.0507797 0.0488175 0.0427126 0.14231
35000 0.0540169 0.0645924 0.0470701 0.165679
36000 0.0479962 0.0486043 0.0450406 0.141641
37000 0.051102 0.0506276 0.0417217 0.143451
38000 0.058905 0.0475047 0.0491182 0.155528
39000 0.0493591 0.0511116 0.0503768 0.150847
40000 0.0471615 0.0492016 0.0458083 0.142171
41000 0.05329 0.0570509 0.0490285 0.159369
42000 0.0547292 0.0483548 0.046278 0.149362
43000 0.049257 0.0556632 0.0401916 0.145112
44000 0.0555638 0.0739652 0.0390172 0.168546
45000 0.0580853 0.0581841 0.042645 0.158914
46000 0.0548538 0.0490201 0.0474053 0.151279
47000 0.0512891 0.0469942 0.0536627 0.151946
48000 0.0500068 0.0590928 0.0526849 0.161784
49000 0.0497513 0.0549827 0.0551434 0.159877
50000 0.0550969 0.0515623 0.0612819 0.167941
51000 0.0543475 0.0469702 0.0499305 0.151248
52000 0.0577017 0.0526787 0.0422218 0.152602
53000 0.0525358 0.0478796 0.0493921 0.149807
54000 0.0496759 0.0528803 0.0434522 0.146008
55000 0.0514323 0.0474153 0.0497012 0.148549
56000 0.0526981 0.047271 0.0523707 0.15234
57000 0.051725 0.0458211 0.0575668 0.155113
58000 0.054579 0.0469388 0.0605642 0.162082
