LAMMPS data file via write_data, version 27 May 2021, timestep = 1551

257 atoms
1 atom types

-0.019953816392537363 14.099953816392539 xlo xhi
-0.019953816392537363 14.099953816392539 ylo yhi
-0.019953816392537363 14.099953816392539 zlo zhi

Masses

1 58.71

Atoms # atomic

1 1 0.0031116924389139847 0.003111692439714772 0.003111692440240731 0 0 0
257 1 1.745034638562988 1.7450346385833713 1.7450346385966986 0 0 0
17 1 0.0031116926211394486 3.486957582859386 0.0031116926224631206 0 0 0
49 1 0.003111692806113517 3.4869575826744095 3.4869575826749393 0 0 0
33 1 0.003111692623888801 0.0031116926246887466 3.4869575828571624 0 0 0
5 1 3.4869575828627624 0.0031116926177631255 0.0031116926182917556 0 0 0
8 1 3.9251822445054305 1.7450346374519758 1.7450346374481456 0 0 0
21 1 3.486957582680537 3.4869575826813404 0.003111692800514997 0 0 0
53 1 3.486957582495562 3.486957582496365 3.4869575824968924 0 0 0
37 1 3.486957582677787 0.0031116928027350678 3.486957582679116 0 0 0
12 1 7.022602751432921 1.7450346376852262 1.745034637684913 0 0 0
16 1 10.587374156639973 1.7450346376852228 1.7450346376849117 0 0 0
4 1 13.684794665055186 1.7450346374519687 1.7450346374481402 -1 0 0
131 1 1.7450346376856953 7.022602751431474 1.7450346376849135 0 0 0
19 1 1.7450346374577836 3.9251822445212023 1.745034637448141 0 0 0
23 1 5.3519859177199 3.592513526527485 1.7450346376991648 0 0 0
24 1 3.592513526533216 5.351985917724111 1.745034637699162 0 0 0
28 1 7.066422053810518 5.305958879696382 1.7450346377039267 0 0 0
27 1 8.80498845407435 3.511272243140488 1.7450346376966128 0 0 0
32 1 10.543554854481094 5.305958879591353 1.7450346377039203 0 0 0
20 1 14.017463381498855 5.351985917846478 1.7450346376991654 -1 0 0
31 1 12.257990990711672 3.59251352620534 1.7450346376991621 0 0 0
66 1 1.745034637685692 1.7450346376852226 7.022602751430522 0 0 0
34 1 1.7450346374577763 1.745034637451973 3.9251822445316704 0 0 0
38 1 5.351985917718955 1.745034637699263 3.5925135265262216 0 0 0
40 1 3.5925135265357153 1.745034637699263 5.351985917725932 0 0 0
44 1 7.066422053810043 1.7450346377039494 5.305958879695964 0 0 0
48 1 10.543554854481574 1.7450346377039536 5.305958879590938 0 0 0
42 1 8.80498845407435 1.7450346376967503 3.5112722431403345 0 0 0
46 1 12.257990990712619 1.7450346376992638 3.592513526204072 0 0 0
36 1 14.017463381496366 1.7450346376992627 5.351985917848295 -1 0 0
51 1 1.7450346376994141 3.592513526533788 5.351985917724495 0 0 0
50 1 1.7450346376994137 5.351985917721732 3.5925135265300256 0 0 0
