 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.29061023E-11      6.0216078      6.0216078         1
  0.33353820E-11     12.1414819     12.1414819         2
  0.76089030E-11      6.0210345      6.0210345         3
  0.76959686E-11     12.1260752     12.1260752         4
  0.10924232E-10     18.2323652     18.2323652         5
  0.14680975E-10     24.5296951     24.5296951         6
  0.15216390E-10     30.6741268     30.6741268         7
  0.17929566E-10     42.7412116     42.7412116         8
  0.19543158E-10     49.0630991     49.0630991         9
  0.23087536E-10     55.1887742     55.1887742        10
  0.35808953E-10     61.4470170     61.4470170        11
  0.35892369E-10     67.5987379     67.5987379        12
  0.35921468E-10     73.7349936     73.7349936        13
  0.36994394E-10     79.8997043     79.8997043        14
  0.39913860E-10     86.1348651     86.1348651        15
  0.40305683E-10     92.2896441     92.2896441        16
  0.44110854E-10     98.4397192     98.4397192        17
  0.46010339E-10    104.7422546    104.7422546        18
  0.52791871E-10    110.8240046    110.8240046        19
  0.54820948E-10    117.0164874    117.0164874        20
  0.57133256E-10    110.8239531    110.8239531        21
  0.57709434E-10    117.0349867    117.0349867        22
  0.62860338E-10    110.8239521    110.8239521        23
  0.63290395E-10    117.0024869    117.0024869        24
  0.63393786E-10    123.2434839    123.2434839        25
  0.68017298E-10    129.4692070    129.4692070        26
  0.69540988E-10    129.2639975    129.2639975        27
  0.69935379E-10    135.6093096    135.6093096        28
  0.80606612E-10    141.7386977    141.7386977        29
  0.85139495E-10    148.0046589    148.0046589        30
  0.88876472E-10    154.0816742    154.0816742        31
  0.90778558E-10    148.0045765    148.0045765        32
  0.92375050E-10    154.1295797    154.1295797        33
  0.11508963E-09    160.4251280    160.4251280        34
  0.12171394E-09    154.1295795    154.1295795        35
  0.12327260E-09    160.4765846    160.4765846        36
  0.12461087E-09    166.7014802    166.7014802        37
  0.12598205E-09    172.7797248    172.7797248        38
  0.12879502E-09    179.0340026    179.0340026        39
  0.13023170E-09    185.0500429    185.0500429        40
  0.13244742E-09    185.1703319    185.1703319        41
  0.14744666E-09    179.1833792    179.1833792        42
  0.14853095E-09    179.1454351    179.1454351        43
  0.15123770E-09    172.8824000    172.8824000        44
  0.15251525E-09    179.0855601    179.0855601        45
  0.15368581E-09    185.3669521    185.3669521        46
  0.16014370E-09    191.5156066    191.5156066        47
  0.16456477E-09    197.6665515    197.6665515        48
  0.16553038E-09    203.8500386    203.8500386        49
  0.16728241E-09    210.1132713    210.1132713        50
  0.16920795E-09    216.1487658    216.1487658        51
  0.16933550E-09    222.4185749    222.4185749        52
  0.17074974E-09    228.5817611    228.5817611        53
  0.17977568E-09    234.7074571    234.7074571        54
  0.18040835E-09    228.5818628    228.5818628        55
  0.18146834E-09    234.9156227    234.9156227        56
  0.18293576E-09    240.9671366    240.9671366        57
  0.18303621E-09    246.9938095    246.9938095        58
  0.18725539E-09    253.3626875    253.3626875        59
  0.18780978E-09    259.5758204    259.5758204        60
  0.19119608E-09    253.3626743    253.3626743        61
  0.19370180E-09    259.4888251    259.4888251        62
  0.19479731E-09    265.5865675    265.5865675        63
  0.19559333E-09    265.6615433    265.6615433        64
  0.19627949E-09    271.7951603    271.7951603        65
  0.20926646E-09    271.6628864    271.6628864        66
  0.21219166E-09    271.7728006    271.7728006        67
  0.21281886E-09    278.0940561    278.0940561        68
  0.21335480E-09    284.3101729    284.3101729        69
  0.23898266E-09    278.0940594    278.0940594        70
  0.24181682E-09    284.2044594    284.2044594        71
  0.24550325E-09    290.5754962    290.5754962        72
  0.24971523E-09    296.7305811    296.7305811        73
  0.26732150E-09    302.7854957    302.7854957        74
  0.27744235E-09    308.9715185    308.9715185        75
  0.27924384E-09    315.1527477    315.1527477        76
  0.28756274E-09    321.2431354    321.2431354        77
  0.31134275E-09    327.6257012    327.6257012        78
  0.31208106E-09    333.8962259    333.8962259        79
  0.31333380E-09    340.1404756    340.1404756        80
  0.31470347E-09    346.0731180    346.0731180        81
  0.34871168E-09    352.5645443    352.5645443        82
  0.35274062E-09    358.7517962    358.7517962        83
  0.36347728E-09    358.7228223    358.7228223        84
  0.36445675E-09    364.7700631    364.7700631        85
  0.36793352E-09    377.3109356    377.3109356        86
  0.36821887E-09    383.3336913    383.3336913        87
  0.37656392E-09    377.2462005    377.2462005        88
  0.37777654E-09    383.3818450    383.3818450        89
  0.38481645E-09    389.7750618    389.7750618        90
  0.39004433E-09    395.9799258    395.9799258        91
  0.39225955E-09    401.9256260    401.9256260        92
  0.39423933E-09    395.9800139    395.9800139        93
  0.40395406E-09    389.7906675    389.7906675        94
  0.40564344E-09    396.0158146    396.0158146        95
