 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.15740779E-11      6.0244892      6.0239921      0.0004971         1
  0.90086655E-11     12.2743121     12.2730661      0.0012459         2
  0.15835222E-10     18.4148011     18.4137818      0.0010193         3
  0.21808743E-10     24.5421097     24.5395825      0.0025272         4
  0.23728800E-10     30.7381586     30.7345496      0.0036090         5
  0.27113813E-10     36.9264364     36.9240762      0.0023602         6
  0.28023028E-10     43.0620712     43.0594202      0.0026511         7
  0.30809910E-10     43.0607547     43.0579353      0.0028194         8
  0.32544234E-10     49.2823172     49.2772630      0.0050541         9
  0.35934732E-10     55.3899022     55.3821932      0.0077090        10
  0.37157029E-10     61.4905760     61.4792554      0.0113205        11
  0.40095615E-10     67.7101788     67.6967394      0.0134394        12
  0.42251802E-10     73.9930681     73.9807553      0.0123128        13
  0.43555768E-10     80.1763495     80.1663574      0.0099921        14
  0.45984420E-10     80.2512556     80.2429933      0.0082622        15
  0.53061648E-10     86.5538917     86.5449162      0.0089755        16
  0.53840927E-10    104.8271662    104.8164646      0.0107016        17
  0.54721009E-10    111.1312352    111.1155806      0.0156546        18
  0.55305103E-10    116.7427171    111.0519949      5.6907223        19
  0.55922211E-10    123.1635178    111.1229663     12.0405516        20
  0.57113153E-10    129.1142825    111.1806948     17.9335877        21
  0.57346122E-10    135.2665416    111.1225817     24.1439600        22
  0.58826580E-10    129.1142807    111.1806951     17.9335856        23
  0.59402954E-10    135.5335108    117.3019921     18.2315188        24
  0.60064342E-10    141.7499085    123.5350078     18.2149007        25
  0.60289357E-10    147.6226186    123.4380247     24.1845939        26
  0.61622941E-10    153.7804269    129.5579537     24.2224733        27
  0.62189436E-10    159.7893526    129.6196158     30.1697368        28
  0.62248117E-10    159.7652270    129.6667673     30.0984597        29
  0.62653890E-10    166.1128589    129.7782703     36.3345885        30
  0.63125367E-10    159.7652134    129.6667541     30.0984593        31
  0.63549218E-10    166.1128561    129.7782696     36.3345865        32
  0.64517623E-10    172.1581476    129.6857067     42.4724409        33
  0.64576656E-10    165.9803653    123.5372609     42.4431044        34
  0.64618227E-10    172.1712620    123.5155811     48.6556809        35
  0.65771428E-10    178.3909492    129.7071521     48.6837971        36
  0.66621415E-10    184.5143414    135.7985090     48.7158323        37
  0.67753138E-10    190.7729278    141.8141487     48.9587790        38
  0.68978046E-10    196.9986265    148.0449260     48.9537004        39
  0.69060220E-10    203.2753272    154.4148598     48.8604674        40
  0.69917131E-10    209.0718350    160.1712143     48.9006206        41
  0.69970288E-10    215.1675711    166.3408099     48.8267612        42
  0.70303112E-10    221.4742679    172.6182777     48.8559901        43
  0.70683989E-10    221.3849708    172.6145739     48.7703969        44
  0.71435677E-10    227.5455316    178.7584195     48.7871121        45
  0.71471099E-10    234.0172889    185.1782024     48.8390866        46
  0.71764746E-10    246.1270947    197.2199902     48.9071044        47
  0.72233750E-10    252.3791029    203.4862282     48.8928747        48
  0.73175457E-10    264.8844410    203.7675452     61.1168958        49
  0.73387196E-10    271.3540644    210.1299969     61.2240675        50
  0.74111044E-10    271.1336650    210.1391751     60.9944899        51
  0.75008970E-10    277.4137976    210.2683771     67.1454205        52
  0.75663683E-10    277.3926682    210.2028956     67.1897727        53
  0.76251247E-10    283.4091610    216.2898338     67.1193271        54
  0.76452331E-10    289.7052070    216.2113614     73.4938456        55
  0.77710087E-10    296.2831540    216.3828623     79.9002917        56
  0.78911500E-10    296.0290583    216.3386872     79.6903711        57
  0.80007581E-10    295.5979252    216.0726414     79.5252838        58
  0.80517115E-10    301.5631644    216.0372594     85.5259050        59
  0.80556084E-10    295.8940737    210.1797948     85.7142789        60
  0.80710375E-10    302.0475550    216.3036963     85.7438587        61
  0.82882582E-10    308.1683294    216.3578827     91.8104468        62
  0.83178191E-10    302.0474677    216.3036828     85.7437849        63
  0.85723717E-10    308.1503824    222.3420122     85.8083702        64
  0.85983160E-10    314.3857772    228.5412284     85.8445487        65
  0.88226598E-10    308.1503143    222.3423165     85.8079978        66
  0.88427067E-10    314.6249212    228.6887142     85.9362070        67
  0.90101178E-10    314.5415257    228.6703939     85.8711318        68
  0.90274146E-10    314.6248230    228.6886477     85.9361752        69
  0.93751079E-10    320.7893298    234.8348744     85.9544554        70
  0.94235530E-10    314.6246134    228.6884958     85.9361175        71
  0.94250689E-10    308.2282926    222.4062405     85.8220521        72
  0.96665273E-10    314.4594467    228.7306919     85.7287548        73
  0.96693551E-10    320.4469180    234.6910841     85.7558339        74
  0.97647645E-10    320.5704182    234.7646428     85.8057753        75
  0.10027955E-09    326.9513649    241.0354254     85.9159394        76
  0.10372321E-09    333.0513696    247.1459604     85.9054092        77
  0.10517554E-09    339.2218613    253.3070290     85.9148323        78
  0.10614184E-09    345.6033006    259.6718636     85.9314370        79
  0.10745105E-09    351.7568657    265.9047961     85.8520696        80
  0.11348801E-09    357.9047537    272.0549855     85.8497682        81
  0.11522018E-09    364.0261552    278.1498499     85.8763052        82
  0.12040181E-09    369.9856993    284.1172916     85.8684076        83
  0.12524561E-09    369.8779946    284.1253070     85.7526877        84
  0.12525237E-09    369.9857744    284.1173126     85.8684618        85
  0.12606273E-09    382.1619650    296.2446248     85.9173402        86
  0.12673376E-09    382.2747843    296.2667044     86.0080799        87
  0.12676946E-09    388.6167478    302.6238100     85.9929378        88
  0.12769243E-09    382.3263209    296.3570931     85.9692278        89
  0.12803267E-09    388.6760634    302.7667288     85.9093345        90
  0.12854484E-09    395.2586373    309.3239207     85.9347166        91
  0.13139923E-09    395.2682977    309.3740754     85.8942224        92
  0.13315144E-09    401.3421936    315.4461243     85.8960693        93
  0.13329474E-09    407.5171288    321.6295587     85.8875701        94
  0.13688725E-09    413.8281337    327.9344077     85.8937260        95
  0.13753046E-09    420.2248517    334.3076432     85.9172085        96
  0.13754437E-09    426.2760656    340.3919760     85.8840897        97
  0.13800931E-09    432.6275282    346.7195491     85.9079791        98
  0.13888549E-09    438.8179374    352.9083121     85.9096253        99
  0.13919691E-09    444.9216449    359.0176309     85.9040140       100
  0.13946399E-09    451.0565135    365.1728774     85.8836362       101
  0.14296039E-09    463.2994568    377.3880532     85.9114036       102
  0.14317950E-09    469.4951877    383.5416881     85.9534996       103
  0.14379649E-09    475.6360456    389.6599640     85.9760815       104
  0.14509140E-09    475.7287784    389.8055799     85.9231985       105
  0.14559082E-09    481.8768408    395.9739905     85.9028503       106
  0.14572909E-09    488.1790885    402.2723657     85.9067228       107
  0.14580015E-09    494.6691445    408.7374939     85.9316505       108
  0.14713468E-09    494.6140032    408.8139015     85.8001017       109
  0.14719213E-09    494.6696054    408.7371953     85.9324101       110
  0.15116574E-09    494.8267692    408.8996794     85.9270898       111
  0.15670059E-09    500.8992611    414.9531711     85.9460899       112
  0.15946743E-09    513.3131431    415.2275308     98.0856123       113
  0.15970127E-09    500.8995674    414.9532923     85.9462751       114
  0.16013942E-09    519.3685993    433.4765026     85.8920967       115
  0.16595732E-09    500.8990116    414.9536691     85.9453425       116
  0.16776210E-09    506.8741715    420.9079109     85.9662606       117
  0.16838134E-09    506.8031696    420.9497852     85.8533844       118
  0.16846871E-09    506.8744805    420.9074670     85.9670135       119
  0.17205746E-09    513.1542158    427.1701282     85.9840876       120
  0.17310651E-09    519.4416702    433.4624755     85.9791947       121
  0.17361261E-09    525.3246523    439.3208214     86.0038309       122
  0.17614863E-09    537.4059983    451.4159447     85.9900536       123
  0.17669593E-09    543.3805874    457.4090037     85.9715837       124
  0.18053127E-09    537.2699924    451.3141524     85.9558400       125
  0.18089970E-09    531.8257979    445.9155699     85.9102280       126
  0.18343600E-09    543.7809836    457.8468632     85.9341203       127
  0.18378679E-09    538.2227266    452.2479857     85.9747409       128
  0.18389700E-09    556.3660358    470.4068615     85.9591743       129
  0.18401554E-09    544.1952910    458.2270117     85.9682793       130
  0.18445257E-09    550.2145225    464.2546907     85.9598318       131
  0.18446771E-09    556.2195199    470.2849494     85.9345705       132
  0.18570634E-09    556.4414854    470.4971824     85.9443030       133
  0.18625999E-09    562.6331596    476.7331443     85.9000153       134
  0.18731450E-09    574.9899664    489.1068318     85.8831346       135
  0.18732026E-09    592.7439090    506.8536286     85.8902804       136
  0.18763687E-09    599.3441797    513.4775287     85.8666510       137
  0.18774566E-09    599.2939860    513.5386980     85.7552880       138
  0.18806565E-09    598.8776271    513.0891856     85.7884414       139
  0.18826334E-09    581.0955922    495.2945709     85.8010212       140
  0.18829514E-09    587.2015016    501.4203471     85.7811545       141
  0.18846183E-09    587.2693320    501.3804440     85.8888879       142
  0.18861412E-09    593.3477647    507.4308988     85.9168659       143
  0.18950112E-09    587.2512356    501.3429926     85.9082431       144
  0.19010658E-09    593.5742069    507.6615401     85.9126668       145
  0.19176438E-09    599.8004662    513.8934868     85.9069795       146
  0.19310030E-09    605.9832921    520.0614394     85.9218527       147
  0.19601594E-09    606.0979315    520.2140128     85.8839186       148
  0.19601794E-09    618.2490897    532.3736226     85.8754671       149
  0.19720166E-09    618.5605208    532.5844371     85.9760837       150
  0.19783618E-09    612.3394922    526.3692285     85.9702637       151
  0.20204578E-09    612.2845277    526.4247834     85.8597443       152
  0.20207796E-09    612.3399641    526.3689021     85.9710620       153
  0.20443933E-09    618.4804470    526.4446771     92.0357699       154
  0.20453017E-09    612.3405390    526.3691888     85.9713502       155
  0.20482157E-09    612.0336881    526.1631841     85.8705041       156
  0.21228420E-09    618.3496214    532.4406044     85.9090170       157
  0.21241497E-09    624.4966446    532.5204569     91.9761876       158
  0.21250509E-09    618.3496116    532.4408756     85.9087361       159
  0.21409210E-09    606.0767486    520.1723451     85.9044035       160
  0.21431557E-09    618.3852543    532.4563580     85.9288963       161
  0.21582939E-09    618.6658376    532.7222428     85.9435948       162
  0.21585087E-09    630.5422922    544.6049195     85.9373727       163
  0.21946061E-09    636.6468066    550.7314776     85.9153290       164
  0.21959828E-09    624.6066731    538.7306822     85.8759910       165
  0.22124619E-09    624.5571341    538.7946104     85.7625237       166
  0.22132445E-09    624.6071637    538.7303880     85.8767757       167
  0.23074726E-09    630.7516918    544.8685090     85.8831828       168
  0.23454088E-09    630.7002122    544.7779708     85.9222414       169
  0.23505320E-09    643.0414440    557.1388261     85.9026179       170
  0.23559839E-09    642.9687489    557.1798685     85.7888804       171
  0.23575980E-09    655.1107094    557.2499685     97.8607409       172
  0.23640321E-09    642.9687477    557.1798680     85.7888797       173
  0.23649335E-09    642.9966703    557.0968906     85.8997797       174
  0.23750650E-09    643.0194801    557.1124890     85.9069911       175
  0.24054816E-09    649.2661094    563.3953276     85.8707817       176
  0.24055944E-09    655.5690075    569.7033477     85.8656597       177
  0.24633246E-09    661.6610987    575.7993911     85.8617076       178
  0.24932381E-09    667.8586358    581.9981810     85.8604548       179
  0.25081149E-09    680.0225792    594.1048235     85.9177558       180
  0.25102066E-09    667.8586368    581.9981812     85.8604556       181
  0.25269669E-09    673.9956466    588.1065409     85.8891057       182
  0.25742363E-09    680.1203638    594.1928728     85.9274909       183
  0.25921245E-09    692.3391352    606.4411387     85.8979965       184
  0.26005231E-09    680.1209313    594.1931535     85.9277777       185
  0.26071284E-09    686.6503178    600.7094399     85.9408779       186
  0.26592362E-09    680.4932456    594.5690833     85.9241622       187
  0.26650284E-09    686.5233621    600.5999102     85.9234519       188
  0.26868212E-09    680.2990780    594.3420929     85.9569851       189
  0.27624857E-09    686.4718869    600.5210819     85.9508050       190
  0.27716983E-09    680.0502949    594.1294794     85.9208155       191
  0.27718067E-09    679.9553770    594.0373567     85.9180203       192
  0.27855602E-09    686.4798515    600.5002025     85.9796491       193
  0.28123892E-09    692.6109860    606.6368694     85.9741166       194
  0.28141119E-09    692.8407770    606.8136875     86.0270895       195
  0.28186784E-09    699.0247556    613.0334923     85.9912633       196
  0.28191819E-09    705.0270985    619.0661912     85.9609073       197
