 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.12817924E-10      6.0422072      6.0418523      0.0003549         1
  0.14992826E-10     12.1905578     12.1898749      0.0006829         2
  0.17254348E-10     18.4023309     18.4006725      0.0016584         3
  0.18047597E-10     24.5771062     24.5758371      0.0012691         4
  0.22716701E-10     30.8176231     30.8163037      0.0013193         5
  0.23233140E-10     37.0000434     36.9991020      0.0009414         6
  0.24918174E-10     43.0879067     43.0858779      0.0020288         7
  0.26134650E-10     49.3476026     49.3452819      0.0023207         8
  0.28108410E-10     55.4741098     55.4707655      0.0033442         9
  0.28736379E-10     49.3476014     49.3452808      0.0023207        10
  0.28859389E-10     49.3266659     49.3254634      0.0012025        11
  0.30998930E-10     43.2290767     43.2277504      0.0013263        12
  0.32186841E-10     36.9542171     36.9523303      0.0018868        13
  0.32736726E-10     43.0990647     43.0979961      0.0010686        14
  0.37051008E-10     43.0735909     43.0721789      0.0014120        15
  0.42685367E-10     36.9659658     36.9649498      0.0010160        16
  0.49008876E-10     43.1065964     43.1054811      0.0011153        17
  0.51190146E-10     43.1678361     43.1673209      0.0005152        18
  0.56888720E-10     43.1028995     43.1017797      0.0011198        19
  0.66716713E-10     49.3006352     49.2988535      0.0017817        20
  0.71978518E-10     55.4272261     55.4240709      0.0031552        21
  0.72727239E-10     61.6411120     61.6376224      0.0034896        22
  0.72786745E-10     67.9895204     67.9865364      0.0029840        23
  0.73905408E-10     74.1842364     74.1824170      0.0018194        24
  0.74464135E-10     80.4020513     80.4008207      0.0012306        25
  0.76667049E-10     74.1767871     74.1749875      0.0017997        26
  0.77049173E-10     80.4020481     80.4008175      0.0012306        27
  0.79274992E-10     92.4272647     92.4248451      0.0024196        28
  0.79532489E-10     92.6548728     92.6533748      0.0014980        29
  0.80990180E-10     92.7183707     92.7173735      0.0009973        30
  0.83881466E-10     98.8468528     98.8450176      0.0018352        31
  0.86303888E-10    105.1301136    105.1282994      0.0018142        32
  0.87057069E-10    111.1450059    111.1414920      0.0035139        33
  0.89841506E-10    117.5390610    117.5355395      0.0035215        34
  0.93268997E-10    111.1450085    111.1414946      0.0035139        35
  0.94568015E-10    111.1652363    111.1630163      0.0022200        36
  0.10118754E-09    117.4930553    117.4894335      0.0036218        37
  0.10420867E-09    123.7207831    123.7161627      0.0046203        38
  0.10674051E-09    129.9373980    129.9324507      0.0049472        39
  0.11038167E-09    136.0597340    136.0525064      0.0072276        40
  0.11140082E-09    142.1447823    142.1343383      0.0104440        41
  0.11916729E-09    136.0597376    136.0525100      0.0072276        42
  0.12428809E-09    142.2610402    142.2519332      0.0091070        43
  0.12881036E-09    148.3698772    148.3630105      0.0068667        44
  0.12914115E-09    154.5626231    154.5530276      0.0095955        45
  0.13404258E-09    160.8289870    160.8212703      0.0077167        46
  0.13572669E-09    166.8427456    166.8321087      0.0106369        47
  0.13688855E-09    173.2513699    173.2426484      0.0087215        48
  0.13877195E-09    179.2484829    179.2365041      0.0119788        49
  0.14614128E-09    185.5953767    185.5833132      0.0120635        50
  0.14641684E-09    191.8590669    191.8486936      0.0103733        51
  0.14996436E-09    197.8578145    197.8426897      0.0151248        52
  0.15480415E-09    204.1538715    204.1383939      0.0154776        53
  0.15873203E-09    210.5057070    210.4917841      0.0139229        54
  0.16146052E-09    216.5530559    216.5401217      0.0129342        55
  0.16269829E-09    222.6869492    222.6726027      0.0143464        56
  0.16506453E-09    228.8496194    228.8327687      0.0168507        57
  0.17255524E-09    235.3281678    235.3128946      0.0152732        58
  0.17318541E-09    247.2812269    247.2650274      0.0161996        59
  0.17418681E-09    247.5172365    247.5044276      0.0128089        60
  0.17432586E-09    247.2888833    247.2727477      0.0161356        61
  0.17579612E-09    253.7973112    253.7846815      0.0126297        62
  0.17608371E-09    253.8089365    253.7980890      0.0108475        63
  0.17650601E-09    247.6123070    247.5999299      0.0123770        64
  0.17985609E-09    253.5399226    253.5264830      0.0134397        65
  0.18208237E-09    247.8129697    247.8011189      0.0118508        66
  0.19844739E-09    253.9364441    253.9209881      0.0154560        67
  0.19982615E-09    278.3217295    278.3068801      0.0148495        68
  0.20021114E-09    284.5422592    284.5217578      0.0205013        69
  0.20126863E-09    290.9496799    290.9311868      0.0184931        70
  0.22207815E-09    297.0967458    297.0760614      0.0206844        71
  0.22379218E-09    303.1382059    303.1110976      0.0271083        72
  0.23329947E-09    309.2766708    309.2520966      0.0245742        73
  0.24231737E-09    309.5103795    309.4889053      0.0214742        74
  0.24842363E-09    309.2295808    309.2135272      0.0160536        75
  0.26182609E-09    315.6676197    315.6496298      0.0179899        76
  0.26968609E-09    321.7675337    321.7507074      0.0168263        77
  0.27654982E-09    328.1506244    328.1355572      0.0150672        78
  0.27947681E-09    334.3991352    334.3815115      0.0176237        79
  0.28383814E-09    340.4082957    340.3888068      0.0194889        80
  0.28537637E-09    346.6707080    346.6512814      0.0194266        81
  0.28610180E-09    352.9610371    352.9412356      0.0198015        82
  0.28823089E-09    371.0974710    371.0800696      0.0174014        83
  0.28843789E-09    377.5836640    377.5628846      0.0207794        84
  0.30053535E-09    383.6640999    383.6390685      0.0250314        85
  0.30070597E-09    389.8979677    389.8699110      0.0280567        86
  0.30549703E-09    396.2327256    396.2072300      0.0254956        87
  0.30579357E-09    402.3901497    402.3627968      0.0273529        88
  0.30603509E-09    408.4177858    408.3825117      0.0352741        89
  0.30697838E-09    414.7197788    414.6850691      0.0347096        90
  0.30969950E-09    420.8114730    420.7722101      0.0392630        91
  0.31223009E-09    426.9751622    426.9302952      0.0448670        92
  0.31988461E-09    433.0729124    433.0226430      0.0502693        93
  0.32700419E-09    439.3293488    439.2851354      0.0442134        94
  0.32790350E-09    445.4017891    445.3485950      0.0531941        95
  0.32924217E-09    451.6807788    451.6322286      0.0485502        96
  0.34494851E-09    457.9365740    457.8910471      0.0455269        97
  0.34881836E-09    464.1675836    464.1244050      0.0431786        98
  0.35138798E-09    464.3454429    464.3107027      0.0347402        99
  0.36171394E-09    470.4581808    470.4271935      0.0309874       100
  0.36736225E-09    476.6265612    476.5985591      0.0280021       101
  0.36820283E-09    482.9651262    482.9329666      0.0321596       102
  0.37060301E-09    495.0443933    495.0092824      0.0351108       103
  0.37260187E-09    482.9651236    482.9329641      0.0321595       104
  0.37418872E-09    488.9826992    488.9536026      0.0290967       105
  0.37718093E-09    482.9651210    482.9329615      0.0321595       106
  0.38087938E-09    489.1789382    489.1503999      0.0285382       107
  0.38280986E-09    495.2846566    495.2621817      0.0224749       108
  0.38407174E-09    501.5318802    501.5072129      0.0246672       109
  0.39082784E-09    507.8723640    507.8463086      0.0260554       110
  0.39233745E-09    513.8690707    513.8366330      0.0324377       111
  0.39242466E-09    520.0543902    520.0238496      0.0305406       112
  0.39618578E-09    526.0915836    526.0630655      0.0285181       113
  0.39723239E-09    532.3908415    532.3668839      0.0239576       114
  0.39965082E-09    538.6783497    538.6592856      0.0190641       115
  0.40140038E-09    551.1824151    551.1628801      0.0195351       116
  0.40398057E-09    557.3870115    557.3699846      0.0170269       117
  0.40404521E-09    563.6860254    563.6725117      0.0135137       118
  0.41058593E-09    569.9942106    569.9828776      0.0113330       119
  0.41159073E-09    569.7427314    569.7335242      0.0092072       120
  0.41198448E-09    576.0142687    576.0021104      0.0121584       121
  0.41227124E-09    569.7427327    569.7335255      0.0092072       122
  0.41398943E-09    569.9978994    569.9875146      0.0103848       123
  0.42243583E-09    569.7427457    569.7335388      0.0092069       124
  0.42819125E-09    563.6324380    563.6240865      0.0083515       125
  0.43454618E-09    569.8533984    569.8431539      0.0102444       126
  0.43938369E-09    576.0617580    576.0539999      0.0077582       127
  0.44369358E-09    569.8532970    569.8430557      0.0102413       128
  0.44597860E-09    582.0415515    582.0301632      0.0113883       129
  0.44958656E-09    588.2269057    588.2174661      0.0094396       130
  0.45912966E-09    582.4266128    582.4169215      0.0096912       131
  0.45932460E-09    588.2702747    588.2573700      0.0129048       132
  0.46179452E-09    582.4266137    582.4169225      0.0096912       133
  0.46521098E-09    588.2392643    588.2302764      0.0089880       134
  0.47398470E-09    588.3265553    588.3169327      0.0096226       135
  0.48173535E-09    594.7657292    594.7577345      0.0079947       136
  0.48245397E-09    601.1327852    601.1230056      0.0097797       137
  0.48452867E-09    613.4566086    613.4457901      0.0108185       138
  0.48888348E-09    619.3211702    619.3115993      0.0095709       139
  0.49447442E-09    625.7267474    625.7144215      0.0123259       140
  0.50675633E-09    637.8695019    637.8584377      0.0110642       141
  0.50781216E-09    650.0626993    650.0547888      0.0079105       142
  0.50823034E-09    656.6657693    656.6575090      0.0082603       143
  0.51362660E-09    662.8992049    662.8854388      0.0137662       144
  0.51437846E-09    675.1053677    675.0902103      0.0151574       145
  0.52197181E-09    681.0981202    681.0843452      0.0137750       146
  0.52328032E-09    687.5331829    687.5166286      0.0165544       147
  0.52600082E-09    693.8298402    693.8087645      0.0210757       148
  0.53085953E-09    711.9655063    711.9430188      0.0224875       149
  0.53145494E-09    718.4339275    718.4145385      0.0193891       150
  0.53487517E-09    724.8186799    724.8042711      0.0144088       151
  0.53513054E-09    730.9862153    730.9728221      0.0133932       152
  0.54102116E-09    737.2963830    737.2782722      0.0181107       153
  0.54134235E-09    743.3613274    743.3471141      0.0142133       154
  0.54474445E-09    743.3612225    743.3491243      0.0120983       155
  0.54580198E-09    749.6332844    749.6177854      0.0154991       156
  0.54828367E-09    755.7895466    755.7710054      0.0185412       157
  0.55379093E-09    749.6332869    749.6177879      0.0154990       158
  0.55399489E-09    755.7579136    755.7385737      0.0193400       159
  0.55530991E-09    762.0510903    762.0289947      0.0220956       160
  0.55537185E-09    774.3375148    774.3210308      0.0164840       161
  0.55560146E-09    779.8965141    774.1693273      5.7271868       162
  0.55570866E-09    786.1290443    774.0924461     12.0365981       163
  0.55579249E-09    792.4286062    780.3262842     12.1023221       164
  0.55619366E-09    792.5259366    780.4171704     12.1087662       165
  0.55636509E-09    792.4853235    780.3815694     12.1037541       166
  0.55642596E-09    780.1251195    768.0210886     12.1040309       167
  0.55682332E-09    779.9786443    767.9378457     12.0407986       168
  0.55698378E-09    792.5824547    780.4133486     12.1691061       169
  0.55768564E-09    798.9294901    786.6497699     12.2797203       170
  0.55798466E-09    805.1707253    792.9512911     12.2194342       171
  0.55865815E-09    810.9413698    793.0537423     17.8876275       172
  0.55868213E-09    817.6523731    793.3402090     24.3121642       173
  0.55873687E-09    823.4226597    793.1829882     30.2396715       174
  0.55989801E-09    829.6826678    799.4676978     30.2149700       175
  0.56769589E-09    835.8004041    805.5971624     30.2032418       176
  0.56872885E-09    842.0422859    811.8337883     30.2084977       177
  0.57069582E-09    848.3412416    818.1339894     30.2072522       178
  0.57168782E-09    854.5512361    824.3441504     30.2070857       179
  0.57322960E-09    860.8267414    830.6184715     30.2082698       180
  0.57413082E-09    860.6254786    830.4079085     30.2175701       181
  0.57424671E-09    866.6901032    836.4719056     30.2181977       182
  0.58410635E-09    872.9367934    842.7285256     30.2082677       183
  0.60548596E-09    878.9319031    848.7391636     30.1927395       184
  0.60563680E-09    885.2306478    855.0325096     30.1981382       185
  0.60898000E-09    891.3866662    861.1997710     30.1868953       186
  0.61098764E-09    897.6025242    867.4044880     30.1980362       187
  0.61257054E-09    903.8891229    873.6885690     30.2005539       188
  0.61318616E-09    909.8508508    873.5777886     36.2730623       189
  0.61334338E-09    915.9267239    879.5872582     36.3394656       190
  0.61363730E-09    922.3316726    879.8669425     42.4647301       191
  0.61381769E-09    928.7464189    879.9337674     48.8126515       192
  0.61460098E-09    927.8899270    880.1037287     47.7861983       193
  0.61576673E-09    934.1826144    879.9533001     54.2293143       194
  0.61637825E-09    940.7510528    880.3801098     60.3709430       195
  0.61727943E-09    934.1826118    879.9532971     54.2293147       196
  0.61762897E-09    940.7508319    880.3799187     60.3709132       197
  0.61771448E-09    959.6990229    880.4442846     79.2547383       198
  0.61810327E-09    977.0983249    897.8556758     79.2426491       199
  0.61842366E-09    983.7553001    898.2088488     85.5464513       200
  0.61892901E-09    989.7863968    898.0841808     91.7022160       201
  0.61916461E-09    977.1100717    898.0172794     79.0927923       202
  0.61920973E-09    983.2309138    898.0979033     85.1330105       203
  0.61943011E-09    990.3020339    898.4177969     91.8842370       204
  0.62276009E-09    984.1852172    898.3040360     85.8811812       205
  0.62287288E-09    990.3020459    898.4178212     91.8842247       206
  0.62757533E-09    984.1852131    898.3040324     85.8811807       207
  0.62794512E-09    990.3020929    898.4179089     91.8841840       208
  0.62957710E-09    984.1852091    898.3040288     85.8811802       209
  0.62994232E-09    990.3020959    898.4179162     91.8841798       210
  0.63096618E-09    984.1852050    898.3040253     85.8811798       211
  0.63195033E-09   1002.0663944    898.2411774    103.8252170       212
  0.63199987E-09   1014.9015895    898.2333232    116.6682663       213
  0.63228644E-09   1020.8706126    898.2644275    122.6061851       214
  0.63615713E-09   1050.6319342    928.4756476    122.1562866       215
  0.63635250E-09   1020.8710553    898.2646482    122.6064070       216
  0.63769261E-09   1026.9174097    898.1730461    128.7443637       217
  0.63788045E-09   1033.1724926    898.3757516    134.7967410       218
  0.63828904E-09   1039.5360611    898.4033971    141.1326641       219
  0.64303487E-09   1026.7224761    898.4594513    128.2630248       220
  0.64418726E-09   1032.9101778    898.2274995    134.6826783       221
  0.64438360E-09   1051.7401683    898.3920462    153.3481221       222
  0.64691866E-09   1051.3533445    898.4583126    152.8950319       223
  0.65163208E-09   1051.7405643    898.3923824    153.3481819       224
  0.65731570E-09   1051.3533421    898.4583111    152.8950310       225
  0.66272591E-09   1051.7406471    898.3924510    153.3481961       226
  0.66680420E-09   1051.3533396    898.4583095    152.8950301       227
  0.66860940E-09   1051.7408272    898.3926007    153.3482265       228
  0.67245067E-09   1081.4233043    928.6844066    152.7388977       229
  0.67374410E-09   1051.7409656    898.3927163    153.3482493       230
  0.68638166E-09   1051.3549309    898.4588566    152.8960743       231
  0.68848398E-09   1051.7412442    898.3929471    153.3482972       232
  0.68892486E-09   1081.4183790    928.6745730    152.7438060       233
  0.68936037E-09   1051.7413741    898.3930530    153.3483211       234
  0.69309161E-09   1033.0308389    898.2503062    134.7805326       235
  0.69315303E-09   1039.0771723    904.3936354    134.6835369       236
  0.69330501E-09   1051.9364954    904.5528904    147.3836049       237
  0.69442729E-09   1058.2951952    904.7520917    153.5431035       238
  0.69474590E-09   1064.2355616    904.7319114    159.5036503       239
  0.69487566E-09   1070.4910123    904.7107799    165.7802324       240
  0.69639979E-09   1076.2182577    904.5767929    171.6414647       241
  0.69837550E-09   1082.7038278    904.6273808    178.0764469       242
  0.70089170E-09   1089.1852663    904.8193236    184.3659427       243
  0.70098236E-09   1082.7036661    904.6272219    178.0764441       244
  0.70252534E-09   1089.1365180    904.5648241    184.5716939       245
  0.70388438E-09   1082.7036646    904.6272204    178.0764442       246
  0.70787418E-09   1089.1852840    904.8192794    184.3660046       247
  0.70854119E-09   1082.7032978    904.6268142    178.0764836       248
  0.70896049E-09   1089.1364253    904.5647547    184.5716706       249
  0.70953771E-09   1082.7032966    904.6268126    178.0764839       250
  0.70982366E-09   1089.1365454    904.5647708    184.5717746       251
  0.70992100E-09   1082.7032953    904.6268110    178.0764843       252
  0.71111055E-09   1089.1365478    904.5647686    184.5717792       253
  0.71366865E-09   1082.7032940    904.6268094    178.0764847       254
  0.71389130E-09   1089.1366386    904.5647763    184.5718622       255
  0.71457917E-09   1101.4647609    904.5604418    196.9043191       256
  0.71511540E-09   1113.1940798    904.5916088    208.6024710       257
  0.71581766E-09   1101.4647601    904.5604410    196.9043191       258
  0.72750602E-09   1113.3652497    904.6359193    208.7293304       259
  0.72819890E-09   1101.4650981    904.5608048    196.9042932       260
  0.72849835E-09   1113.1940705    904.5916027    208.6024679       261
  0.72875167E-09   1101.4652148    904.5609308    196.9042840       262
  0.72962435E-09   1113.1940681    904.5916029    208.6024652       263
  0.73293721E-09   1101.4654694    904.5612053    196.9042641       264
  0.73357393E-09   1094.9986379    904.2683166    190.7303213       265
  0.73380792E-09   1101.5419804    904.6567187    196.8852617       266
  0.73417530E-09   1108.2703405    910.9307187    197.3396218       267
  0.73437419E-09   1113.9416613    916.8603844    197.0812768       268
  0.73564579E-09   1120.1554306    923.0330625    197.1223681       269
  0.74233564E-09   1132.1910933    935.1154682    197.0756252       270
  0.74844657E-09   1138.5493707    941.4721063    197.0772644       271
  0.74936270E-09   1144.9680992    947.8976887    197.0704105       272
  0.75132930E-09   1144.8759087    947.8458654    197.0300432       273
  0.75759269E-09   1150.9840189    954.1176140    196.8664049       274
  0.76030629E-09   1163.2785273    954.2552171    209.0233101       275
  0.76559991E-09   1175.5546531    954.2368816    221.3177716       276
  0.76826362E-09   1163.2782115    954.2550858    209.0231257       277
  0.76949367E-09   1156.9134636    954.2450564    202.6684072       278
  0.77000559E-09   1163.2999391    954.2894731    209.0104660       279
  0.77145982E-09   1181.1954330    954.2611639    226.9342692       280
  0.77193836E-09   1163.2999429    954.2894732    209.0104697       281
  0.77195573E-09   1156.8537541    954.1745758    202.6791783       282
  0.77493837E-09   1157.2007876    954.0722491    203.1285385       283
  0.77505888E-09   1156.8537541    954.1745756    202.6791785       284
  0.77510474E-09   1162.2193439    954.1681912    208.0511527       285
  0.77528706E-09   1168.2929343    954.1522775    214.1406568       286
  0.77628835E-09   1173.6868768    954.0914158    219.5954610       287
  0.77649234E-09   1168.2925704    954.1522433    214.1403271       288
  0.77677821E-09   1168.4937583    954.3554650    214.1382933       289
  0.77680708E-09   1181.3690780    954.4816618    226.8874161       290
  0.78565021E-09   1186.5215412    954.2582977    232.2632435       291
  0.78731614E-09   1186.8395426    954.3281550    232.5113876       292
  0.78784366E-09   1186.5216082    954.2582872    232.2633209       293
  0.78929537E-09   1181.2816151    954.3912677    226.8903474       294
  0.79281523E-09   1186.5216140    954.2582861    232.2633279       295
  0.79537560E-09   1199.5515248    954.4339105    245.1176143       296
  0.79997414E-09   1186.5216140    954.2581771    232.2634369       297
  0.80075761E-09   1186.8395490    954.3281477    232.5114013       298
  0.80094486E-09   1186.5217027    954.2581611    232.2635416       299
  0.80147989E-09   1181.2816126    954.3912684    226.8903442       300
  0.80196102E-09   1186.5217085    954.2581601    232.2635484       301
  0.80387227E-09   1181.2816138    954.3912674    226.8903464       302
  0.80510298E-09   1186.5217143    954.2581591    232.2635552       303
  0.80593438E-09   1181.2819792    954.3913868    226.8905924       304
  0.80797816E-09   1186.5217201    954.2581581    232.2635620       305
  0.81274461E-09   1181.2820404    954.3914045    226.8906359       306
  0.81490404E-09   1186.5217259    954.2581571    232.2635688       307
  0.81752333E-09   1186.8395441    954.3281512    232.5113930       308
  0.81771206E-09   1186.5218143    954.2581414    232.2636729       309
  0.81806555E-09   1186.8395426    954.3281519    232.5113906       310
  0.81811489E-09   1198.9938705    954.2859405    244.7079299       311
  0.81850122E-09   1186.8396227    954.3283438    232.5112789       312
  0.81903502E-09   1186.5893975    954.3326107    232.2567868       313
  0.82132036E-09   1181.2318302    954.3549516    226.8768786       314
  0.82160359E-09   1186.5894018    954.3326103    232.2567916       315
  0.82448412E-09   1181.2318306    954.3549509    226.8768797       316
  0.83056944E-09   1186.5894062    954.3326098    232.2567964       317
  0.83185244E-09   1181.2314699    954.3550853    226.8763846       318
  0.83286342E-09   1186.5894106    954.3326094    232.2568011       319
  0.83294739E-09   1181.2309254    954.3552888    226.8756366       320
  0.83371720E-09   1181.3537617    954.1901540    227.1636077       321
  0.83383589E-09   1181.2308298    954.3553033    226.8755265       322
  0.83664132E-09   1186.4688868    954.2238869    232.2449998       323
  0.83766847E-09   1181.2306317    954.3553847    226.8752469       324
  0.83932846E-09   1181.7046593    954.5172470    227.1874124       325
  0.83933066E-09   1181.2301394    954.3555867    226.8745526       326
  0.84040095E-09   1186.4705289    954.2242877    232.2462412       327
  0.84079086E-09   1186.8424384    954.3301719    232.5122665       328
  0.84138346E-09   1186.2359428    954.1966576    232.0392852       329
  0.84159754E-09   1186.8425474    954.3301616    232.5123858       330
  0.84188708E-09   1198.9976328    954.2876142    244.7100185       331
  0.84729244E-09   1186.8426274    954.3303535    232.5122739       332
  0.84731343E-09   1186.5914941    954.3339748    232.2575193       333
  0.84743702E-09   1181.2341731    954.3569858    226.8771873       334
  0.85897581E-09   1186.5914985    954.3339744    232.2575241       335
  0.85950977E-09   1186.8323431    954.3210688    232.5112743       336
  0.86132063E-09   1186.2316557    954.1918203    232.0398354       337
  0.86161891E-09   1186.8324520    954.3210587    232.5113933       338
  0.86199276E-09   1186.5993767    954.3271166    232.2722602       339
  0.86263837E-09   1181.2327700    954.3524472    226.8803228       340
  0.86755827E-09   1186.5993801    954.3271156    232.2722645       341
  0.86821519E-09   1181.2327710    954.3524462    226.8803248       342
  0.87050899E-09   1186.5993834    954.3271145    232.2722689       343
  0.87080906E-09   1181.2327721    954.3524452    226.8803269       344
  0.87111732E-09   1186.5993868    954.3271135    232.2722732       345
  0.87195861E-09   1181.2325483    954.3525299    226.8800183       346
  0.87850968E-09   1180.5665767    953.9558174    226.6107593       347
  0.87867199E-09   1168.3694603    954.2608671    214.1085932       348
  0.87898874E-09   1180.5665730    953.9558160    226.6107569       349
  0.87962332E-09   1180.4182539    954.3058435    226.1124105       350
  0.87975126E-09   1174.8060437    954.3891119    220.4169318       351
  0.88171089E-09   1186.0411398    954.2863785    231.7547612       352
  0.88185052E-09   1174.8060468    954.3891102    220.4169366       353
  0.88258678E-09   1168.8957541    954.4429057    214.4528484       354
  0.88297647E-09   1174.8060480    954.3891106    220.4169374       355
  0.88338453E-09   1186.0402004    954.2862646    231.7539359       356
  0.88338679E-09   1174.8060511    954.3891094    220.4169416       357
  0.88347475E-09   1186.0402098    954.2862637    231.7539461       358
  0.88369922E-09   1174.8060655    954.3888273    220.4172382       359
  0.88544885E-09   1181.3593377    960.5428842    220.8164535       360
  0.88554142E-09   1191.8761613    971.8423069    220.0338544       361
  0.88570680E-09   1181.3592838    960.5428421    220.8164417       362
  0.88596118E-09   1187.3848201    960.7152688    226.6695513       363
  0.88787897E-09   1186.9510045    960.4087815    226.5422230       364
  0.88831060E-09   1199.6084008    960.5723324    239.0360684       365
  0.89005333E-09   1205.5636712    960.4795808    245.0840904       366
  0.89063350E-09   1199.6085615    960.5723822    239.0361793       367
  0.89221540E-09   1204.8891001    960.4206065    244.4684936       368
  0.89561205E-09   1215.5249899    960.3243028    255.2006872       369
  0.89563397E-09   1204.8891018    960.4206083    244.4684934       370
  0.89773225E-09   1199.5513921    960.4947975    239.0565946       371
  0.89804542E-09   1204.8891052    960.4206072    244.4684981       372
  0.89879144E-09   1199.5515984    960.4949997    239.0565987       373
  0.89992031E-09   1204.8891087    960.4206060    244.4685027       374
  0.90204262E-09   1199.5512803    960.4953928    239.0558875       375
  0.90230515E-09   1204.8891122    960.4206049    244.4685074       376
  0.90235061E-09   1199.5509661    960.4957729    239.0551931       377
  0.90785415E-09   1204.8891157    960.4206037    244.4685120       378
  0.91191093E-09   1199.5506558    960.4961408    239.0545150       379
