# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0749644 0.125061 0.101656 0.301681
32000 0.0832693 0.114162 0.133789 0.33122
33000 0.0736606 0.105381 0.116653 0.295695
34000 0.0811774 0.15167 0.113065 0.345912
35000 0.0775378 0.13427 0.138866 0.350673
36000 0.0728858 0.135131 0.118624 0.32664
37000 0.0818269 0.12162 0.1184 0.321847
38000 0.0917944 0.126996 0.127445 0.346235
39000 0.0991228 0.151723 0.122774 0.373619
40000 0.0731699 0.125161 0.115785 0.314116
41000 0.0846578 0.11884 0.173108 0.376606
42000 0.0769918 0.139023 0.142527 0.358541
43000 0.0794762 0.13271 0.123375 0.335561
44000 0.0888659 0.129611 0.102457 0.320934
45000 0.0838862 0.143734 0.145599 0.373219
46000 0.102404 0.130737 0.121129 0.35427
47000 0.0778077 0.150389 0.128166 0.356363
48000 0.0845556 0.157815 0.137696 0.380067
49000 0.103761 0.165302 0.164035 0.433098
50000 0.0965401 0.17001 0.149711 0.416261
51000 0.109519 0.169943 0.158953 0.438415
52000 0.0861226 0.157843 0.149616 0.393582
53000 0.0863878 0.183101 0.140254 0.409743
54000 0.107277 0.151845 0.146415 0.405538
55000 0.107042 0.182191 0.186253 0.475486
56000 0.10857 0.20841 0.215785 0.532765
57000 0.0970022 0.186365 0.185349 0.468716
58000 0.082262 0.230127 0.208711 0.5211
59000 0.118105 0.19419 0.325359 0.637654
60000 0.0847814 0.217841 0.333588 0.63621
61000 0.0879164 0.199798 0.221915 0.509629
62000 0.0813994 0.180308 0.17318 0.434887
63000 0.0851503 0.187841 0.189744 0.462735
64000 0.093093 0.171569 0.195769 0.460431
65000 0.0898751 0.201982 0.219176 0.511033
66000 0.0899488 0.188434 0.190496 0.468878
67000 0.0985734 0.19495 0.191526 0.48505
68000 0.0822034 0.208926 0.215847 0.506976
69000 0.0857154 0.192755 0.319865 0.598335
70000 0.0996174 0.199072 0.245457 0.544146
71000 0.0866889 0.197556 0.236728 0.520973
72000 0.088876 0.208571 0.237241 0.534688
73000 0.0866849 0.199583 0.26451 0.550778
74000 0.08897 0.217862 0.236878 0.54371
75000 0.107305 0.262241 0.234407 0.603954
76000 0.0817679 0.23636 0.259578 0.577706
77000 0.0836648 0.242206 0.324606 0.650477
78000 0.0868174 0.238676 0.240503 0.565996
79000 0.0920015 0.268892 0.248885 0.609779
80000 0.084419 0.274346 0.282899 0.641665
81000 0.100609 0.252561 0.271566 0.624736
82000 0.101221 0.251574 0.231084 0.583879
83000 0.0945425 0.252399 0.26232 0.609261
84000 0.104261 0.249537 0.264954 0.618752
85000 0.101905 0.274776 0.260081 0.636762
86000 0.0950973 0.261783 0.261878 0.618758
87000 0.103214 0.270649 0.25037 0.624233
88000 0.101591 0.282148 0.258686 0.642424
89000 0.101235 0.267905 0.278239 0.647379
90000 0.0969283 0.267863 0.291878 0.656669
91000 0.11085 0.284071 0.288414 0.683335
92000 0.0972769 0.270063 0.282535 0.649874
93000 0.103217 0.266981 0.267172 0.63737
94000 0.099591 0.26143 0.330799 0.69182
95000 0.10063 0.268108 0.294963 0.663702
96000 0.0962581 0.252472 0.29549 0.64422
97000 0.107243 0.282993 0.310507 0.700744
98000 0.112248 0.292594 0.307815 0.712657
99000 0.10649 0.276858 0.327037 0.710384
100000 0.0994849 0.288725 0.324867 0.713077
101000 0.0990488 0.29598 0.328732 0.723761
102000 0.104448 0.266395 0.298485 0.669328
103000 0.104754 0.316001 0.339775 0.76053
104000 0.0996675 0.282966 0.334154 0.716787
105000 0.0984578 0.266946 0.313662 0.679066
106000 0.101403 0.305655 0.323724 0.730782
107000 0.104911 0.297374 0.31837 0.720655
108000 0.111088 0.316801 0.328498 0.756386
109000 0.105148 0.317458 0.335226 0.757833
110000 0.113083 0.311011 0.350307 0.774402
111000 0.113268 0.314901 0.335541 0.763711
112000 0.113947 0.308736 0.336552 0.759235
113000 0.111276 0.337634 0.34829 0.7972
114000 0.117355 0.318594 0.336423 0.772372
115000 0.11836 0.315216 0.331153 0.764729
116000 0.11024 0.321763 0.353177 0.78518
117000 0.132049 0.314745 0.333865 0.78066
118000 0.110197 0.365294 0.338686 0.814178
