# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0183736 0.020379 0.0175101 0.0562626
2000 0.0270316 0.027558 0.0215148 0.0761044
3000 0.0346739 0.0391299 0.0273929 0.101197
4000 0.0376489 0.039074 0.0361681 0.112891
5000 0.0364587 0.033687 0.0321671 0.102313
6000 0.0379647 0.0367346 0.0325127 0.107212
7000 0.0388667 0.0359773 0.0330933 0.107937
8000 0.0302864 0.0391951 0.0276468 0.0971283
9000 0.0373082 0.0378465 0.030785 0.10594
10000 0.035413 0.0343882 0.0306984 0.1005
11000 0.0290982 0.0290739 0.0301445 0.0883166
12000 0.0306678 0.0337274 0.0282175 0.0926126
13000 0.0380104 0.0346432 0.0294993 0.102153
14000 0.0387007 0.0405303 0.0297595 0.108991
15000 0.0349561 0.0357221 0.0297228 0.100401
16000 0.0433314 0.0378597 0.0331863 0.114377
17000 0.0363573 0.0404917 0.0371005 0.11395
18000 0.036363 0.0342511 0.0382703 0.108884
19000 0.0325809 0.0460395 0.0394475 0.118068
20000 0.0381012 0.0396 0.036788 0.114489
21000 0.0384994 0.0458837 0.039288 0.123671
22000 0.0333616 0.0459157 0.0423457 0.121623
23000 0.0356144 0.0296405 0.0410135 0.106268
24000 0.0325958 0.0384655 0.0367371 0.107798
25000 0.0381244 0.0495488 0.0332345 0.120908
26000 0.0456369 0.0594228 0.0350815 0.140141
27000 0.0531068 0.0519263 0.0346774 0.13971
28000 0.0461373 0.054205 0.0419151 0.142257
29000 0.0475529 0.0336084 0.0433656 0.124527
30000 0.0375902 0.0386723 0.0377784 0.114041
31000 0.033211 0.0399986 0.0420157 0.115225
32000 0.0425805 0.0526921 0.0425533 0.137826
33000 0.0565314 0.0422524 0.0395655 0.138349
34000 0.0555413 0.039081 0.0354288 0.130051
35000 0.0494684 0.0383111 0.0322599 0.120039
36000 0.0372995 0.035314 0.0382776 0.110891
37000 0.0324481 0.0346177 0.0439042 0.11097
38000 0.0420041 0.0430445 0.0476041 0.132653
39000 0.0415856 0.0408085 0.0469052 0.129299
40000 0.0358779 0.0364008 0.0410107 0.113289
41000 0.0340766 0.0316287 0.0402484 0.105954
42000 0.0343514 0.0361637 0.0355965 0.106112
43000 0.0319012 0.0425306 0.0411366 0.115568
44000 0.0382595 0.0339302 0.037172 0.109362
45000 0.0368324 0.0335727 0.0384198 0.108825
46000 0.0497636 0.0337168 0.0378975 0.121378
47000 0.0356799 0.0346092 0.0459158 0.116205
48000 0.0355976 0.0317624 0.0511807 0.118541
49000 0.0342 0.035475 0.044289 0.113964
50000 0.0362199 0.0399696 0.0403761 0.116566
51000 0.0402227 0.0370607 0.0340432 0.111327
52000 0.037607 0.0362672 0.0371924 0.111067
53000 0.0340033 0.0341835 0.0416256 0.109812
54000 0.0381813 0.0332218 0.0439829 0.115386
55000 0.0381075 0.0333949 0.0515842 0.123087
56000 0.0506259 0.0338174 0.0462382 0.130682
57000 0.0392219 0.0354328 0.0470365 0.121691
58000 0.0328518 0.0318353 0.0431333 0.10782
59000 0.0391153 0.0406937 0.0376582 0.117467
60000 0.0312199 0.0382884 0.0373044 0.106813
61000 0.0398056 0.0413629 0.0375562 0.118725
62000 0.0418923 0.0521 0.0430146 0.137007
63000 0.0379062 0.0467858 0.048747 0.133439
64000 0.0464049 0.0407728 0.0441865 0.131364
65000 0.0429853 0.0329247 0.0521927 0.128103
