 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.49604689E-11      6.0214723      6.0214723         1
  0.66524537E-11     12.1422156     12.1422156         2
  0.85989086E-11     18.3028546     18.3028546         3
  0.10070657E-10     24.4363566     24.4363566         4
  0.12775478E-10     30.6868176     30.6868176         5
  0.19820736E-10     36.9142924     36.9142924         6
  0.23742547E-10     43.0739399     43.0739399         7
  0.25117688E-10     49.3563792     49.3563792         8
  0.29860681E-10     55.4379733     55.4379733         9
  0.33687366E-10     61.5281732     61.5281732        10
  0.37632083E-10     67.8134210     67.8134210        11
  0.38559063E-10     67.7751977     67.7751977        12
  0.42228690E-10     74.1360930     74.1360930        13
  0.64994571E-10     67.7751179     67.7751179        14
  0.67090588E-10     74.1360898     74.1360898        15
  0.70583032E-10     67.7750409     67.7750409        16
  0.71889374E-10     74.1195638     74.1195638        17
  0.74878135E-10     80.2243946     80.2243946        18
  0.77146345E-10     80.0751088     80.0751088        19
  0.83083074E-10     86.3009339     86.3009339        20
  0.87454324E-10     92.6139229     92.6139229        21
  0.91437306E-10     98.7409467     98.7409467        22
  0.96440017E-10    104.8730495    104.8730495        23
  0.97988512E-10    105.1629989    105.1629989        24
  0.10583327E-09    111.0889230    111.0889230        25
  0.10680913E-09    117.2917348    117.2917348        26
  0.10841696E-09    117.3203778    117.3203778        27
  0.11151594E-09    123.3996776    123.3996776        28
  0.12209051E-09    129.8017038    129.8017038        29
  0.12726173E-09    148.1423155    148.1423155        30
  0.12851930E-09    148.4046247    148.4046247        31
  0.13469671E-09    148.1423009    148.1423009        32
  0.13506197E-09    154.3902510    154.3902510        33
  0.13725919E-09    160.6065350    160.6065350        34
  0.14139780E-09    172.9395026    172.9395026        35
  0.14821407E-09    179.3316453    179.3316453        36
  0.15107495E-09    191.4903282    191.4903282        37
  0.15919033E-09    197.5513321    197.5513321        38
  0.16221073E-09    204.1296407    204.1296407        39
  0.16272929E-09    210.2328916    210.2328916        40
  0.17003700E-09    216.4873979    216.4873979        41
  0.17488476E-09    222.7275643    222.7275643        42
  0.17595462E-09    228.8862322    228.8862322        43
  0.17941651E-09    235.1708714    235.1708714        44
  0.18115619E-09    241.4017875    241.4017875        45
  0.18276930E-09    247.6244861    247.6244861        46
  0.18328989E-09    253.7239719    253.7239719        47
  0.18827582E-09    259.8543232    259.8543232        48
  0.19028211E-09    266.1263354    266.1263354        49
  0.19132192E-09    272.2414266    272.2414266        50
  0.19890655E-09    278.5194153    278.5194153        51
  0.19924633E-09    284.6597838    284.6597838        52
  0.20391839E-09    290.8992844    290.8992844        53
  0.20550422E-09    297.0428238    297.0428238        54
  0.20622736E-09    303.2440181    303.2440181        55
  0.20751561E-09    309.4364590    309.4364590        56
  0.21233443E-09    315.5372827    315.5372827        57
  0.21641964E-09    309.4365490    309.4365490        58
  0.22018178E-09    315.5372769    315.5372769        59
  0.22291720E-09    321.9128983    321.9128983        60
  0.22525988E-09    328.1409185    328.1409185        61
  0.23089338E-09    334.2905008    334.2905008        62
  0.23120248E-09    340.3242521    340.3242521        63
  0.23186455E-09    346.8111095    346.8111095        64
  0.23284440E-09    358.8966284    358.8966284        65
  0.23347695E-09    346.8111120    346.8111120        66
  0.23531350E-09    358.8965266    358.8965266        67
  0.24594816E-09    358.7556327    358.7556327        68
  0.25257466E-09    359.0169114    359.0169114        69
  0.25738174E-09    352.6430029    352.6430029        70
  0.25943401E-09    358.9834402    358.9834402        71
  0.26032767E-09    365.3688573    365.3688573        72
  0.26117237E-09    371.6206449    371.6206449        73
  0.27402542E-09    377.6752673    377.6752673        74
  0.28294531E-09    383.8449435    383.8449435        75
  0.28378172E-09    390.0030129    390.0030129        76
  0.28688114E-09    396.1938082    396.1938082        77
  0.29854168E-09    396.1284602    396.1284602        78
  0.29917117E-09    402.2665453    402.2665453        79
  0.30198662E-09    408.4979568    408.4979568        80
  0.30393473E-09    414.7085401    414.7085401        81
  0.32533769E-09    420.7543294    420.7543294        82
  0.32709314E-09    427.0175686    427.0175686        83
  0.32795850E-09    433.1724326    433.1724326        84
  0.32851391E-09    439.2742614    439.2742614        85
  0.33069151E-09    445.4644039    445.4644039        86
  0.33286862E-09    451.7805742    451.7805742        87
  0.33387027E-09    457.8091532    457.8091532        88
  0.34461416E-09    463.9355623    463.9355623        89
  0.35189146E-09    470.1773776    470.1773776        90
  0.35504806E-09    476.3363176    476.3363176        91
  0.36060291E-09    482.4877396    482.4877396        92
  0.36841982E-09    476.3363223    476.3363223        93
  0.37255656E-09    482.3833273    482.3833273        94
  0.37708446E-09    488.6309588    488.6309588        95
  0.38216612E-09    494.8646043    494.8646043        96
  0.38277597E-09    501.1723726    501.1723726        97
  0.38321759E-09    507.4539529    507.4539529        98
  0.38425901E-09    507.1584170    507.1584170        99
  0.38988284E-09    507.3232834    507.3232834       100
  0.39075089E-09    513.7117799    513.7117799       101
  0.39588815E-09    519.7720845    519.7720845       102
  0.39610452E-09    531.8021489    531.8021489       103
  0.39684762E-09    525.8104127    525.8104127       104
  0.39908512E-09    519.6277395    519.6277395       105
  0.39976612E-09    525.8155016    525.8155016       106
  0.40829401E-09    532.1176330    532.1176330       107
  0.41535141E-09    538.2301433    538.2301433       108
  0.42180041E-09    544.4522320    544.4522320       109
  0.42400408E-09    538.2301427    538.2301427       110
  0.42401409E-09    544.3756339    544.3756339       111
  0.42528892E-09    550.5835154    550.5835154       112
  0.43231123E-09    556.8214953    556.8214953       113
  0.44118786E-09    562.8952991    562.8952991       114
  0.44919512E-09    569.1957042    569.1957042       115
  0.44988830E-09    575.4692113    575.4692113       116
  0.45329915E-09    581.5603534    581.5603534       117
  0.45978845E-09    587.6373523    587.6373523       118
  0.46253493E-09    593.6831250    593.6831250       119
  0.46971570E-09    599.8195107    599.8195107       120
  0.47369048E-09    593.6831258    593.6831258       121
  0.47484326E-09    599.8788255    599.8788255       122
  0.48090808E-09    605.9688238    605.9688238       123
  0.48369654E-09    612.2290785    612.2290785       124
  0.48478422E-09    618.5362124    618.5362124       125
  0.48560485E-09    624.9073248    624.9073248       126
  0.48608646E-09    630.8984927    630.8984927       127
  0.50194343E-09    637.1132613    637.1132613       128
  0.51006892E-09    643.2695487    643.2695487       129
  0.51068202E-09    649.4812944    649.4812944       130
  0.51434144E-09    655.5630572    655.5630572       131
  0.52103005E-09    661.7602074    661.7602074       132
  0.52412609E-09    667.7590500    667.7590500       133
  0.52453320E-09    673.9587614    673.9587614       134
  0.53354739E-09    680.2371528    680.2371528       135
  0.53549115E-09    673.9587576    673.9587576       136
  0.54452996E-09    680.0850761    680.0850761       137
  0.54567197E-09    686.4453280    686.4453280       138
  0.55009575E-09    692.6983776    692.6983776       139
  0.55108094E-09    698.7359934    698.7359934       140
  0.55713512E-09    705.0557778    705.0557778       141
  0.55843035E-09    711.3830012    711.3830012       142
  0.56280675E-09    717.4167416    717.4167416       143
  0.56385396E-09    723.6724209    723.6724209       144
  0.56423794E-09    735.7901030    735.7901030       145
  0.56611907E-09    736.1924938    736.1924938       146
  0.56901110E-09    742.4399785    742.4399785       147
  0.57273688E-09    742.5204002    742.5204002       148
  0.57640959E-09    748.4590435    748.4590435       149
  0.58366054E-09    748.5859036    748.5859036       150
  0.58797139E-09    754.9695618    754.9695618       151
  0.58803716E-09    761.2688559    761.2688559       152
  0.58818563E-09    767.3537185    767.3537185       153
  0.59386270E-09    773.5516279    773.5516279       154
  0.59632619E-09    779.6260748    779.6260748       155
  0.61337858E-09    791.6987825    791.6987825       156
  0.61473666E-09    798.3179234    798.3179234       157
  0.61984330E-09    810.3896860    810.3896860       158
  0.62509860E-09    810.2222392    810.2222392       159
  0.62632108E-09    816.8330835    816.8330835       160
  0.63300697E-09    810.2222393    810.2222393       161
  0.63776006E-09    816.5372407    816.5372407       162
  0.64617061E-09    822.9216190    822.9216190       163
  0.64697745E-09    829.3964036    829.3964036       164
  0.64786186E-09    834.7929780    834.7929780       165
  0.64960673E-09    841.5261774    841.5261774       166
  0.65426840E-09    847.9974602    847.9974602       167
  0.66046021E-09    854.1367189    854.1367189       168
  0.66127015E-09    860.3755324    860.3755324       169
  0.66413019E-09    866.5863233    866.5863233       170
  0.66480733E-09    872.8806960    872.8806960       171
  0.67133691E-09    878.9992965    878.9992965       172
  0.67308667E-09    885.3610077    885.3610077       173
  0.67971561E-09    891.5736151    891.5736151       174
  0.68361282E-09    897.7959240    897.7959240       175
  0.68440338E-09    903.8826103    903.8826103       176
  0.69444655E-09    903.8160737    903.8160737       177
  0.70259921E-09    910.0813898    910.0813898       178
  0.72350559E-09    916.4139857    916.4139857       179
  0.72652995E-09    922.4799563    922.4799563       180
  0.72780480E-09    928.7416673    928.7416673       181
  0.73233877E-09    935.0209443    935.0209443       182
  0.73336873E-09    928.7417820    928.7417820       183
  0.73438087E-09    934.9222424    934.9222424       184
  0.73458303E-09    928.7417492    928.7417492       185
  0.73462271E-09    934.8728195    934.8728195       186
  0.73845516E-09    940.9853713    940.9853713       187
  0.74177033E-09    940.9378495    940.9378495       188
  0.74318033E-09    935.0077981    935.0077981       189
  0.74740258E-09    941.0159070    941.0159070       190
  0.75196166E-09    935.0078334    935.0078334       191
  0.75271201E-09    941.1520101    941.1520101       192
  0.75711055E-09    947.0261678    947.0261678       193
  0.76117461E-09    947.1842137    947.1842137       194
  0.76520735E-09    953.5412478    953.5412478       195
  0.76716235E-09    959.6159656    959.6159656       196
  0.78056379E-09    965.8297283    965.8297283       197
  0.78129017E-09    971.8912634    971.8912634       198
  0.78471020E-09    978.1547610    978.1547610       199
  0.78653585E-09    984.4947904    984.4947904       200
  0.79713140E-09    978.1547641    978.1547641       201
  0.80304642E-09    984.2542861    984.2542861       202
  0.80625702E-09    990.6702384    990.6702384       203
  0.80689616E-09    996.9030888    996.9030888       204
  0.82104234E-09   1003.1017052   1003.1017052       205
  0.82311992E-09   1009.1689411   1009.1689411       206
  0.82374516E-09   1015.5107769   1015.5107769       207
  0.83016465E-09   1021.7085020   1021.7085020       208
  0.83313155E-09   1027.8487570   1027.8487570       209
  0.84444692E-09   1021.7084469   1021.7084469       210
  0.84841743E-09   1028.0387274   1028.0387274       211
  0.84936005E-09   1034.0859961   1034.0859961       212
  0.84989154E-09   1040.2579831   1040.2579831       213
  0.85453419E-09   1046.5198523   1046.5198523       214
  0.85486353E-09   1040.2578713   1040.2578713       215
  0.85487028E-09   1046.5198548   1046.5198548       216
  0.88047111E-09   1052.7572935   1052.7572935       217
  0.89309043E-09   1059.0408602   1059.0408602       218
  0.90021881E-09   1065.0752625   1065.0752625       219
  0.90651648E-09   1071.3021503   1071.3021503       220
  0.90748305E-09   1077.6129439   1077.6129439       221
  0.90868831E-09   1083.8799681   1083.8799681       222
  0.91437202E-09   1090.0598556   1090.0598556       223
  0.91865685E-09   1095.9919540   1095.9919540       224
  0.91984380E-09   1102.2264448   1102.2264448       225
  0.92417828E-09   1102.3863247   1102.3863247       226
  0.92769458E-09   1108.5980639   1108.5980639       227
  0.93102530E-09   1114.8285626   1114.8285626       228
  0.94184607E-09   1114.7511778   1114.7511778       229
  0.94555984E-09   1120.8862453   1120.8862453       230
  0.95320490E-09   1126.9469737   1126.9469737       231
  0.95876434E-09   1133.3299737   1133.3299737       232
  0.95890189E-09   1139.4340251   1139.4340251       233
  0.95892701E-09   1145.5949074   1145.5949074       234
  0.95941776E-09   1151.9288004   1151.9288004       235
  0.97690025E-09   1158.1274574   1158.1274574       236
  0.97796800E-09   1151.9287674   1151.9287674       237
  0.98796329E-09   1158.1274535   1158.1274535       238
  0.98889806E-09   1151.9287316   1151.9287316       239
  0.99444923E-09   1158.0073055   1158.0073055       240
  0.99556197E-09   1157.8431294   1157.8431294       241
  0.99798758E-09   1164.0433224   1164.0433224       242
  0.10008874E-08   1170.0319082   1170.0319082       243
  0.10094471E-08   1176.7199472   1176.7199472       244
  0.10109527E-08   1182.6342122   1182.6342122       245
  0.10152625E-08   1188.8321167   1188.8321167       246
  0.10156451E-08   1195.1854575   1195.1854575       247
  0.10169009E-08   1194.9377270   1194.9377270       248
  0.10206584E-08   1207.1924555   1207.1924555       249
  0.10207638E-08   1201.1252620   1201.1252620       250
  0.10210910E-08   1207.4172262   1207.4172262       251
  0.10224761E-08   1219.8623431   1219.8623431       252
  0.10228615E-08   1226.0007385   1226.0007385       253
  0.10234948E-08   1232.2429466   1232.2429466       254
  0.10244927E-08   1226.0007014   1226.0007014       255
  0.10253561E-08   1232.2408079   1232.2408079       256
  0.10331877E-08   1226.0006437   1226.0006437       257
  0.10354736E-08   1219.8557027   1219.8557027       258
  0.10409430E-08   1226.1724898   1226.1724898       259
  0.10419614E-08   1231.8441738   1231.8441738       260
  0.10427888E-08   1238.0927213   1238.0927213       261
  0.10449347E-08   1232.2414660   1232.2414660       262
  0.10476787E-08   1250.4507437   1250.4507437       263
  0.10511552E-08   1256.7081389   1256.7081389       264
  0.10513670E-08   1262.9243294   1262.9243294       265
  0.10543495E-08   1268.9409725   1268.9409725       266
  0.10651511E-08   1275.6839418   1275.6839418       267
  0.10651610E-08   1287.6891908   1287.6891908       268
  0.10666758E-08   1293.5025067   1293.5025067       269
  0.10701394E-08   1299.5315038   1299.5315038       270
  0.10706386E-08   1306.4521112   1306.4521112       271
  0.10707797E-08   1312.6511722   1312.6511722       272
  0.10746266E-08   1318.6076974   1318.6076974       273
  0.10780150E-08   1318.7715027   1318.7715027       274
  0.10804723E-08   1318.6514204   1318.6514204       275
  0.10832665E-08   1343.6273893   1343.6273893       276
  0.10886224E-08   1349.6969842   1349.6969842       277
  0.10913100E-08   1356.2788062   1356.2788062       278
  0.10936159E-08   1362.2072118   1362.2072118       279
  0.10937033E-08   1356.2788511   1356.2788511       280
  0.11015532E-08   1368.6111017   1368.6111017       281
  0.11022920E-08   1374.7684092   1374.7684092       282
  0.11086521E-08   1380.8594426   1380.8594426       283
  0.11105850E-08   1374.7684118   1374.7684118       284
  0.11183474E-08   1380.9229933   1380.9229933       285
  0.11202789E-08   1387.2704034   1387.2704034       286
  0.11245848E-08   1387.2189822   1387.2189822       287
  0.11284333E-08   1393.0093450   1393.0093450       288
  0.11290187E-08   1392.8552373   1392.8552373       289
  0.11370156E-08   1405.5846356   1405.5846356       290
  0.11404759E-08   1405.4932300   1405.4932300       291
  0.11471792E-08   1424.1062597   1424.1062597       292
  0.11551533E-08   1430.6158309   1430.6158309       293
  0.11581425E-08   1436.4490046   1436.4490046       294
  0.11592792E-08   1442.4929060   1442.4929060       295
  0.11747014E-08   1436.4489294   1436.4489294       296
  0.11767455E-08   1442.6687678   1442.6687678       297
  0.11822348E-08   1442.9272880   1442.9272880       298
  0.11872816E-08   1449.0582121   1449.0582121       299
  0.11896121E-08   1449.1177705   1449.1177705       300
  0.11916769E-08   1448.7815043   1448.7815043       301
  0.11957534E-08   1442.6451543   1442.6451543       302
  0.11991311E-08   1455.0862471   1455.0862471       303
  0.12147019E-08   1461.3233787   1461.3233787       304
  0.12206285E-08   1479.6856911   1479.6856911       305
  0.12221826E-08   1486.3318413   1486.3318413       306
  0.12253034E-08   1498.6985469   1498.6985469       307
  0.12256138E-08   1510.8550193   1510.8550193       308
  0.12256512E-08   1510.9497531   1510.9497531       309
  0.12304387E-08   1510.8550190   1510.8550190       310
  0.12357455E-08   1522.7905758   1522.7905758       311
  0.12357972E-08   1529.5379531   1529.5379531       312
  0.12392352E-08   1535.8519577   1535.8519577       313
  0.12422820E-08   1542.0759944   1542.0759944       314
  0.12423477E-08   1554.2341009   1554.2341009       315
  0.12591501E-08   1560.5356097   1560.5356097       316
