 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.40210452E-12      6.0087500      6.0087500         1
  0.13047212E-10     12.1586483     12.1586483         2
  0.16042018E-10     18.3721775     18.3721775         3
  0.17761193E-10     24.5207739     24.5207739         4
  0.20341519E-10     30.6565816     30.6565816         5
  0.20704068E-10     36.8234210     36.8234210         6
  0.32210663E-10     43.1045221     43.1045221         7
  0.39307882E-10     36.8233963     36.8233963         8
  0.43124157E-10     43.1027936     43.1027936         9
  0.51289200E-10     49.2157356     49.2157356        10
  0.52213328E-10     55.4329698     55.4329698        11
  0.59493730E-10     49.2157348     49.2157348        12
  0.63081554E-10     55.3678845     55.3678845        13
  0.65969976E-10     61.6279356     61.6279356        14
  0.69008962E-10     67.8165540     67.8165540        15
  0.69048161E-10     73.8957381     73.8957381        16
  0.72021930E-10     80.1033195     80.1033195        17
  0.72960776E-10     86.2774762     86.2774762        18
  0.80720965E-10     80.1033174     80.1033174        19
  0.82711151E-10     86.2399749     86.2399749        20
  0.83799353E-10     92.5542429     92.5542429        21
  0.83985926E-10     98.7534786     98.7534786        22
  0.89429997E-10    110.8354035    110.8354035        23
  0.95822403E-10     98.7534774     98.7534774        24
  0.99061975E-10    104.7802330    104.7802330        25
  0.99985940E-10    111.0409925    111.0409925        26
  0.10524940E-09    117.1378356    117.1378356        27
  0.10806677E-09    123.4012465    123.4012465        28
  0.10823991E-09    129.6198529    129.6198529        29
  0.11057711E-09    135.7669687    135.7669687        30
  0.11158821E-09    141.8721271    141.8721271        31
  0.11165159E-09    147.9786702    147.9786702        32
  0.12118949E-09    154.2892000    154.2892000        33
  0.14419378E-09    160.3858581    160.3858581        34
  0.14828127E-09    166.5151764    166.5151764        35
  0.14868735E-09    172.7341306    172.7341306        36
  0.15025391E-09    178.8692980    178.8692980        37
  0.16793666E-09    185.1560134    185.1560134        38
  0.17472809E-09    191.2519534    191.2519534        39
  0.17649784E-09    197.4669284    197.4669284        40
  0.17866383E-09    203.4910173    203.4910173        41
  0.17883055E-09    197.4669701    197.4669701        42
  0.17915205E-09    203.6901542    203.6901542        43
  0.18327020E-09    210.0455066    210.0455066        44
  0.18356191E-09    215.9749011    215.9749011        45
  0.18870517E-09    210.0455059    210.0455059        46
  0.19201621E-09    216.2758856    216.2758856        47
  0.19294409E-09    222.4212873    222.4212873        48
  0.19589920E-09    228.6292432    228.6292432        49
  0.19600158E-09    234.7238532    234.7238532        50
  0.19776807E-09    241.0528621    241.0528621        51
  0.20906339E-09    247.2808599    247.2808599        52
  0.21070439E-09    253.4298354    253.4298354        53
  0.21275167E-09    259.9077916    259.9077916        54
  0.21431753E-09    253.4298183    253.4298183        55
  0.21547855E-09    259.5708404    259.5708404        56
  0.21563179E-09    265.6154885    265.6154885        57
  0.21563688E-09    278.0286785    278.0286785        58
  0.21595215E-09    284.2494152    284.2494152        59
  0.22409715E-09    290.3947371    290.3947371        60
  0.22794992E-09    296.7004681    296.7004681        61
  0.24160186E-09    303.0447596    303.0447596        62
  0.24930029E-09    309.2743089    309.2743089        63
  0.25415982E-09    327.3417461    327.3417461        64
  0.25430819E-09    333.8605493    333.8605493        65
  0.26026174E-09    333.7473083    333.7473083        66
  0.27113750E-09    339.8779937    339.8779937        67
  0.27443478E-09    346.0934970    346.0934970        68
  0.27678770E-09    339.8779944    339.8779944        69
  0.28110964E-09    345.9745413    345.9745413        70
  0.28408002E-09    352.1201844    352.1201844        71
  0.28605654E-09    358.3769081    358.3769081        72
  0.28703722E-09    364.5104877    364.5104877        73
  0.28819621E-09    370.7167969    370.7167969        74
  0.28835814E-09    376.8282904    376.8282904        75
  0.28942840E-09    383.0086111    383.0086111        76
  0.30666039E-09    389.0644977    389.0644977        77
  0.31134780E-09    395.2904069    395.2904069        78
  0.32986030E-09    389.0644987    389.0644987        79
  0.33370667E-09    395.2493569    395.2493569        80
  0.33789340E-09    401.4237368    401.4237368        81
  0.34218982E-09    407.6617765    407.6617765        82
  0.34658662E-09    413.9854222    413.9854222        83
  0.35668154E-09    420.1351421    420.1351421        84
  0.35844187E-09    426.2790674    426.2790674        85
  0.35925391E-09    432.5840541    432.5840541        86
  0.36391155E-09    438.6563214    438.6563214        87
  0.36800481E-09    444.8279647    444.8279647        88
  0.37181581E-09    444.7336471    444.7336471        89
  0.37712594E-09    451.1503413    451.1503413        90
  0.37814959E-09    457.2679639    457.2679639        91
  0.38220340E-09    463.3932671    463.3932671        92
  0.38395886E-09    457.2679701    457.2679701        93
  0.38438073E-09    463.4735685    463.4735685        94
  0.38455695E-09    469.8208681    469.8208681        95
  0.38464571E-09    463.4735639    463.4735639        96
  0.38969029E-09    469.7087691    469.7087691        97
  0.39430230E-09    475.8143802    475.8143802        98
  0.39736405E-09    475.8404062    475.8404062        99
  0.40243649E-09    475.8143785    475.8143785       100
  0.41421828E-09    482.0060572    482.0060572       101
  0.41530952E-09    488.3415917    488.3415917       102
  0.41700065E-09    494.4294397    494.4294397       103
  0.41893212E-09    500.6108027    500.6108027       104
  0.42944378E-09    506.6988535    506.6988535       105
  0.43261223E-09    512.8288509    512.8288509       106
  0.43491745E-09    518.8290257    518.8290257       107
  0.43778063E-09    524.9476375    524.9476375       108
  0.44249000E-09    531.0971650    531.0971650       109
  0.45259451E-09    537.1222192    537.1222192       110
  0.45648091E-09    543.4025698    543.4025698       111
  0.45836463E-09    543.6604717    543.6604717       112
  0.46190882E-09    537.5795243    537.5795243       113
  0.46721206E-09    543.6604722    543.6604722       114
  0.47401192E-09    549.8780644    549.8780644       115
  0.47772408E-09    556.1226779    556.1226779       116
  0.47863674E-09    562.2689506    562.2689506       117
  0.48658461E-09    568.3679585    568.3679585       118
  0.48799058E-09    574.5545879    574.5545879       119
  0.48841882E-09    580.5951871    580.5951871       120
