 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.19199905E-12      6.0100701      6.0100701         1
  0.18413772E-11     12.0992272     12.0992272         2
  0.53926483E-11     18.2137311     18.2137311         3
  0.11400080E-10     24.5137540     24.5137540         4
  0.11722528E-10     18.2137319     18.2137319         5
  0.18042436E-10     24.4203672     24.4203672         6
  0.19017153E-10     30.6213751     30.6213751         7
  0.19946606E-10     36.9019535     36.9019535         8
  0.22968380E-10     43.0726866     43.0726866         9
  0.32330966E-10     49.3234654     49.3234654        10
  0.41000928E-10     61.5445177     61.5445177        11
  0.41671797E-10     67.7856732     67.7856732        12
  0.54043854E-10     73.8528821     73.8528821        13
  0.54766969E-10     80.1710034     80.1710034        14
  0.55561990E-10     86.3477787     86.3477787        15
  0.56177900E-10     92.5255732     92.5255732        16
  0.58224313E-10     98.6878176     98.6878176        17
  0.58257406E-10    104.8436111    104.8436111        18
  0.64387875E-10    111.0876434    111.0876434        19
  0.71168282E-10    117.4381996    117.4381996        20
  0.71789106E-10    111.0876363    111.0876363        21
  0.73709109E-10    117.2331104    117.2331104        22
  0.74270133E-10    123.3543501    123.3543501        23
  0.78019137E-10    129.5518030    129.5518030        24
  0.80050848E-10    129.5760429    129.5760429        25
  0.83821752E-10    135.9754841    135.9754841        26
  0.87321074E-10    135.8149234    135.8149234        27
  0.88632010E-10    142.0108712    142.0108712        28
  0.91391232E-10    148.3407070    148.3407070        29
  0.92643947E-10    154.5221300    154.5221300        30
  0.10022307E-09    160.7708861    160.7708861        31
  0.10682688E-09    166.8427076    166.8427076        32
  0.10867246E-09    173.1022659    173.1022659        33
  0.12137969E-09    179.3261827    179.3261827        34
  0.12196972E-09    185.4778989    185.4778989        35
  0.12445482E-09    191.6474226    191.6474226        36
  0.12790647E-09    185.4778802    185.4778802        37
  0.12818774E-09    179.3267595    179.3267595        38
  0.13178479E-09    185.4907707    185.4907707        39
  0.13423975E-09    197.8454828    197.8454828        40
  0.13589008E-09    203.8521052    203.8521052        41
  0.14292601E-09    197.8454822    197.8454822        42
  0.14858300E-09    204.1467268    204.1467268        43
  0.15062654E-09    197.8453484    197.8453484        44
  0.15149624E-09    203.7827946    203.7827946        45
  0.15612170E-09    209.9832482    209.9832482        46
  0.15635500E-09    203.7827560    203.7827560        47
  0.15788215E-09    210.1119948    210.1119948        48
  0.16081165E-09    222.4773782    222.4773782        49
  0.16543272E-09    234.5644896    234.5644896        50
  0.17930565E-09    234.7747119    234.7747119        51
  0.18168767E-09    241.1724526    241.1724526        52
  0.18754432E-09    247.3174875    247.3174875        53
  0.18832023E-09    253.4728787    253.4728787        54
  0.19614883E-09    259.6105559    259.6105559        55
  0.20072246E-09    265.9301683    265.9301683        56
  0.21276335E-09    272.0246127    272.0246127        57
  0.21303856E-09    278.1040524    278.1040524        58
  0.21674076E-09    284.2681517    284.2681517        59
  0.22138577E-09    290.4704165    290.4704165        60
  0.22533845E-09    296.6935442    296.6935442        61
  0.22850547E-09    302.9640784    302.9640784        62
  0.23956971E-09    309.1582629    309.1582629        63
  0.24033391E-09    315.4084324    315.4084324        64
  0.24554751E-09    321.6062101    321.6062101        65
  0.24897465E-09    327.6696270    327.6696270        66
  0.25028532E-09    333.7562405    333.7562405        67
  0.25124401E-09    333.9280541    333.9280541        68
  0.25383831E-09    340.1985523    340.1985523        69
  0.25501049E-09    346.3334083    346.3334083        70
  0.25775758E-09    340.1985517    340.1985517        71
  0.26033991E-09    346.4797571    346.4797571        72
  0.26717034E-09    352.6743583    352.6743583        73
  0.26870562E-09    352.6170374    352.6170374        74
  0.27159596E-09    359.0097440    359.0097440        75
  0.28103852E-09    365.0175441    365.0175441        76
  0.29420747E-09    371.1258099    371.1258099        77
  0.29425834E-09    377.3294557    377.3294557        78
  0.29487675E-09    383.5090873    383.5090873        79
  0.29807456E-09    389.8957674    389.8957674        80
