 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.77498399E-11      6.0221099      6.0221099         1
  0.14016101E-10      0.0000000      0.0000000         2
  0.17962196E-10      6.0219423      6.0219423         3
  0.23679994E-10     12.1262345     12.1262345         4
  0.31925827E-10     18.3541959     18.3541959         5
  0.33534655E-10     24.4588147     24.4588147         6
  0.41381732E-10     30.6713251     30.6713251         7
  0.42190414E-10     36.7672917     36.7672917         8
  0.50678236E-10     42.9936637     42.9936637         9
  0.51044420E-10     49.2353447     49.2353447        10
  0.52917046E-10     55.4109854     55.4109854        11
  0.65855295E-10     49.2353085     49.2353085        12
  0.70318655E-10     55.4109848     55.4109848        13
  0.76106326E-10     67.5615431     67.5615431        14
  0.77678916E-10     67.6681006     67.6681006        15
  0.85748159E-10     73.9306022     73.9306022        16
  0.91323957E-10     79.9920455     79.9920455        17
  0.91658978E-10     86.1344856     86.1344856        18
  0.95331101E-10     92.3737693     92.3737693        19
  0.98583914E-10     98.5657109     98.5657109        20
  0.99461981E-10    104.7236652    104.7236652        21
  0.10920632E-09    110.9235402    110.9235402        22
  0.11137943E-09    117.1959322    117.1959322        23
  0.11155484E-09    123.4272329    123.4272329        24
  0.11972089E-09    129.5210622    129.5210622        25
  0.12062574E-09    141.8287182    141.8287182        26
  0.12171931E-09    154.1672265    154.1672265        27
  0.12857729E-09    160.3544039    160.3544039        28
  0.13062173E-09    166.6391709    166.6391709        29
  0.13503198E-09    160.3543998    160.3543998        30
  0.13522956E-09    166.6630554    166.6630554        31
  0.13642812E-09    160.3543958    160.3543958        32
  0.13842353E-09    166.6639236    166.6639236        33
  0.13930058E-09    172.8965518    172.8965518        34
  0.14384058E-09    178.9928101    178.9928101        35
  0.14814073E-09    185.1513802    185.1513802        36
  0.16014625E-09    191.3282249    191.3282249        37
  0.16148425E-09    197.4722279    197.4722279        38
  0.16360650E-09    203.6722152    203.6722152        39
  0.16613336E-09    209.9180264    209.9180264        40
  0.17153339E-09    215.9858120    215.9858120        41
  0.17512986E-09    222.1087392    222.1087392        42
  0.17912452E-09    228.2561224    228.2561224        43
  0.18239614E-09    234.6462032    234.6462032        44
  0.18312244E-09    240.6955678    240.6955678        45
  0.19077577E-09    246.8847887    246.8847887        46
  0.19240005E-09    253.0460760    253.0460760        47
  0.19468984E-09    259.3877667    259.3877667        48
  0.19546503E-09    265.4928866    265.4928866        49
  0.20372653E-09    271.7583604    271.7583604        50
  0.20688986E-09    277.8420071    277.8420071        51
  0.21295323E-09    277.7890421    277.7890421        52
  0.21521355E-09    277.8279072    277.8279072        53
  0.21663287E-09    271.6919639    271.6919639        54
  0.21749971E-09    265.4688476    265.4688476        55
  0.22063527E-09    271.6672209    271.6672209        56
  0.22740701E-09    277.7597224    277.7597224        57
  0.23020686E-09    283.9846464    283.9846464        58
  0.23383404E-09    290.1283932    290.1283932        59
  0.23435269E-09    296.2794651    296.2794651        60
  0.24156176E-09    302.5339190    302.5339190        61
  0.24522929E-09    308.7960596    308.7960596        62
  0.24669111E-09    314.9167774    314.9167774        63
  0.24677396E-09    314.9524729    314.9524729        64
  0.25289870E-09    321.0756892    321.0756892        65
  0.25354826E-09    314.9524692    314.9524692        66
  0.26477793E-09    321.1277365    321.1277365        67
  0.26561527E-09    327.3173529    327.3173529        68
  0.27018481E-09    333.5913275    333.5913275        69
  0.27023588E-09    339.7643984    339.7643984        70
  0.27362224E-09    345.9636387    345.9636387        71
  0.27398161E-09    339.7643492    339.7643492        72
  0.27484198E-09    345.9566045    345.9566045        73
  0.27496962E-09    339.7644430    339.7644430        74
  0.28180227E-09    345.9566014    345.9566014        75
  0.28424048E-09    352.0597870    352.0597870        76
  0.28461286E-09    358.1877746    358.1877746        77
  0.29971402E-09    364.3519191    364.3519191        78
  0.30283651E-09    370.5466442    370.5466442        79
  0.30614973E-09    376.6307138    376.6307138        80
  0.31022433E-09    382.7904887    382.7904887        81
  0.31316653E-09    389.1283432    389.1283432        82
  0.31486006E-09    395.1846623    395.1846623        83
  0.31977381E-09    395.2322616    395.2322616        84
  0.32162461E-09    401.3543451    401.3543451        85
  0.32175061E-09    407.4915415    407.4915415        86
  0.32575054E-09    413.6900337    413.6900337        87
  0.32968936E-09    413.7304137    413.7304137        88
  0.33040345E-09    413.6900300    413.6900300        89
  0.33565541E-09    420.0327095    420.0327095        90
  0.34341411E-09    426.1145475    426.1145475        91
  0.34580318E-09    425.9923244    425.9923244        92
  0.34800212E-09    432.5128010    432.5128010        93
  0.35431854E-09    438.6603065    438.6603065        94
  0.35855796E-09    444.8972161    444.8972161        95
  0.36013382E-09    451.1116274    451.1116274        96
  0.36136165E-09    457.1771106    457.1771106        97
  0.36332860E-09    463.4138672    463.4138672        98
  0.36739943E-09    469.5010370    469.5010370        99
  0.37559298E-09    463.4139924    463.4139924       100
  0.38558467E-09    469.8099279    469.8099279       101
  0.38868972E-09    476.0304893    476.0304893       102
  0.38896266E-09    482.2568904    482.2568904       103
  0.39600283E-09    488.4812078    488.4812078       104
  0.39642065E-09    494.4096816    494.4096816       105
  0.39936924E-09    500.8069896    500.8069896       106
  0.40196546E-09    506.9249680    506.9249680       107
  0.41549736E-09    512.9528519    512.9528519       108
  0.41946779E-09    506.9249648    506.9249648       109
  0.42015300E-09    512.9991929    512.9991929       110
  0.42365319E-09    519.1219082    519.1219082       111
  0.42422581E-09    525.3671686    525.3671686       112
  0.42428291E-09    531.4704848    531.4704848       113
  0.42942093E-09    537.5837861    537.5837861       114
  0.43039499E-09    543.7965660    543.7965660       115
  0.43372514E-09    549.8029690    549.8029690       116
  0.44076787E-09    556.1684412    556.1684412       117
  0.44515213E-09    562.1745406    562.1745406       118
  0.44882018E-09    568.5350498    568.5350498       119
  0.45241528E-09    568.2960593    568.2960593       120
  0.45687353E-09    574.7525909    574.7525909       121
  0.45948211E-09    581.0875724    581.0875724       122
  0.46377090E-09    587.0271171    587.0271171       123
  0.46440137E-09    593.3502640    593.3502640       124
  0.47430752E-09    587.1730488    587.1730488       125
  0.47573149E-09    593.4447771    593.4447771       126
  0.48012482E-09    587.1731118    587.1731118       127
  0.48233141E-09    593.6384620    593.6384620       128
  0.48563784E-09    599.6608697    599.6608697       129
  0.48568528E-09    605.8035262    605.8035262       130
  0.49034293E-09    611.9793095    611.9793095       131
  0.49609669E-09    618.0802100    618.0802100       132
  0.50518248E-09    624.5047951    624.5047951       133
  0.50657313E-09    618.0801959    618.0801959       134
  0.51793503E-09    624.2281117    624.2281117       135
  0.52749283E-09    630.4770407    630.4770407       136
  0.54015328E-09    636.9064555    636.9064555       137
  0.54217088E-09    648.7749180    648.7749180       138
  0.54420259E-09    649.1101065    649.1101065       139
  0.54938092E-09    655.3181343    655.3181343       140
  0.55053043E-09    661.4495021    661.4495021       141
  0.55375125E-09    679.5571123    679.5571123       142
  0.56553317E-09    686.0686479    686.0686479       143
  0.56863638E-09    692.2508813    692.2508813       144
  0.56909257E-09    698.5570136    698.5570136       145
  0.57017468E-09    704.9629421    704.9629421       146
  0.57057044E-09    711.1976815    711.1976815       147
  0.57464297E-09    717.4156466    717.4156466       148
  0.57532746E-09    711.1976444    711.1976444       149
  0.57729210E-09    717.3609656    717.3609656       150
  0.57786240E-09    723.5357990    723.5357990       151
  0.57866243E-09    729.7433637    729.7433637       152
  0.58060215E-09    735.9640856    735.9640856       153
  0.58318480E-09    742.1203838    742.1203838       154
  0.58396753E-09    748.3765429    748.3765429       155
  0.59387332E-09    754.3917547    754.3917547       156
  0.59886462E-09    760.5509169    760.5509169       157
  0.60431353E-09    766.6642400    766.6642400       158
  0.60838565E-09    772.8062820    772.8062820       159
  0.61072256E-09    779.0276436    779.0276436       160
  0.61551044E-09    785.2246922    785.2246922       161
  0.61889686E-09    791.7038611    791.7038611       162
  0.61970836E-09    797.9986543    797.9986543       163
  0.62033834E-09    804.0389810    804.0389810       164
  0.62239836E-09    803.9125096    803.9125096       165
  0.62427144E-09    809.8677212    809.8677212       166
  0.63260085E-09    809.8802767    809.8802767       167
  0.63844531E-09    810.1287543    810.1287543       168
  0.63972152E-09    816.4394500    816.4394500       169
  0.64670382E-09    822.3538901    822.3538901       170
  0.65159084E-09    828.8847156    828.8847156       171
  0.66106965E-09    834.8745851    834.8745851       172
  0.66258989E-09    841.1326484    841.1326484       173
  0.66775047E-09    840.7924631    840.7924631       174
  0.67885640E-09    841.1326016    841.1326016       175
  0.68088612E-09    853.3548398    853.3548398       176
  0.68095656E-09    853.3753688    853.3753688       177
  0.68732917E-09    865.6394678    865.6394678       178
  0.68853489E-09    859.8274480    859.8274480       179
  0.68915082E-09    866.0355824    866.0355824       180
  0.69155474E-09    872.2279768    872.2279768       181
  0.69253259E-09    878.4368388    878.4368388       182
  0.69432207E-09    890.6143731    890.6143731       183
  0.69767977E-09    896.7727557    896.7727557       184
  0.69875437E-09    915.4001711    915.4001711       185
  0.70208527E-09    896.7726391    896.7726391       186
  0.71796397E-09    896.6245894    896.6245894       187
  0.72449176E-09    902.7508950    902.7508950       188
  0.72606101E-09    902.8660127    902.8660127       189
  0.72734262E-09    908.8881829    908.8881829       190
  0.72918803E-09    908.8528264    908.8528264       191
  0.73252611E-09    915.0757955    915.0757955       192
  0.73353807E-09    921.0680407    921.0680407       193
  0.73556948E-09    927.1461441    927.1461441       194
  0.73727540E-09    933.3789252    933.3789252       195
  0.73769250E-09    939.8483210    939.8483210       196
  0.74667657E-09    958.1530575    958.1530575       197
  0.75167535E-09    951.8744139    951.8744139       198
  0.75736667E-09    958.2233979    958.2233979       199
  0.75914219E-09    964.2561546    964.2561546       200
  0.76010821E-09    970.2560627    970.2560627       201
  0.76053412E-09    970.4974053    970.4974053       202
  0.76099162E-09    977.1131033    977.1131033       203
  0.76302221E-09    989.1885443    989.1885443       204
  0.76382076E-09    983.3468092    983.3468092       205
  0.76534831E-09    989.0682420    989.0682420       206
  0.77742399E-09    983.3468139    983.3468139       207
  0.77795081E-09    989.3578036    989.3578036       208
  0.78158119E-09    995.8106677    995.8106677       209
  0.78519101E-09   1002.1325179   1002.1325179       210
  0.78914564E-09   1008.3565483   1008.3565483       211
  0.79309890E-09   1014.7260614   1014.7260614       212
  0.79390512E-09   1021.0398588   1021.0398588       213
  0.79557016E-09   1020.8134038   1020.8134038       214
  0.80018516E-09   1027.0114927   1027.0114927       215
  0.80993537E-09   1033.2179222   1033.2179222       216
  0.81949280E-09   1039.3567482   1039.3567482       217
  0.82009794E-09   1045.2856069   1045.2856069       218
  0.82049337E-09   1051.3847695   1051.3847695       219
  0.82648257E-09   1057.5871650   1057.5871650       220
  0.84373966E-09   1063.7391014   1063.7391014       221
  0.84388749E-09   1057.5871659   1057.5871659       222
  0.84464963E-09   1063.6401207   1063.6401207       223
  0.84839003E-09   1069.6592299   1069.6592299       224
  0.86071480E-09   1075.9555410   1075.9555410       225
  0.86297104E-09   1082.1448068   1082.1448068       226
  0.87137613E-09   1088.1616408   1088.1616408       227
  0.87196910E-09   1094.3692341   1094.3692341       228
  0.87653867E-09   1088.1616761   1088.1616761       229
  0.87677683E-09   1094.3655595   1094.3655595       230
  0.88753383E-09   1100.4241431   1100.4241431       231
  0.88937290E-09   1106.7162128   1106.7162128       232
  0.89419416E-09   1113.0855643   1113.0855643       233
  0.89536711E-09   1119.2039320   1119.2039320       234
  0.90890097E-09   1125.4686240   1125.4686240       235
  0.91347290E-09   1131.6432130   1131.6432130       236
  0.91487022E-09   1137.6892870   1137.6892870       237
  0.91622511E-09   1143.9440206   1143.9440206       238
  0.91894886E-09   1149.9534862   1149.9534862       239
  0.92840997E-09   1156.2300868   1156.2300868       240
  0.93090275E-09   1168.6601795   1168.6601795       241
  0.93394284E-09   1174.9982664   1174.9982664       242
  0.93600963E-09   1187.0613374   1187.0613374       243
  0.94167731E-09   1193.4082211   1193.4082211       244
  0.94183696E-09   1199.6451526   1199.6451526       245
  0.94464728E-09   1205.7452178   1205.7452178       246
  0.94906696E-09   1212.0253568   1212.0253568       247
  0.95405909E-09   1218.1267456   1218.1267456       248
  0.95744124E-09   1224.3970247   1224.3970247       249
  0.96106845E-09   1230.6449977   1230.6449977       250
  0.97103659E-09   1237.0147245   1237.0147245       251
  0.97222116E-09   1243.3614859   1243.3614859       252
  0.97630883E-09   1249.3797224   1249.3797224       253
  0.98143426E-09   1255.7268931   1255.7268931       254
  0.98762472E-09   1262.2415239   1262.2415239       255
  0.98970431E-09   1268.4573571   1268.4573571       256
  0.99409518E-09   1274.8304617   1274.8304617       257
  0.10001735E-08   1281.0622067   1281.0622067       258
  0.10062973E-08   1274.8304686   1274.8304686       259
  0.10102201E-08   1280.7413439   1280.7413439       260
  0.10103552E-08   1286.8776917   1286.8776917       261
  0.10123374E-08   1293.0378278   1293.0378278       262
  0.10134908E-08   1299.4275941   1299.4275941       263
  0.10220498E-08   1305.5200435   1305.5200435       264
  0.10282680E-08   1311.8290101   1311.8290101       265
  0.10285047E-08   1317.7529207   1317.7529207       266
  0.10323751E-08   1323.9438938   1323.9438938       267
  0.10417224E-08   1317.7529109   1317.7529109       268
  0.10447241E-08   1323.9438919   1323.9438919       269
  0.10534017E-08   1324.1044916   1324.1044916       270
  0.10568908E-08   1330.4155194   1330.4155194       271
  0.10571014E-08   1342.6555265   1342.6555265       272
  0.10573247E-08   1348.6316356   1348.6316356       273
  0.10586980E-08   1354.7894943   1354.7894943       274
  0.10595084E-08   1348.6316286   1348.6316286       275
  0.10600602E-08   1342.6689480   1342.6689480       276
  0.10654508E-08   1348.8328049   1348.8328049       277
  0.10681047E-08   1354.8321292   1354.8321292       278
