 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.56905521E-11      6.0220550      6.0220550         1
  0.78113675E-11     12.1410434     12.1410434         2
  0.12107735E-10     18.2612886     18.2612886         3
  0.15468939E-10     24.4651581     24.4651581         4
  0.15484242E-10     18.2612882     18.2612882         5
  0.17853283E-10     24.5429469     24.5429469         6
  0.22854409E-10     30.6824576     30.6824576         7
  0.23798060E-10     36.8412514     36.8412514         8
  0.27700115E-10     30.6824578     30.6824578         9
  0.29225054E-10     36.7980125     36.7980125        10
  0.30992014E-10     43.0427616     43.0427616        11
  0.35264327E-10     49.1896868     49.1896868        12
  0.37360155E-10     43.0427629     43.0427629        13
  0.42002683E-10     49.2143612     49.2143612        14
  0.43022063E-10     43.0427642     43.0427642        15
  0.52411007E-10     49.2430352     49.2430352        16
  0.55787575E-10     49.2863834     49.2863834        17
  0.58083225E-10     55.5068199     55.5068199        18
  0.64245770E-10     61.5138330     61.5138330        19
  0.65956282E-10     67.8095794     67.8095794        20
  0.68315649E-10     73.9227161     73.9227161        21
  0.70047858E-10     74.0857011     74.0857011        22
  0.79910297E-10     80.2947305     80.2947305        23
  0.84625943E-10     86.4566595     86.4566595        24
  0.85345620E-10     92.5647869     92.5647869        25
  0.85393670E-10     98.7127445     98.7127445        26
  0.88465396E-10    104.9518219    104.9518219        27
  0.88898099E-10    111.2706395    111.2706395        28
  0.10030893E-09    117.4163188    117.4163188        29
  0.10100654E-09    123.5185405    123.5185405        30
  0.10635874E-09    117.4162104    117.4162104        31
  0.10742541E-09    123.5803160    123.5803160        32
  0.10989008E-09    135.7409358    135.7409358        33
  0.11510483E-09    123.5802544    123.5802544        34
  0.11976513E-09    123.4146427    123.4146427        35
  0.13659826E-09    123.4477284    123.4477284        36
  0.13678564E-09    117.4365908    117.4365908        37
  0.13726691E-09    111.1367952    111.1367952        38
  0.13888754E-09    117.4365914    117.4365914        39
  0.14516367E-09    129.5660584    129.5660584        40
  0.14917738E-09    117.4300103    117.4300103        41
  0.15394686E-09    111.1366356    111.1366356        42
  0.16109775E-09    117.2865644    117.2865644        43
  0.16626000E-09    123.5722637    123.5722637        44
  0.16891187E-09    123.5022559    123.5022559        45
  0.17885055E-09    129.8007180    129.8007180        46
  0.19267988E-09    123.5021937    123.5021937        47
  0.19931891E-09    129.6877507    129.6877507        48
  0.20745684E-09    135.9590273    135.9590273        49
  0.20810940E-09    142.0248894    142.0248894        50
  0.20857191E-09    148.1685474    148.1685474        51
  0.21998504E-09    154.4864002    154.4864002        52
  0.22175183E-09    160.5788759    160.5788759        53
  0.22825234E-09    154.4864097    154.4864097        54
  0.23522493E-09    160.5788762    160.5788762        55
  0.23630600E-09    166.8024088    166.8024088        56
  0.24010474E-09    172.8879947    172.8879947        57
  0.24417335E-09    179.2255026    179.2255026        58
  0.24424087E-09    185.3060252    185.3060252        59
  0.25506068E-09    191.5716974    191.5716974        60
  0.25612141E-09    197.8735485    197.8735485        61
  0.25767260E-09    203.9944609    203.9944609        62
  0.26056668E-09    209.9747795    209.9747795        63
  0.26115271E-09    210.1466517    210.1466517        64
  0.26308250E-09    209.9570737    209.9570737        65
  0.26523447E-09    216.1416387    216.1416387        66
  0.26810350E-09    222.3525621    222.3525621        67
  0.27179774E-09    228.5988488    228.5988488        68
  0.27625907E-09    234.9973447    234.9973447        69
  0.27671548E-09    241.0343947    241.0343947        70
  0.28181565E-09    247.2230810    247.2230810        71
  0.28253992E-09    253.4507755    253.4507755        72
  0.28358922E-09    259.5959895    259.5959895        73
  0.28558692E-09    259.5107600    259.5107600        74
  0.28752522E-09    265.6943893    265.6943893        75
  0.28790320E-09    271.7899097    271.7899097        76
  0.29164719E-09    277.9677815    277.9677815        77
  0.30221342E-09    284.3294836    284.3294836        78
  0.31001478E-09    290.5163724    290.5163724        79
  0.31246889E-09    296.7000276    296.7000276        80
  0.31981027E-09    302.8830772    302.8830772        81
  0.32537552E-09    309.0141743    309.0141743        82
  0.32727331E-09    315.2392554    315.2392554        83
  0.32752027E-09    321.3809528    321.3809528        84
  0.33163067E-09    327.5241542    327.5241542        85
  0.33621298E-09    327.5465185    327.5465185        86
  0.33895955E-09    327.5356044    327.5356044        87
  0.34163247E-09    327.5464999    327.5464999        88
  0.34395943E-09    333.8231777    333.8231777        89
  0.34928590E-09    327.5464119    327.5464119        90
  0.34982953E-09    333.8386225    333.8386225        91
  0.35635851E-09    340.0390137    340.0390137        92
  0.35768808E-09    345.9948801    345.9948801        93
  0.36045640E-09    352.2879285    352.2879285        94
  0.36212426E-09    358.3783335    358.3783335        95
  0.36490409E-09    364.5459364    364.5459364        96
  0.37461093E-09    370.5128691    370.5128691        97
  0.37461485E-09    376.7600311    376.7600311        98
  0.38259809E-09    382.9248679    382.9248679        99
  0.38795930E-09    383.1927411    383.1927411       100
  0.39385017E-09    389.2539870    389.2539870       101
  0.39581614E-09    395.6036971    395.6036971       102
  0.39761242E-09    401.6773621    401.6773621       103
  0.40149808E-09    401.5640968    401.5640968       104
  0.40553642E-09    407.8115321    407.8115321       105
  0.40791619E-09    413.8800541    413.8800541       106
  0.41214792E-09    420.0987680    420.0987680       107
  0.41445440E-09    426.1775283    426.1775283       108
  0.42967470E-09    432.4343034    432.4343034       109
  0.43869134E-09    438.5240556    438.5240556       110
  0.45115009E-09    444.7575509    444.7575509       111
  0.45521192E-09    450.9861721    450.9861721       112
  0.45728308E-09    457.2093873    457.2093873       113
  0.46230586E-09    463.4100745    463.4100745       114
  0.46701308E-09    469.4797214    469.4797214       115
  0.47382854E-09    469.4971137    469.4971137       116
  0.48007495E-09    469.7505440    469.7505440       117
  0.48494930E-09    475.7179152    475.7179152       118
  0.49127314E-09    475.6286754    475.6286754       119
  0.49524788E-09    481.8599243    481.8599243       120
  0.50032270E-09    487.8693641    487.8693641       121
  0.50366508E-09    494.2689945    494.2689945       122
  0.50715890E-09    487.8692908    487.8692908       123
  0.50845131E-09    481.8072173    481.8072173       124
  0.50939336E-09    494.3279343    494.3279343       125
  0.52310465E-09    500.4874081    500.4874081       126
  0.52582937E-09    518.6462256    518.6462256       127
  0.52705605E-09    525.3496944    525.3496944       128
  0.52824499E-09    537.7082492    537.7082492       129
  0.52879729E-09    544.2238636    544.2238636       130
  0.52894238E-09    550.3998746    550.3998746       131
  0.53407287E-09    556.6075906    556.6075906       132
  0.53477778E-09    562.8583522    562.8583522       133
  0.53592102E-09    556.6075586    556.6075586       134
  0.53935836E-09    562.7583448    562.7583448       135
  0.54315709E-09    568.7762804    568.7762804       136
  0.55452057E-09    575.0431315    575.0431315       137
  0.55470381E-09    581.1078938    581.1078938       138
  0.55541542E-09    587.4200188    587.4200188       139
