# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.017937 0.0183498 0.0175978 0.0538846
2000 0.0239464 0.0246289 0.0215169 0.0700922
3000 0.0264595 0.0280563 0.0303499 0.0848658
4000 0.0343391 0.0350664 0.0317647 0.10117
5000 0.032112 0.0379507 0.0330599 0.103123
6000 0.0304309 0.0320663 0.029471 0.0919683
7000 0.0330222 0.0370337 0.0332055 0.103261
8000 0.0370992 0.0311524 0.0340644 0.102316
9000 0.0325269 0.0391081 0.035526 0.107161
10000 0.0359685 0.0307282 0.0332091 0.0999059
11000 0.0401306 0.0363951 0.0289582 0.105484
12000 0.0367756 0.0358069 0.0322472 0.10483
13000 0.0413419 0.0364038 0.0373274 0.115073
14000 0.0383175 0.0358633 0.0432327 0.117413
15000 0.0352784 0.0332403 0.0450235 0.113542
16000 0.0338049 0.0372392 0.0478024 0.118847
17000 0.0413439 0.0491603 0.043476 0.13398
18000 0.0384744 0.0432869 0.0364415 0.118203
19000 0.0396245 0.0393837 0.0377178 0.116726
20000 0.0413193 0.0370237 0.0421721 0.120515
21000 0.0391939 0.0381789 0.042299 0.119672
22000 0.0412948 0.0399561 0.0452229 0.126474
23000 0.0446915 0.03804 0.0548469 0.137578
24000 0.0427711 0.0400392 0.0450469 0.127857
25000 0.0464588 0.0442161 0.04581 0.136485
26000 0.0423157 0.0461607 0.0411955 0.129672
27000 0.0455944 0.0405294 0.0403124 0.126436
28000 0.0477505 0.0370965 0.040745 0.125592
29000 0.048092 0.0427351 0.0433681 0.134195
30000 0.0505177 0.0403729 0.0521668 0.143057
31000 0.0452249 0.0459919 0.0451364 0.136353
32000 0.0460736 0.0521181 0.0491259 0.147318
33000 0.0500511 0.0408768 0.0482255 0.139153
34000 0.0507524 0.0422616 0.0547658 0.14778
35000 0.0478334 0.0429121 0.0461523 0.136898
36000 0.049903 0.0485372 0.0430061 0.141446
37000 0.0500862 0.0505704 0.0455261 0.146183
38000 0.0475235 0.041814 0.0449243 0.134262
39000 0.0554979 0.0429265 0.0523835 0.150808
40000 0.0535095 0.0416849 0.0608649 0.156059
41000 0.054185 0.0441243 0.0617006 0.16001
42000 0.0556529 0.0376497 0.0556841 0.148987
43000 0.0499567 0.0446193 0.0506751 0.145251
44000 0.0539445 0.0416168 0.0472589 0.14282
45000 0.051033 0.0448271 0.0492722 0.145132
46000 0.0554444 0.0514966 0.055445 0.162386
47000 0.0576679 0.0464424 0.0592308 0.163341
48000 0.0551471 0.0534791 0.065108 0.173734
49000 0.0529223 0.0506878 0.0650438 0.168654
50000 0.0486461 0.0555677 0.0512011 0.155415
51000 0.049271 0.0491232 0.0558993 0.154294
52000 0.0471341 0.0477199 0.051517 0.146371
53000 0.0521445 0.0497954 0.0550885 0.157028
54000 0.0502445 0.0508428 0.0599071 0.160994
55000 0.0518769 0.0539442 0.0600856 0.165907
56000 0.0495841 0.053371 0.0596532 0.162608
57000 0.0575595 0.0489432 0.0612269 0.16773
58000 0.0627825 0.0429064 0.0558374 0.161526
59000 0.0567329 0.0476559 0.0552731 0.159662
60000 0.0564366 0.0485099 0.053724 0.158671
61000 0.0578396 0.0471911 0.0527312 0.157762
62000 0.0598575 0.0515961 0.0559296 0.167383
63000 0.0548564 0.045914 0.0563934 0.157164
64000 0.0594515 0.0482899 0.0531074 0.160849
65000 0.0597023 0.0498736 0.0498591 0.159435
66000 0.0634281 0.0523377 0.0495794 0.165345
67000 0.062664 0.0537644 0.0553394 0.171768
68000 0.0653552 0.0522466 0.0476446 0.165246
69000 0.0588196 0.049597 0.0505835 0.159
70000 0.0624293 0.0491687 0.0505132 0.162111
71000 0.063643 0.0503994 0.0489037 0.162946
72000 0.0666693 0.0562681 0.0559157 0.178853
73000 0.0631061 0.0552316 0.0514457 0.169783
74000 0.0596589 0.0470388 0.049507 0.156205
75000 0.065215 0.0529141 0.0491695 0.167299
76000 0.0678658 0.0568457 0.0514819 0.176193
77000 0.0645524 0.0620702 0.0546012 0.181224
78000 0.0647717 0.0541466 0.0530174 0.171936
79000 0.0665245 0.0495316 0.054852 0.170908
80000 0.0702802 0.0589871 0.0555523 0.18482
81000 0.0635331 0.0530034 0.0550234 0.17156
82000 0.0682212 0.0629975 0.0544165 0.185635
83000 0.0625785 0.0565528 0.0606501 0.179781
84000 0.0640761 0.0598094 0.0524617 0.176347
85000 0.0660917 0.0564257 0.0510936 0.173611
86000 0.0746738 0.05635 0.0610029 0.192027
87000 0.0675122 0.0568279 0.0580392 0.182379
88000 0.0712848 0.0531708 0.0648505 0.189306
89000 0.0677993 0.0547512 0.060421 0.182972
90000 0.067429 0.0543154 0.0564519 0.178196
91000 0.0758841 0.058572 0.0549888 0.189445
92000 0.0754849 0.0568093 0.056532 0.188826
93000 0.0671757 0.0562332 0.0609195 0.184329
94000 0.0721393 0.0594506 0.0615927 0.193183
95000 0.0732496 0.0534327 0.0574834 0.184166
96000 0.0761526 0.0543455 0.0688003 0.199298
97000 0.0798831 0.059953 0.0630414 0.202878
98000 0.090219 0.0711708 0.0568067 0.218196
99000 0.0743881 0.0562295 0.0623024 0.19292
100000 0.0678828 0.0560849 0.0568393 0.180807
101000 0.069177 0.0563285 0.0585991 0.184105
102000 0.080887 0.0598658 0.0628944 0.203647
103000 0.0717824 0.0658819 0.0674919 0.205156
104000 0.0739208 0.0626932 0.0576138 0.194228
105000 0.0730022 0.0584299 0.0692609 0.200693
106000 0.0653201 0.0653428 0.0594899 0.190153
107000 0.0700266 0.0695994 0.0642371 0.203863
108000 0.0689075 0.0794271 0.0651675 0.213502
109000 0.0683197 0.0772727 0.065146 0.210738
110000 0.0665915 0.0744192 0.0702164 0.211227
111000 0.068263 0.0731929 0.0569746 0.198431
112000 0.0687135 0.0792661 0.0623781 0.210358
113000 0.0771119 0.0724198 0.0653748 0.214907
114000 0.0702277 0.0735673 0.0657805 0.209576
115000 0.0632107 0.0682055 0.073347 0.204763
116000 0.0737326 0.0753395 0.0636945 0.212767
117000 0.0788778 0.070787 0.0660709 0.215736
118000 0.0779695 0.0771981 0.0680966 0.223264
119000 0.0715732 0.0776856 0.0665998 0.215859
120000 0.065557 0.0717221 0.0611056 0.198385
121000 0.0785595 0.0829143 0.0696429 0.231117
122000 0.0775965 0.0751867 0.0758386 0.228622
123000 0.0803813 0.068913 0.0698287 0.219123
124000 0.0740343 0.074541 0.0779794 0.226555
125000 0.0697409 0.0665941 0.0802292 0.216564
126000 0.0761665 0.0773634 0.0791583 0.232688
127000 0.0784096 0.0764257 0.07421 0.229045
128000 0.0833075 0.0682181 0.0747319 0.226258
129000 0.0702203 0.0694473 0.0728884 0.212556
130000 0.0710378 0.0729113 0.0696697 0.213619
131000 0.0733426 0.0737691 0.0704599 0.217572
132000 0.075834 0.0645584 0.0701082 0.210501
133000 0.0719956 0.0710878 0.0694556 0.212539
134000 0.0697975 0.081073 0.0660087 0.216879
135000 0.0721147 0.0949691 0.0695751 0.236659
136000 0.0676017 0.0751948 0.0672731 0.21007
137000 0.0667464 0.0662453 0.0681104 0.201102
138000 0.0719427 0.0705633 0.0613272 0.203833
139000 0.0808445 0.0642444 0.0644937 0.209583
140000 0.0699469 0.0637022 0.0682633 0.201912
141000 0.074378 0.0671984 0.0669326 0.208509
142000 0.074015 0.0639054 0.0681417 0.206062
143000 0.0651359 0.0672765 0.071656 0.204068
144000 0.0764238 0.0706542 0.0734222 0.2205
145000 0.07359 0.0730281 0.0680793 0.214697
146000 0.068519 0.0735975 0.0701642 0.212281
147000 0.0733291 0.0690464 0.0775504 0.219926
148000 0.0743447 0.0718776 0.075582 0.221804
149000 0.0704148 0.0774202 0.0710095 0.218844
150000 0.0742611 0.0796749 0.0790529 0.232989
151000 0.0703046 0.0724334 0.069052 0.21179
152000 0.0722919 0.0711195 0.0690107 0.212422
153000 0.0784251 0.0788352 0.0732774 0.230538
154000 0.0803527 0.0792218 0.0730512 0.232626
155000 0.0952006 0.0758819 0.076446 0.247529
156000 0.0841485 0.0760918 0.0721244 0.232365
157000 0.0782437 0.0701177 0.0688429 0.217204
158000 0.0802284 0.0744974 0.0703682 0.225094
159000 0.0839532 0.0691917 0.0706885 0.223833
160000 0.0796832 0.0737233 0.0654165 0.218823
161000 0.0827479 0.0719888 0.0764697 0.231206
162000 0.0809249 0.0745371 0.075065 0.230527
163000 0.0816022 0.0713271 0.0775718 0.230501
164000 0.0808997 0.0715091 0.077474 0.229883
165000 0.071326 0.074366 0.0744526 0.220145
166000 0.077803 0.0764759 0.067434 0.221713
167000 0.0739745 0.0714515 0.0728844 0.21831
168000 0.0729967 0.0714335 0.0707531 0.215183
169000 0.084034 0.0725519 0.0709257 0.227512
170000 0.0820757 0.0801519 0.0700281 0.232256
171000 0.0814083 0.0760761 0.0714411 0.228925
172000 0.0791096 0.078139 0.0682584 0.225507
173000 0.0783616 0.0842047 0.0706098 0.233176
174000 0.0844487 0.0814739 0.075529 0.241452
175000 0.094007 0.0777334 0.070673 0.242413
176000 0.0848387 0.0863127 0.080938 0.252089
177000 0.0842045 0.0751705 0.0755013 0.234876
178000 0.0936867 0.0851343 0.0772409 0.256062
179000 0.0859279 0.0810009 0.0737017 0.24063
180000 0.0936678 0.077515 0.0771817 0.248364
181000 0.0844143 0.0748364 0.0820569 0.241308
182000 0.0926213 0.0831922 0.0836622 0.259476
183000 0.0913158 0.0797306 0.0875088 0.258555
184000 0.0968457 0.087025 0.0810643 0.264935
185000 0.09987 0.088754 0.0915986 0.280223
186000 0.0884421 0.0796693 0.0809614 0.249073
187000 0.0974144 0.0827677 0.0902082 0.27039
188000 0.0993465 0.0861521 0.0922782 0.277777
189000 0.0946683 0.0822639 0.0892732 0.266205
190000 0.0948569 0.0847294 0.0930244 0.272611
191000 0.0942189 0.0840743 0.0929027 0.271196
192000 0.088919 0.0812994 0.0966992 0.266917
193000 0.0980618 0.08222 0.0843163 0.264598
194000 0.0948104 0.0826136 0.081664 0.259088
195000 0.0998527 0.0839909 0.0828934 0.266737
196000 0.0932368 0.0816777 0.0786057 0.25352
197000 0.100135 0.0887732 0.088475 0.277384
198000 0.107161 0.0924802 0.0908071 0.290448
199000 0.0966199 0.0867046 0.0947973 0.278122
200000 0.108057 0.0882328 0.0889746 0.285264
201000 0.0988704 0.0898664 0.0844343 0.273171
202000 0.109431 0.0850318 0.0856629 0.280126
203000 0.0992304 0.0839732 0.0807649 0.263968
204000 0.100025 0.0836339 0.0885817 0.272241
205000 0.0990021 0.0864363 0.0862811 0.271719
206000 0.100284 0.0881534 0.094164 0.282601
207000 0.10101 0.0838328 0.0974368 0.28228
