 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.36406723E-11      6.0220190      6.0220190         1
  0.37892928E-11     12.1283943     12.1283943         2
  0.11960963E-10     18.3036785     18.3036785         3
  0.15405204E-10     24.3921908     24.3921908         4
  0.22496872E-10     30.6408670     30.6408670         5
  0.28571260E-10     36.8513459     36.8513459         6
  0.34256659E-10     43.1296093     43.1296093         7
  0.34743927E-10     49.2591563     49.2591563         8
  0.41129467E-10     55.5278296     55.5278296         9
  0.47190372E-10     61.6276991     61.6276991        10
  0.57878805E-10     55.5278273     55.5278273        11
  0.60089032E-10     61.6932037     61.6932037        12
  0.62683353E-10     67.7625322     67.7625322        13
  0.65643325E-10     61.6932044     61.6932044        14
  0.66457563E-10     67.8774370     67.8774370        15
  0.68726276E-10     74.0775214     74.0775214        16
  0.70834090E-10     80.2228116     80.2228116        17
  0.72554185E-10     86.3563204     86.3563204        18
  0.80985969E-10     92.5623883     92.5623883        19
  0.85458191E-10     98.8376686     98.8376686        20
  0.86263951E-10    104.9584952    104.9584952        21
  0.89496370E-10    111.1277904    111.1277904        22
  0.93603561E-10    117.3209393    117.3209393        23
  0.93678972E-10    123.5402292    123.5402292        24
  0.99239519E-10    129.6782309    129.6782309        25
  0.11428421E-09    135.9824239    135.9824239        26
  0.11678896E-09    142.1496440    142.1496440        27
  0.14220157E-09    148.2416552    148.2416552        28
  0.14264727E-09    154.4696946    154.4696946        29
  0.14603572E-09    160.5611131    160.5611131        30
  0.14771310E-09    160.6241926    160.6241926        31
  0.15103707E-09    166.8534976    166.8534976        32
  0.15124027E-09    172.9828110    172.9828110        33
  0.15603581E-09    179.1601980    179.1601980        34
  0.16672718E-09    185.3174547    185.3174547        35
  0.16909396E-09    191.5799220    191.5799220        36
  0.17052083E-09    197.8249343    197.8249343        37
  0.17813886E-09    203.9831265    203.9831265        38
  0.17860934E-09    210.1139145    210.1139145        39
  0.18703630E-09    216.4609790    216.4609790        40
  0.18844754E-09    222.7420767    222.7420767        41
  0.19301557E-09    228.8492237    228.8492237        42
  0.19766460E-09    235.0564768    235.0564768        43
  0.20949239E-09    241.2254754    241.2254754        44
  0.21206748E-09    241.0986239    241.0986239        45
  0.21333751E-09    247.3495658    247.3495658        46
  0.21776386E-09    253.6587218    253.6587218        47
  0.22383776E-09    259.7800280    259.7800280        48
  0.22462530E-09    265.9253229    265.9253229        49
  0.22801870E-09    272.1392772    272.1392772        50
  0.23050594E-09    278.2722726    278.2722726        51
  0.25069955E-09    284.4800451    284.4800451        52
  0.25775963E-09    290.6014842    290.6014842        53
  0.26715185E-09    296.8640208    296.8640208        54
  0.26752597E-09    303.0812391    303.0812391        55
  0.27686567E-09    308.9315960    308.9315960        56
  0.27872799E-09    303.0812411    303.0812411        57
  0.28807861E-09    309.1248095    309.1248095        58
  0.29699997E-09    315.1570828    315.1570828        59
  0.30561731E-09    321.4556679    321.4556679        60
  0.30999561E-09    327.5618001    327.5618001        61
  0.31905237E-09    333.8101314    333.8101314        62
  0.32054556E-09    340.0380194    340.0380194        63
  0.33301403E-09    346.2102434    346.2102434        64
  0.33592712E-09    352.3738950    352.3738950        65
  0.34185481E-09    358.5742747    358.5742747        66
  0.34205171E-09    364.7223722    364.7223722        67
  0.34470632E-09    370.8207257    370.8207257        68
  0.35066794E-09    364.7223729    364.7223729        69
  0.35634400E-09    370.9644472    370.9644472        70
  0.35696044E-09    377.0965250    377.0965250        71
  0.36196816E-09    383.2834394    383.2834394        72
  0.36271371E-09    389.4821385    389.4821385        73
  0.36581162E-09    395.7604764    395.7604764        74
  0.37394201E-09    402.1351906    402.1351906        75
  0.37519055E-09    408.1334470    408.1334470        76
  0.37721113E-09    414.4101148    414.4101148        77
  0.39301957E-09    426.5438359    426.5438359        78
  0.39722603E-09    432.8794210    432.8794210        79
  0.39945579E-09    438.9470498    438.9470498        80
  0.40239831E-09    445.0295263    445.0295263        81
  0.40404351E-09    451.0885576    451.0885576        82
  0.40685956E-09    457.4377607    457.4377607        83
  0.40992172E-09    463.6495190    463.6495190        84
  0.41916465E-09    457.4377614    457.4377614        85
  0.43777461E-09    463.6381670    463.6381670        86
  0.44229875E-09    469.7600409    469.7600409        87
  0.45274915E-09    475.9423095    475.9423095        88
  0.45380731E-09    482.1482201    482.1482201        89
  0.45724055E-09    475.9423060    475.9423060        90
  0.46451484E-09    482.0235233    482.0235233        91
