# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0895684 0.117776 0.10367 0.311014
32000 0.13012 0.116971 0.13028 0.377371
33000 0.100073 0.104952 0.127948 0.332973
34000 0.101169 0.105064 0.13597 0.342202
35000 0.0897232 0.102361 0.0896997 0.281784
36000 0.111814 0.122597 0.124165 0.358575
37000 0.109549 0.102064 0.178426 0.390039
38000 0.12516 0.105573 0.111157 0.34189
39000 0.115225 0.136569 0.130556 0.382351
40000 0.0993852 0.113307 0.186776 0.399468
41000 0.141145 0.144913 0.167633 0.453691
42000 0.0888632 0.129349 0.121979 0.340191
43000 0.102844 0.10637 0.102175 0.31139
44000 0.11523 0.123189 0.216326 0.454746
45000 0.106399 0.120146 0.169105 0.39565
46000 0.112343 0.120493 0.136487 0.369322
47000 0.0822664 0.099887 0.135001 0.317154
48000 0.123063 0.128124 0.126588 0.377775
49000 0.0884998 0.110829 0.128782 0.328111
50000 0.1385 0.116717 0.163883 0.419101
51000 0.0965898 0.128655 0.160364 0.385609
52000 0.0905365 0.108893 0.128295 0.327725
53000 0.125187 0.121583 0.12939 0.37616
54000 0.0889893 0.135042 0.17219 0.396221
55000 0.153247 0.13855 0.262884 0.554681
56000 0.0998587 0.124528 0.171561 0.395948
57000 0.115343 0.139399 0.159309 0.414051
58000 0.103048 0.12909 0.208768 0.440906
59000 0.0995822 0.144116 0.229925 0.473624
60000 0.122206 0.146058 0.170612 0.438877
61000 0.129137 0.1333 0.15266 0.415097
62000 0.128891 0.154294 0.187259 0.470444
63000 0.100527 0.151401 0.163742 0.41567
64000 0.167907 0.151628 0.17796 0.497495
65000 0.109025 0.147059 0.214961 0.471045
66000 0.121472 0.163675 0.168357 0.453504
67000 0.134603 0.15899 0.161995 0.455589
68000 0.109073 0.157389 0.291403 0.557866
69000 0.114352 0.169843 0.23238 0.516575
70000 0.134707 0.164611 0.182423 0.48174
71000 0.109564 0.177976 0.184518 0.472058
