 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.79062474E-12      6.0215550      6.0215550         1
  0.24338359E-11     12.1273453     12.1273453         2
  0.26181566E-11     18.3543637     18.3543637         3
  0.10439283E-10     24.4458135     24.4458135         4
  0.11610623E-10     30.5918856     30.5918856         5
  0.15631363E-10     36.7688254     36.7688254         6
  0.22572152E-10     42.9133904     42.9133904         7
  0.28079497E-10     36.7675394     36.7675394         8
  0.37537366E-10     42.8830392     42.8830392         9
  0.39393256E-10     49.0840643     49.0840643        10
  0.39426484E-10     55.2396788     55.2396788        11
  0.40986623E-10     61.4298242     61.4298242        12
  0.43437874E-10     67.6293573     67.6293573        13
  0.44212411E-10     61.4298253     61.4298253        14
  0.45745774E-10     67.6745909     67.6745909        15
  0.50396999E-10     73.8221716     73.8221716        16
  0.50638421E-10     79.9481775     79.9481775        17
  0.53468951E-10     86.1834083     86.1834083        18
  0.54220671E-10     92.2814244     92.2814244        19
  0.60952394E-10     98.5077390     98.5077390        20
  0.70522690E-10    104.6892237    104.6892237        21
  0.80301928E-10    110.8912193    110.8912193        22
  0.81322021E-10    117.0543292    117.0543292        23
  0.83338216E-10    123.2231422    123.2231422        24
  0.86895193E-10    129.4124605    129.4124605        25
  0.88637412E-10    135.7293639    135.7293639        26
  0.91084165E-10    141.8890052    141.8890052        27
  0.91945135E-10    148.1062708    148.1062708        28
  0.92270872E-10    141.8890078    141.8890078        29
  0.96533593E-10    148.0351441    148.0351441        30
  0.99736690E-10    154.2797608    154.2797608        31
  0.10596084E-09    160.3456566    160.3456566        32
  0.10765179E-09    166.5726339    166.5726339        33
  0.10911410E-09    172.8591109    172.8591109        34
  0.10935242E-09    179.1757917    179.1757917        35
  0.12636579E-09    185.2059078    185.2059078        36
  0.12710087E-09    191.4942502    191.4942502        37
  0.13288935E-09    197.6784327    197.6784327        38
  0.13328954E-09    203.5815333    203.5815333        39
  0.13553764E-09    203.7756366    203.7756366        40
  0.14265354E-09    216.0770589    216.0770589        41
  0.14927477E-09    203.7756366    203.7756366        42
  0.15253742E-09    209.8723308    209.8723308        43
  0.17525008E-09    216.0848390    216.0848390        44
  0.18032823E-09    222.2608176    222.2608176        45
  0.19165541E-09    228.4772148    228.4772148        46
  0.19249513E-09    234.7170818    234.7170818        47
  0.19405002E-09    228.4773061    228.4773061        48
  0.19450758E-09    222.2093362    222.2093362        49
  0.19785483E-09    228.3223336    228.3223336        50
  0.20143375E-09    234.4677542    234.4677542        51
  0.20950867E-09    240.6538466    240.6538466        52
  0.20982302E-09    246.9170448    246.9170448        53
  0.20987891E-09    253.0841171    253.0841171        54
  0.21396928E-09    259.2972453    259.2972453        55
  0.21819081E-09    265.4934503    265.4934503        56
  0.22279634E-09    271.7018378    271.7018378        57
  0.22328706E-09    278.0297667    278.0297667        58
  0.22541508E-09    284.1819993    284.1819993        59
  0.22844339E-09    278.0297635    278.0297635        60
  0.23112564E-09    284.2264526    284.2264526        61
  0.23149659E-09    278.0299484    278.0299484        62
  0.23306827E-09    284.2743539    284.2743539        63
  0.23407796E-09    290.5865577    290.5865577        64
  0.23448800E-09    296.7534795    296.7534795        65
  0.23572737E-09    302.8884487    302.8884487        66
  0.23916776E-09    309.0999984    309.0999984        67
  0.23950586E-09    315.3870170    315.3870170        68
  0.24667206E-09    321.6039004    321.6039004        69
  0.25126303E-09    327.6062500    327.6062500        70
  0.25204904E-09    333.7526037    333.7526037        71
  0.25947255E-09    339.9190350    339.9190350        72
  0.26365411E-09    346.2387052    346.2387052        73
  0.26549271E-09    346.2010755    346.2010755        74
  0.26706433E-09    352.1952207    352.1952207        75
