 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.27118487E-11      6.0092355      6.0092355         1
  0.41950788E-11     12.2620511     12.2620511         2
  0.20137713E-10     18.3854904     18.3854904         3
  0.23322114E-10     24.5202521     24.5202521         4
  0.25345196E-10     30.7481032     30.7481032         5
  0.25546010E-10     36.8690944     36.8690944         6
  0.25823021E-10     43.1030595     43.1030595         7
  0.33950545E-10     49.3027504     49.3027504         8
  0.34281397E-10     55.4119491     55.4119491         9
  0.35582713E-10     55.4344336     55.4344336        10
  0.42296604E-10     61.6269138     61.6269138        11
  0.42644768E-10     67.8368971     67.8368971        12
  0.42960828E-10     73.9531477     73.9531477        13
  0.43970263E-10     80.2938561     80.2938561        14
  0.52843698E-10     86.4128361     86.4128361        15
  0.63786142E-10     92.5686936     92.5686936        16
  0.64935885E-10     98.7470476     98.7470476        17
  0.66908757E-10    104.8726055    104.8726055        18
  0.76290054E-10    111.2007605    111.2007605        19
  0.80712463E-10    117.0045560    117.0045560        20
  0.82866830E-10    123.2939080    123.2939080        21
  0.85921159E-10    129.5565034    129.5565034        22
  0.87673768E-10    135.9019946    135.9019946        23
  0.95928816E-10    141.9671612    141.9671612        24
  0.96039582E-10    148.1955975    148.1955975        25
  0.99559497E-10    154.4866418    154.4866418        26
  0.10024237E-09    160.6994386    160.6994386        27
  0.10379555E-09    166.8633145    166.8633145        28
  0.10462722E-09    173.0567040    173.0567040        29
  0.10716794E-09    179.2119467    179.2119467        30
  0.10774125E-09    185.4753374    185.4753374        31
  0.10828187E-09    191.7201842    191.7201842        32
  0.11243054E-09    197.7457946    197.7457946        33
  0.11702248E-09    204.0654241    204.0654241        34
  0.11930857E-09    210.3333881    210.3333881        35
  0.12119010E-09    228.8660593    228.8660593        36
  0.12186631E-09    222.8540681    222.8540681        37
  0.12679863E-09    228.8768357    228.8768357        38
  0.13462971E-09    235.1635430    235.1635430        39
  0.13608788E-09    241.3866514    241.3866514        40
