 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.57995206E-11      6.0553049      6.0548142      0.0004908         1
  0.15934028E-10     12.1840362     12.1827156      0.0013206         2
  0.16680852E-10     18.3020237     18.3003845      0.0016392         3
  0.23838629E-10     24.5371576     24.5349487      0.0022089         4
  0.25087044E-10     30.7782213     30.7743966      0.0038247         5
  0.25814737E-10     36.8955264     36.8903959      0.0051305         6
  0.27686424E-10     43.0887117     43.0846346      0.0040772         7
  0.32336246E-10     49.2788631     49.2731101      0.0057530         8
  0.34639296E-10     55.4359136     55.4276111      0.0083025         9
  0.35387167E-10     61.5853350     61.5740213      0.0113137        10
  0.41330888E-10     67.7384576     67.7275941      0.0108635        11
  0.48416212E-10     73.9733422     73.9611312      0.0122111        12
  0.50694804E-10     80.0597844     80.0480662      0.0117182        13
  0.53472447E-10     86.4343457     86.4204301      0.0139156        14
  0.68683518E-10     92.7135147     92.7005898      0.0129249        15
  0.70754327E-10     86.4343464     86.4204308      0.0139156        16
  0.71213380E-10     80.1104070     80.0969869      0.0134202        17
  0.76151290E-10     86.3746421     86.3588893      0.0157528        18
  0.83505656E-10     92.5146750     92.4947797      0.0198953        19
  0.88467030E-10     98.5890762     98.5655948      0.0234813        20
  0.96726489E-10    104.8538505    104.8268405      0.0270100        21
  0.98593592E-10    110.9712541    110.9413903      0.0298638        22
  0.98908249E-10    117.2959579    117.2697962      0.0261617        23
  0.10095422E-09    123.4702151    123.4486406      0.0215745        24
  0.10187638E-09    129.6621928    129.6423363      0.0198565        25
  0.11208729E-09    135.8381745    135.8162090      0.0219655        26
  0.11258182E-09    142.0176296    141.9936329      0.0239967        27
  0.11515363E-09    148.0915627    148.0663585      0.0252042        28
  0.11779307E-09    154.3897536    154.3656235      0.0241302        29
  0.12034129E-09    160.7010054    160.6809982      0.0200071        30
  0.13023864E-09    166.9191349    166.9019052      0.0172296        31
  0.13668092E-09    160.7010027    160.6809956      0.0200071        32
  0.13809285E-09    166.9773799    166.9563595      0.0210204        33
  0.14091267E-09    173.0447832    173.0199351      0.0248480        34
  0.14310929E-09    179.2243700    179.1997723      0.0245978        35
  0.14497031E-09    185.3766231    185.3477287      0.0288944        36
  0.14579078E-09    191.7182386    191.6919105      0.0263281        37
  0.14678270E-09    197.8971787    197.8752757      0.0219029        38
  0.15340310E-09    203.9400104    203.9156689      0.0243415        39
  0.15380258E-09    210.2743400    210.2523894      0.0219506        40
  0.15647485E-09    216.4024663    216.3833705      0.0190958        41
  0.17025196E-09    222.6837979    222.6687501      0.0150477        42
  0.17190539E-09    228.7918499    228.7740501      0.0177998        43
  0.17922785E-09    235.0073494    234.9901810      0.0171685        44
  0.18008736E-09    241.2169579    241.1964768      0.0204811        45
  0.18466313E-09    247.2963478    247.2712308      0.0251170        46
  0.18603962E-09    253.1798774    253.1508027      0.0290748        47
  0.18725739E-09    259.4314376    259.3967151      0.0347225        48
  0.19079799E-09    265.6668974    265.6272149      0.0396825        49
  0.19296812E-09    284.0567192    284.0227438      0.0339754        50
  0.19322782E-09    290.5381218    290.5086581      0.0294637        51
  0.19386980E-09    296.9235708    296.8929737      0.0305972        52
  0.19473574E-09    303.1169107    303.0898441      0.0270666        53
  0.19632683E-09    309.2086686    309.1803132      0.0283554        54
  0.19735236E-09    315.5234113    315.4974265      0.0259848        55
  0.20051612E-09    321.5627901    321.5342663      0.0285238        56
  0.20279516E-09    327.8375054    327.8097471      0.0277583        57
  0.20293573E-09    334.1711539    334.1485312      0.0226227        58
  0.20639403E-09    340.3936079    340.3708369      0.0227709        59
  0.20676804E-09    346.5784248    346.5528480      0.0255768        60
  0.20679747E-09    352.6508224    352.6245634      0.0262590        61
  0.20957172E-09    359.0047046    358.9752604      0.0294442        62
  0.21379879E-09    365.0822339    365.0558612      0.0263727        63
  0.21714240E-09    365.1047823    365.0793603      0.0254220        64
  0.21963177E-09    371.6084658    371.5863136      0.0221522        65
  0.22226051E-09    383.5298247    383.5044190      0.0254057        66
  0.22813441E-09    390.0453758    390.0227538      0.0226221        67
  0.22967532E-09    402.1800744    402.1559261      0.0241482        68
  0.23140731E-09    390.0472271    390.0246086      0.0226185        69
  0.23305747E-09    396.2437267    396.2242943      0.0194324        70
  0.23426306E-09    402.7268130    402.7087503      0.0180627        71
  0.23523223E-09    408.6885277    408.6701654      0.0183623        72
  0.23659830E-09    415.1023596    415.0859076      0.0164520        73
  0.24081867E-09    421.1352308    421.1190264      0.0162044        74
  0.24239780E-09    415.1023632    415.0859112      0.0164520        75
  0.25075040E-09    421.1329617    421.1167691      0.0161926        76
  0.25683635E-09    427.3096118    427.2959267      0.0136851        77
  0.26069137E-09    433.5053521    433.4914981      0.0138540        78
  0.26147477E-09    439.8241473    439.8071926      0.0169547        79
  0.27043756E-09    445.7695211    445.7474935      0.0220276        80
  0.27613224E-09    452.2178977    452.1998083      0.0180895        81
  0.28113937E-09    458.4329456    458.4157306      0.0172151        82
  0.28253181E-09    464.1578966    458.4583089      5.6995876        83
  0.28269476E-09    470.4654311    458.4993901     11.9660410        84
  0.28398493E-09    476.7787573    464.5891903     12.1895670        85
  0.28400485E-09    483.0740615    471.0525236     12.0215379        86
  0.28461660E-09    482.9324550    470.9629253     11.9695297        87
  0.28574013E-09    488.6810297    470.9653048     17.7157249        88
  0.28619787E-09    494.6415599    476.8389660     17.8025939        89
  0.28645363E-09    500.7732009    482.8227726     17.9504283        90
  0.28649027E-09    507.0060249    489.2509265     17.7550984        91
  0.28712681E-09    513.0758052    489.2696492     23.8061560        92
  0.28731182E-09    513.2867293    489.4586633     23.8280660        93
  0.28751504E-09    518.7448157    489.3913242     29.3534915        94
  0.28772588E-09    525.2365129    495.0688568     30.1676561        95
  0.28777884E-09    531.4325104    495.2543751     36.1781354        96
  0.28795110E-09    542.9003515    495.5148474     47.3855040        97
  0.28832275E-09    549.8307737    495.5612736     54.2695001        98
  0.28854137E-09    550.5623838    495.6111192     54.9512646        99
  0.29064209E-09    569.2341459    495.7835279     73.4506180       100
  0.29066959E-09    575.4806029    495.7164745     79.7641284       101
  0.29102539E-09    587.8767381    495.6926503     92.1840877       102
  0.29820273E-09    587.5339773    495.6061098     91.9278675       103
  0.29852421E-09    587.8297935    495.5959368     92.2338567       104
  0.29853309E-09    593.5971961    501.4794044     92.1177918       105
  0.29858077E-09    600.0870924    501.5548517     98.5322407       106
  0.29899808E-09    606.2499002    507.7549939     98.4949064       107
  0.29902875E-09    612.7295841    514.0271903     98.7023938       108
  0.29929321E-09    618.7966042    520.1367846     98.6598196       109
  0.29957133E-09    624.9086385    526.2741032     98.6345353       110
  0.30078378E-09    630.5363402    526.2067984    104.3295418       111
  0.30136095E-09    648.5618113    526.1830978    122.3787135       112
  0.30409193E-09    630.5363376    526.2067973    104.3295403       113
  0.30535860E-09    636.0787384    532.2250761    103.8536624       114
  0.30542759E-09    630.5363362    526.2067955    104.3295407       115
  0.30590297E-09    648.5618205    526.1831004    122.3787201       116
  0.30774072E-09    643.0568017    526.1051426    116.9516590       117
  0.30859170E-09    624.8657900    526.2275016     98.6382885       118
  0.30874141E-09    618.6496442    520.0091379     98.6405063       119
  0.30982387E-09    631.3963403    532.6695868     98.7267535       120
  0.31210313E-09    637.3922247    538.8204602     98.5717646       121
  0.31216997E-09    643.6130143    545.0100777     98.6029366       122
  0.31643682E-09    649.8914287    551.2862377     98.6051910       123
  0.31748274E-09    656.0417703    557.5599898     98.4817805       124
  0.31784620E-09    656.2413246    557.6763819     98.5649427       125
  0.31930824E-09    680.2890785    581.8619699     98.4271087       126
  0.31955734E-09    686.5682814    588.1574941     98.4107873       127
  0.32005071E-09    692.2615165    588.1641695    104.0973470       128
  0.32025426E-09    698.5122677    594.4592643    104.0530035       129
  0.32030249E-09    711.1567517    594.6732475    116.4835041       130
  0.32160986E-09    686.7851351    569.9317555    116.8533796       131
  0.32184278E-09    711.1567552    594.6732496    116.4835056       132
  0.32516477E-09    717.1450355    600.6298025    116.5152330       133
  0.32871280E-09    692.7570032    575.8957401    116.8612630       134
  0.32894151E-09    717.1450379    600.6298043    116.5152336       135
  0.33042980E-09    692.7570195    575.8957415    116.8612780       136
  0.33057052E-09    692.7359705    576.1041255    116.6318450       137
  0.33096654E-09    686.5808534    569.8546408    116.7262126       138
  0.33174190E-09    703.7338006    588.1258516    115.6079490       139
  0.33218051E-09    686.5809537    569.8546925    116.7262613       140
  0.33346532E-09    680.5806910    563.8366402    116.7440508       141
  0.33541304E-09    686.2790574    564.2517709    122.0272865       142
  0.33559488E-09    680.5807283    563.8366387    116.7440896       143
  0.33908315E-09    691.7212218    575.6148036    116.1064182       144
  0.33911995E-09    697.2352309    581.9307241    115.3045068       145
  0.33958449E-09    692.2550065    576.1422333    116.1127733       146
  0.33967496E-09    709.9542168    594.3639077    115.5903091       147
  0.33977844E-09    721.5234080    594.5204060    127.0030020       148
  0.33990888E-09    727.6219678    594.4517083    133.1702595       149
  0.34089873E-09    733.8230514    600.6253107    133.1977407       150
  0.34128228E-09    722.8774534    600.8604594    122.0169940       151
  0.34155281E-09    739.9589363    618.1556089    121.8033275       152
  0.34162870E-09    769.8121517    617.9670252    151.8451266       153
  0.34165727E-09    759.1539233    606.9913563    152.1625670       154
  0.34228166E-09    763.5632168    606.3880875    157.1751292       155
  0.34266081E-09    759.1539459    606.9912814    152.1626645       156
  0.34317666E-09    789.8431833    637.4874059    152.3557774       157
  0.34357199E-09    796.1917255    643.7477642    152.4439613       158
  0.34816179E-09    796.2263168    643.7370831    152.4892337       159
  0.34960921E-09    832.2057823    673.7799224    158.4258599       160
  0.35304742E-09    838.2011070    679.7971632    158.4039438       161
  0.35358693E-09    844.3337293    685.9576161    158.3761132       162
  0.35406944E-09    849.9224042    685.7357321    164.1866721       163
  0.35513459E-09    856.0942273    691.8879041    164.2063232       164
  0.35540883E-09    850.5589732    692.1248664    158.4341068       165
  0.35628093E-09    856.8087957    698.4069267    158.4018690       166
  0.35892375E-09    864.1779570    698.4957254    165.6822316       167
  0.35892622E-09    856.8087997    698.4069292    158.4018705       168
  0.35901324E-09    862.4117757    698.1972524    164.2145233       169
  0.36081092E-09    856.8087970    698.4069057    158.4018913       170
  0.36483799E-09    864.1789860    698.4949548    165.6840312       171
  0.36546548E-09    856.8088012    698.4069084    158.4018928       172
  0.36612584E-09    850.1564836    691.7975710    158.3589127       173
  0.36653445E-09    856.8086455    698.4069322    158.4017133       174
  0.36664042E-09    862.4134109    698.1984878    164.2149232       175
  0.36911214E-09    856.8086487    698.4069097    158.4017390       176
  0.37185393E-09    869.0378582    710.5800692    158.4577890       177
  0.37461381E-09    904.3758656    734.1657022    170.2101634       178
  0.37583344E-09    881.4331303    710.8367858    170.5963445       179
  0.37643834E-09    887.0086016    710.9023353    176.1062662       180
  0.37710478E-09    881.4330052    710.8367245    170.5962807       181
  0.38203725E-09    887.9530167    717.3060599    170.6469568       182
  0.38967594E-09    887.9509696    717.3204267    170.6305429       183
  0.39184566E-09    899.9732593    729.3303242    170.6429352       184
  0.39655130E-09    906.5671127    735.9185996    170.6485131       185
  0.39806595E-09    912.5935491    742.0072362    170.5863129       186
  0.39908076E-09    931.0106146    760.3986473    170.6119673       187
  0.40175396E-09    930.9806211    760.3633742    170.6172469       188
  0.40482345E-09    937.0575860    766.4394998    170.6180862       189
  0.40651383E-09    943.3750285    772.6751754    170.6998530       190
  0.40906551E-09    949.7706691    779.0153365    170.7553326       191
  0.41020148E-09    955.2677928    779.0483969    176.2193959       192
  0.41025498E-09    949.7711997    779.0156917    170.7555079       193
  0.41361595E-09    949.5630535    779.1478120    170.4152415       194
  0.41365783E-09    955.7708653    785.1306368    170.6402284       195
  0.41384467E-09    949.5630524    779.1478119    170.4152404       196
  0.41406876E-09    949.7471662    779.0429197    170.7042465       197
  0.41746379E-09    949.6111530    778.9021272    170.7090258       198
  0.41894242E-09    954.8890436    778.6362343    176.2528093       199
  0.41895078E-09    967.0674583    778.4313448    188.6361134       200
  0.42580876E-09    973.6303004    784.9079506    188.7223498       201
  0.42596138E-09    998.2676296    784.7469684    213.5206612       202
  0.42669070E-09    991.8953718    778.7021465    213.1932253       203
  0.42823015E-09    998.7542966    785.2258777    213.5284189       204
  0.42929036E-09   1005.0814937    791.5690675    213.5124262       205
  0.42932978E-09   1011.2922569    791.6182627    219.6739942       206
  0.42959593E-09   1017.7969704    791.4534429    226.3435275       207
  0.43994228E-09   1023.3255225    791.7072672    231.6182553       208
  0.44000238E-09   1023.8697985    791.5206470    232.3491515       209
  0.45279182E-09   1042.7139293    810.1048749    232.6090544       210
  0.45289207E-09   1023.8694138    791.5205276    232.3488862       211
  0.47494961E-09   1018.0004819    785.3303960    232.6700860       212
  0.47578078E-09   1023.8691064    791.5205164    232.3485900       213
  0.48010023E-09   1042.7139345    810.1048835    232.6090511       214
  0.48069080E-09   1048.0382380    809.8658972    238.1723408       215
  0.48194967E-09   1048.0173123    810.0591013    237.9582110       216
  0.48282111E-09   1102.6932254    846.4781297    256.2150957       217
  0.48293500E-09   1132.8792110    846.5231491    286.3560619       218
  0.48346330E-09   1132.9747163    846.3997793    286.5749371       219
  0.48491002E-09   1138.6502561    846.4956879    292.1545682       220
  0.48536716E-09   1187.8243067    895.2244313    292.5998754       221
  0.48583988E-09   1188.0675268    895.2196597    292.8478671       222
  0.48994758E-09   1187.8243087    895.2244362    292.5998725       223
  0.49121003E-09   1193.9455588    895.4056540    298.5399048       224
  0.49132878E-09   1187.8244024    895.2245067    292.5998956       225
  0.49293826E-09   1188.0676940    895.2195261    292.8481679       226
  0.49938920E-09   1195.3797340    895.6989270    299.6808070       227
  0.50011390E-09   1188.0677152    895.2194393    292.8482758       228
  0.50244442E-09   1187.5699877    895.2394643    292.3305234       229
  0.50310090E-09   1188.0675612    895.2194645    292.8480967       230
  0.51325043E-09   1170.0158508    877.3970007    292.6188501       231
  0.51331692E-09   1188.0677235    895.2194990    292.8482245       232
  0.52137288E-09   1193.8649267    900.9504849    292.9144418       233
  0.52158988E-09   1188.0730326    900.5393972    287.5336354       234
  0.52218838E-09   1188.0362807    901.0249237    287.0113570       235
  0.52265505E-09   1182.0383404    895.1119001    286.9264403       236
  0.52270469E-09   1188.1853230    895.1212814    293.0640416       237
  0.52294014E-09   1200.3943691    907.0083186    293.3860505       238
  0.52368415E-09   1188.1853246    895.1212838    293.0640408       239
  0.52447107E-09   1193.6825590    894.9092093    298.7733498       240
  0.52477742E-09   1200.1171038    894.9517123    305.1653915       241
  0.52494523E-09   1212.4202720    906.7549605    305.6653114       242
  0.52610904E-09   1211.9284921    906.8323932    305.0960989       243
  0.52675145E-09   1212.4202782    906.7550239    305.6652543       244
  0.52703438E-09   1224.2873746    907.1476768    317.1396978       245
  0.52752559E-09   1212.4204868    906.7552318    305.6652551       246
  0.52898289E-09   1218.2532583    907.1425711    311.1106872       247
  0.52958447E-09   1235.5113306    906.9307140    328.5806167       248
  0.52975455E-09   1218.2532391    907.1425720    311.1106670       249
  0.53175028E-09   1217.6678994    907.1073526    310.5605469       250
  0.53385724E-09   1218.2531639    907.1426690    311.1104949       251
  0.53440721E-09   1212.5564189    906.8635984    305.6928205       252
  0.53489980E-09   1218.2531630    907.1426684    311.1104946       253
  0.53505770E-09   1224.2354160    907.0574269    317.1779891       254
  0.53622684E-09   1230.4459033    907.7124604    322.7334429       255
  0.53648714E-09   1224.2354690    907.0574572    317.1780117       256
  0.53654477E-09   1218.1681484    907.1045252    311.0636231       257
  0.53717359E-09   1212.5596913    906.8666012    305.6930902       258
  0.53768686E-09   1218.1681478    907.1045224    311.0636254       259
  0.53775179E-09   1212.5599006    906.8667516    305.6931491       260
  0.53870974E-09   1224.2939198    907.1536672    317.1402526       261
  0.53910856E-09   1212.5598925    906.8668377    305.6930548       262
  0.54001760E-09   1218.2499740    907.1392686    311.1107054       263
  0.54087365E-09   1235.5085167    906.9284963    328.5800204       264
  0.54091247E-09   1187.6966595    859.0512111    328.6454483       265
  0.54172127E-09   1194.1125727    859.2251389    334.8874338       266
  0.54203757E-09   1225.3581573    859.0701736    366.2879837       267
  0.54455121E-09   1187.9969830    822.2565572    365.7404258       268
  0.54555749E-09   1225.3581713    859.0701782    366.2879932       269
  0.55011429E-09   1231.5599233    859.1279129    372.4320104       270
  0.55038794E-09   1237.8447227    858.9088311    378.9358915       271
  0.55116496E-09   1200.7709302    822.4119676    378.3589626       272
  0.55168558E-09   1200.4405320    821.7751792    378.6653529       273
  0.55188541E-09   1176.1207148    797.0962215    379.0244933       274
  0.59987939E-09   1182.4073376    797.2103649    385.1969727       275
  0.60043026E-09   1187.9956973    797.2784690    390.7172282       276
  0.60153033E-09   1199.8972993    809.0490206    390.8482787       277
  0.60341322E-09   1199.5834689    808.6190902    390.9643787       278
  0.60491624E-09   1187.9414897    796.8404232    391.1010665       279
  0.60542866E-09   1188.0462927    797.1740382    390.8722545       280
  0.60644530E-09   1211.5283297    820.7603977    390.7679319       281
  0.60651325E-09   1249.5673505    858.4118339    391.1555166       282
  0.61026186E-09   1211.5283295    820.7603987    390.7679308       283
  0.61154015E-09   1249.5673673    858.4118487    391.1555185       284
  0.61652614E-09   1211.5283292    820.7603997    390.7679296       285
  0.61678703E-09   1249.5673836    858.4118636    391.1555199       286
  0.62607670E-09   1250.2749614    859.0969627    391.1779986       287
  0.64554196E-09   1267.9319710    858.8411630    409.0908080       288
  0.64829189E-09   1322.8878051    907.4596833    415.4281218       289
  0.64897596E-09   1311.8642639    895.8963302    415.9679336       290
  0.64911180E-09   1323.5700156    895.8036708    427.7663448       291
  0.65014795E-09   1329.3676618    895.8517074    433.5159544       292
  0.65107530E-09   1346.9600242    895.5354913    451.4245329       293
  0.65139300E-09   1367.1768534    908.2166988    458.9601546       294
  0.65307661E-09   1396.6448970    908.4679668    488.1769302       295
  0.65340320E-09   1367.1768742    908.2167138    458.9601604       296
  0.65401586E-09   1321.0684365    861.9034623    459.1649742       297
  0.65415043E-09   1367.1766049    908.2165885    458.9600164       298
  0.65726283E-09   1373.7630225    908.1632771    465.5997454       299
  0.65748703E-09   1367.1766706    908.2166053    458.9600653       300
  0.65903088E-09   1390.5669510    932.5458140    458.0211370       301
  0.65905671E-09   1367.1769056    908.2165996    458.9603061       302
