 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.25407976E-11      6.0095543      6.0095543         1
  0.47009184E-11     12.1588698     12.1588698         2
  0.61091928E-11     18.2998135     18.2998135         3
  0.14409769E-10     24.6332984     24.6332984         4
  0.16708442E-10     30.6819272     30.6819272         5
  0.17584435E-10     36.8518504     36.8518504         6
  0.22222740E-10     42.9901966     42.9901966         7
  0.31817460E-10     49.2358659     49.2358659         8
  0.33538839E-10     42.9901966     42.9901966         9
  0.42029341E-10     49.2091838     49.2091838        10
  0.42443013E-10     55.4914094     55.4914094        11
  0.46929134E-10     55.3531143     55.3531143        12
  0.48354771E-10     61.6263351     61.6263351        13
  0.50693850E-10     67.8055314     67.8055314        14
  0.53238710E-10     74.0615320     74.0615320        15
  0.53438361E-10     80.2393216     80.2393216        16
  0.58970466E-10     92.4694365     92.4694365        17
  0.58978950E-10     98.7429773     98.7429773        18
  0.59137229E-10    104.9222871    104.9222871        19
  0.59247476E-10    111.1896636    111.1896636        20
  0.67033519E-10    117.3629463    117.3629463        21
  0.71962471E-10    123.6605560    123.6605560        22
  0.77077823E-10    129.7601214    129.7601214        23
  0.82104156E-10    136.0328855    136.0328855        24
  0.88274503E-10    142.1730704    142.1730704        25
  0.95824570E-10    148.3284685    148.3284685        26
  0.10452434E-09    154.5026126    154.5026126        27
  0.10691999E-09    148.3284347    148.3284347        28
  0.10940985E-09    154.6375470    154.6375470        29
  0.11261156E-09    160.8556246    160.8556246        30
  0.12631230E-09    167.0073142    167.0073142        31
  0.12702230E-09    173.2151141    173.2151141        32
  0.13300503E-09    179.4694549    179.4694549        33
  0.14682957E-09    185.4823702    185.4823702        34
  0.14983913E-09    191.8436302    191.8436302        35
  0.15015124E-09    198.1576087    198.1576087        36
  0.15207755E-09    204.3747881    204.3747881        37
  0.15249037E-09    210.5386606    210.5386606        38
  0.15349515E-09    204.3747543    204.3747543        39
  0.16092178E-09    210.4661331    210.4661331        40
  0.16212290E-09    216.5793364    216.5793364        41
  0.16992060E-09    222.7868764    222.7868764        42
  0.17039752E-09    228.9609481    228.9609481        43
  0.17083433E-09    235.1468773    235.1468773        44
  0.17264458E-09    241.2353379    241.2353379        45
