 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.23778097E-11      6.0098073      6.0098073         1
  0.56513973E-11     12.2633889     12.2633889         2
  0.84433282E-11     18.3634575     18.3634575         3
  0.86783957E-11     24.5517197     24.5517197         4
  0.10553993E-10     30.6949640     30.6949640         5
  0.11297939E-10     24.5517007     24.5517007         6
  0.15478553E-10     30.8013578     30.8013578         7
  0.20253095E-10     36.8910117     36.8910117         8
  0.22739346E-10     43.0982450     43.0982450         9
  0.22923108E-10     49.2422721     49.2422721        10
  0.27106160E-10     55.5304211     55.5304211        11
  0.31269851E-10     61.6956808     61.6956808        12
  0.35856509E-10     55.5304074     55.5304074        13
  0.37095947E-10     49.2258808     49.2258808        14
  0.38562887E-10     49.2279485     49.2279485        15
  0.42171565E-10     55.5417756     55.5417756        16
  0.47955095E-10     61.6449992     61.6449992        17
  0.47983471E-10     67.9067547     67.9067547        18
  0.48086329E-10     74.0547592     74.0547592        19
  0.49673291E-10     80.1763396     80.1763396        20
  0.49773546E-10     86.5351062     86.5351062        21
  0.50071049E-10     92.6430552     92.6430552        22
  0.55864811E-10     98.8082136     98.8082136        23
  0.59117404E-10    104.8682523    104.8682523        24
  0.59179912E-10    111.0932265    111.0932265        25
  0.62391658E-10    117.2950958    117.2950958        26
  0.63002705E-10    123.5507643    123.5507643        27
  0.70304112E-10    129.8321917    129.8321917        28
  0.81066206E-10    135.9395771    135.9395771        29
  0.81156385E-10    142.1270263    142.1270263        30
  0.85721307E-10    148.4340790    148.4340790        31
  0.86537089E-10    154.5497220    154.5497220        32
  0.89106235E-10    160.7931477    160.7931477        33
  0.90227763E-10    166.9310780    166.9310780        34
  0.10609178E-09    173.0857787    173.0857787        35
  0.11064487E-09    179.3683817    179.3683817        36
  0.12057747E-09    185.6097052    185.6097052        37
  0.12061917E-09    191.7141306    191.7141306        38
  0.12331390E-09    197.8655731    197.8655731        39
  0.12463096E-09    203.9416856    203.9416856        40
  0.12717229E-09    210.2020006    210.2020006        41
  0.13786095E-09    216.4025693    216.4025693        42
  0.14388137E-09    222.5467251    222.5467251        43
  0.14398965E-09    228.6799804    228.6799804        44
  0.14512674E-09    234.8738184    234.8738184        45
  0.14684306E-09    241.0525680    241.0525680        46
  0.14779354E-09    247.2672861    247.2672861        47
  0.15368453E-09    253.6187998    253.6187998        48
  0.15550648E-09    247.2672600    247.2672600        49
  0.16770185E-09    253.4020481    253.4020481        50
  0.16885363E-09    259.6019895    259.6019895        51
  0.17317657E-09    265.8045746    265.8045746        52
  0.17779179E-09    265.8681146    265.8681146        53
  0.17906461E-09    259.7053866    259.7053866        54
  0.18836651E-09    265.8527491    265.8527491        55
  0.19025471E-09    259.7054900    259.7054900        56
  0.19614745E-09    265.9572576    265.9572576        57
  0.20060110E-09    272.2295105    272.2295105        58
  0.20359270E-09    265.9572441    265.9572441        59
  0.20765764E-09    265.8416164    265.8416164        60
  0.21338160E-09    259.8233496    259.8233496        61
  0.21653857E-09    265.9722930    265.9722930        62
  0.22162346E-09    272.2769793    272.2769793        63
  0.23356198E-09    265.9722957    265.9722957        64
  0.23459160E-09    259.8316456    259.8316456        65
  0.23799506E-09    265.9722984    265.9722984        66
  0.23868203E-09    272.1505717    272.1505717        67
  0.24111074E-09    278.4769347    278.4769347        68
  0.24306967E-09    284.5827215    284.5827215        69
  0.25003576E-09    290.7899703    290.7899703        70
  0.25026768E-09    296.8802502    296.8802502        71
  0.25723755E-09    303.1741836    303.1741836        72
  0.25802863E-09    296.8802516    296.8802516        73
  0.26690244E-09    290.7762147    290.7762147        74
  0.26736639E-09    296.8802530    296.8802530        75
  0.27467574E-09    303.0262289    303.0262289        76
  0.27701765E-09    309.2849082    309.2849082        77
  0.27731650E-09    315.5002759    315.5002759        78
  0.27758019E-09    321.7565271    321.7565271        79
  0.27878501E-09    327.8985191    327.8985191        80
  0.28756078E-09    334.0490386    334.0490386        81
  0.29549543E-09    340.1435101    340.1435101        82
  0.30057810E-09    346.3166573    346.3166573        83
  0.30750108E-09    352.3898988    352.3898988        84
  0.31016936E-09    346.3166736    346.3166736        85
  0.31630006E-09    352.5184953    352.5184953        86
  0.34025525E-09    364.8206263    364.8206263        87
  0.34868638E-09    377.4219544    377.4219544        88
  0.35150593E-09    383.3852273    383.3852273        89
  0.35760569E-09    389.6074792    389.6074792        90
  0.36039214E-09    389.5539698    389.5539698        91
