# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0169406 0.0177963 0.0175378 0.0522747
2000 0.0221673 0.0241283 0.0271082 0.0734038
3000 0.0365137 0.0279248 0.0332861 0.0977246
4000 0.0475283 0.0386516 0.0320954 0.118275
5000 0.0437982 0.0353901 0.0301164 0.109305
6000 0.0306531 0.0290842 0.0295637 0.089301
7000 0.0315866 0.0349143 0.0342712 0.100772
8000 0.0332151 0.0426138 0.0324582 0.108287
9000 0.0273335 0.0405069 0.031993 0.0998334
10000 0.0286642 0.0427297 0.0347831 0.106177
11000 0.0341954 0.0357669 0.0329927 0.102955
12000 0.0415789 0.0357103 0.0365188 0.113808
13000 0.0450145 0.0425647 0.033803 0.121382
14000 0.045396 0.0405282 0.0328685 0.118793
15000 0.0419858 0.0455051 0.0309709 0.118462
16000 0.038887 0.0430034 0.0315437 0.113434
17000 0.0427615 0.0413103 0.0360582 0.12013
18000 0.0412466 0.0400026 0.0335634 0.114813
19000 0.0375392 0.037538 0.0373053 0.112383
20000 0.0402851 0.0377204 0.039233 0.117239
21000 0.0376032 0.0359529 0.0380772 0.111633
22000 0.0409103 0.0454228 0.0353221 0.121655
23000 0.0372132 0.0355559 0.0328627 0.105632
24000 0.0462698 0.0430922 0.0379307 0.127293
25000 0.0405767 0.0402714 0.0365197 0.117368
26000 0.0358127 0.0402484 0.037801 0.113862
27000 0.0338479 0.0368762 0.034949 0.105673
28000 0.0408284 0.0366593 0.0352237 0.112711
29000 0.0366287 0.04541 0.0432711 0.12531
30000 0.0440087 0.0453597 0.0381998 0.127568
31000 0.0385307 0.0452904 0.0375865 0.121408
32000 0.0396105 0.0406085 0.0391024 0.119321
33000 0.0436871 0.0390121 0.0397337 0.122433
34000 0.0377736 0.0425404 0.0409344 0.121248
35000 0.042354 0.0434209 0.0484543 0.134229
36000 0.0413426 0.0431673 0.0395731 0.124083
37000 0.0433992 0.0393473 0.0397528 0.122499
38000 0.0435456 0.0361809 0.0409627 0.120689
39000 0.0473807 0.0402124 0.0437687 0.131362
40000 0.0444985 0.0421379 0.0402827 0.126919
41000 0.0410494 0.0372506 0.0408046 0.119105
42000 0.0468861 0.0431851 0.042834 0.132905
43000 0.0477965 0.0461062 0.0400707 0.133973
44000 0.0426852 0.0433959 0.0394606 0.125542
45000 0.0540247 0.0480189 0.0420434 0.144087
