# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0175275 0.0196165 0.0177274 0.0548714
2000 0.0227205 0.0225349 0.0227333 0.0679887
3000 0.031339 0.0293775 0.0287688 0.0894853
4000 0.037681 0.0321402 0.0360058 0.105827
5000 0.0345478 0.0305632 0.0341699 0.0992809
6000 0.0358803 0.0296516 0.0357647 0.101297
7000 0.0391811 0.0334805 0.0334286 0.10609
8000 0.0396434 0.0361555 0.0292881 0.105087
9000 0.035116 0.0292129 0.0372544 0.101583
10000 0.0411204 0.0381916 0.0418387 0.121151
11000 0.0411658 0.0347748 0.0448126 0.120753
12000 0.044257 0.0314367 0.0376271 0.113321
13000 0.047651 0.0346801 0.0378148 0.120146
14000 0.0466136 0.0421068 0.0366575 0.125378
15000 0.036533 0.0362358 0.0370556 0.109824
16000 0.044926 0.0303048 0.0345849 0.109816
17000 0.0457207 0.0360856 0.0375227 0.119329
18000 0.0472329 0.0426137 0.0406946 0.130541
19000 0.0534377 0.0397765 0.0415253 0.134739
20000 0.0475917 0.0294056 0.0400716 0.117069
21000 0.0396011 0.0375898 0.0370942 0.114285
22000 0.0410698 0.038763 0.0418517 0.121685
23000 0.0469496 0.0584188 0.044869 0.150237
24000 0.0573294 0.0610168 0.0432557 0.161602
25000 0.0604784 0.0457692 0.0427245 0.148972
26000 0.045443 0.0369348 0.0383928 0.120771
27000 0.0476479 0.04083 0.0399611 0.128439
28000 0.0652088 0.0581281 0.0463227 0.16966
29000 0.0701281 0.0497363 0.0456278 0.165492
30000 0.0569293 0.0520037 0.0512985 0.160232
31000 0.0502092 0.0467914 0.0486062 0.145607
32000 0.0454792 0.0659078 0.0521311 0.163518
33000 0.0598429 0.0695275 0.0491452 0.178516
34000 0.0599659 0.0647353 0.046917 0.171618
35000 0.0597978 0.0487959 0.0450175 0.153611
36000 0.0533445 0.0507 0.0482607 0.152305
37000 0.056707 0.0553021 0.0480303 0.160039
38000 0.0569295 0.064464 0.0556733 0.177067
39000 0.0697774 0.064719 0.0548215 0.189318
40000 0.0623138 0.0541546 0.0517873 0.168256
41000 0.0572048 0.0476071 0.0509196 0.155732
42000 0.0545375 0.0486074 0.0501353 0.15328
43000 0.0560992 0.0612412 0.0534436 0.170784
44000 0.0547584 0.0556274 0.0524485 0.162834
45000 0.0656191 0.0521358 0.0504522 0.168207
46000 0.0625698 0.0505672 0.0514302 0.164567
47000 0.0574425 0.0537624 0.0541875 0.165392
48000 0.0552897 0.0531087 0.0510802 0.159479
49000 0.0620155 0.0609684 0.0541745 0.177158
50000 0.0677795 0.0529537 0.0554347 0.176168
51000 0.0614352 0.0497124 0.0568871 0.168035
52000 0.0637276 0.0598257 0.0523441 0.175897
53000 0.0605728 0.0648596 0.0502744 0.175707
54000 0.0585108 0.0598191 0.0537433 0.172073
55000 0.0621024 0.0684963 0.054766 0.185365
56000 0.0669147 0.0495392 0.0591746 0.175628
57000 0.0602258 0.0518239 0.0569423 0.168992
58000 0.0568489 0.0590408 0.0591367 0.175026
59000 0.0585374 0.0626829 0.0549856 0.176206
60000 0.0613471 0.0558648 0.0532141 0.170426
61000 0.0658134 0.0504264 0.0579772 0.174217
62000 0.0595236 0.0528456 0.0635367 0.175906
63000 0.0628135 0.0505191 0.0603635 0.173696
64000 0.0664288 0.0489729 0.0587924 0.174194
65000 0.0738721 0.0599327 0.0586592 0.192464
66000 0.0700269 0.0605777 0.0556254 0.18623
67000 0.06713 0.0495417 0.0597781 0.17645
68000 0.0704223 0.0536331 0.070621 0.194676
69000 0.0741498 0.0566984 0.065182 0.19603
70000 0.0734765 0.0567948 0.0636658 0.193937
71000 0.0689401 0.066951 0.0605709 0.196462
72000 0.0682378 0.0611113 0.0557508 0.1851
73000 0.0662875 0.0585766 0.0565227 0.181387
74000 0.0622124 0.0597782 0.0567003 0.178691
75000 0.0625007 0.0546634 0.053909 0.171073
76000 0.0632262 0.0736041 0.063915 0.200745
77000 0.0674764 0.0706235 0.0574953 0.195595
78000 0.0680638 0.0622663 0.0605419 0.190872
79000 0.0821699 0.059098 0.0651622 0.20643
80000 0.0738174 0.0588239 0.0626199 0.195261
81000 0.0679729 0.0784476 0.0659674 0.212388
82000 0.0807024 0.0736454 0.0647357 0.219084
83000 0.0716973 0.0573514 0.0673667 0.196415
84000 0.073436 0.0665875 0.0713176 0.211341
85000 0.0716757 0.0621709 0.071833 0.20568
86000 0.0696823 0.0546851 0.0791604 0.203528
87000 0.0720748 0.0627434 0.0702093 0.205028
88000 0.0661934 0.0597941 0.0726901 0.198678
89000 0.0726451 0.0606523 0.0697582 0.203056
90000 0.0765848 0.0685222 0.0708822 0.215989
91000 0.0719631 0.0585422 0.0724226 0.202928
92000 0.0791982 0.0610475 0.0804542 0.2207
93000 0.0757746 0.0628497 0.0783694 0.216994
94000 0.0884508 0.0626961 0.0737636 0.224911
95000 0.0889581 0.0666516 0.0738077 0.229417
96000 0.0880614 0.0721713 0.0776032 0.237836
97000 0.0787326 0.0772107 0.0764327 0.232376
98000 0.0770205 0.0739837 0.0778294 0.228834
99000 0.0793555 0.0722658 0.0756399 0.227261
100000 0.0819178 0.0571666 0.0758736 0.214958
101000 0.0859044 0.0605619 0.075367 0.221833
102000 0.0895602 0.059967 0.0787711 0.228298
103000 0.0815211 0.0627448 0.0814016 0.225667
104000 0.0804203 0.0578821 0.0828882 0.221191
105000 0.0778274 0.0621501 0.0752083 0.215186
106000 0.0836253 0.0612409 0.0809697 0.225836
107000 0.0816544 0.0647375 0.0776726 0.224065
108000 0.0866064 0.0638069 0.0700759 0.220489
109000 0.0846933 0.0760041 0.0804304 0.241128
110000 0.0813106 0.0762385 0.0783168 0.235866
111000 0.0804964 0.0580771 0.0744874 0.213061
112000 0.0861599 0.0640583 0.0771429 0.227361
113000 0.0909272 0.0689219 0.0834799 0.243329
114000 0.0864383 0.0616177 0.081537 0.229593
115000 0.0906308 0.0679889 0.0757688 0.234388
116000 0.0929913 0.0656968 0.0726098 0.231298
117000 0.0971951 0.0685548 0.0774718 0.243222
118000 0.0923287 0.0722592 0.0796941 0.244282
119000 0.0847187 0.0648186 0.0730911 0.222628
120000 0.0944804 0.0728862 0.0814674 0.248834
121000 0.0889874 0.0829745 0.0761671 0.248129
122000 0.103006 0.0699355 0.08668 0.259622
123000 0.090724 0.0734269 0.0891093 0.25326
124000 0.0951812 0.0688619 0.0687222 0.232765
125000 0.0882819 0.0658414 0.0758502 0.229974
126000 0.0863524 0.0678108 0.0716179 0.225781
