 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.17246219E-10      6.0082502      6.0082502         1
  0.24262745E-10      0.0000128      0.0000128         2
  0.28231689E-10      6.0207977      6.0207977         3
  0.28838550E-10     12.1569685     12.1569685         4
  0.29368556E-10     18.3122474     18.3122474         5
  0.30262016E-10     24.4696826     24.4696826         6
  0.30702684E-10     30.6214206     30.6214206         7
  0.31093904E-10     36.8504222     36.8504222         8
  0.33956236E-10     43.0382717     43.0382717         9
  0.34534013E-10     49.1750546     49.1750546        10
  0.38794341E-10     55.4332517     55.4332517        11
  0.39842239E-10     61.6241242     61.6241242        12
  0.42127875E-10     67.7976892     67.7976892        13
  0.43810544E-10     73.9552702     73.9552702        14
  0.44255467E-10     80.1886436     80.1886436        15
  0.48783610E-10     86.2163719     86.2163719        16
  0.51003002E-10     92.7463935     92.7463935        17
  0.61392792E-10     92.4610874     92.4610874        18
  0.65054395E-10     92.7463574     92.7463574        19
  0.72929855E-10     98.8269000     98.8269000        20
  0.75396862E-10    105.0204010    105.0204010        21
  0.75518149E-10    111.2744439    111.2744439        22
  0.84090819E-10    117.4346455    117.4346455        23
  0.84988891E-10    123.5896265    123.5896265        24
  0.89404207E-10    129.7454377    129.7454377        25
  0.90946829E-10    129.7958515    129.7958515        26
  0.10937101E-09    142.1583169    142.1583169        27
  0.12246503E-09    148.4643923    148.4643923        28
  0.12425380E-09    154.6036941    154.6036941        29
  0.12614038E-09    160.7684800    160.7684800        30
  0.13207616E-09    166.9863918    166.9863918        31
  0.13331954E-09    173.2081881    173.2081881        32
  0.13423113E-09    185.3738154    185.3738154        33
  0.13721850E-09    191.7163774    191.7163774        34
  0.14210176E-09    197.9638398    197.9638398        35
  0.14293795E-09    204.2037769    204.2037769        36
  0.14638919E-09    210.3518160    210.3518160        37
  0.14825396E-09    210.3191223    210.3191223        38
  0.15442363E-09    216.6257369    216.6257369        39
  0.15887459E-09    222.9516422    222.9516422        40
  0.16025095E-09    228.9902806    228.9902806        41
  0.16342890E-09    235.1016359    235.1016359        42
  0.16505104E-09    241.3845721    241.3845721        43
  0.16782687E-09    247.5617052    247.5617052        44
  0.16794554E-09    253.8264715    253.8264715        45
  0.17001832E-09    260.0309744    260.0309744        46
  0.17117567E-09    253.8264176    253.8264176        47
  0.17738844E-09    247.5820426    247.5820426        48
  0.19328642E-09    253.8263845    253.8263845        49
  0.19979573E-09    259.9045689    259.9045689        50
  0.20946852E-09    266.1645767    266.1645767        51
  0.21066716E-09    272.3610450    272.3610450        52
  0.21091664E-09    278.5128142    278.5128142        53
  0.21092508E-09    284.8100852    284.8100852        54
  0.21462622E-09    278.5127823    278.5127823        55
  0.21758032E-09    272.3735869    272.3735869        56
  0.23022232E-09    278.5655007    278.5655007        57
  0.23741420E-09    284.6753411    284.6753411        58
  0.24261008E-09    291.0028635    291.0028635        59
  0.24498614E-09    284.6752875    284.6752875        60
