# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0194712 0.0196772 0.0178793 0.0570277
2000 0.0265916 0.0248568 0.0255423 0.0769907
3000 0.030041 0.0268481 0.0286263 0.0855154
4000 0.0336764 0.0353995 0.028919 0.0979949
5000 0.0383358 0.0324538 0.0293257 0.100115
6000 0.0343468 0.0340556 0.0293358 0.0977382
7000 0.0351973 0.0350262 0.0326068 0.10283
8000 0.0333384 0.0410942 0.0303852 0.104818
9000 0.0333878 0.0317246 0.0268389 0.0919513
10000 0.0354003 0.036462 0.0310825 0.102945
11000 0.0362996 0.0409029 0.032583 0.109786
12000 0.0429391 0.0337366 0.0328205 0.109496
13000 0.0424168 0.0466905 0.0375974 0.126705
14000 0.0489695 0.0344999 0.0352353 0.118705
15000 0.0430746 0.0319158 0.0321815 0.107172
16000 0.0374143 0.0336752 0.0324462 0.103536
17000 0.0451524 0.0360791 0.0377545 0.118986
18000 0.0468991 0.0312263 0.0363896 0.114515
19000 0.0389788 0.0344275 0.0372225 0.110629
20000 0.043439 0.0402634 0.0375782 0.121281
21000 0.0411943 0.0349233 0.0388718 0.114989
22000 0.0373006 0.032251 0.039777 0.109329
23000 0.0406271 0.0333891 0.0409186 0.114935
24000 0.043115 0.0429961 0.0365778 0.122689
25000 0.0464115 0.0410434 0.0401236 0.127579
26000 0.0452947 0.0379275 0.0421512 0.125373
27000 0.0400254 0.0376643 0.0387027 0.116392
28000 0.0358186 0.0384926 0.0435491 0.11786
29000 0.0381464 0.0326682 0.0367353 0.10755
30000 0.0395643 0.0385517 0.0339297 0.112046
31000 0.0445815 0.0332418 0.0362321 0.114055
32000 0.0463355 0.0322497 0.0325195 0.111105
33000 0.0404277 0.0331033 0.036733 0.110264
34000 0.0420721 0.0341653 0.0326658 0.108903
35000 0.04145 0.0334855 0.034397 0.109333
36000 0.0384307 0.0313259 0.0368615 0.106618
37000 0.0381091 0.0336787 0.0354067 0.107195
38000 0.0406579 0.0330261 0.0417345 0.115418
39000 0.0488455 0.0307177 0.0434179 0.122981
40000 0.0442946 0.0473398 0.0460141 0.137649
41000 0.0474696 0.0365646 0.0408428 0.124877
42000 0.0397763 0.0331539 0.0391621 0.112092
43000 0.0418517 0.0360237 0.0358997 0.113775
44000 0.0424128 0.0371587 0.0418588 0.12143
45000 0.0410812 0.035977 0.042531 0.119589
46000 0.0579587 0.0398368 0.042956 0.140751
47000 0.0449706 0.0429781 0.0439972 0.131946
48000 0.0484264 0.034807 0.05541 0.138643
49000 0.050729 0.0390739 0.0478137 0.137617
50000 0.0567175 0.04468 0.0384936 0.139891
51000 0.0526836 0.039449 0.0397492 0.131882
52000 0.0536171 0.0438209 0.0397384 0.137176
53000 0.0538186 0.0455666 0.0409891 0.140374
54000 0.0485052 0.0564362 0.0479251 0.152866
55000 0.0530464 0.0628251 0.0469592 0.162831
