# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0920177 0.113455 0.0946803 0.300153
32000 0.0965894 0.142907 0.153474 0.39297
33000 0.0753516 0.106436 0.115282 0.297069
34000 0.0759366 0.132701 0.110568 0.319206
35000 0.0892136 0.130586 0.149913 0.369712
36000 0.0864623 0.113169 0.134485 0.334116
37000 0.104168 0.141657 0.117054 0.36288
38000 0.0758074 0.111392 0.115065 0.302265
39000 0.0765547 0.128694 0.145422 0.35067
40000 0.0835368 0.137792 0.132155 0.353484
41000 0.0766819 0.10866 0.126964 0.312306
42000 0.0796741 0.130677 0.130497 0.340848
43000 0.0985708 0.125752 0.145249 0.369572
44000 0.0895723 0.116942 0.180564 0.387078
45000 0.0834243 0.146121 0.147565 0.377111
46000 0.101283 0.134602 0.154211 0.390096
47000 0.0870046 0.134466 0.161933 0.383404
48000 0.102376 0.14954 0.155267 0.407183
49000 0.0919973 0.129662 0.152806 0.374465
50000 0.0911422 0.150337 0.164764 0.406244
51000 0.0779815 0.162612 0.146743 0.387337
52000 0.102026 0.161048 0.218568 0.481642
53000 0.095188 0.184883 0.168039 0.44811
54000 0.0937686 0.162109 0.168136 0.424014
55000 0.0875598 0.17953 0.212577 0.479667
56000 0.09129 0.15247 0.168275 0.412035
57000 0.0818422 0.178312 0.192452 0.452606
58000 0.114671 0.183052 0.191951 0.489674
59000 0.103422 0.178165 0.182915 0.464502
60000 0.0961278 0.150356 0.231892 0.478376
61000 0.119403 0.208619 0.213036 0.541058
62000 0.10092 0.177531 0.192155 0.470606
63000 0.0933639 0.173265 0.210596 0.477224
64000 0.122231 0.188339 0.225617 0.536187
65000 0.0925437 0.187557 0.215928 0.496029
66000 0.102062 0.206261 0.229195 0.537518
67000 0.0914337 0.198615 0.220908 0.510957
68000 0.0915361 0.204939 0.226526 0.523001
69000 0.109664 0.21043 0.24601 0.566104
70000 0.0979389 0.210144 0.255765 0.563848
71000 0.101586 0.203062 0.244577 0.549225
72000 0.0974017 0.212179 0.233563 0.543144
73000 0.102329 0.205082 0.244905 0.552316
74000 0.101664 0.223354 0.285584 0.610603
75000 0.097423 0.241155 0.287273 0.62585
76000 0.0978827 0.211747 0.238907 0.548537
77000 0.105553 0.21481 0.23847 0.558832
78000 0.106777 0.244184 0.227181 0.578142
79000 0.106615 0.220126 0.247833 0.574574
80000 0.127846 0.233038 0.26907 0.629955
81000 0.111805 0.215369 0.249941 0.577115
82000 0.113971 0.249409 0.248917 0.612298
83000 0.122289 0.232337 0.276443 0.631068
84000 0.119918 0.257043 0.280793 0.657754
85000 0.123116 0.240476 0.274113 0.637706
86000 0.113344 0.242447 0.30072 0.656511
87000 0.121735 0.235375 0.31425 0.67136
88000 0.109502 0.229439 0.26844 0.607381
89000 0.119829 0.243254 0.291565 0.654648
90000 0.121015 0.255776 0.319449 0.69624
91000 0.113373 0.225396 0.322926 0.661694
92000 0.127142 0.237667 0.30298 0.667789
93000 0.105528 0.22994 0.2959 0.631367
94000 0.107663 0.252061 0.314539 0.674264
95000 0.128608 0.273115 0.292439 0.694162
96000 0.111398 0.246249 0.369169 0.726815
97000 0.1113 0.241317 0.297724 0.650341
98000 0.145586 0.241989 0.295501 0.683075
99000 0.117223 0.239514 0.335494 0.692232
100000 0.122021 0.258151 0.317621 0.697792
101000 0.119616 0.262838 0.320183 0.702637
102000 0.110348 0.283568 0.337 0.730916
103000 0.132113 0.267125 0.335714 0.734953
104000 0.116455 0.292751 0.341885 0.75109
105000 0.136806 0.297754 0.361733 0.796293
106000 0.109865 0.269997 0.396959 0.776821
107000 0.115584 0.313428 0.425623 0.854635
108000 0.11769 0.261848 0.357101 0.736639
109000 0.126428 0.331776 0.384113 0.842317
110000 0.146476 0.280148 0.353994 0.780618
111000 0.122841 0.316376 0.365511 0.804728
112000 0.124392 0.343153 0.399205 0.86675
113000 0.117365 0.269797 0.376439 0.7636
114000 0.126062 0.308236 0.368159 0.802457
115000 0.129637 0.323235 0.365265 0.818137
116000 0.11781 0.304327 0.3724 0.794537
117000 0.137211 0.338212 0.397396 0.872818
118000 0.125784 0.315142 0.39282 0.833747
119000 0.123972 0.325783 0.42139 0.871145
120000 0.143576 0.323383 0.436777 0.903736
121000 0.117487 0.316951 0.411729 0.846166
122000 0.143666 0.381757 0.383651 0.909074
123000 0.127033 0.378285 0.429877 0.935195
124000 0.122194 0.343725 0.457786 0.923705
125000 0.137603 0.355266 0.425103 0.917972
126000 0.131561 0.330094 0.428595 0.89025
127000 0.133364 0.356258 0.42425 0.913872
128000 0.146758 0.357753 0.427122 0.931632
129000 0.125169 0.328344 0.477385 0.930897
130000 0.13463 0.350157 0.434395 0.919183
131000 0.129879 0.358454 0.436052 0.924385
132000 0.130408 0.347892 0.455701 0.934002
133000 0.145833 0.427942 0.499652 1.07343
134000 0.136355 0.361287 0.44689 0.944532
135000 0.12813 0.363237 0.433271 0.924638
136000 0.127251 0.35484 0.479862 0.961952
137000 0.127175 0.371055 0.49351 0.99174
138000 0.132108 0.418673 0.465065 1.01585
139000 0.148653 0.378549 0.466647 0.993849
140000 0.142039 0.381438 0.481447 1.00492
141000 0.134254 0.411563 0.456206 1.00202
142000 0.141299 0.363685 0.492513 0.997498
143000 0.143463 0.405324 0.492161 1.04095
144000 0.143221 0.386002 0.463137 0.992361
145000 0.137459 0.384326 0.484337 1.00612
146000 0.139815 0.419332 0.496552 1.0557
147000 0.164334 0.398359 0.45464 1.01733
148000 0.14845 0.423414 0.45908 1.03094
149000 0.162654 0.41807 0.483413 1.06414
150000 0.143139 0.420257 0.487225 1.05062
151000 0.134164 0.421159 0.523608 1.07893
