# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
31000 0.0713955 0.0718851 0.0598255 0.203106
32000 0.0656231 0.0708054 0.0521933 0.188622
33000 0.0642975 0.0629673 0.058224 0.185489
34000 0.0678728 0.0677019 0.0571808 0.192755
35000 0.0669485 0.072676 0.0573487 0.196973
36000 0.0708967 0.078994 0.0637083 0.213599
37000 0.0645552 0.0794684 0.0627512 0.206775
38000 0.0706386 0.0649725 0.0672493 0.202861
39000 0.0702511 0.0707713 0.0704005 0.211423
40000 0.0678853 0.0727625 0.0676635 0.208311
41000 0.0667852 0.0655635 0.0617621 0.194111
42000 0.0632319 0.0671115 0.0628458 0.193189
43000 0.0698297 0.0775034 0.0679846 0.215318
44000 0.0678708 0.0724273 0.069663 0.209961
45000 0.0677297 0.0751473 0.0643258 0.207203
46000 0.0716273 0.0735724 0.0634484 0.208648
47000 0.0630968 0.0744942 0.0589598 0.196551
48000 0.0735118 0.0766159 0.0621443 0.212272
49000 0.0680221 0.0710665 0.0633374 0.202426
50000 0.0654536 0.0702028 0.0607621 0.196418
51000 0.0679194 0.0719444 0.0648633 0.204727
52000 0.062371 0.0742149 0.0665606 0.203147
53000 0.065611 0.0718932 0.0634428 0.200947
54000 0.0715242 0.0691082 0.0654185 0.206051
55000 0.0678415 0.0704077 0.0618719 0.200121
56000 0.0716967 0.0764405 0.0646018 0.212739
57000 0.0750961 0.0755491 0.0698153 0.22046
58000 0.0745483 0.0693077 0.0657737 0.20963
59000 0.0730706 0.069571 0.0579709 0.200612
60000 0.0735487 0.0751426 0.0729821 0.221673
61000 0.0766945 0.0775406 0.0719409 0.226176
62000 0.0806412 0.0789334 0.067698 0.227273
63000 0.072618 0.0703364 0.0657536 0.208708
64000 0.0822779 0.0971222 0.0635582 0.242958
65000 0.0715096 0.0790141 0.0632285 0.213752
66000 0.0708779 0.0730047 0.068523 0.212406
67000 0.0730335 0.080457 0.0742831 0.227774
68000 0.0711151 0.0721499 0.0708694 0.214135
69000 0.0721276 0.0800408 0.0762197 0.228388
70000 0.0717509 0.0893309 0.0753814 0.236463
71000 0.0717899 0.0774275 0.0741925 0.22341
72000 0.0819938 0.0949016 0.0758018 0.252697
73000 0.0740784 0.0842272 0.074702 0.233008
74000 0.0826532 0.0789783 0.07489 0.236522
75000 0.0824745 0.0881077 0.0725591 0.243141
76000 0.0765375 0.0898283 0.0704536 0.236819
77000 0.0862569 0.100226 0.0686495 0.255133
78000 0.0671626 0.0875935 0.0738671 0.228623
79000 0.0785076 0.0837778 0.0808156 0.243101
80000 0.0756457 0.0808306 0.0741976 0.230674
81000 0.0702032 0.0812569 0.074156 0.225616
82000 0.0831813 0.0839588 0.0773026 0.244443
83000 0.0784857 0.0826487 0.0729563 0.234091
84000 0.0794977 0.0988107 0.0776167 0.255925
85000 0.0723682 0.0887494 0.0778782 0.238996
86000 0.0859803 0.0944255 0.0792925 0.259698
87000 0.0759261 0.0941338 0.0748101 0.24487
88000 0.0726821 0.0874662 0.0762445 0.236393
89000 0.0823868 0.0922022 0.0771559 0.251745
90000 0.0721622 0.0884348 0.0723169 0.232914
91000 0.0823581 0.101925 0.0743999 0.258683
92000 0.0720479 0.0814367 0.0764774 0.229962
93000 0.0769584 0.086838 0.0767573 0.240554
94000 0.081033 0.0815434 0.0723728 0.234949
95000 0.0803054 0.08948 0.0728907 0.242676
96000 0.078863 0.0834693 0.0787958 0.241128
97000 0.0736735 0.0880508 0.0724737 0.234198
98000 0.0789151 0.088795 0.0761569 0.243867
99000 0.0738114 0.0928884 0.0835833 0.250283
100000 0.0834116 0.0836764 0.0769628 0.244051
101000 0.0783711 0.082147 0.072733 0.233251
102000 0.0793272 0.08319 0.0749146 0.237432
103000 0.0769854 0.0916253 0.0705006 0.239111
104000 0.0759128 0.085645 0.0750297 0.236587
105000 0.0894686 0.0986418 0.0860606 0.274171
106000 0.0729998 0.0776829 0.0897041 0.240387
107000 0.0760812 0.0885434 0.0790538 0.243678
108000 0.0925593 0.0959927 0.0747226 0.263275
109000 0.0810301 0.0837227 0.0850284 0.249781
110000 0.0867535 0.0908688 0.0808438 0.258466
111000 0.0799151 0.0864621 0.0819724 0.24835
112000 0.0760707 0.0829673 0.0788571 0.237895
113000 0.081513 0.0890496 0.0876996 0.258262
114000 0.0883588 0.0929344 0.0859947 0.267288
115000 0.0709271 0.0837638 0.0805577 0.235249
116000 0.0834275 0.0868304 0.0806034 0.250861
117000 0.0856318 0.0952885 0.0877111 0.268631
118000 0.0764139 0.0896406 0.0838278 0.249882
119000 0.0764495 0.0899594 0.0839873 0.250396
120000 0.0809175 0.0924889 0.0956202 0.269027
121000 0.0858577 0.09103 0.0919562 0.268844
122000 0.0839602 0.0919729 0.0869849 0.262918
123000 0.085458 0.0982329 0.0971219 0.280813
124000 0.0843668 0.089446 0.0884591 0.262272
125000 0.086722 0.0938188 0.0917077 0.272249
126000 0.0892873 0.111172 0.0911492 0.291609
127000 0.0860105 0.0914415 0.0936959 0.271148
128000 0.0845441 0.0902905 0.0882775 0.263112
129000 0.089189 0.0871816 0.0916016 0.267972
130000 0.0957103 0.0962767 0.0899687 0.281956
131000 0.0876333 0.09042 0.0904135 0.268467
132000 0.0857441 0.0867382 0.0830278 0.25551
133000 0.0941275 0.101979 0.0871997 0.283306
134000 0.0832336 0.0891976 0.0916378 0.264069
135000 0.101808 0.0925087 0.0928046 0.287121
136000 0.0886413 0.0974983 0.108595 0.294735
137000 0.0882485 0.0900417 0.113284 0.291574
138000 0.0798044 0.0871062 0.103975 0.270885
139000 0.0943657 0.0998583 0.105609 0.299833
140000 0.0838114 0.089644 0.0979359 0.271391
141000 0.0971965 0.0959261 0.100202 0.293325
142000 0.0983396 0.10203 0.101394 0.301763
143000 0.0845277 0.0895761 0.0979044 0.272008
144000 0.0875946 0.0932252 0.107487 0.288307
145000 0.0948979 0.102995 0.103623 0.301516
146000 0.08835 0.10354 0.0993391 0.29123
147000 0.0883946 0.0970241 0.0998572 0.285276
148000 0.0953628 0.101838 0.111827 0.309028
149000 0.0973783 0.102956 0.110599 0.310933
150000 0.0964285 0.0994821 0.102129 0.29804
151000 0.0972632 0.102177 0.10593 0.305369
152000 0.0926025 0.103757 0.106449 0.302809
153000 0.0953901 0.101632 0.103979 0.301001
154000 0.0980607 0.0992723 0.103743 0.301076
155000 0.111405 0.114907 0.109788 0.3361
156000 0.107832 0.101695 0.106652 0.316179
157000 0.0973133 0.0982201 0.110784 0.306317
158000 0.112762 0.123552 0.110505 0.346818
159000 0.098096 0.102878 0.116003 0.316977
160000 0.100638 0.107554 0.111441 0.319633
161000 0.112578 0.107183 0.116217 0.335977
