# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0186918 0.0209051 0.0175221 0.057119
2000 0.0254248 0.0216117 0.0229868 0.0700232
3000 0.0368921 0.0320842 0.0301699 0.0991462
4000 0.0336731 0.0314787 0.0359294 0.101081
5000 0.0353303 0.0323473 0.0336222 0.1013
6000 0.0318708 0.0289276 0.0329803 0.0937787
7000 0.0452011 0.0337607 0.0444293 0.123391
8000 0.0380832 0.0347967 0.0408 0.11368
9000 0.0359014 0.0327079 0.0349908 0.1036
10000 0.032175 0.0361196 0.0335224 0.101817
11000 0.0352451 0.0399265 0.0341812 0.109353
12000 0.0279658 0.0291062 0.0294988 0.0865707
13000 0.028245 0.033155 0.0280737 0.0894738
14000 0.031704 0.0312662 0.0309259 0.0938961
15000 0.0342933 0.0336647 0.029806 0.097764
16000 0.0362348 0.0298451 0.0311267 0.0972066
17000 0.0302541 0.0321314 0.0338157 0.0962011
18000 0.0323101 0.0460394 0.031462 0.109811
19000 0.0392919 0.0447375 0.0284921 0.112521
20000 0.0318252 0.0354705 0.0284831 0.0957788
21000 0.0338364 0.0368033 0.0346583 0.105298
22000 0.037722 0.0359606 0.0391736 0.112856
23000 0.0329033 0.0501262 0.0381178 0.121147
24000 0.0339259 0.0491476 0.0405946 0.123668
25000 0.0348407 0.0490366 0.0367335 0.120611
26000 0.0387565 0.0528873 0.0393652 0.131009
27000 0.0329499 0.0846534 0.0379495 0.155553
28000 0.0379113 0.0561292 0.0405198 0.13456
29000 0.0339571 0.0365192 0.0379615 0.108438
30000 0.0451599 0.0422516 0.042698 0.13011
31000 0.0409829 0.0551075 0.0465631 0.142654
32000 0.0309545 0.0512337 0.0421631 0.124351
33000 0.0369985 0.0514 0.0396144 0.128013
34000 0.0337413 0.0428659 0.0387083 0.115316
35000 0.0349084 0.0447376 0.0476814 0.127327
36000 0.0315677 0.0428023 0.0434661 0.117836
37000 0.0386349 0.0451307 0.0422499 0.126015
38000 0.0438699 0.045242 0.0409802 0.130092
39000 0.0367374 0.0451746 0.0403997 0.122312
40000 0.0385987 0.0469204 0.0447235 0.130243
41000 0.04109 0.045199 0.0468477 0.133137
42000 0.0406715 0.0408878 0.0436915 0.125251
43000 0.0398677 0.042312 0.0425913 0.124771
44000 0.0376067 0.0467522 0.0440313 0.12839
45000 0.0365693 0.0499026 0.0404927 0.126965
46000 0.0422849 0.0495582 0.0439074 0.13575
47000 0.0370539 0.0463293 0.045909 0.129292
