 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.38590033E-12      6.0695888      6.0693172      0.0002715         1
  0.55572833E-11     12.2045567     12.2032890      0.0012678         2
  0.74729655E-11     18.3730849     18.3714852      0.0015997         3
  0.11222987E-10     24.6564610     24.6552927      0.0011683         4
  0.12177856E-10     30.8426010     30.8419928      0.0006082         5
  0.17620406E-10     30.9089711     30.9085255      0.0004456         6
  0.20688359E-10     37.0533618     37.0520894      0.0012724         7
  0.20803883E-10     43.1790361     43.1762650      0.0027711         8
  0.31064071E-10     49.3823710     49.3780822      0.0042888         9
  0.31575810E-10     55.4767278     55.4696929      0.0070349        10
  0.31973709E-10     61.7121050     61.7040598      0.0080452        11
  0.32579506E-10     67.8696223     67.8605334      0.0090889        12
  0.34384089E-10     74.1525044     74.1402001      0.0123043        13
  0.43363997E-10     80.1315479     80.1147693      0.0167786        14
  0.48852114E-10     86.5228524     80.3336247      6.1892277        15
  0.52041502E-10     92.0705887     80.3398018     11.7307869        16
  0.52306216E-10     86.5228235     80.3335737      6.1892498        17
  0.58759947E-10     92.5866814     80.3452737     12.2414077        18
  0.58877232E-10     98.7316774     86.3069410     12.4247364        19
  0.59589470E-10    104.6788310     86.1620737     18.5167573        20
  0.59623035E-10     98.7316686     86.3069205     12.4247481        21
  0.60640384E-10    105.0062710     86.4847906     18.5214804        22
  0.63213240E-10    111.2014051     86.5433187     24.6580864        23
  0.72248130E-10    105.0062698     86.4847906     18.5214792        24
  0.72578237E-10    111.2104098     92.6439237     18.5664861        25
  0.78123151E-10    117.3722685     92.6991417     24.6731268        26
  0.78133983E-10    111.2104115     92.6439185     18.5664930        27
  0.78410968E-10    105.0010044     86.4786069     18.5223975        28
  0.80079405E-10    117.0088511     86.4294245     30.5794265        29
  0.80798036E-10    122.9517191     86.3506410     36.6010781        30
  0.84987666E-10    129.2259087     86.5426636     42.6832451        31
  0.85918613E-10    135.4930104     92.6595267     42.8334837        32
  0.88198036E-10    141.4047539     92.6053550     48.7993989        33
  0.88485844E-10    147.2826018     92.6000656     54.6825362        34
  0.89332870E-10    141.0860037     86.5307934     54.5552103        35
  0.90071751E-10    147.1087966     86.5820060     60.5267907        36
  0.91479162E-10    141.0860056     86.5307943     54.5552114        37
  0.92327329E-10    135.0356162     86.4408931     48.5947231        38
  0.95223300E-10    141.0859873     86.5307878     54.5551995        39
  0.95440351E-10    135.0356177     86.4408939     48.5947239        40
  0.96224158E-10    141.0859690     86.5307814     54.5551876        41
  0.96552994E-10    147.2711825     86.5847874     60.6863950        42
  0.97857143E-10    153.7249732     92.8179894     60.9069837        43
  0.10139657E-09    160.0109721     99.0902445     60.9207276        44
  0.10176130E-09    165.9944958    105.0791419     60.9153539        45
  0.10418939E-09    172.1524041    111.2791267     60.8732774        46
  0.10482231E-09    184.0454265    111.2221726     72.8232539        47
  0.10601053E-09    189.2068990    111.0710552     78.1358438        48
  0.10603747E-09    184.0454724    111.2222320     72.8232403        49
  0.10917925E-09    190.2604875    117.3927019     72.8677856        50
  0.11416558E-09    196.6349323    117.6845744     78.9503579        51
  0.11691644E-09    202.4984030    117.4856882     85.0127148        52
  0.11698166E-09    208.3726243    117.7250269     90.6475974        53
  0.11820548E-09    202.4984021    117.4856875     85.0127146        54
  0.12056057E-09    208.8196557    123.7739989     85.0456567        55
  0.12099467E-09    214.6902020    124.0327012     90.6575009        56
  0.12124981E-09    220.7816478    130.1571875     90.6244603        57
  0.12184328E-09    226.8187742    135.9766729     90.8421013        58
  0.12341232E-09    220.7817005    130.1571707     90.6245298        59
  0.12380554E-09    214.9692088    129.9381821     85.0310267        60
  0.12430065E-09    220.7816616    130.1571592     90.6245024        61
  0.12521614E-09    214.9692098    129.9381821     85.0310278        62
  0.12522957E-09    220.7816432    130.1571635     90.6244798        63
  0.12541634E-09    226.8513437    136.2123083     90.6390354        64
  0.12793319E-09    220.9840881    135.9616035     85.0224846        65
  0.12856956E-09    226.8513253    136.2123124     90.6390129        66
  0.13032021E-09    220.9840888    135.9616033     85.0224854        67
  0.13068388E-09    226.8513055    136.2123165     90.6389890        68
  0.13441331E-09    220.9840895    135.9616032     85.0224863        69
  0.13498519E-09    226.8512866    136.2123207     90.6389659        70
  0.13513996E-09    220.9840902    135.9616030     85.0224872        71
  0.13728465E-09    227.2071567    142.2163228     84.9908340        72
  0.13743206E-09    233.0845731    142.4801884     90.6043847        73
  0.13884671E-09    227.2071548    142.2163203     84.9908345        74
  0.14028908E-09    233.0845859    142.4802085     90.6043774        75
  0.14072660E-09    239.2886273    142.7810246     96.5076027        76
  0.14088818E-09    233.0845599    142.4801817     90.6043782        77
  0.14089300E-09    227.2519453    142.2460902     85.0058552        78
  0.14104221E-09    233.0845963    142.4802165     90.6043798        79
  0.14126560E-09    239.2886103    142.7810091     96.5076012        80
  0.14158102E-09    251.1824082    154.4215726     96.7608356        81
  0.14170853E-09    239.2886414    142.7810265     96.5076148        82
  0.14331802E-09    233.3273105    142.4936290     90.8336815        83
  0.14383171E-09    239.2886669    142.7810626     96.5076043        84
  0.14529016E-09    251.1824081    154.4215762     96.7608319        85
  0.14622116E-09    257.3303842    160.5595973     96.7707870        86
  0.14639502E-09    245.4933339    148.9691197     96.5242142        87
  0.14665902E-09    257.3121085    160.4000739     96.9120347        88
  0.14677354E-09    245.4933303    148.9691402     96.5241901        89
  0.14741150E-09    251.8147305    155.2684464     96.5462841        90
  0.14743672E-09    258.2018679    161.5611940     96.6406739        91
  0.14787345E-09    270.0145253    173.1553163     96.8592091        92
  0.14802715E-09    258.2019566    161.5612667     96.6406899        93
  0.14903031E-09    269.9745884    172.9707305     97.0038579        94
  0.15077700E-09    258.2019524    161.5612872     96.6406652        95
  0.15129725E-09    269.9745840    172.9707285     97.0038556        96
  0.15133310E-09    258.2019133    161.5612856     96.6406276        97
  0.15133844E-09    270.0145379    173.1553313     96.8592066        98
  0.15137339E-09    258.2019161    161.5612863     96.6406298        99
  0.15153984E-09    264.1711497    167.5799743     96.5911753       100
  0.15180533E-09    269.9834780    167.3643574    102.6191207       101
  0.15201295E-09    276.1755080    173.3481003    102.8274077       102
  0.15231200E-09    282.4172953    179.6289312    102.7883642       103
  0.15290160E-09    288.8173350    185.9893491    102.8279860       104
  0.15326621E-09    294.5248781    186.0839451    108.4409330       105
  0.15362928E-09    300.3559293    185.8399112    114.5160181       106
  0.15363987E-09    306.6513776    192.1871999    114.4641776       107
