 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.29068256E-11      6.0216169      6.0216169         1
  0.33084979E-11     12.2759274     12.2759274         2
  0.46507561E-11     18.3990542     18.3990542         3
  0.49121238E-11     24.5946976     24.5946976         4
  0.66848715E-11     30.7255795     30.7255795         5
  0.76643867E-11     36.9521293     36.9521293         6
  0.92899103E-11     43.0743565     43.0743565         7
  0.15313046E-10     49.2607949     49.2607949         8
  0.17574129E-10     55.4761125     55.4761125         9
  0.18780293E-10     61.6518922     61.6518922        10
  0.19025680E-10     67.9730495     67.9730495        11
  0.22511497E-10     74.1496501     74.1496501        12
  0.25697253E-10     80.3761749     80.3761749        13
  0.30435547E-10     92.5665238     92.5665238        14
  0.31039090E-10     98.8703461     98.8703461        15
  0.31279587E-10    105.2216972    105.2216972        16
  0.32699454E-10    111.4038628    111.4038628        17
  0.44308269E-10    117.5987824    117.5987824        18
  0.46753406E-10    123.6235044    123.6235044        19
  0.51750267E-10    129.7113526    129.7113526        20
  0.53227604E-10    135.8496711    135.8496711        21
  0.58106027E-10    142.1156834    142.1156834        22
  0.62372723E-10    148.4046791    148.4046791        23
  0.63057834E-10    154.5103325    154.5103325        24
  0.68592231E-10    160.6885284    160.6885284        25
  0.72529705E-10    166.9358105    166.9358105        26
  0.73165311E-10    173.1329397    173.1329397        27
  0.88107058E-10    179.2930234    179.2930234        28
  0.97444613E-10    185.4893841    185.4893841        29
  0.98106366E-10    179.2930209    179.2930209        30
  0.98392266E-10    185.4270329    185.4270329        31
  0.99848389E-10    191.5986147    191.5986147        32
  0.10152155E-09    191.6334706    191.6334706        33
  0.10914882E-09    197.8507820    197.8507820        34
  0.13066583E-09    197.8552023    197.8552023        35
  0.14528476E-09    203.9971686    203.9971686        36
  0.14850927E-09    210.2720491    210.2720491        37
  0.15180251E-09    216.4120781    216.4120781        38
  0.15302531E-09    222.5360351    222.5360351        39
  0.15352299E-09    228.7646354    228.7646354        40
  0.15579670E-09    234.8307402    234.8307402        41
  0.15771363E-09    241.0796198    241.0796198        42
  0.16371508E-09    247.5416523    247.5416523        43
  0.16463363E-09    253.5296370    253.5296370        44
  0.16666708E-09    259.6906864    259.6906864        45
  0.16878140E-09    266.0365781    266.0365781        46
  0.16967773E-09    272.2058965    272.2058965        47
  0.17443227E-09    278.3648325    278.3648325        48
  0.17520936E-09    284.5949261    284.5949261        49
  0.17738910E-09    290.8897898    290.8897898        50
  0.17787294E-09    284.5949825    284.5949825        51
  0.18040915E-09    290.7681406    290.7681406        52
  0.18073335E-09    296.9470395    296.9470395        53
  0.18603471E-09    303.2085419    303.2085419        54
  0.19265374E-09    309.3342658    309.3342658        55
  0.19272665E-09    303.2084784    303.2084784        56
  0.19337783E-09    309.2680906    309.2680906        57
  0.19700906E-09    315.4564447    315.4564447        58
  0.19919032E-09    321.7331262    321.7331262        59
  0.20023905E-09    327.8545269    327.8545269        60
  0.21171589E-09    327.8404989    327.8404989        61
  0.21436423E-09    340.0318319    340.0318319        62
  0.21811613E-09    327.8404692    327.8404692        63
  0.21924284E-09    334.0296680    334.0296680        64
  0.22183070E-09    340.3088370    340.3088370        65
  0.22543349E-09    346.3431186    346.3431186        66
  0.23113177E-09    352.5435287    352.5435287        67
  0.23549399E-09    358.8474708    358.8474708        68
  0.23620428E-09    365.0554606    365.0554606        69
  0.24633014E-09    371.1480356    371.1480356        70
  0.25108420E-09    377.3801993    377.3801993        71
  0.25217025E-09    371.1480646    371.1480646        72
