 #  Elapsed Time    Sqr Displ.      Sqr Displ.     Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni        Atom NiV  ********
  0.00000000E+00      0.0000000      0.0000000      0.0000000         0
  0.77250183E-12      6.0404674      6.0401852      0.0002822         1
  0.41380486E-11     12.3123167     12.3117075      0.0006092         2
  0.60058766E-11     18.5085055     18.5069868      0.0015187         3
  0.75609505E-11     24.6963024     24.6938898      0.0024126         4
  0.11352449E-10     30.8639071     30.8601874      0.0037197         5
  0.20096768E-10     37.0185202     37.0141208      0.0043994         6
  0.22048318E-10     43.2113515     43.2076075      0.0037440         7
  0.22311466E-10     49.4697400     49.4673028      0.0024372         8
  0.24639274E-10     43.2113167     43.2075727      0.0037440         9
  0.27082789E-10     49.4393990     49.4357618      0.0036372        10
  0.30865276E-10     55.5586501     55.5535445      0.0051055        11
  0.32253947E-10     61.7707118     61.7625394      0.0081724        12
  0.33459666E-10     67.9424458     67.9343832      0.0080625        13
  0.36529544E-10     74.1479796     74.1402174      0.0077622        14
  0.37059099E-10     80.3803904     80.3747102      0.0056802        15
  0.44472933E-10     86.5434813     86.5374593      0.0060219        16
  0.45864133E-10     92.7879424     92.7793328      0.0086097        17
  0.49160245E-10     98.9145489     98.9062645      0.0082845        18
  0.52765306E-10    105.1865352    105.1761268      0.0104083        19
  0.62782402E-10    111.3503032    111.3392845      0.0110188        20
  0.63153360E-10    117.5511649    117.5393206      0.0118442        21
  0.70154703E-10    123.8058649    123.7965915      0.0092734        22
  0.70717251E-10    129.8553304    129.8461271      0.0092033        23
  0.77515331E-10    129.8450314    129.8332898      0.0117416        24
  0.93298771E-10    136.0674136    136.0550199      0.0123937        25
  0.96360262E-10    142.3861032    142.3763908      0.0097125        26
  0.10092944E-09    148.3721845    148.3588831      0.0133014        27
  0.10481554E-09    154.6442560    154.6291508      0.0151052        28
  0.10702550E-09    160.7301493    160.7106984      0.0194509        29
  0.12120226E-09    154.6442574    154.6291522      0.0151052        30
  0.13410016E-09    160.7301174    160.7106665      0.0194509        31
  0.14081308E-09    166.9302517    166.9139225      0.0163291        32
  0.14203434E-09    173.2760279    173.2582674      0.0177605        33
  0.14580071E-09    179.3262695    179.3032403      0.0230292        34
  0.15156789E-09    185.6035414    185.5819082      0.0216332        35
  0.15937231E-09    191.6321137    191.6047727      0.0273411        36
  0.16395107E-09    197.9557020    197.9292330      0.0264690        37
  0.16616885E-09    203.6993786    197.9657926      5.7335860        38
  0.16621754E-09    210.0402844    197.9727129     12.0675715        39
  0.16653227E-09    203.8759906    191.7549777     12.1210129        40
  0.16771101E-09    210.1290760    191.7421393     18.3869366        41
  0.16794590E-09    204.0479009    185.6903240     18.3575768        42
  0.16839450E-09    197.7281846    179.3563623     18.3718223        43
  0.17064475E-09    203.8377879    185.4308509     18.4069369        44
  0.17332587E-09    209.9584317    191.5157476     18.4426841        45
  0.17719994E-09    203.7375694    191.5779176     12.1596518        46
  0.17754467E-09    210.0161942    191.5600557     18.4561385        47
  0.17756436E-09    216.2357683    197.6695480     18.5662204        48
  0.17764110E-09    222.3940270    203.8322319     18.5617951        49
