# Time-averaged data for fix 1
# TimeStep c_msd_all[1] c_msd_all[2] c_msd_all[3] c_msd_all[4]
1000 0.0211868 0.0222774 0.0162542 0.0597184
2000 0.0241593 0.0237875 0.0230019 0.0709487
3000 0.0336677 0.0286278 0.0276001 0.0898956
4000 0.0389858 0.0356227 0.0351101 0.109719
5000 0.0331639 0.0350223 0.0271193 0.0953055
6000 0.0336753 0.0304801 0.0302512 0.0944066
7000 0.0358897 0.0402023 0.0329231 0.109015
8000 0.0330773 0.0562869 0.0338126 0.123177
9000 0.0356885 0.0408411 0.0328666 0.109396
10000 0.0431637 0.0402844 0.0295964 0.113044
11000 0.0357901 0.0312475 0.0275893 0.0946269
12000 0.0379189 0.0378511 0.0304045 0.106174
13000 0.0350242 0.0520453 0.0301825 0.117252
14000 0.0328096 0.0636648 0.0320388 0.128513
15000 0.0397425 0.0440248 0.0285774 0.112345
16000 0.037042 0.0387579 0.0312421 0.107042
17000 0.0324343 0.0400122 0.0330827 0.105529
18000 0.0340888 0.0525884 0.0304586 0.117136
19000 0.041971 0.0526243 0.0314777 0.126073
20000 0.046574 0.0750691 0.0338895 0.155533
21000 0.050994 0.0595997 0.0384159 0.14901
22000 0.042174 0.0434986 0.039651 0.125324
23000 0.0411358 0.04061 0.0379757 0.119722
24000 0.0356314 0.0454424 0.0351113 0.116185
25000 0.0454123 0.0617501 0.0373944 0.144557
26000 0.0539199 0.074772 0.0394564 0.168148
27000 0.0450765 0.0434881 0.0363277 0.124892
28000 0.0499205 0.0479294 0.0399929 0.137843
29000 0.0410282 0.0368018 0.0376261 0.115456
30000 0.0464415 0.0443808 0.0329017 0.123724
31000 0.052646 0.0660827 0.0352626 0.153991
32000 0.0541684 0.058867 0.0359985 0.149034
33000 0.058469 0.0544978 0.0392766 0.152243
34000 0.0518606 0.0442063 0.0407078 0.136775
35000 0.0538573 0.0447594 0.0427094 0.141326
36000 0.0510416 0.0471525 0.0450154 0.143209
37000 0.0515629 0.0535272 0.0450116 0.150102
38000 0.0502783 0.0547668 0.0501585 0.155204
39000 0.0584487 0.0556686 0.0565535 0.170671
40000 0.0511676 0.0607026 0.0487896 0.16066
41000 0.053664 0.0497718 0.0515502 0.154986
42000 0.0503169 0.0455584 0.0526348 0.14851
43000 0.0501146 0.0542419 0.0511795 0.155536
44000 0.0537313 0.0707207 0.055475 0.179927
45000 0.0579637 0.0720498 0.0468984 0.176912
46000 0.058081 0.0620015 0.0450461 0.165129
47000 0.0484076 0.0564442 0.0424178 0.14727
48000 0.0645947 0.0494547 0.0460017 0.160051
49000 0.0846434 0.0518449 0.0463509 0.182839
50000 0.0848259 0.0568929 0.0462922 0.188011
51000 0.0598154 0.0606525 0.0471399 0.167608
52000 0.0569529 0.0578785 0.048608 0.16344
53000 0.0599228 0.0486599 0.0466462 0.155229
54000 0.0691635 0.0551729 0.0515826 0.175919
55000 0.0765187 0.047033 0.058675 0.182227
56000 0.0772108 0.0672457 0.0548941 0.199351
57000 0.0722318 0.0565791 0.0533726 0.182184
58000 0.0687757 0.0613595 0.0507638 0.180899
59000 0.0541407 0.0496804 0.0477714 0.151592
60000 0.0662813 0.0476751 0.0490043 0.162961
61000 0.0804421 0.0539534 0.051858 0.186253
62000 0.0699453 0.053167 0.0498337 0.172946
63000 0.0602965 0.0614143 0.0485523 0.170263
64000 0.0468401 0.083504 0.053438 0.183782
65000 0.0560226 0.0631103 0.0633429 0.182476
66000 0.0636141 0.0598753 0.0592532 0.182743
67000 0.0581102 0.0600183 0.0583505 0.176479
68000 0.0576764 0.0822563 0.0534222 0.193355
69000 0.0530895 0.0909205 0.0497933 0.193803
70000 0.0473544 0.0646759 0.0636464 0.175677
71000 0.051539 0.0592519 0.0621693 0.17296
72000 0.05202 0.0734815 0.055372 0.180874
73000 0.0601579 0.069016 0.0601349 0.189309
74000 0.0583765 0.0673636 0.0635243 0.189264
75000 0.0594458 0.0609728 0.0570653 0.177484
76000 0.0584427 0.0598016 0.0544233 0.172668
77000 0.0509225 0.0572911 0.0511059 0.159319
78000 0.0562737 0.0656466 0.0569755 0.178896
79000 0.0684011 0.0648736 0.066377 0.199652
80000 0.0907448 0.0780147 0.0698434 0.238603
81000 0.0720711 0.0591408 0.0691308 0.200343
82000 0.0691818 0.0594566 0.0673654 0.196004
83000 0.0570412 0.0595648 0.0644497 0.181056
84000 0.0573204 0.0695913 0.0554776 0.182389
85000 0.0592781 0.0650569 0.0559647 0.1803
86000 0.0642965 0.0656668 0.0780476 0.208011
87000 0.0632817 0.0634782 0.0807273 0.207487
88000 0.0628752 0.0629763 0.0891271 0.214979
89000 0.0563155 0.0718662 0.0876104 0.215792
90000 0.0604789 0.0656039 0.0733816 0.199465
91000 0.0637906 0.0645868 0.0564547 0.184832
92000 0.0662916 0.0647153 0.0557503 0.186757
93000 0.0572602 0.0620068 0.0585395 0.177806
94000 0.0579471 0.0633021 0.0667208 0.18797
95000 0.058338 0.068256 0.068753 0.195347
96000 0.0576597 0.061515 0.064641 0.183816
97000 0.0585362 0.0568449 0.0630942 0.178475
98000 0.0611603 0.0599507 0.0566549 0.177766
99000 0.0604572 0.0664316 0.0579629 0.184852
100000 0.0576542 0.0631131 0.0654359 0.186203
101000 0.0683269 0.0683761 0.0668722 0.203575
102000 0.0633556 0.0652288 0.0687464 0.197331
103000 0.0668173 0.0661267 0.0609025 0.193846
104000 0.0583616 0.0594986 0.0637184 0.181579
105000 0.0600126 0.0633265 0.0554844 0.178824
106000 0.0676444 0.0682372 0.055043 0.190925
107000 0.0660381 0.0655777 0.0593047 0.190921
108000 0.0623331 0.0686215 0.0594344 0.190389
109000 0.0630727 0.0666469 0.0634706 0.19319
110000 0.0632931 0.0661321 0.0560467 0.185472
111000 0.0626916 0.0679189 0.0607769 0.191387
112000 0.0616039 0.0645049 0.0576869 0.183796
113000 0.0636866 0.0662429 0.0540948 0.184024
114000 0.0606257 0.0601572 0.0542943 0.175077
115000 0.0711142 0.0672206 0.0613753 0.19971
116000 0.0658997 0.0657597 0.0564207 0.18808
117000 0.0670023 0.0723511 0.0570793 0.196433
118000 0.0588615 0.0661731 0.0622486 0.187283
119000 0.0625254 0.0659379 0.0621785 0.190642
120000 0.0717134 0.0693371 0.0634255 0.204476
121000 0.0742847 0.0666675 0.0710115 0.211964
122000 0.0810501 0.0708748 0.0696161 0.221541
123000 0.0732936 0.0726569 0.0694565 0.215407
124000 0.0647777 0.0621755 0.0713496 0.198303
125000 0.0642518 0.062242 0.074995 0.201489
126000 0.0626241 0.0658086 0.0764803 0.204913
127000 0.0728209 0.072521 0.0734567 0.218799
128000 0.0710042 0.0746504 0.0762133 0.221868
129000 0.0721814 0.0713784 0.0747745 0.218334
130000 0.0690865 0.0774234 0.079058 0.225568
131000 0.0618525 0.073524 0.0662848 0.201661
132000 0.069035 0.0633376 0.0729702 0.205343
133000 0.0671443 0.0688015 0.0780188 0.213965
134000 0.0721278 0.0759571 0.0689 0.216985
135000 0.0809153 0.0823117 0.0706465 0.233874
136000 0.0736462 0.0840322 0.0698453 0.227524
137000 0.0714723 0.0807069 0.0681394 0.220319
138000 0.0684899 0.0636014 0.0696801 0.201771
139000 0.073536 0.0624695 0.0730344 0.20904
140000 0.0710817 0.0680174 0.0763203 0.215419
141000 0.0685314 0.0723969 0.078032 0.21896
142000 0.0668033 0.0712498 0.0729605 0.211014
143000 0.0725277 0.0731488 0.0689314 0.214608
144000 0.0699202 0.0673515 0.0715214 0.208793
145000 0.0856576 0.0698104 0.0705182 0.225986
146000 0.0690747 0.0772385 0.0726766 0.21899
147000 0.070346 0.0785474 0.0758317 0.224725
148000 0.0712039 0.0714539 0.0760427 0.218701
149000 0.0685336 0.0732777 0.0760893 0.217901
150000 0.0756943 0.0673549 0.0749292 0.217979
151000 0.0735554 0.0728393 0.0716024 0.217997
152000 0.0700235 0.0689263 0.0730428 0.211993
153000 0.0760399 0.0693581 0.0754281 0.220826
154000 0.0744859 0.0765212 0.0682548 0.219262
155000 0.0667136 0.0689235 0.0703651 0.206002
156000 0.0722522 0.0667041 0.0675118 0.206468
157000 0.0711154 0.0656203 0.0670422 0.203778
158000 0.0805519 0.0671738 0.0708085 0.218534
159000 0.0749101 0.0666613 0.0718245 0.213396
160000 0.0754425 0.0706221 0.0738668 0.219931
161000 0.0734234 0.0751237 0.0708365 0.219384
162000 0.0730473 0.0660662 0.0719469 0.21106
163000 0.0777216 0.0732899 0.0719014 0.222913
164000 0.0804425 0.0762912 0.0737139 0.230448
165000 0.0795421 0.0718411 0.0681569 0.21954
166000 0.074119 0.0688875 0.0748618 0.217868
167000 0.0745773 0.0713584 0.0704053 0.216341
168000 0.0808812 0.0664681 0.0777576 0.225107
169000 0.0801074 0.0741872 0.078811 0.233106
170000 0.0941114 0.0735567 0.0785107 0.246179
171000 0.0860479 0.0710535 0.0739195 0.231021
172000 0.0755447 0.0737306 0.0794264 0.228702
173000 0.0827849 0.0755235 0.0783654 0.236674
174000 0.082193 0.0782017 0.0738036 0.234198
175000 0.0791641 0.0697793 0.0756056 0.224549
176000 0.0770479 0.0673308 0.0755107 0.219889
177000 0.076499 0.0666223 0.0758202 0.218942
178000 0.0743437 0.0649256 0.0749338 0.214203
