 #  Elapsed Time    Sqr Displ.      Sqr Displ.  KMC step
 #  ************    ***Total***       Atom Ni   ********
  0.00000000E+00      0.0000000      0.0000000         0
  0.10612425E-10      6.0215441      6.0215441         1
  0.12856654E-10     12.1259923     12.1259923         2
  0.13181403E-10     18.2880156     18.2880156         3
  0.17171646E-10     24.5943405     24.5943405         4
  0.20391062E-10     30.6723654     30.6723654         5
  0.22372633E-10     36.8683238     36.8683238         6
  0.25403349E-10     43.1315073     43.1315073         7
  0.25718169E-10     49.2223136     49.2223136         8
  0.28985209E-10     55.4434376     55.4434376         9
  0.35772703E-10     61.5717857     61.5717857        10
  0.41403150E-10     67.8257482     67.8257482        11
  0.42595543E-10     74.0084217     74.0084217        12
  0.43956524E-10     80.1169410     80.1169410        13
  0.44096046E-10     86.3721429     86.3721429        14
  0.54259053E-10     92.6017984     92.6017984        15
  0.56941535E-10     98.7941572     98.7941572        16
  0.57055623E-10    104.9491690    104.9491690        17
  0.61049105E-10    111.0612339    111.0612339        18
  0.68288860E-10    117.4163386    117.4163386        19
  0.68353841E-10    123.3768509    123.3768509        20
  0.72645570E-10    129.7360776    129.7360776        21
  0.74602372E-10    123.3768426    123.3768426        22
  0.84025583E-10    129.7360746    129.7360746        23
  0.86420111E-10    135.8912232    135.8912232        24
  0.86661762E-10    142.0471486    142.0471486        25
  0.89709069E-10    148.2147053    148.2147053        26
  0.97286220E-10    154.4930972    154.4930972        27
  0.10012897E-09    160.5737712    160.5737712        28
  0.10227711E-09    166.8212862    166.8212862        29
  0.10529234E-09    172.9678134    172.9678134        30
  0.10951124E-09    179.1762960    179.1762960        31
  0.11106753E-09    185.4235112    185.4235112        32
  0.11431422E-09    191.5722992    191.5722992        33
  0.11623700E-09    197.7338953    197.7338953        34
  0.11792427E-09    203.8771208    203.8771208        35
  0.11889206E-09    197.7338942    197.7338942        36
  0.12993721E-09    204.0870887    204.0870887        37
  0.13411112E-09    210.1131811    210.1131811        38
  0.13585018E-09    216.3258789    216.3258789        39
  0.14064288E-09    222.4494247    222.4494247        40
  0.14469854E-09    228.7293747    228.7293747        41
  0.14827040E-09    234.8653447    234.8653447        42
  0.15105977E-09    241.1058573    241.1058573        43
  0.15271868E-09    247.2083108    247.2083108        44
  0.15452944E-09    253.4759532    253.4759532        45
  0.16403291E-09    259.6709822    259.6709822        46
  0.16554788E-09    265.7719772    265.7719772        47
  0.16598145E-09    272.1312342    272.1312342        48
  0.16625246E-09    278.4258016    278.4258016        49
  0.16649028E-09    284.5010790    284.5010790        50
  0.17008520E-09    278.4258569    278.4258569        51
  0.18382268E-09    284.5010791    284.5010791        52
  0.18551826E-09    278.4259137    278.4259137        53
  0.18580537E-09    284.3826939    284.3826939        54
  0.19228819E-09    290.4732910    290.4732910        55
  0.19240665E-09    296.6689905    296.6689905        56
  0.21310129E-09    302.8994141    302.8994141        57
  0.23839761E-09    309.2058010    309.2058010        58
  0.23871659E-09    315.3709395    315.3709395        59
  0.24045327E-09    309.2057809    309.2057809        60
  0.24304251E-09    308.9928054    308.9928054        61
  0.24849165E-09    302.8947789    302.8947789        62
  0.25457025E-09    309.0532646    309.0532646        63
  0.25533911E-09    315.4372223    315.4372223        64
  0.26205937E-09    315.1900605    315.1900605        65
  0.26939305E-09    315.4371897    315.4371897        66
  0.27074945E-09    315.4457055    315.4457055        67
  0.27505815E-09    315.4435221    315.4435221        68
  0.28067733E-09    321.6653869    321.6653869        69
  0.28343462E-09    327.7793027    327.7793027        70
  0.28533837E-09    333.9720044    333.9720044        71
  0.29277486E-09    333.9812759    333.9812759        72
  0.29721675E-09    340.1294166    340.1294166        73
  0.31171601E-09    346.5128199    346.5128199        74
  0.31985587E-09    352.5682527    352.5682527        75
  0.32039492E-09    358.7299718    358.7299718        76
  0.32436607E-09    364.5148871    364.5148871        77
  0.32534374E-09    358.7914816    358.7914816        78
  0.33053217E-09    364.7344364    364.7344364        79
  0.33087632E-09    370.9697102    370.9697102        80
  0.33712757E-09    377.1921911    377.1921911        81
  0.34336496E-09    389.6154222    389.6154222        82
  0.34828744E-09    395.6170252    395.6170252        83
  0.35577820E-09    389.6154689    389.6154689        84
  0.36099855E-09    395.8982746    395.8982746        85
  0.36341016E-09    402.0483451    402.0483451        86
  0.36597678E-09    408.1808033    408.1808033        87
  0.36819111E-09    402.0483484    402.0483484        88
  0.37040022E-09    408.2130101    408.2130101        89
  0.37098917E-09    414.4436436    414.4436436        90
  0.38070499E-09    420.5760885    420.5760885        91
  0.38303605E-09    420.5292108    420.5292108        92
  0.38320891E-09    426.8714971    426.8714971        93
  0.38544375E-09    433.1404713    433.1404713        94
  0.38605788E-09    439.1195031    439.1195031        95
  0.39389932E-09    433.1404731    433.1404731        96
  0.39398337E-09    439.3831972    439.3831972        97
  0.39488391E-09    445.3505310    445.3505310        98
  0.40679058E-09    445.4137216    445.4137216        99
  0.41005661E-09    439.2906953    439.2906953       100
  0.41211187E-09    451.4125868    451.4125868       101
  0.41353060E-09    439.2906949    439.2906949       102
  0.41669119E-09    445.4695540    445.4695540       103
  0.42221358E-09    451.6729127    451.6729127       104
  0.42285801E-09    457.8289291    457.8289291       105
  0.42309815E-09    464.0302669    464.0302669       106
  0.42437902E-09    470.0949745    470.0949745       107
  0.42478226E-09    476.3315390    476.3315390       108
  0.43117340E-09    482.4024020    482.4024020       109
  0.43555699E-09    488.7068117    488.7068117       110
  0.43769217E-09    494.8130579    494.8130579       111
  0.44408921E-09    495.1131490    495.1131490       112
  0.44667217E-09    513.1686029    513.1686029       113
  0.44779013E-09    513.2142031    513.2142031       114
  0.45684969E-09    507.3926086    507.3926086       115
  0.45801276E-09    513.5947070    513.5947070       116
  0.46191103E-09    507.3925520    507.3925520       117
  0.47409304E-09    513.6369297    513.6369297       118
  0.47976345E-09    519.7773541    519.7773541       119
  0.48629904E-09    525.8300950    525.8300950       120
  0.48865318E-09    532.1790660    532.1790660       121
  0.49170201E-09    525.8300124    525.8300124       122
  0.49237323E-09    532.1790668    532.1790668       123
  0.50025794E-09    550.5555363    550.5555363       124
  0.51328353E-09    562.9517045    562.9517045       125
  0.52343532E-09    563.1286889    563.1286889       126
  0.52445949E-09    569.4210860    569.4210860       127
  0.52609457E-09    581.5267822    581.5267822       128
  0.52748611E-09    587.8014927    587.8014927       129
  0.53881777E-09    594.1285795    594.1285795       130
  0.53903708E-09    587.8014406    587.8014406       131
  0.54034164E-09    593.9851031    593.9851031       132
  0.54329987E-09    606.2117808    606.2117808       133
  0.54608152E-09    612.6709433    612.6709433       134
  0.54630382E-09    618.9814741    618.9814741       135
  0.54847501E-09    624.9985698    624.9985698       136
  0.55274688E-09    631.1251270    631.1251270       137
  0.55615820E-09    637.3529781    637.3529781       138
  0.55774752E-09    643.4564732    643.4564732       139
